,Product,Ratings,Reviews
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,I listened to them and he was right; the sound quality is amazing! When his first pair stopped working after a month the company gave me a brand-new pair and had excellent customer service. Thank you for solving the solution for us and providing excellent headphones!
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,I just got it and I can’t love it more. Sound is great and the best for running..
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,It has a nice package. It can connect to my iphone by Bluetooth fast. It is really good and it is cheap. I will buy one more for my girl friend，
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,This was my first pair of Bluetooth headphones. I use it nearly everyday now when i am running and driving. They are comfortable and real great value and quality.
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,A very good Bluetooth headphones. It can make me hear good music when I exercise. It's really great.
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Great 👍 to workout in
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Love them. Haven't tested the battery life but fits is comfortable and sounds great. Great value considering I use them mainly outdoors on the go and don't have to panic if I misplace them as I might if I bought Beats headphones.
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"In a small bag, looks cute!"
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,This is a great set of headphones! Awesome sound and so light. highly recommend these!
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"The sound is very good, the bass is better than good as long as the earbuds are properly inserted into the ear. They stay on my head all day in a busy office and during my home renovations. l have tried a few other brands and these are the winner so far."
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Wow!the Bluetooth ‘s price is soooo cheap!and surprise me,I just charge the battery several housr and last few days!and the design looks like smart"
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,Great bargain
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,worked great and easy to use.
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"I had a pair of beats that died within a year of purchase, these are 1/4 the price and perform even better!"
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Sound is pretty good, eight hours of play... Good buy"
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",2.0 out of 5 stars,"Works great so far. Got these to replace another set we got that was not working too good. These are great!

Edited: These are actually not good for having calls outdoors for example on the train, bus or just walking on the streets because it picks up all the noise and the person could hardly hear you but they hear all the background noises clearly. I also sent voice notes to my friend and she could not hear me, only the background noise then when I replayed them I couldn't hear me either.

This sucks because this is the second set of bluetooth headphones I got that are no good."
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,"Used this for about two months.

It's ok sound quality is what you expect for the price.

The problem is...today the buttons to increase volume and skip songs...the button is stuck, so now my earbuds are playing full blast and I can't skip songs.

Avoid the product."
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"I haven't found any earbuds that stay in my ears. These stay in my ears. The loop is painless and doesn't feel uncomfortable, and allows me total freedom while I listen to anything on my phone."
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Just finished using these headphones on a four hour road trip. Amazing sound! Crisp and clear with just the right amount of bass. Still going strong at the end of my trip. Very comfortable to wear. Was easy to pair with my phone in just seconds. Come in a very handy carrying case with a nice carabiner you can clip to your pack. Also come with two other pairs of different sized ear buds, although the ones originally on the heaphones fit me perfectly. Compared to other Bluetooth headphones I looked at, these are a great value!"
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,This wireless head phone is very light. The ear plug is soft and doesn't not hurt the eardrum area even after long use time. I really like the base sound of it. The Bluetooth connection range just s great too. It doesn't disconnect even I am 10 feet away from my phone. Plus the battery last for a good eight hours. Totally worth it first every penny!
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Having wireless plugs is so very nice. It's freeing from all the issues you have with cording up to a phone, or other electronic. They are comfortable for ear buds. They stay put when working out, which is a real plus. The over the ear hoops are soft enough not to annoy, or irritate the skin around your ear. They're well made, and come with a handy carrier you can throw in your gym bag or purse. They hold a charge, charge up pretty quickly, which I appreciate a lot. Would buy them again, if I needed to."
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",2.0 out of 5 stars,"Intermittent issues with the volume key(s) not working since unpacking them. I contacted the seller immediately, who asked for more information. I gave them more information and they said they would be in touch. It's been over a month now and no reply. It's not bad enough to return through amazon (though I imagine i'm past that deadline now anyways), but it's pretty annoying. If that issue were not present I'd probably give these a 4, they do work pretty well in the shower, and the sound quality is good though I'm no audiophile."
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,"I don't usually write reviews but I wanted to post a quick tip to those that don't want any brands or colors. I was able to black out these headphones by using a plain sharpie. Just go over the headphone brand and color. The sharpie will leave a glossy residue then just use your finger over the glossy residue and the resulting finish matches the flat black rubbery coating of these headphones. The blacked out finish seems to last since I've had the headphones. I also used some black ear buds I had from another headphone.

Overall, I would rate these headphones great. The sound is a bit bass heavy but the sound isolation is amazing as well as how light these are. The only negative I would say about these headphones is the button function. I wish the + and - button function were reversed as it's not intuitive. Another peeve is the voice that states the headphones are on or off. Otherwise, well worth the purchase."
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"A few positives of this product include its easy Bluetooth setup with a cellular device, the sound is extremely clear and precise, and the noise cancellation works well. There is a volume adjustment feature on the headphones which contain one up volume button and one down volume button. The headphones are comfortable on my ears. I feel as if this set of headphones was well worth its price."
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Good sound, excellent bluetooth connectivity. I could put my phone on the kitchen counter while listening to music and I never had a problem! They are comfortable with a bunch of different size buds to try in your ear. It is also very easy to locate the volume buttons while wearing. Good battery life. All in all a smart buy for the money!"
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Very easy setup. The price is super good given the quality of this earphone. I also like the case coming with it. I can hang it on my daily bag so the earphone won't get lost.
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Great price, fantastic performance. These actually have some nice bass to them! Great sound, whether on a plane, cutting the grass, at the gym, etc. I will definitely get a second pair!"
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,Fit well but the headphones went in and out with my phone in my pocket. Same thing or completely out when more than 4 feet from my phone (ie phone on ground next to me). Tried with another phone too...Same problem.
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"It is a very nice quality headphones, They are comfortable and clear. The little case is very cute and helpful, keep all small pieces in the same place."
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"This wireless headphone is of very good quality with very good sound. Very portable, I put them on when I am jogging and they always stay in place. I like it very much."
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Just ordered these this morning received them at 5pm. Synced them to my iPhone and holy crap. Sound quality is amazing. I like them more than my $100 pair of sport headphones I bought at Best Buy. Great buy I highly recommend this product.
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,Does not fit my ear and would constantly come out of my ear
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Nice light weight
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",3.0 out of 5 stars,"These do not fit people with smaller ears. The loop for the top of the ear is too big, and does not stay on the ear as a result. Someone make headphones for folks with smaller ears!!"
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"So far so good, They come with a nice case, I am very pleased with this purchase!"
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,Sounded good. Never connected after first time to same device... seller gave advice to delete from source. It worked after that.
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Love these headphones they're my daily gym use headphones now they fit well and the battery lasts too.
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Product as described. Works fine.
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Good
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Great quality headphones for the price. They work perfectly even when I’m training in rainy days.
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Great headphones. Long battery life. Great sound. Good fit.
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,"Value for money. Easy to link to iphone. Also checked the phone hands free feature, works well."
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Nicely job
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,These are great.. cheap and the sound is loud. Not as clear but the volume makes up for it. I'm happy to have these!
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"I bought this headphone last week. It took only a few days to deliver, so fast! I honestly liked the sound quality and bass. Ears pad is very soft. I highly recommend this headphones."
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,These Bluetooth earbuds are great! I received them quickly and was able to pair them with my device in just a matter of minutes. The battery life seems to be very good.
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",3.0 out of 5 stars,I think they work awesome! But the one you sent me doesnt look like the picture it look like the other otium wireless headphones with the option of red or black.. I was hoping for it to look like the picture....
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Great valued wireless sports ear buds! I bought these over the Black Friday Daily Deal sale. I did not expect much. Yet, am pleasantly surprised once I charged it and put them on. The default ear buds fit perfectly for me. They aren't noise cancelling, but because of the perfect fit, I feel enclosed and away from the grunting meatheads in the gym. It stays charged, for what seems forever (I charge it once a week. I use it 5 days a week for the gym). The range isnt all that great, but just keep your phone in your pocket, and you will be all good.

If you aren't brand specific on ear buds, but these. Excellent stuff."
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Wonderful headphones! The bass is nice and it’s pretty comfortable wearing it while I’m doing exercise. And the battery is good which fully meets my needs. Also the bag is small, very easy to carry! Love it!!"
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Great set of headphones
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,The BEST purchase of the year! So convenient. The battery life is excellent and the features are seamless.
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"It has the best sounds quality. It holds very well while I’m running. Fast shipping , The best price, the best quality! highly recommend it !"
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Great headphones for the price.
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",2.0 out of 5 stars,"Had to return, kept hearing a crinkling noise caused by the outer white rubber shell of the earbuds whenever the entire headphone was nudged. Not crackling with the audio. The audio was fine."
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Sound quality is very good, this price is very good, thank you."
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"I have been used the headphones for a long time, sound quality is very good, and the blue flashlight is cool."
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Otium Audio Bluetooth Headphones, Best Wireless Sports Earphones w/Mic IPX7 Waterproof HD Stereo Sweatproof Earbuds for Gym Running Workout 9 Hour Battery Noise Cancelling Headsets (Upgraded)Otium Audio Bluetooth Headphones, Best Wireless Sports Earphones w/Mic IPX7 Waterproof HD Stereo Sweatproof Earbuds for Gym Running Workout 9 Hour Battery Noise Cancelling Headsets (Upgraded)These Otium Bluetooth Headphones are the best headphones I have ever used and I own a few Bose, Beats all the popular brands you name it I have them, but The Otium Bluetooth Headphones out due them all.The battery life the charging time will knock you out , after two hours my tiums were ready to go, Now you should charge them overnight to make sure they are fully charged the first time but I was anxious to try them out, I put them on over my ear the fir was great, didn't even know they were on, unbelievable.. To compare these to other headphones is just unfair to the other headphones,these are that good.The sound quality on the Otium Bluetooth Waterproof Headphones is not only the best you will ever hear but you will recommend them to everyone the same as I have .And will, I recommend them to family and friends Otium is a brand I am starting to trust more than any other, I now have quite a few of their products.and am happy with every single one of them. I would give these headphones a ten star review but we can only give five so that is what i giving them, Buy them now, you will not be sorry ,FIVE STARS ISN'T ENOUGH,you will think so too"
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Bought this as a gift for my boyfriend.This headphone is well packed, well design and well made.They are very comfortable in the ear, my boyfriend likes it a lot!"
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"This earbud is light weigth,easy to carry, built in mic in the cable allows use as hands free phone talk and listen.A good product at a great price"
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,The wireless headphones is so useful. I was amazed at the sound quality and prefered them to regular headphones because of the sound quality. Very happy with the fast shipping.
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"SO satisfied with this product!
Easy to use, they stay on the whole time while I run, the sound is great....and 20ish bucks! can't beat that"
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",3.0 out of 5 stars,Good sound but not much on the noise cancellation side but I guess they didn't claim to be.
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Batteries last about 8 hours on a charge. Good sound quality. Fit nice and dont bother your ears.
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Great to use at Gym for workout and driving etc. Fits comfortably in ears.
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,"Great sound quality, but a little bit big for my ears and starts to bother my right ear after awhile. Holds a good charge and has good range"
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",3.0 out of 5 stars,It feels good and the sound is decent the bass isn’t what I expected the last pair I had sounded much better and connected easier to my Bluetooth devices
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,I don't understand how the sound quality is great one minute then terrible the next??
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Excellent pair of earbuds. The battery last quite a long time and you can actually see the life of the battery on your phone since there is a little battery icon that shows you around how much battery you have.
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Love em. Great headphones. Nothing can beat the price. I can run or jump they always stay in place :)
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,They have a good clear sound and are comfortable enough. The wire is a bit annoying but I believe necessary.
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,This headphone are small and light weight. Great for fitness and daily use. Definitely recommend to friends!
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"I got it for my daily workout. It is very easy to set up with my phone, highly recommend
this seller, they offered great customer service. These earphones are well worth it."
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Full sound and fit comfortably. Comes with additional ear pieces and charging cord. My first Bluetooth headphones were very similar, Hopday brand, and my cat chewed the cord 😌"
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,"Pro- Great battery life, great audio quality, and cool design.
Con- Can make ear ""sore/hurt"" after a while of wearing it because the corner of device pokes a bit."
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"I bought this as a gift for my dad. This EarPod is easy to carry, it comes with a case. Very good for everyday work out. He loves it, and I plan to buy another one for myself"
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,I bought these to workout then I fell in love with them and use them for everything. The sound quality is perfect. I could not be more satisfied. They are also a great price!
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",2.0 out of 5 stars,"The ear loops are too big, cannot wear them."
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"it looks like the beats！but only 1/3 of that！ Good quality , good price ! I use it when I’m running :)"
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",2.0 out of 5 stars,Sound is great. I’d give a better rating but I paid for the newer model and was sent the older model.
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Good quality headphones, very convenience to carry around. Will recommend to my friends"
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,great sound easy to use
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",3.0 out of 5 stars,Its electronic functions work well. the actual ear piece that hooks your ear is flimsy.
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"These little headphones are pretty awesome. It's a gift for my husband, he likes it a lot. Really well packed and fast shipped, high quality, totally worth the money."
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"This is my first time using wireless headphone. It’s amazing! I thought the the quality will be bad, but this product is perfect than what I expected."
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Blown away with these ones. Premium sounds and build quality highly recommended to all
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",2.0 out of 5 stars,"The description says it all. If you can get past that, maybe the charge on it and Bluetooth connection would be worth it, but I don't know for myself."
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Very good item and very useful
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"These Bluetooth Headphones fit well, and feel great. They sound stage is very large and has deep bass, more that I had expected."
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"I bought this for my kid, and he is happy!!!!! Very confortable and great audio quality"
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Good bass, great quality for the price. Couldn't be happier. They're great for workout headphones."
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,Fit on wears well for the most part. Had some trouble with them moving on my ears while running.
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Easy to use and it is very useful.
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Thanks for fast shipping and good quality sound I will.tell my friends get one !
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Good good sound comfortable and best of all good price
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,These headphones are surprisingly very affordable and sound great.
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,I have these 20 dollar headphones while everyone else in the gym has the 150 dollar headphones. Mine work great so why spend the money?
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Working out and running with these are easy to do without them coming out. The bass on them is great and they have great charge. Glad I got these.
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,Works good but earpieces can't adjust
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Very useful for the running, working out. No more wires headphones and prevent any falls or tricks."
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,Great for the gym! Sound is decent and the price is great!
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,Pour sound quality and absolutely NO BASS. Fine for talk shows but if you like music spend your money elsewhere
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Very good. It was convenient for me to use when I did workout
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Exactly what I was looking for I use them for work and they hold her charge all day sounds great
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,These are great wireless headphones. Light weight great for running and lifting weights. Awesome sound will buy again for my wife.
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"The bluetooth headset is very good-looking, quality is very good, the price also is very good, standby time is very good, worthy of!"
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Good sound quality, nice and useful bag. Satisfying purchase overall."
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"first pair of wireless set , feels like a great investment lol"
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"While I had a few issues with the first headphone I ordered, Otium's customer service helped me work through it promptly. The headphones themselves work just as described."
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Good buy. Recommended!
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,The shipment arrived on time and the headphones are working perfectly.
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Very good
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,This headphone is fantastic! I bought it for my friend and he said he cannot do sports without this anymore!
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Received on the open, I feel very comfortable, good sound quality, long-term use of electricity, I like it"
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Best thing ive ever brought, they so loud and have never fallen of your ear doing any kind of sport 👍👌😁"
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,So far so good
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Son says they work great!
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Bluetooth Headphone which is light,small and clearly heard. Best for sports."
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"it's much better then my old one , nothing problrm with it …it'svery good deal lol …"
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,They were gifts. The receivers liked them.
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,works well
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Works great,,, can even hear bass, easy to use, use mine at work where it's very noisy"
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Excellent. I have own beats and had to return 2 pair. These actually sound better and are much louder. Very happy
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",3.0 out of 5 stars,"Good sound quality but the buds themselves, no matter which set I used, hurt my ears after a few minutes"
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,I love these wireless Bluetooth headphones. The sound quality is excellent and the prices is very good.
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"It's worth the price, good bluetooth connection with other devices."
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,5 weeks and now will not hold charge. Bad.
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"I've had quite a few different earbuds that I use for running and working out. These are the best ones I've ever had. They stay in place, have great sound quality, and I can move around without the bluetooth skipping or losing contact. I can even listen to my music while casting exercise videos to the TV. Holds a charge well over two hours of use. Very highly recommend to anyone that has an active lifestyle!"
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",2.0 out of 5 stars,"these work great on my phone - and thats it. They will not connect to my laptop, tablet, or PC (all Bluetooth compatible) Had for a few months and only tried pairing with my phone (until today), My PC will find the headphones but not pair with them (said it is a driver error) and my laptop cannot even find them when in discovery mode. After these two failures I unpaired it with my phone, repaired it and it works fine. This is a very limited product and I would not purchase again, very unhappy, no more Otium products for me"
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"I love this set best! It connects to my phone spontaneously! ! Unlike my other Bluetooth devices, they would take a few seconds to find and connect. I finally can be hands free while cleaning the house or walking the dogs. I had the wired headphones from Samsung when I purchased my phone. The wire got caught and my phone got dragged out of my pocket and dropped on the ground so many times. Especially my kids, they complained that my phone was being too loud while they try to watch TV. Now, they can mind their own business and I have my own freedom listening to music however I want."
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,For the price point you just can’t beat these. The sound is decent if not spectacular and the battery is long lasting. Several hours. If you want heavy bass etc these are not for you but if you want cheap pair that sounds solid then go for it
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,"Bought for a Christmas gift and after about a month they stopped working, won’t charge. Disappointed as I bought a slightly more basic pair of this brand in June for myself and it’s still working after lots of use."
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"After going through a couple bluetooth headphones ive finally found the one that ticks all the boxes at a fantastic price. These headphones do everything well. Great quality sound.(bass,treble, clarity) .solid build.....Comfortable on the ear. Awesome audio quality during phone calls. Good battery life. Dont look further and just buy these now. You wont regret it."
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"This wireless earphone is good for people having an iphone7 or up, like me. You cannot use the regular earphone unless you have a convertor for iphone7 or up. With this wireless earphone, you don't need to care what connection iphone has. Also I usually listen to news at night while I charged my iphone, and I cannot do that with wired earphone. So this earphone is very handy for me. This sound quality is okay considering the price, and especially for people like me only use it for news. By the way, you can connect your iphone to the wireless headphone and apple watch in case you don't know."
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"i have been using it for a while. it can be used for couple hours after fully charged. Not premium sound, obviously couldn't compare to JBL, Bose or Beats but hey, considering the price, I would still give it 5 stars. Very easy to pair with my phone. it works well so far. I would recommend you to buy this if you're looking for a fair price, Bluetooth headphones."
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"I need a better Bluetooth headphone, then that's it. I spend a lot of time on taking bus to go to college through Monday to Friday. After I got this Bluetooth headphone, I can spend time to listen to music and no longer feel bored."
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Got these for my 11yr old Grand Son, he loves them."
