,Product,Ratings,Reviews
6,Shure SE315-K Sound Isolating Earphones with Single High Definition...,2.0 out of 5 stars,Didn't work out of the box and returned.
7,Shure SE315-K Sound Isolating Earphones with Single High Definition...,4.0 out of 5 stars,Sounds great but I recommend you guys go for SE-425.
8,Shure SE315-K Sound Isolating Earphones with Single High Definition...,4.0 out of 5 stars,good sound quality and noise cancelling. great for the gym and air travel. as good if not better than the more expensive model.
9,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,i thought the price is a liitle too high in the beginning . However'i realize they absolutly worth the cost. Wonderful sound and noise isolatuon. i use them every day now.
0,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,"Excellent sounding and fitting Sound Isolating Earbuds! This is my third pair since 2007. I like the quality of the phones and the length. They are perfect for my workouts and long enough to put into my pocket and still reach my ears. Plus, I am 6'5"" so I need the longer wire."
1,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,"Very unusual. But interesting.
You need to spend some time to find perfect Sleeves.

Sound: good. Very good. Almost perfect."
2,Shure SE315-K Sound Isolating Earphones with Single High Definition...,3.0 out of 5 stars,"But not even a year since I bought them, the right earpiece keeps flaking out. I'm guessing there's bad wiring somewhere"
3,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,"I rarely take the time to stop and review anything but after reading some of the reviews on here and listening to these headphones I felt the need to be heard. I am admittedly an audio snob and might skimp on a lot of things, but my sound quality is not one of them. Since I was young I have always used the best headphones I could afford. Before the days of earbuds this was a top notch pair of studio headphones but for every day life, large cumbersome speakers on your head are not practical. This always spoiled me to today's sacrifice of quality for convenience music.

I have never been able to listen to less than 256kbps MP3s, the loss of quality irks me. In the days before MP3s I splurged on Ultra disks when they were released and today I prefer lossless conversions to convenience. I can't even use my iPhone for my MP3 player because the sound quality difference between the iPhone and iPod is too much for me. Enough about my snotty... I mean snobbiness.

I have had and adored my Shure E2s for many, many years until the cord rot finally got the best of them. The sound quality was amazing and the fit was the best I had ever had for my ear. Normal earbuds never fit my small ears, not that I ever gave them much of a chance because the sound quality was so bad. I have three small mouths to feed and forking over $200 for a set of earphones was a big deal to me even with my discerning tastes. I have to say that I have no buyer's remorse whatsoever.

Fit and Comfort

The fit of these is very awkward at first, though I found the same pretty true for my E2s. While the E2s took less time to initially get situated the reinforced cord does make these a bit more awkward. Once I was able to get them just right and molded over my ear it was easier to put them back in. I still have somewhat of a ""seal"" issue with my left ear but I have yet to try all the many, many available different earpieces. My ears are a little small for the large shape of the earbud itself. I have some very slight discomfort where the back touches the rim of my ear. I found some slight discomfort initially with my E2s as well but that after some time my ears get used to them being there and this would go away. I have not owned these long enough to develop ""ear calouses"". This also impedes my ability to enjoy the ""pillow comfort"" many of the other reviewers experience. None of this is enough to make me take them down a star.

Build Quality

By far the best feature of these headphones is the replaceable cord, and it is much of what you are paying for. As every Shure lover has undoubtably found the cord rot is just heartbreaking. Since my last set of Shures freyed over my ears, I am happy to see this area have the reinforced and stiffer cable. The earbud itself is very well built and I experienced none of the previous reported issues with the connection from the cable to the earbud itself. I had no twisting or any problems at all.
The cord is long enough to allow you ample ability to carry your music player in your pocket and not have to worry about any tugging. The jack also has a better build. I had problems with my previous Shure's jack, I am less concerned about that occuring with this set. I did test out the previous poster's complaint about the iPhone and the case and they were spot on. If you have a hard case on your iPhone you can forget about these headphones staying put. I had no issue with connectivity or sound but the jack would fall right out if I moved at all. This was not a problem on my iPod with a silicone case. It seemed that it was the thick hard case that caused me issue and I was unwilling to drill it out to fit as I am not a fan of music on my iPhone anyway.

Sound Quality

I am not sure what others are complaining about with the sound quality. The bass on these headphones is much improved and does not overpower the music. They are well balanced for anyone looking to listen to music and not bass. I agree with previous posters about these headphones being mid-heavy but I hear so much more of the rest of the music that I had never heard before I might almost be distracted from the lyrics if this were not the case. I really haven't listened to music like this (outside of my car or home stereo) since I started using an MP3 player. I also found that adjusting my EQ helped with some of the balance issues. I tested boosting the bass on my iPod and the music was muddied, so just as everyone else stated if you want to blow your eardrums with bass these are not the headphones for you. Other than that the quality of these is stellar, I don't want to watch TV anymore or ever stop listening to music. It is like hearing it all again for the first time. That being said these are pretty close in sound quality to a solid $100-$150 pair of headphones, you are paying the extra money for the extra features provided in the build quality and the replacable parts. If you are like me and will use a product until every last part replacement fails then you will make a good investment in these earbuds.

Finally, the price on these from Amazon was a full $50 better than anywhere else and with Prime they arived super fast. I can't complain at all about my purchase... ok maybe I could but then I would really just be whining to hear myself whine."
4,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,The earphone captures the music and the lyrics very clear. It does not let any other sound or noise interfere.
5,Shure SE315-K Sound Isolating Earphones with Single High Definition...,3.0 out of 5 stars,Clear sound but not really good bass performance
6,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,"Well, I have to say I am pretty impressed. I sent these earbuds back to the SHURE company and I had a brand new set back in less than a week. The service & repair department was very courteous and kept me informed all along the way. It's very rare these days to get service like this. I've tried the earbuds and they work perfectly. I am very happy with my purchase and due to the service & the two year warranty on these, I would recommend these earbuds.

I would love to find out how these sound but right from the package no sound came from the right earbud! You would expect you could use them at least once before having to return them"
7,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,"I bought the 215's a while ago, lost them, and then bought these. The sound is very crisp and clear, and the bass is great without being artificially enhanced. I can hear parts of the song that i didn't know was there.

If you are a big music fan, these headphones are wonderful. I highly recommend listening to high bitrate songs to take full advantage of these. Anything less than 256kbps won't do these justice!"
8,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,The best!
9,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,Have used Shures for years. Have yet to be disappointed! Only wish is that I didn't have to drop so many bones to acquire them!
0,Shure SE315-K Sound Isolating Earphones with Single High Definition...,2.0 out of 5 stars,"This was my first set of expensive earphones I decided to go with after literally hours of researching. These earphones were superb when they worked and are really comfortable. After 3 weeks the right earbud started coming loose and from time to time would pop off when snagged on my shirt or coiled up in my shorts. A week or so later here I am with a useless product, the sound on the right ear dies off when any movement is done. I only used them at work and ocassionally while running.

Really frustrating paying a lot of money for a broken item I can't replace anymore."
1,Shure SE315-K Sound Isolating Earphones with Single High Definition...,2.0 out of 5 stars,"The good thing about these headphones are the foam tips and the cable that can be changed (it will cost you the price of a good pair of headphones though)
The sound quality is really not that great. For this price better look at other makers as Shure makes great headphones but at a much higher price (check the multi drive ones)"
2,Shure SE315-K Sound Isolating Earphones with Single High Definition...,2.0 out of 5 stars,"I had these a few hours and noticed that the left earbud was crackling and popping and so I processed for a replacement. I really LOVED the sound of these along with the noise isolation feature. The music sounds like you're there at the recording, notwithstanding the crackling. Fingers crossed for the replacement!"
3,Shure SE315-K Sound Isolating Earphones with Single High Definition...,4.0 out of 5 stars,"Of course Shure earphones are good
But why the lower version is high on Bass and this one is not?
And of course this ear fitting should be improved."
4,Shure SE315-K Sound Isolating Earphones with Single High Definition...,4.0 out of 5 stars,"I bought these for the sole purpose of using while I run. Long story short generic in earphones do not stay and need constant adjustment while running. These sit comfortably and the sound quality is, well, quality. I enjoy them but I don't have much to compare them too. As of meow I would buy them again"
5,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,"I'm sure that they're are better earphones out there. Unfortunately, i am also sure they are over my budget. These are the most comfortable clearest sounding earphones I have ever used. Mind you, I've been through about 20 different ones. I had my first set for a little over 2 years until my dog decided that they were her chew toy. I immediately purchased another set of the exact same ones. The SE315! Thank you SHURE for putting out a fantastic product."
6,Shure SE315-K Sound Isolating Earphones with Single High Definition...,2.0 out of 5 stars,I have only had these for a little while and the left ear bud is already blown and distorted upset cause i paid 200.00 dollars for them and now i'm having to buy another pair but not the same model.
7,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,"For the past year, I had been using a pair of Monster Turbine In-Ear Speakers (one of the very few Monster products that isn't actually over-priced). However, towards the end of its life, I started noticing some sound interruption in the right channel. Considering the Turbines had extremely thin and delicate looking cables, I'm surprised they lasted as long as they did. Anyways, it was time for me to hit the earphone market again.

Ever since I graduated beyond the generic buds bundled with MP3 players, I have had to cry myself to sleep way too often when a brilliant pair of earphones is rendered useless by a ruined cable. I decided I'd had enough of that and was determined to get one with replaceable cables this time around. Having also used the Shure SCL2 in the past, I was well-aware of the sound signature of Shures and decided that the new member to my family would be a Shure. From there on, the decision was easy and made mostly by my wallet. The Shure SE535s (triple-driver), and Shure SE 425s (dual driver) weren't too friendly with my I-spent-way-too-much-money-on-booze-last-weekend-so-now-I'm-a-broke-college-student wallet, so the Shure SE 315s were the logical choice for me.

Before I get down to reviewing the product, you should know this review is based off of about 3-5 hours of listening. I haven't had the chance to burn them in yet, and once I have logged about 200 or so hours of usage, I will come back to update my review. These are some of the songs I sampled immediately after receiving my earphones. In my opinion, these songs together brilliantly cover all ranges from the lows to the highs - Staralfur (Sigur Ros), Archaic Patterns (Eno), Let the Drummer Kick (Citizen Cope), 21 Guns (Green Day) and Intensity in Ten Cities (Chiodos).

Mids and Highs:

Reproduction of mid and high frequencies on the SE 315s are pristine, impeccable and flawless (at least to my ear. I have a discerning ear, but cannot claim to be an audiophile). You know how people always claim to have `heard things in a song they had never heard before' ? I now know what they've been talking about. In songs like Staralfur (Sigur Ros), Intensity in Ten Cities and Archaic Patterns it was beautiful. Also for the first time, I am seriously considering completely making the switch to lossless formats. I generally hover around 192 kbps to 224 kbps when ripping my discs, but once again, for the first time it seems I can hear the flaws. I'm definitely going to rip some of my CDs in FLAC and sample them with these earphones.

Bass:

Undoubtedly, bass reproduction in these instruments is on the lower side. I do realize to expect improvements once they are past the burning in phase, but even then, I expect them to be a little conservative when it comes to bass. Now, for me this wasn't a problem. After spending an year with the Monster Turbines, I got my fix of bass. Initially, it felt really good - the strong, thumping bass. After a while, it started getting on my nerves a little bit because the bass on them used to overpower delicate mids and highs. Thus, I was looking for earphones that took it easy on the bass and thus the SE 315s suit me perfectly. However, realize that if you are a bass junkie, and need to feel the thump in your ears, these probably aren't meant for you. The bass reproduction on these is light. The thump and the kick of the bass exist, but is never overpowering. The quality of reproduction of bass on the SE 315s fall somewhere in between my previous earphones, the Monster Turbines, and my current headphones, the Grado SR 60i. The 215s don't have overpowering, shallow bass, yet the bass is nowhere as roomy, deep and true as my Grado's. Not a fair comparison though as the Grados, by merit of being open-air, are bound to have a much wider soundstage.
Be well aware of this before making the purchase. For many, music is no fun without strong bass, and for those people I would strongly recommend Monster's line of earphones.

Cables and Fit:

One of the greatest pros for these earphones is the user-replaceable cables. Thus I feel they deserve a section of their own.
The cable length is generous, extending to about 6 feet. Ample length to reach to the player in your pocket and have some room so as not to tug on it.
The earphones are meant to be worn over the ear so that the cord loops around your ear and suspends the earphones into your ear. It is comfortable to wear them that way so much so that when I made the shift from my Shure SCL 2 to the Monsters, I continued wearing them over the ear. It gives a certain measure of protection to the cable so that if you accidentally tug on the cable, the part where it attaches to the earphones does not get strained.
The part of the cable that goes around your ear has a coating of a certain material that makes them very stiff and moldable. The point of that is so you shape them to your ear and they remain that way. However, the initial fit can be quite frustrating and time consuming. When I put them on for the first time, it took me a good 20min to get it into my ear and get a good seal. Subsequently, it won't take you more than about 15-20sec, which is still more than usual earphones. However, the excellent sound quality your ear receives afterwards makes it worth the trouble.

Packaging:
Finally, I conclude with packaging. Nothing much to write here except that the box the earphones is sold in surprisingly needs to be torn to open them. The box is sealed with a rather strong adhesive and in the process of opening it, even though I tried to be gentle in case I felt the need to return them, I ended up tearing the box. I wonder if that would be a problem with Amazon should you feel the need to return. Be patient and gentle while opening the box.
The earphones come with a huge collection of ear buds, earwax cleaner and a very nice earphone carry case. Use it, it's good for the earphones.

Conclusion:
These are great earphones. They definitely don't come cheap, and I wouldn't say there aren't better alternatives in the market at the same price point, however the replaceable cables actually makes them a much better long term investment. You would not want to purchase expensive earphones only to have to discard them an year later due to a faulty wire.
Fitting and wearing these will take a lot of getting used to, however, the seal is excellent and sound isolation is amazing too. Once again, mids and highs are stellar, bass is definitely underpowered so keep that in mind too.

Update:
About 3-4 days into using these earphones I started noticing some stuttering / cutting of audio in the right channel. Seems like the cable or the connection at the earphone was loose. Anyways, I've requested a replacement from Amazon, and its on its way. Mistakes happen, defects slip through even the strictest QA and Amazon's speedy response more than makes up for it. Won't be deducting a star for this."
8,Shure SE315-K Sound Isolating Earphones with Single High Definition...,2.0 out of 5 stars,"I'm no audiophile by any means however they really lack bass, I was hoping they would be an improvement over the SE215s. They were replacing a pair of Beats Tours as I was looking to upgrade to a pair of high quality pairs of IEMs. I ending up the a pair of Sennheiser IE80s which are spectacular and highly recommend."
9,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,I've had these headphones for 5 and a half years now and I can say they are still in almost perfect condition and work perfectly. I've replaced the cord once but other than that these are some of the most durable electronics I've ever owned. On top of that the sound quality is top notch and the noise isolation is epic for flights and public areas.
0,Shure SE315-K Sound Isolating Earphones with Single High Definition...,4.0 out of 5 stars,"Shure has a vast experience developing micro electronics, I think it could be improved the dynamic range in low frequencies,"
1,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,I use them while riding. They are fantastic at blocking out road noise but still able to hear the necessary. Very clear and crisp sound. Will buy again!
2,Shure SE315-K Sound Isolating Earphones with Single High Definition...,3.0 out of 5 stars,"very bass light and tinny unless youve a serious set of equalizers on the platform(not an ipod). i was looking for a replacement for the ie8 set i had from sennHeiser. they were terrific and didnt require an enormous amount of treatment to reach a point of toleration. i am no real audiophile, i dont pretend to be, but i do understand when there is no depth to music when the bass is not there. when they are on the right platform, they produce very beautiful noise. not worth what i paid, i am not sure i'd ever buy a pair of shure ever again."
3,Shure SE315-K Sound Isolating Earphones with Single High Definition...,2.0 out of 5 stars,"This is my second shure ear bud, and it's the second time the right ear bud stopped working basically as soon as the warranty period was over. I did like the sonic characteristics but beware of longevity."
4,Shure SE315-K Sound Isolating Earphones with Single High Definition...,3.0 out of 5 stars,"I thought that these in ear monitors were going to blow the competition out of the water but even after giving it a week for them to ""break in"" they sounded almost exactly like the apple ear pods from the iPhone 6 and i compared them extensively. Yes, the shure earphones do perform better in the lows and hear the audio more clearly without it being mudded together but for the price you pay for them i do not feel that the slight audio improvement is worth 200 dollars which is why i have sent them back for a refund and ordered the shure se535 which will hopefully be a better audio experience that is well worth the asking price."
5,Shure SE315-K Sound Isolating Earphones with Single High Definition...,3.0 out of 5 stars,"Had high expectation from the reviews, but in the end find it a bit lacking:

1) Sound quality: mid and highs are indeed very good, sound stage is broad and clear. But base is weak, simply lack the punch and resonance compare to many other earphones.

2) Build quality: not as good as I hoped. The wires are a bit rigid, somewhere between rubber and plastic, and there is even some manufacturing artifact attaching to it. In comparison, Sony's smooth, grooved-surface wires obviously feel better.

3) Sound isolation is really good, but the factory-installed foam (mid-size) is too big, make my ear painful after hours of wearing. And it is so hard to replace the foams, nearly impossible without extra tools and extra care.

4) Convenience: those behind-ear wearing style is always awkward, especially with shure 315k, you have to pinch the earphone piece in the right angel to insert into your ears, then make the wire go behind your ears. It takes me at least 20 seconds to put it on, and that's after many practices..."
6,Shure SE315-K Sound Isolating Earphones with Single High Definition...,3.0 out of 5 stars,"Had to replace my 5 plus year old Shure earphones, one side went dead. Went with what I knew Shure, being an audiophile girl. These new earphone pieces is to big for my little ears, clearly made for men, bummer. Make my ear sore with little play time and heavy. Love the concept of them, hope the boys enjoy them. To late for my to return, will have to give to my main dude."
7,Shure SE315-K Sound Isolating Earphones with Single High Definition...,2.0 out of 5 stars,"I have been a Shure customer for years now. I bought a pair of E2C-N's in July of 2008. I work in a laboratory with humming machines and I travel on planes often enough that I felt it wise to invest in some sound isolating gear. I did some research online and found that in-ear phones will isolate sound much more effectively (for the price) than over the ear headphones. At the time I was purchasing, Shure only had a few models on Amazon, the E2's E3's and E4's. Because I was not sure how I would like this new technology I purchased the cheaper E2's for $68.80. I was wary about this type of device because many users felt that it hurt their ears and claimed to not be able to wear it while working out.

However, the E2's arrived quickly and I remember taking a lot of time putting it in my ear and fitting it, and because I kept trying different ear pieces it did start to hurt. When I did get them in my ear, I could not hear a thing! The hum of the machines was gone, and for the first time I sat in my laboratory in complete silence. It was very exciting! Next I turned on my Ipod. Wow! The music was so clear and loud that I first had to turn the volume way down. I felt that I was really hearing my music for the first time, clearly with no background noise. It was such an amazing experience that I got goosebumps!

The reviews for the E2's said that many people could not wear them while working out, I had no issues. Many said that the device had functioning issues, I had none. Many said that the cables broke after hard use, I had no problems. I used it for two years almost everyday, in the lab, shoved in my purse, while working out, shoved in a gym bag, stepped on, sat on, rolled over with my office chair, and worked out with. I was very lucky and had no problems whatsoever.

In July of 2010 my E2's were stolen from my hotel room while I was at a conference. Since then I again did a massive search for a replacement. The E2's have gone up in price since 2008, and I doubt they are making more of them now. I did not see the point in buying headphones for almost twice the price I paid in 2008, not when there are newer and better models out there. After researching extensively, I though the SE315's seemed to have the most positive reviews (by people who seem to be very knowledgeble about the product) for the price. I am also one of those people who really believe in getting the latest updated technology, and was very excited to be getting these headphones.

I bought them from Amazon in October 2010 for $199. The updates in these compared to the E2's:

*improved ear bud sleeves

*rotating connector to ear bud (to make replacement of defective pieces easier)

*flexible around ear piece to keep wire in place over ear

*Maybe better sound?

However I found problems with all these updates:

*Ear bud sleeves are pretty much the same and they give you less orange squishy sleeves and more of these new foamy balck ones (which absorb ear wax like a sponge EWWW)

*The rotating piece keeps rotating and rotating making the device hard to get a grip on and get it into your ear. Previoulsy I could get the E2's in my ear with one hand in no time at all, these I have to use two hands, pin back my hair, and push, and push it in, and finally when I get it in the ear, it pops out, or squirms around, or the ear bud is ok, but now the wire is contorted. Sometimes I can get it in, but my ear is sore after all the shoving, and it does not make a tight sound proof seal like the E2's did, even after I tried several sleeves. I can only assume that the defect is where the sleeve connects to the bud, letting noise come in.

*The pliable plastic sleeve around the wire near the bud has made it more difficult to put in, because if I try to first put that behind my ear and then put the bud in, it starts rotating around because of the rotating piece, and moving everywhere. Then I have this formed piece of plastic stuck in it's shape going everywhere while I am trying to put it in. Finally, I will have the device in, and then try to smooth the deformable plastic piece around my ear, and doing so loosens the earbud! The E2's had just the normal wire which was not so bendable, and was not perfect, but I do not think this plaible plastic is the solution either.

*The sound is tinny! I wish every reviewer here could directly compare the SE315's with something with bass. These are horrible! I cannot even listen to my music they have made everything sound terrible. This is a far cry from the goosebumps I got when I used my E2's to listen to music for the first time. I never understood how important bass is until it is not there anymore! I have tried to use the earphones for an extended time to get used to them (becuase I was hoping that would make me like them better) but the sound is so terrible I have to just stop. I tried adjusting the bass settings on my Ipod, and there is nothing that makes it better.

I was greatly looking forward to purchasing an updated and improved device because the E2's were not perfect. I could have gotten over the shortcoming's of the fit of the SE315's if it had good sound quality, which it does not. My regular headphones for $15 have better sound. I will sadly be returning these to Amazon and will purchase a now inflated E2 for $99. In the meantime I will use my $15 set of headphones and get much much better sound quality, if not sound isolation. If anyone has found an updated replacement for the E2's that have just as good sound, please write me a comment so I can get those."
8,Shure SE315-K Sound Isolating Earphones with Single High Definition...,1.0 out of 5 stars,"These earphones, because of their configuration, are very difficult to fit to the ear to optimize their sound quality, depth of bass, and resonance. Consequently, I am constantly moving them around to improve their clarity, bass, and expansion of treble, mid range, and bass. I have yet to achieve this, so the resulting sound is repressed and canny. The SE 315's also distort at higher volumes and lose overall sound quality. This sucks for me as I bought them primarily to use when I practice and prepare for a gig on my drums. You also can't change out the end pieces for improved ear fit without tearing them up."
9,Shure SE315-K Sound Isolating Earphones with Single High Definition...,3.0 out of 5 stars,"the original chord that comes with these earphones do not have a built in mic despite what the specs say on the product page. That said, these are great earphones that have great sound quality and above average comfort. However, switching to the chord (ordered separately) that has the integrated mic renders these earphones basically equivalent to $20 standard iphone headphones. Any slight movements can be heard reverberating through the chord. I can actually hear the vibration of my typing as I write this review through the chord that is laying on the table on which the keyboard is also laying. Just slightly tilting my head to the side, as the chord moves along my shirt, I can hear the movement through the chord over the sound coming through the earphones. the original chord that came with the SE315 is great, but it lacks the mic. so there's no good way to listen to the SE315s with an integrated chord/mic solution."
0,Shure SE315-K Sound Isolating Earphones with Single High Definition...,1.0 out of 5 stars,"I wanted to avoid getting ear molds, so I thought I'd go with a trusted name. These would work for a while, and then one or both of the ears would cut out. I sent them back twice, but when these things gave out in the middle of a song at an important gig for the band, i ripped them out and haven't touched them since. I should have left them on the stage."
1,Shure SE315-K Sound Isolating Earphones with Single High Definition...,3.0 out of 5 stars,"Great headphones, great sounds, one of the best sound isolation, but for the price point, a bit too steep and i have other options with cheaper price. Or I would pay slightly more for better one. If u want, maybe should go for the SE4"
2,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,...very carefully. For indoor sitting use. Let the music take you away. Better than head phones. Much too heavy to wear to the gym.
3,Shure SE315-K Sound Isolating Earphones with Single High Definition...,4.0 out of 5 stars,sound quality is only ok for this price
4,Shure SE315-K Sound Isolating Earphones with Single High Definition...,1.0 out of 5 stars,I bought these s few months ago. The fit is tough to secure but once you do they fit quite nicely. The sound is great and you get full bass and amazing high ends too. It gets one star because after about 2 months the right ear went out. They've been sitting in a drawer ever since. It just stopped working!
5,Shure SE315-K Sound Isolating Earphones with Single High Definition...,1.0 out of 5 stars,ear bud broke in two months use less then ten times pos biggest waste of money.
6,Shure SE315-K Sound Isolating Earphones with Single High Definition...,1.0 out of 5 stars,I have had these for 2 months and the left ear has just blown... I thought it was my actual so super relieved it's just the tech - but also bleak that I spent $200 on them! Will be trying to send them back asap as I work as a musician on Disney Cruise Line and use them daily!
7,Shure SE315-K Sound Isolating Earphones with Single High Definition...,3.0 out of 5 stars,"They never improved the cable. I just hate the cable that keeps making sound when you are walking. If only they could make the cables softer and friction free, these are good stuff. Mine came faulty with sound issue in one speaker."
8,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,"I'm an idiot for coming to the game late.

They work and they are compact. Over the ear are for when you have a valet to carry your stuff."
9,Shure SE315-K Sound Isolating Earphones with Single High Definition...,1.0 out of 5 stars,It sounds so thin (no bass at all) I cannot believe my ears. I will return it.
0,Shure SE315-K Sound Isolating Earphones with Single High Definition...,3.0 out of 5 stars,"I'm a gamer who plays roughly 4-5 hours a day. I've been in the market for a new set of earphones after my brother took my Ludacris Soul SL99.

The fitment was ok. The standard ear piece is like a memory foam type material which was nice. The earphones also came with a variety of ear pieces. So, fitment won't be an issue for the majority if not all of its users. The wiring right after the earbuds are bent. I don't know if it was a defect or if it's supposed to be like this. So, I had to adjust/turn them every time I had to use the earphones. Just a slight, minor inconvenience.

The sound was very crisp, but too ""treble"" for me. The bass was almost non-existant in my opinion. For those who love your bass, I would not recommend these earphones.

Overall, it was a nice set of earphones, but it did not justify the price and did not meet or exceed my previous set(Ludacris SL99).

I will be returning these tomorrow."
1,Shure SE315-K Sound Isolating Earphones with Single High Definition...,4.0 out of 5 stars,"sound is good, and the cable looks old. However, one thing is really annoying!!!! It 's almost impossible to remove the foam sleeves. I really hate it.
Except that, well, the day after I brought, the price dropped by 15%....."
2,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,"I'm really happy with these headphones, they sound great and they are really good at blocking outside noise."
3,Shure SE315-K Sound Isolating Earphones with Single High Definition...,3.0 out of 5 stars,"I *really* wanted to like these earbuds, and they are a fine product with many good features, but ultimately they were not the best solution for me. As a working drummer I have been regularly gigging for the last five years, using Shure E2's exclusively. I've put up with the E2's deficient bass response and inevitable cable rot because they offer great isolation (essential for live drumming), they're affordable, and they fit me very well. The cable rot was an issue, the first time I encountered it, Shure's truly stellar customer service team replaced the entire units, even though they were about a month away from warranty expiration. I cut apart the brand-new set and immediately put heat-shrink tubing over the wires to prevent them from rotting. Why Shure can't fix such a simple problem, I don't know.

I was hoping that they had addressed the lack of bass and the cable rot with the new SE315's. It appears that their solution to the cable rot is to make a replaceable cable. I was skeptical about the quality of the connector used at that location, but it appears to be quite robust. I rotated and flexed them around while listening, and detected no sign of an intermittent connection. Shure did improve the bass response noticeably, but unfortunately they seemed to have bumped up the midrange too, and that was the deal-breaker for me. I found them uncomfortable to listen to. This has always been a bit of a problem for me with the E2's also, they always seemed a little too hot in the midrange. I just assumed that it was because they were designed as stage monitors, and so it was important to hear the vocals above all else. When I fired up the SE315's and found that the midrange was even hotter, I made the sad decision to return them.

There was also a slight fit issue for me with the SE315's. The may have been trying to make them lower-profile, so they wouldn't protrude from your ears. Unfortunately these contact my FRONT ear lobe, in a way the E2's never did. After only about 20 minutes of wearing them, I was feeling some discomfort. Maybe over time I would adjust to this, but with the midrange issue I wasn't interested in finding out.

One other thing; When I first received the SE315's, they had the new foam-style pads installed. I am not a fan of any of the foam pads, I greatly prefer the silicone pads, they are way more comfortable, and most importantly go in and out of your ears almost instantly (a must for rehearsals). When I tried to take the foam pads off, it was VERY difficult. This was compounded by the fact that the tube is smaller diameter and seems much more fragile than the E2's. I was actually afraid I was going to break my brand-new buds, that's how bad it was. Not sure why they chose to downsize it, the E2's were fine, and seem a lot more rugged.

As it turns out, you can still get E2's, in the form of SCL2's (same thing), for about $100. That was the final nail in the coffin for the SE315's. I returned them and bought TWO pairs of the SCL2's with the money.

By the way, if you just want to listen to music and don't need the super high isolation, my go-to earbuds are Sony MDL-EX71's. I have not found any earbuds that I like as much as those, the sound is fantastic, the value is incredible, and they are all-day comfortable. In my opinion they sound better than the Shures. If they offered the isolation that the Shures do, I would use them live, but I have tried it and it does not work."
4,Shure SE315-K Sound Isolating Earphones with Single High Definition...,2.0 out of 5 stars,"The High and Mid is very good but it nearly have no bass at all, I wouldn't say this is a balance earphone. This is also very uncomfortable, it put too much pressure on the top of my ear. I recommend you try it on before you buy it."
5,Shure SE315-K Sound Isolating Earphones with Single High Definition...,1.0 out of 5 stars,"I've previously owned other pairs of Shure earbuds and have been loyal to the company because I've experienced the quality of their products. However, owning this pair of earbuds has made me rethink my feelings toward Shure. I've now used these earbuds for almost a year. When they work, they work amazing. The sound is superb, the isolation is ideal. However, the detachable cables have been a major source of frustration. I've had to have them replaced 3 times now. They simply short out. A $200 pair of earbuds should outlast the cables of a $20 pair of earbuds. But worse is that Shure has made me pay to ship the defective cables back over and over. This last time they sent me the replacement cables the replacements came unusable and Shure again wanted me to pay to send those back. They wouldn't pay for shipping until I asked to talk to a supervisor and argue for 20 minutes.

CONCLUSION: Great earbuds, bad cables, but some of the worst customer service I've ever seen."
6,Shure SE315-K Sound Isolating Earphones with Single High Definition...,2.0 out of 5 stars,"Sound great, but very difficult to insert into ears. Not comfortable for long periods. Overpriced."
7,Shure SE315-K Sound Isolating Earphones with Single High Definition...,1.0 out of 5 stars,"Bought it and was disappointed. Weak. HAVI got a B3 for 1/3 the price that is much higher.
I will return. The bass sound more like a wind."
8,Shure SE315-K Sound Isolating Earphones with Single High Definition...,1.0 out of 5 stars,"Bought these as a dooms day backup to my 1964 quads. Mistake. I'm a pro bassist and I hate them so much. Would be okay if I were just a vocalist or something, but I regret the purchase."
9,Shure SE315-K Sound Isolating Earphones with Single High Definition...,1.0 out of 5 stars,"I'm very disappointed in these earphones. I wish I had sent them back right away. As others have stated, the sound balance is off. The upper middle range is way too high and there is no low end at all. For a singer that may be acceptable, but as a drummer playing an electronic set it is very frustrating. All I can hear of my bass drum is a click. Compared to the earbuds that came with my iPhone, these Shure earphones sound like junk. For the price, that is just not acceptable for me."
0,Shure SE315-K Sound Isolating Earphones with Single High Definition...,5.0 out of 5 stars,"Many people rag on the sound quality of these headphones. However, I thoroughly enjoy them!! I listen to a lot of house/trance/piano and think that the base and high ends come through very well. Especially the vocals and intricate instruments in many tracks. Also, the form factor is killer."
