,Comments,Date,Product,Ratings,Reviews,Title
6,Was this review helpful to you?, February 27 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,great value,Five Stars
7,Was this review helpful to you?, March 13 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,fit good sound great for the money,Five Stars
8,Was this review helpful to you?, November 20 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,"Shipped quickly, good headphone a little uncomfortable to wear very long",good headphone a little uncomfortable to wear very long
9,Was this review helpful to you?, January 22 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,We bought 2 of these and both jacks Brock off inside iPads within a couple weeks. Thought the first one was our fault but after 2 fair to say...junk.,We bought 2 of these and both jacks Brock off ...
0,Was this review helpful to you?, October 20 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,They lasted only a couple months before one side went out.,One Star
1,Was this review helpful to you?, December 20 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,"Pretty and comfortable headphones, but poor sound quality. If you are bass lover, this headphones are not for you.",Poor bass
2,Was this review helpful to you?, December 6 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Great value. Clear sound and although not rated as noise cancelling, they do block out quite a bit of sound.",Great value. Clear sound and although not rated as ...
3,Was this review helpful to you?, March 23 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,"Nice, but broke easily",Broke easily
4,Was this review helpful to you?, August 26 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,"Shorted after extremely careful minimal use in less than 2 months since received. One side no longer has sound, short seem to be at the headphone jack part of the cord.",Shorted after extremely careful minimal use in less than 2 ...
5,Was this review helpful to you?, December 30 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Great for my 8 year old. He loves them,Five Stars
6,Was this review helpful to you?, January 30 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,This is a gift from my kids really love them they're not totally noise canceling but for the price point I think they're really great buy!!!,Great for the price .
7,Was this review helpful to you?, April 22 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Great headphones...,Five Stars
8,Was this review helpful to you?, January 6 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,daughter loves them,Five Stars
9,Was this review helpful to you?, February 13 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,These are really good headphones for the price they sound good and fit well the cord is stronger than most,These are really good headphones for the price they sound good and fit ...
0,Was this review helpful to you?, November 9 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,"As described, teal color is nice",teal color is nice
1,Was this review helpful to you?, March 29 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,We have bought these twice now due to our puppy chewing up the first pair... my daughter loves them though... great quality,great
2,Was this review helpful to you?, February 24 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,3.0 out of 5 stars,Great headphones overall. However not a good choice for running/working out. I found that these headphones made me very hot,Great but not good for workouts
3,Was this review helpful to you?, March 6 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Very lightweight and comfortable around the ears. Haven't tried the sound yet they are for my daughter. Very fast shipping.,Just as photo
4,Was this review helpful to you?, December 20 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Outstanding product...works extremely well when talking on my phone...can do everything $200 plus headphones can do,More Bang for my Buck
5,Was this review helpful to you?, January 3 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Fantastic product. Very comfortable, good sound. Bought them for the extra controls that work with media players on my Android phone.",Great Value
6,Was this review helpful to you?, December 25 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Thx,Five Stars
7,Was this review helpful to you?, April 22 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,Pretty good for the price. 👍,Four Stars
8,Was this review helpful to you?, October 15 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,I bought these for my autistic grandson for our plane ride to Disney. They not only acted as an earplug he loved them. No discomfort,Love them
9,Was this review helpful to you?, December 20 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,This product is not worth the money. I've had it less than 2 weeks and the sound started to disconnect. I would not buy this again.,This product is not worth the money. I've had ...
0,Was this review helpful to you?, September 23 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Fast delivery. My 14 year old is in love,Five Stars
1,2 people found this helpful. Was this review helpful to you?, October 3 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,My daughter really enjoys them.,Five Stars
2,Was this review helpful to you?, September 12 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,Just what I expected very good little loose around the heirs sound sound quality is great,Just what I expected very good little loose around the heirs sound sound quality is ...
3,Was this review helpful to you?, January 7 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Well made and very comfy!,Great headphones!
4,Was this review helpful to you?, November 15 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,From the moment they came out of the box they never worked so I sent them back and bought a different pair from another company.,Didn't Work
5,Was this review helpful to you?, September 27 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,This was kinda bad the sound basiclly go all screatchy after 1 week worst head set every bought,Five Stars
6,Was this review helpful to you?, December 5 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,Tha cord is a little too long for my taste but otherwise they feel great!,... too long for my taste but otherwise they feel great!
7,Was this review helpful to you?, April 20 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Purchased for my boys for Easter (purchased two). They seem to love them, have used them every day since. So far (less than a week since use started though), no issues.",Boys loved the look!
8,Was this review helpful to you?, January 17 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Very happy so far. Way better than earbuds for watching movies on my tablet, but way more reasonable than some of the “designer” brands!",They look good and sound better!
9,Was this review helpful to you?, March 5 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,The Microphone part of the headphones quickly broke and left them with only listening aspect. besides that they're good.,besides that they're good.
0,Was this review helpful to you?, August 13 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Good quality Great sound Great price Would recomend,Five Stars
1,Was this review helpful to you?, January 9 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"awesome ,love them",Headphones
2,Was this review helpful to you?, November 8 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,These headphones have already stopped working. I am returning them today. I've only used them a couple of times. What a disappointment.,What a disappointment.
3,Was this review helpful to you?, August 18 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Bought this for my son, he loves them!","Good product, great experience."
4,Was this review helpful to you?, October 26 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,"Terrible product. Initially we loved them, but they stopped working after less than two months of light use! I would not recommend these headphones.",Worked less than two months
5,Was this review helpful to you?, February 3 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,They lasted about 3 weeks.,One Star
6,Was this review helpful to you?, July 1 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,100% satisfied,Earphones
7,Was this review helpful to you?, December 29 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,Did not work 2 weeks after we got them.,One Star
8,Was this review helpful to you?, December 26 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,"This was a gift for my daughter, she likes them very much and so far they are working well.",Four Stars
9,Was this review helpful to you?, January 10 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,Very cute. Soft cushions. Does not connect well to my iPhone 5s. Poor sound quality. Volume control is clumsy and there is no remote.,"Aesthetically pleasing, but otherwise useless"
0,Was this review helpful to you?, February 16 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,"The volume control being a slider is a little weird. Other than that, it's wonderful!","One weird thing, but awesome"
1,Was this review helpful to you?, June 19 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,So far so good. Good sound for the price paid. Are they noise canceling - no. But they do block out some noise and have decent tone.,So far so good. Good sound for the price paid
2,Was this review helpful to you?, January 24 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"I bought two sets of these AILIHEN headphones, one for my 5 year old and one for my 8 year old. Both kids love them! They fit well and the sound is great. They seem to be very well made. I would definitely purchase again.",Great for my kids
3,Was this review helpful to you?, March 12 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Works well, comfortable. Great Schitt",Great Schitt
4,Was this review helpful to you?, April 8 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Great starter headphones for my pre-teen grandchild. Love the color choices.,Good headphones for the price.
5,Was this review helpful to you?, April 2 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,I brought these headphones and they don’t even last two (2) months... RIP OFF FOR REAL!!!,One Star
6,Was this review helpful to you?, August 14 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,3.0 out of 5 stars,One side stopped working after 3 months,Three Stars
7,Was this review helpful to you?, June 26 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,"Love these...well did, love. They quit working 3 days after the return window. I recommend buying the insurance. I did not.","If you HAVE to have these, buy the insurance!"
8,Was this review helpful to you?, November 11 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,"I ordered these headphones, and when the package was ""delivered"" it was a completely empty envelope. Not even a piece of paper in it. Nothing.",Don't waste your time
9,Was this review helpful to you?, December 14 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,My son liked the color but that's about it. Here we are 2 months later after receiving this item and it no longer works. Very frustrated,My son liked the color but that's about it
0,Was this review helpful to you?, February 4 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,The headphones are of high quality and love the way they fold.,Very good product
1,Was this review helpful to you?, October 3 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,Wonderful headphones,Four Stars
2,Was this review helpful to you?, November 6 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,Broke after a week.,One Star
3,Was this review helpful to you?, March 28 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Excellent and my daughter love it!!,Five Stars
4,Was this review helpful to you?, April 15 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,"We bought these headphones for my 11 year old daughter, and they were too small. We will regift them to a 4 year old niece, instead of going through the hassle of returning. Very cute color though.",Too small
5,Was this review helpful to you?, March 7 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Very comfortable when I use them. Also I like that it arrived fast. Thanks,Five Stars
6,Was this review helpful to you?, November 14 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,"They work great. The only reason I did not give it five stars is that I personally don't like to have my ears covered, but they are comfortable. I would recommend them to my friends and would buy them as a gift.",I would recommend them
7,Was this review helpful to you?, February 20 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,"Love the color. Love the corded cable. Love that they fold up. However, they are bigger than expected and are quite loose on my 11 year old daughter, and on me (< 40 yrs) as well.",Love the color
8,Was this review helpful to you?, March 15 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,Speakers and microphone worked great initially. Now microphone functions only when cord is held at a specific angle.,Microphone does not work as it should
9,Was this review helpful to you?, December 11 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,Ear pad falls off easily and is not easy to put back on...it is meant to slip back under a piece which is impossible to so once it falls off.,No
0,Was this review helpful to you?, December 27 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Present for my 11 daughter. She loves them,Five Stars
1,Was this review helpful to you?, May 2 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,After purchasing these for one of our daughters we bought a second pair for the other daughter as the first pair was such a hit. Colors are great too. Definitely recommending these!,Fantastic headphones!
2,Was this review helpful to you?, February 22 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Love these,Five Stars
3,Was this review helpful to you?, February 14 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,A+++,Five Stars
4,Was this review helpful to you?, July 24 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Daughter loved them. She lives the gassy that she can fold them up and pack away in her back pack.,Daughter loved them. She lives the gassy that she can ...
5,Was this review helpful to you?, December 16 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"These just arrived, and I’m already in love with them! Fits well, the volume is very accessible and such good sounds!",and I’m already in love with them
6,One person found this helpful. Was this review helpful to you?, September 17 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,My son loves them. He is 6 and they fit him great!,Good Quality
7,Was this review helpful to you?, August 16 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,Very good quality.,Recommended
8,Was this review helpful to you?, December 3 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,Bought these for someone else. They are pleased. No news is good news.,"Good poduct, affordable."
9,Was this review helpful to you?, February 23 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Best sound quality at a very affordable price!,Five Stars
0,Was this review helpful to you?, December 29 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,My daughter got these headphones on Christmas Eve (Dec 24) today is Dec 29 and they've already quit working!,My daughter got these headphones on Christmas Eve (Dec 24) ...
1,Was this review helpful to you?, April 20 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Fit snugly. Came with manufacturing warranteed of 1 year. Mic and button work great. Good sound quality for it price.,Great Bargain.
2,Was this review helpful to you?, December 1 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,Worked for about 2 weeks and then the cable shorted out... don't waste your money! Will be returnng!,Waste of Money
3,Was this review helpful to you?, December 17 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,"While the headphones are a fun color, comfortable to wear and foldable, they only lasted about six weeks. Not worth the money.",Not worth the money.
4,Was this review helpful to you?, August 19 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Great headphones for gaming,Five Stars
5,Was this review helpful to you?, February 12 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"My son is very happy with these! He just figured out that they can pause and play, as well as control the volume.",Great headphones for the price!
6,One person found this helpful. Was this review helpful to you?, November 17 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Very comfortable fitting and I like that I can fold them up. Good sound quality.,Five Stars
7,Was this review helpful to you?, February 4 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,We missed the return date by one day. They quit working today. I was hoping they weren’t cheap. Super disappointed.,Quit working
8,Was this review helpful to you?, May 13 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Wonderful. Told all about these,Impressed
9,Was this review helpful to you?, April 20 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Great headphones! Works really well!! Its worth the price,Five Stars
0,Was this review helpful to you?, January 13 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,3.0 out of 5 stars,Not very durable. The wire inside the head band is what breaks. Good sound quality when it worked.,Good sound quality when it worked
1,Was this review helpful to you?, April 30 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Works great! Fast delivery, thanks!",Five Stars
2,Was this review helpful to you?, February 7 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,The pin literally fell out of the jack today rendering these headphones useless. And 7 days after our return policy expired :(,... fell out of the jack today rendering these headphones useless. And 7 days after our return policy expired
3,Was this review helpful to you?, March 30 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"What can I say?
This is the best headphone I've owned thus far,its really loud & blocks outside noise.Would definitely recommend.",This is the best headphone I've owned thus far
4,Was this review helpful to you?, November 27 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,Worked really good for a few days. The cord is very weak.. after a weak they break... all you hear us static... was very disappointed,Not good
5,Was this review helpful to you?, November 3 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"My son left loves them, great sound and price",Well worth the money
6,Was this review helpful to you?, January 2 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,Great price. A little uncomfortable after an hour of wear.,Great price. A little uncomfortable after an hour of ...
7,Was this review helpful to you?, January 13 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Nicely made and work great!,Five Stars
8,Was this review helpful to you?, September 7 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,3.0 out of 5 stars,The headphones do not fit snug on ears. Not a good purchase for a classroom set of headphones.,Not a good fit.
9,Was this review helpful to you?, November 28 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Nice headphones,Five Stars
0,Was this review helpful to you?, February 7 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,"I purchased two of these. One pair stopped working after a month, the second was only used once and the connector piece that goes in the headphone port broke, not completely off but the end is wobbly. Not willing to try plugging it in again for fear it'll get stuck in the headphone port.",I purchased two of these. One pair stopped working ...
1,Was this review helpful to you?, April 24 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,"The build quality on these is very good and so is the noice cancellation, but the sound quailtity is very meh. The highs are drowned out by the rest of the sound and are very muddy. The bass is fine along with the mids. Overall: Not great, but not awful either.

EDIT: The casing around the headphone plug is VERY weak. They were plugged into my phone in my back pocket, when I sat down the casing around the metal bit that goes into my phone snapped. Have to fidget with it before the sound comes back now.",Meh
2,One person found this helpful. Was this review helpful to you?, August 30 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,I bought 4 of these. All in different colors. None of them even lasted a month or two. The sound started going out on them. You had to wiggle the cords to get sound back. Then it just finally quit.,I bought 4 of these. All in different colors ...
3,One person found this helpful. Was this review helpful to you?, October 22 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"For such a reasonable price, these headphones provide great quality sound and I love that they fold up! I use these in my classroom at my computer station and they are very easy for my students to clean and put away. When students are wearing them, I am not able to hear what they are doing which is very nice for my other students. This was a great purchase!",these headphones provide great quality sound and I love that they fold up
4,One person found this helpful. Was this review helpful to you?, February 14 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,"It looks like a great product and good price too, unfortunately the wiring cable is very fragile. I bought 3 for my kids, they are all broken. I think if the cable was not attached...maybe I just could replace it..however if you still use in a safe place and you don't touch a lot, it may still work for you.",It looks like a great product and good price too
5,One person found this helpful. Was this review helpful to you?, August 10 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Got these for school to go with the Ipads the kids use. Nice that they fold up for storage and adjust easily.,Very pleased
6,One person found this helpful. Was this review helpful to you?, June 2 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,I bought an headphone for my son and decided to buy this green headphone for myself. I didnt use it immediately as i bought it. It was still in its case etc. when i started to use it both soft spongy area came off. Making it unbearable to wear and listen to my class work undisturbed. Now i do not have a headphone. I only can look at the useless pretty green headphone as a decoration. I believe i should get a replacement or my money back.,I only can look at the useless pretty green headphone as a decoration
7,Was this review helpful to you?, March 4 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,"I like that it helps reduce alot of the background noise and that there is a hassle-free microphone for talking. The only reason I gave it 4 instead of 5 stars, it's really bulky. I'm sure that if it was reduced in size, the rating would go up.",I like that it helps reduce alot of the background noise ...
8,Was this review helpful to you?, February 3 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,I have bought 2 pairs of these headphone and neither pair lasted longer than 1.5 months. I assumed the first pair was just a lemon (it happens) and that's why it only worked for a month. But after buying a second pair of AILIHEN headphone and this pair only last 1.5 month I can only assume that this is an extremely sub par product. I have never had a electronic product perform so poorly. I will never by any product by AILIHEN again - I have no trust in their brand or the quality of their products after this.,I have bought 2 pairs of these headphone and neither ...
9,Was this review helpful to you?, December 10 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"My daughter got these for her birthday. She absolutely loves them and brings them everywhere. Sturdy enough that her 2 and 4 year old siblings haven't been able to break them yet. After showing them to her cousin, we ended up purchasing another pair for him for Christmas. Great quality, great sound, durable and noise canceling (or selective hearing?)",Great product
0,Was this review helpful to you?, February 15 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,They are a beautiful color and work really well. My daughter loves the volume and pause on the wire cord!,They are a beautiful color and work really well
1,Was this review helpful to you?, April 1 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,These broke within a month of buying them. They just stopped playing sound. Very upsetting for my 8 year old!,Waste of money
2,Was this review helpful to you?, March 16 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,I enjoyed my pair so much that I ordered a pair for my grandson. Now we both enjoy are Ailihen C8 headphones.,I enjoyed my pair so much that I ordered a pair ...
3,Was this review helpful to you?, August 4 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,I just got them today and they work great!!!! I live the color too. The cord is a little long but I can deal with it. I love the volume slider button on it.,so far so good.
4,Was this review helpful to you?, February 19 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Headphones exactly as advertised. For a low-priced item, it has decent sound and the headphones are comfortable.",Good value for price
5,Was this review helpful to you?, August 21 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,My daughter loves them.,Five Stars
6,Was this review helpful to you?, June 29 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Great purchase! I would definitely purchase from seller again.,Thumbs up on this product.
7,Was this review helpful to you?, April 8 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,"Broke quickly, bad sound, don't recomend","bad sound, don't"
8,Was this review helpful to you?, March 12 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,Good for the price. Cute and fold up nicely. Very heavy and do not fit completely comfortable.,Four Stars
9,Was this review helpful to you?, April 17 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,I like the headphones it Meats everything that I need them for very good product,Four Stars
0,Was this review helpful to you?, September 28 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,The head phones itself work well but the ear cushions come out very easily and we were unable to put them back.,... work well but the ear cushions come out very easily and we were unable to put them back
1,Was this review helpful to you?, August 21 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Very nice headphones. Feels comfortable on a (10-year old) child and even on adults. Good sound quality.,Nice headphones for a nice price
2,9 people found this helpful. Was this review helpful to you?, December 27 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,"DO NOT PURCHASE!!! Right when I opened these, the piece that connects to my phone/iPod broke off. There is dried glue around the edges where the metal piece was clearly glued into the plastic cord. I am returning them. Rip off!!!",DO NOT PURCHASE!!! Right when I opened ...
3,Was this review helpful to you?, February 2 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Excellent product!! My son loves these!! And the sound quality is super crisp!! Great audio fidelity!! And a great price!!,Excellen Product!!
4,2 people found this helpful. Was this review helpful to you?, November 18 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"I had to buy new headphones thanks to my cat chewing through my old ones. I love theses ones because it has a nice durable nylon cord that so far has thwarted the attempts of my cats sharp teeth whenever he manages to attack them while I'm using them. One my favorite things about these headphones is how sound isolative they are, perfect for being able to zone out to my music without being disturbed by any background noise, plus they look nice and are well put together. They are also better quality than ones that I have payed more for in the past so I'm definitely in love with them. Besides the cat, im pretty harsh on headphones myself but I have had these ones for close to a month I believe and I have not had any issues with any kind of parts coming off or the cord breaking easily. At this point I don't have anything bad to say and I'd recommend them to anyone wanting decent headphones without having to spend a fortune on some",Sleek & Durable
5,2 people found this helpful. Was this review helpful to you?, April 21 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,"The sound quality on these headphones is terrible. The earbuds that came with my iPhone have sound quality a million times better than these headphones... 30 seconds of listening and I knew I was going to need to return them. Also the volume control doesn't actually adjust the volume on your device, only raises or lowers on top of the volume you've already set on the device. I had to crank the volume way up on my phone and increase the volume on the headphones to reach the level I usually use with my other headphones.

I knew at $20 sound quality was going to be a gamble, but the other positive reviews convinced me to try them. Now I'm out the return shipping, so learn from my mistake and pick some higher quality/more expensive headphones if sound quality is important to you.",Terrible Sound Quality
6,Was this review helpful to you?, March 24 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,I bought it for my niece in college per her request... she said she loves it!!!,Five Stars
7,Was this review helpful to you?, June 12 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Love them work great !,Five Stars
8,Was this review helpful to you?, September 21 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Great look, decent sound, easily stored, and strong enough for my 8yr old to use at school.",Sturdy and Stylish
9,Was this review helpful to you?, December 10 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,Bought this for my son to use at school in September. It is December and they've been sent home broken. Piece of garbage!,Junk
0,Was this review helpful to you?, March 1 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,So much static! Couldn't hear my media at all. So disappointing.,One Star
1,Was this review helpful to you?, November 25 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Very nice headphones,Nice
2,Was this review helpful to you?, August 21 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,Great price for this product. My daughter needs headphones for school and I didn't want to get anything too pricey just in case she lost them. They work great and she loved the way they look!,Great price for this product
