,Date,How Helpful,Review Contents,Score,Title
77,"on January 2, 2017",,"The sound does not disappoint. The only annoyance is that I have to restart the bluetooth when jumping between youtube videos. I am using a 2006 computer, so, it could be just that. They are not as comfortable or adjustable as the semi-open. They do have a little weight but you forget about that once the sound starts.",4.0 out of 5 stars,AKG affordable wireless
78,"on December 25, 2016","
      14 people found this helpful.
    ","You hear the trap sounds from drummer Harvey Mason, those little incidental noises he makes as he moves around his kit in Herbie Hancock's Chameleon. You also pick out the hammer strikes as Esbjorn Svensson plays piano with his trio in From Gagarin's Point of View.The Y50BT 'phones put you in the control room with the engineer, listening to studio performances as the musicians lay them down.They reveal all the drum trap and piano hammer sounds, plus everything else, very cleanly. And they have very balanced bass, realistically present without thumping the heck out of me. Mids and treble are balanced too.I'm perhaps a bit pickier than many people, having been a professional keyboard player and the guy who fixed the band's sound system in my younger years. I also did my share of studio recording in those days, and I've written and produced scores for my own documentaries more recently.Y50BT headphones may lack the convenience bells and whistles of other Bluetooth 'phones, but I'll take their good sound every time.",5.0 out of 5 stars,but I'll take their good sound every time
79,"on December 20, 2016","
      2 people found this helpful.
    ","Great sound, great with Bluetooth. A little on the heavy side.",4.0 out of 5 stars,Four Stars
80,"on January 25, 2018","
      One person found this helpful.
    ",It was not the headphones that I purchased. I purchased the Bluetooth headphones without the need to use a plug. However I received the normal  AKG Y50 Black On-Ear Headphone with In-Line One-Button Universal Remote/Microphone. I am not happy at all with the purchase.,1.0 out of 5 stars,I am not happy at all with the purchase
81,"on December 27, 2016","
      2 people found this helpful.
    ",very good,5.0 out of 5 stars,Five Stars
82,"on November 3, 2016","
      17 people found this helpful.
    ","Over the years (58) I must have bought at least 20 pairs of headphones at reasonable prices and rating, These headphones top the lot, amazing musically with depth and spot on bass, they are comfortable over a long period and look so good, added to that the blue tooth compatability they are with out doubt the best purchase to date, so much so, my son tried them and immediately bought some too.",5.0 out of 5 stars,Highly rated.
83,"on April 30, 2017","
      4 people found this helpful.
    ","These headphones are surprising. I'm going to do a comprehensive review on them since there is probably a lot of interest from the Samsung Pre Order.Design :Design is nice. The headphones are plastic which I don't mind, and fit very comfortably on the ear. There is nothing uncomfortable about them when you wear you can wear for hours. However if you're going out for a walk or something these may be a bit bulky and awkward to wear out but then again that's style related. I usually feel odd wearing more than earbuds when I'm out and about. I'm disappointed they use micro usb. Anything new and premium should have USB C and it should have the port covered. I've written many head phone reviews in my day and the open charging port always annoys me as it cuts the life of the cans short. It does have a bypass cord and so the cans can be used blue tooth free which is always nice. I sure love having a headphone jack.Sound:I'm giving these a 7 out of ten for the price range. They are clearly bass oriented and that annoys my inner purist. I saw people complaining it needed even more bass. People, let the studios mix the songs k? The mids can get washed out a bit but that's nothing a good equalizer can't fix and the highs and mids and lows are pretty evenly proportioned considered the low end tuning. I think for most people these will be sufficient boom unless they literally just think ear rattling means quality.Volume on these depends on what you're using. They're moderately set up for hi fi so don't expect much of you're streaming Pandora. You may need to get some losses audio or try a higher fi streaming service like Tidal. You will get a much fuller louder sound if youre actually listening to lossless. That's why sources are important. It works with Pandora but it will be weak and you didn't get these bad boys to listen to A Thousand Years right? So download some lossless. You know you want too. They really perform well with the hi fi source material.Battery Life :Battery life is decent. It could be a bit better, but it gets the job done. Depends on end user usage. The bypass cable will make sure you won't end up having to talk to anyone on the bus though.What You Need To Know:Akg is a reputable brand but it does tune closer to the low end. These have a great sound with lossless audio. Charge them carefully. They also come with a bag. For the price they are a pretty good deal and are more for beginner base heads. If you're purchasing out of pocket you may want to see what else is out there first, but if you want reputable blue tooth cans now than this might be your jam. I don't think you'd regret the purchase, but there are a lot more headphones in the sea at this price range.",4.0 out of 5 stars,"Great Cans, Not The Best."
84,"on November 21, 2017",,It doesn’t work at all. :(,1.0 out of 5 stars,One Star
85,"on May 3, 2017","
      7 people found this helpful.
    ","I just got my set through the Samsung $99 offer and I'm pretty impressed by them. Has good bass but not over bearing.Volume is good enough for me, I don't know how loud others want their music.The soft pouch is a nice touch, would prefer a hard case for the headphones and the cables but it will do.",5.0 out of 5 stars,... my set through the Samsung $99 offer and I'm pretty impressed by them
86,"on February 16, 2017","
      2 people found this helpful.
    ","So right after I bought these upon recommendation from my headphone-studying buddy, they went down in price. Oh well, I jumped in the world of Bluetooth with these after looking at Beats and others. These sound great, are easy to set up and look pretty cool. I am not an audiophile, but I know what sounds good. These sound great. Remember to push the on button only once instead of what I did and hold it down. You can hear the ""on"" and ""off"" beeps. Anyhow, I am testing these on a long flight this weekend, so we'll see what happens! These are comfortable, too. LOVE not having a cord. I recommend!",4.0 out of 5 stars,Got one. Am liking it!
87,"on February 11, 2017","
      3 people found this helpful.
    ","First off let me say that I really love these headphones even though they do have a couple of catches. First as other have said they are a little on the heavy side, not so heavy that they will make your head sore but you will definitely know they are on your head when your are moving around. The second, which I'm not sure is the headphones fault or my devices, but the audio play back can be choppy sometimes. I have found a fix for this on my computers, you simply have to reset the Bluetooth module then reconnect the headphones. After doing so I don't have any of the choppy audio or hissing. You can do this on a mac by holding down option+shift and then clicking on the Bluetooth icon in the task bar, going to debug and then reset Bluetooth module. On my windows computer I don't have this issue with Bluetooth. Besides these two issues the headphones have amazing sound and the battery usually lasts around 22 to 23 hours, or four days of casual use. I would recommend them to anyone unless you plan to use them while exercising, in which case I would look for something a little lighter.",5.0 out of 5 stars,Great Headphones with a couple catches
88,"on September 5, 2017","
      2 people found this helpful.
    ","My best sounding headphones by far are the AKG Y50BT, which came with the $99 Samsung promotion.  Their frequency response curves are sick; basically flat across with accents just where you want them.  Such excellent lows, and balanced very well.  Mid - excellent.  Highs - excellent.  Way, way better that 20hz to 20khz would suggest.  But I can't wear them long.  They're not uncomfortable.  I can wear them longer than other non in-ear headphones.  I actually thought they were light when I first tried them.  But I can't tolerate non-earbud headphones very long.Useful headphone reviews need comparison.  The Samsung AKG OEM in-ear, Advanced Model 3, and AKG Y50BT are my 3 go-to high-fidelity headphones.  I get different things from each, and each are brilliant in their own way.I love the Model 3s, but these beat them in every category except comfort.That said, Model 3s have a powerful low end and high highs (on part with in-ear AKGs),  They're convertible wired to wireless.  Sub is almost too powerful, which can mask the bass on some songs, but they're otherwise pretty well balanced.  Soundstage is not as open as AKG in-ear, but bring a different dimension in hi-fidelity sound.  They sound like high-end monitors when you get a good ear bud fit (silicone works much better than foam for me).  And they're bluetooth which frees me when doing chores where the cord doesn't snag every few minutes.I also want to acknowledge how excellent the Galaxy S8+ original AKG in-ear buds are!  Excellently balanced with a nice low end and excellent high end (I can't distinguish highs from these AKG Y50BTs), beautifully engaging and open sound stage, no fuss fit, great sound seal without being isolating, anti-tangle cord... I could go on and on.  The in-ear AKG's are so good and very underrated, despite their decent reviews.Still, AKG Y50BTs are better in almost every category except comfort and soundstage (openness).  $130 is a very fair price for the sound you get.",5.0 out of 5 stars,Superb sound!
89,"on June 3, 2017","
      2 people found this helpful.
    ","Ive  got about 15 pair of headphones ranging from Bose soundlink on ear headphones to Polk hinge to  Jbl50s , Monster Adidas ,Sol Republicmaster tracks, Airfi . Id say my favorite is the Adidas for over the ear. Better base and nice tone. The Akg is my favorite on ear the highs are clear and not exaggerated like the Republic sols the Bose on ears are one of my least favorite headphones, I  prefer the Polk hinge even over the Bose soundlink. The most interesting comparison to me is the Jbl 50s  and the Akgs i think the sound is very close with the highs being better on the Akgs where the base is better on the Jbls. Though i will prolly usually the Akgs more because they are much more comfortable then the Jbls,Though im betting anyone that has the Jbls 700 elites wouldnt touch the Akgs.. I paid 58 dollars for my Akg y50s. So im not sure compairing them to a 300 dollar pair of headphones is fair, The build quality seems good in a world of plastics. Id still like to get some Sennheisers hd 4.50 bluetooth, but until i do when Im out and about my Akgs will have to do and at home my Monster Adidas. What genre do i listen to? 80s Megadeth , Dokken to REM, The Outfield to Depeche Mode to the Bangles.",4.0 out of 5 stars,Comfortable Nice Solid headphones
90,"on March 29, 2017","
      One person found this helpful.
    ","I really like these headphones a lot. They have great sound quality and are very comfortable. My only complaint would be that when you fold the earpieces in two-story the headphones in the bag that they come with, it has a tendency to have its power button hit by the opposite your phone. It's never really run down my battery, but it is Annoying when I noticed that I'm not getting any notifications on my phone because all the sound is going to the headphones. That's the reason for only giving it four stars.",4.0 out of 5 stars,I really like these headphones a lot
91,"on September 17, 2017","
      2 people found this helpful.
    ","Pros; deep bases and Clear Highs, these headphones work very well, connect quickly, and are not heavy feeling..Cons: No  way to turn off and stay off, Blue tooth will turn on the headphones and connect when ever they are moved, shaken, nudged,  its very annoying when you try an answer a call on your phone, or listen to a voice mail, only to find out you cant hear anything because, their deep in your back back, have turned themselves on, and have kidnapped your audio. (specially if you're an Uber drive, Or do Grubhub/postmates, or anything you need to listen for alerts).",4.0 out of 5 stars,"sweet sounds, annoying bluetooth."
92,"on November 10, 2017",,"I received my set in a Samsung Promo.  That said, I probably wouldn't have spent $130+ simply because I tend toward wireless earbuds or wired over-the-ear headsets.  This has been an interesting combination.First off, coming from someone who hates the on-ear feeling, these are pretty comfortable, even over longish periods.  If you are okay with that kind, these would probably do great for you.Wired and wireless quality seem pretty close, the signal is also very strong for bt 3.0.Battery life - I've never had any issues with the battery life or charging time.The only issue I have (and I'd ding about half a star) is the EXCESSIVELY aggressive connection.  The location of the power button leaves it prone to turn itself on should it get jostled.  When on, it will connect to a device in range and hold the connection.  If you disconnect it from the device, it will forcibly reconnect itself in a minute or two, overriding any other connection.  The only way to stop it is to un-pair it, or actually turn them off.  This is a major problem for myself as I typically keep them packed with my laptop and are usually nearby, and regularly I have my phone hijacked from use with my earbuds or car.AKG - move the power button or make the headphones let go when they are forcibly disconnected in future versions.  This is absolutely my only complaint.",5.0 out of 5 stars,"Great quality wireless, good comfort, annoying aggressive connection"
93,"on April 21, 2017",,"So, I hardly paid anything for these thanks to the Samsung dream bundle for preordering my Galaxy s8. They are absolutely fantastic. The earcups and headband are metal and don't feel like those cheap...ahem; Apple-owned competitors! Now for the sound. It took a couple hours at higher volume, but I think they are finally settling in. They sound really clear, despite being wireless. Yes, they also hit pretty hard with deep, pronounced, not overpowering bass. Just all-around great sound for any genre of music. I can't even tell they're bluetooth: no compression nuances or annoying pinging, like some older Sony's and Phillips I have owned. The only downside I can find are they make my ears hot due to the enclosed earcups design. But, small price to pay for really good sound. I think the full price here is right on par with how they sound. I'm now curious about how some other AKGs stack up against my Sennheiser gaming headset. If anyone has recommendations for some AKG audiophole open backs, please share your opinion",5.0 out of 5 stars,"Thank you, Samsung for this deal of a lifetime."
94,"on December 27, 2016",,IT'S GOOD FOR YOU!!!!,5.0 out of 5 stars,HA!
95,"on January 7, 2017",,"I have AKG Y50BT in Blue, Plantronics Back Sense in Black, Creative HITZ WP380 To me for joy of the song (Back Beat Sense) If you wish WOW on all Notes (Y50 BT) very good, For each day I like my (Creative) This is out of wireless Headphones I Have.",4.0 out of 5 stars,Creative HITZ WP380 To me for joy of the song (Back Beat Sense) If you wish ...
96,"on July 20, 2017","
      One person found this helpful.
    ","Great sound off the back; sounds even better after 20hr burn-in; also can distort when turned all the way up.  Solid weight, love the solution of tapping the power button once to turn Bluetooth on and off.  Also, to avoid engaging power when collapsed just fold as in pic provided.  Sounds depth seems to diminish when using the audio cable which says they were designed for Bluetooth use.  Quality is near equal to Beats Solo 3...Solo 3 produces brighter highs in my opinion but the Y50bt seem to have better sound stage.  Overall very satisfied!!",5.0 out of 5 stars,Awesome AKG Bluetooth headphones
97,"on May 20, 2017","
      One person found this helpful.
    ","Just bought these the other day. If the battery claims are true, this is probably one of the best on-the-go Bluetooth headphones. I'm a huge fan of AKG's to begin with, so I'm familiar with their quality. The response is pretty flat, which is good compared to the bass heavy options from Beats. You're still able to get these bumping, but when songs don't have heavy bass or if you're watching a movie, you want a true reference of the sound, not an overly equalized, bass heavy monitor.The fit is very comfortable and even with my big noggin, they don't look dinky. The cup fits on the ear and has a snug tension around the head to keep them in place. These are going to be perfect for all day use at work (of the microphone is good on skype, will have to evaluate that) or for travel.",5.0 out of 5 stars,"amazing value, trusted manufacturer"
98,"on October 5, 2014",,"If I could, I'd give these headphones a 10! I am not an electronics whiz so this review probably won't answer any of your more technical questions.The sound these headphones give is just awesome!! I even let my husband listen to a song and he feels the same way I do! I've had many headphones and ear buds in my time and these are honestly the best!  I love the fact that they are Bluetooth. At night, listening to music in bed, there is no wire to worry about. I can have my phone in the charger and listen to my music, wire free.They come with a nice ""case"" to carry them in, along with the charging cable and a cable you use with a non-bluetooth music player.The left side has the charging port. The right side has the on/off, pairing, and volume buttons along with the port for the 2.5mm cable. These are lightweight which I really appreciate!  Other headphones we have feel so heavy and bulky.My headphones are the white & gold and they are very classy looking! I love the color!!  These are rather pricey headphones but as the saying goes, ""you get what you pay for"" although that isn't true 100% of the time.  In my opinion, these are worth the price!",5.0 out of 5 stars,"AKG Mini On-Ear Wireless Bluethooth Headphones, AWESOME!"
99,"on April 26, 2017","
      2 people found this helpful.
    ","Didn't get them from Amazon, But got them as a Samsung VR GEAR Bundle experience. Let me tell you. It has been YEARS since i have had a pair of over the ear headphones, and this are great. They really are amazing with the Samsung Gear VR 2017 They engulf you in the VR experience completely. I love them. Give the a buy you will too.",5.0 out of 5 stars,Great Headphones! Great Brand
100,"on August 1, 2017","
      3 people found this helpful.
    ","Got these as a preorder bonus with my Samsung S8, and I am completely blown away by how good they sound! These are probably the best headphones I have ever used.",5.0 out of 5 stars,and I am completely blown away by how good they sound
101,"on April 24, 2017",,"I love EVERYTHING about these except for the mic. The voice volume level is extremely low -- I'm comparing to my absurdly large collection of BT and wired headphones I use for conference calls -- to the point of it not being useful.So if you plan on using the mic for good quality calls, forget it, these just do not cut it. BUT if you don't care about this feature, add another star, since as music headphones they are quite performant and attractive.",4.0 out of 5 stars,"Avoid if you need a good quality, useful mic for online chats, conference calls, etc!"
102,"on March 3, 2017",,"Excellent value, awesome sounding, very comfortable, even at long periods of use. They come with a nice cloth case and a 3.5mm cable and and USB charging cable, that screams quality, with the AKG brand stamped on the cable. I've had problems with AKG with an older pair of AKG 301's, some idiot at the company sent the wrong ear pads, note- pads are nonexistent, plus they did-not even offer a replacement, shame. Other than that, they did a very good job on the AKG Y45BT.",4.0 out of 5 stars,"Great build quality, excellent sound, ok price."
103,"on May 11, 2017","
      One person found this helpful.
    ","I got these as part of a bundle with the Galaxy S8+. They sound great and they pair better and faster than my powerbeats or Sony cans. I would highly recommend them, however they have one slight design flaw: when folded, the left earpiece bumps against the power button on the right earpiece which can drain the battery. It took me a while to figure out why they were drained each time I took them out of my bag. An annoyance for sure and could have been avoided had the designers been paying attention and I'm not even sure what steps you could take to prevent it.",5.0 out of 5 stars,"Great headphones, but accidentally turn on when folded."
104,"on May 1, 2017",,"Got these with the Samsung promotion. I love them I have a pair of Bose soundlink headphones and the AKG sounds just as good. AKG have 20 hours of battery life while the Bose get about 12 the over ear portion of these are so soft, I can barely feel these on my ears. The highs and lows on this sound amazing as well as the bass is pretty good and not overbearing. I see why Samsung chose this brand as they are high quality.",5.0 out of 5 stars,Great for music and watching movies
105,"on September 28, 2014","
      7 people found this helpful.
    ","AKG, a is a company known for premium microphones and headphones. It is an Austrian company that has expanded internationally over the decades. So these AKG Y45 headphones have a heritage from a company that knows good sound. When I received these for review, I was anxious to try this on-the-ear design. My previous headphone experiences involved over the ear (Beyerdynamic DT-990 Pro) headphones, inner ear monitors (Ultimate Ear Triple-Fi 10 Pro), and Apple ear buds.The packaging of these headphones is admirable. They are nicely boxed and include all cables and a zippered cloth pouch. There was no manual included, other than a quick start sheet. The controls and features are straightforward, so an in-depth manual is not required for most. Nowhere could I find where these phones were made. The materials are upscale and possibly they are assembled in China, but that is just my guess.The phones themselves are impressive. These are not cheap plastic phones. The headband surfaces are nicely padded along the surface that touches the head. The upper surface is a soft touch rubber. The ear pads feel like soft leather. The cups adjust on metal bands that pull down from the upper unit.The controls are reasonably laid out. When the phones are on your head, it is easy to find the volume +/- buttons, and the raised button between them. This button will pause the music being played. When paired with my iPod Touch, holding this button down invokes Siri. There is one other button placed lower on the right cup that will initiate pairing with your bluetooth device. Also, is you hold the volume + button down, the volume increases and then beeps when it hits the maximum volume.If you don’t want to use bluetooth with this headset, you have the option to use the provided bypass cord to plug the phones into the headphone plug on your device.Besides the intelligent layout of the controls, the phones have gimbaled cups that rotate and angle to fit the head comfortably. They can fold to a very compact form that fits well in the carry pouch. These are nice phones to take on a trip. Nothing feels cheap about them. But, how do they sound?I listened to these phones for hours, trying to pin down a good description of the sound I heard. The first impression I got was how deep the bass extended. The specs say list a range of 17hz up to 20000hz. 17hz is below the threshold of human hearing, so I don’t see the wisdom in claiming this spec. Let’s just say, if you like to hear the deep bass tones of your music, these phones will deliver. Moving on up to the midrange, I was impressed with the presence and warmth of vocals. The only criticism is the bass sometimes effected the lower registers of female voices; bothers me, but probably not an issue for many. I didn't felt that this was boomy, artificial bass, but it was pronounced.Now, the upper range of frequencies. Here, the phones rolled off the higher frequencies where they sounded restrained. The sound was there but lacked a crispness and definition that is so important in defining the character of many instruments. You could not experience the hissing of cymbals, or thwack of a snare drum. Also, the harmonics of bells and triangles were limited in range.With that said, if I turned the volume up, the overall result was rich and satisfying sound, albeit lacking accuracy.  I found I could listen comfortably to many different types of music. The fact that these are bluetooth phones means you don’t have to be tethered to your music source. For many, this may be a great feature. The range of these phones is good, and I was able to walk around the main floor of the house without much interference.  AKG markets these phones to appeal to the fashion sense of wearers who want to ‘make heads turn while you make a powerful statement’. If you are an audiophile who wants neutral, accurate sound, then look further.",3.0 out of 5 stars,"A well-made, good looking headphone for bass lovers"
106,"on October 1, 2014","
      2 people found this helpful.
    ","I previously thought I would not like on-ear headphones, but having tried a few pair recently I have changed my mind.  Love how small and compact they are, light enough to not feel anything, and really the ear discomfort I thought I would have has not really shown up.  Bluetooth is also great because it removes the need for cords, connects easily, lets you control your device, even use it as a mic.I recently got a pair of Bose Soundlink Bluetooth headphones as well, which are very similar to these albeit for a $100 increase in price.  This is what I will be comparing these to for most of the review.- Sound: These sound great, a tiny hiss when the audio starts from my phone, but this is the same I hear in all bluetooth headphones.  AKG is a good quality brand, usually with an emphasis on sound, and this shows here.- Build: Lots of metal, ear cups rotate all the way flat to make these super easy to store. Ear cups themselves are quite dense and hard right now, but I have a feeling they will break in nicely.- Comfort: Not as great as the Bose, mostly due to the hard ear cups and smaller head band.- Buttons: I hate these buttons.  The on/off switch is not a slider, it's a button you have to press, and of course when you are wearing them you have no clue if you are hitting the button correctly, but the beeps that are sounded don't clearly communicate what it is doing.  If you take them off you will see there is a red light that turns on.  The volume up/down and play/pause/etc buttons are near impossible to locate easily, and even when you do it's really hard to tell which one you are using.  The Bose are a mile ahead in this regard, tactile buttons, super simple didn't even have to think.  These are incredibly frustrating, enough to drop a star even if they are quite a bit cheaper.- Audio Alerts: Just beeps, and not different tons, just a few beeps for on and a few for off.  No clue about battery life, or what it connected to, etc.  The Bose shine in this regard, telling you battery life via audio, what you are connected to, what it is doing (i.e. trying to reconnect), etc.Overall they are great, but I can't get over how bad the usability on the buttons are, that small change would make these so much better for me to use.",4.0 out of 5 stars,"Great Sound, Horrible Buttons"
107,"on March 7, 2017","
      14 people found this helpful.
    ","Hello All,I wanted to provide my input on Bluetooth headphones and ask for your thoughts. Over the past 6 months I have been trying to find “that” pair of Bluetooth headphones (comfort, sound, microphone, durability, cost). I am still searching thanks to Amazon’s very generous return policy.So here is what I have tried, giving each a 2-day period of testing. I graded them considering cost, comfort, sound, microphone, and durability) **My opinionChronological Order:[C] AKG Y50BT ($88) - https://www.amazon.com/gp/product/B01BX8FVMY/ref=oh_aui_search_detailpage?ie=UTF8&psc=1ProsGood sound quality with an emphasis on lows, highs were not too badFeel very sturdyConsThin earpads and a lot of tension on the head caused me pain quicklyHeadband was not soft and hurt the top of my headPoor Mic[C-] Symphonized NRG Bluetooth Wireless Wood ($30) - https://www.amazon.com/gp/product/B01NAB6GTF/ref=oh_aui_search_detailpage?ie=UTF8&psc=1ProsNot bad sound reproduction, little heavy on the low end and muddled high but not overly badCheapConsSeem cheaply madeUncomfortable fit (tried all tips)Mediocre Mic[B] House of Marley Rebel Bluetooth Over-Ear ($50) - https://www.amazon.com/gp/product/B01700RNIO/ref=oh_aui_search_detailpage?ie=UTF8&psc=1ProsFeel sturdyGood sound though bass heavy, but do portray a mids nicelyBluetooth signal was strongGood MicConsToo tight, squeezed my head (above average size)Don’t fold[C] Naztech XJ -500 Bluetooth ($70) - https://www.amazon.com/gp/product/B01J4SK6M0/ref=oh_aui_search_detailpage?ie=UTF8&psc=1ProsVery comfortable earpads and head tension, could wear for a while without discomfortLong battery lifeConsToo tight, squeezed my head (above average size)Don’t foldVery muffled highsPoor Mic[B] Plantronics Backbeat Pro (Old Model) ($150) - https://www.amazon.com/gp/product/B00MBWIL0G/ref=oh_aui_search_detailpage?ie=UTF8&psc=1ProsVery comfortable earpads and head tension, could wear for a while without discomfortGreat features like auto-pause and ambient noise micGreat mic including a mute buttonConsAre huge on my head and stick out quite farBass heavy and sculpted highs[B] Bludio Turbine T2 Bluetooth ($25) - https://www.amazon.com/gp/product/B00Q2VIW9M/ref=oh_aui_search_detailpage?ie=UTF8&psc=1ProsVery full sound with extra bass, but not muddy highsVery low costConsSoft earpads, but head tension is high and hurts within an hourAre quite largePoor Mic[B+] Marshall Mid Bluetooth ($199) - https://www.amazon.com/gp/product/B01MCY4UYM/ref=oh_aui_search_detailpage?ie=UTF8&psc=1ProsGreat sound signature, rock, rap and classical all sounded good with theseExcellent control knob to pause, volume up and control trackPretty good micConsSoft leather earpads, but head tension too tight. Hurt after 30 minutesPricey (for my budget at least)[B+] Puro Sound Labs BT5200 ($125) - https://www.amazon.com/gp/product/B019GD45X4/ref=oh_aui_search_detailpage?ie=UTF8&psc=1ProsExcellent sound quality, all highs were crisp and clear and lows were pronounced by not over doneVery good mic with clear voicesConsOverall comfort was not great, the earpads are small and the tension is high on these causing pains quickly[A-] Sennheiser HD4.40 Bluetooth Headphones ($149) - https://www.amazon.com/gp/product/B01MSZSJE9/ref=oh_aui_search_detailpage?ie=UTF8&psc=1ProsExcellent sound quality, great clear highs with lows hitting hard but not overdoneVery good mic with clear voicesGood noise isolationComfortable Earpads and TensionConsPretty big headphonesWarm up when using for more than 1 hour",3.0 out of 5 stars,Just Ok Bluetooth Headphones
108,"on September 26, 2014","
      One person found this helpful.
    ","This is a smart little set of headphones with very good sound. While I prefer an ""around-the-ear"" set, there are some advantages to this type (weight, comfort, etc.) that give the user options which might not be available otherwise. Most other sets do not have a volume control on-board, an on/off switch, and the added wireless or wired options make this set superior (in it's technology) to my favorite pair of all time (Klipsch Image ONE Premium On-Ear Earphones).Sound: These have a very good sound quality in both high and mid-range, with solid bass tones (bass being one of the biggest areas most smaller headphones lose out on). Compared to the Klipsch set, I'd say these are a close second with some clarity over that pair added when the set is wireless. Hard to describe, but the signal seems more immediate and there is a very clear separation of instruments and crisp details emerge that get somewhat muffled on other pairs. I listened to Stevie Wonder's ""Songs in the Key of Life"" and heard things I had not heard previously on one of his most lush productions, for instance.Signal: I had a clear signal everywhere in my mid-sized ranch house. However, when I opened the garage entrance, things got sketchy.  According to the Bluetooth.com website: ""Bluetooth technology sends information within your Personal Area Network or PAN (aka your own personal space) at distances up to 100 meters (328 feet).""  This set of headphones does not get close to that measurement, I'd say the signal broke up at about 48 feet or so. Not bad for just being in the house and wanting wireless technology, but you aren't going to be able to mow the grass or work in your yard without some trouble.Comfort: This pair is OK, not horrible, not great. Compared to the Klipsch set, they aren't nearly as comfortable and didn't behave themselves nearly as well. There seemed to be a weight problem on the top band, no matter how I adjusted the tightness, it seemed to flop down when I bent over. I wore these for about 2 hours with no negative physical effects, however. Not too hot around the ear, no headache from being squeezed. I think you could do basic work with them, but probably not dance or exercise vigorously.This set comes with both a re-charge USB cable and a bypass cable for a direct signal. Also a nice carrying case for travel.For the price and the built-in technology, this is a solid set of headphones that I would recommend for around the house when you need wireless sound. Four stars.",4.0 out of 5 stars,Great Wireless Sound
109,"on May 2, 2017","
      One person found this helpful.
    ","REALLY GOOD headphones!!  Sound is good and crisp.  Keep in mind if you have a smartphone that does 32 bit sound, you will have to use the by-pass cord to get that quality but wireless still has good sound if you use the equalizer correctly.  Sound Sync combines both smartphone volume & headset volume so there is only ONE volume control that you can use.  Padding on ears feel comfy so no problem if you listen to a whole album with them, just don't work out in them cause sweat may damage the padding",5.0 out of 5 stars,REALLY GOOD headphones!
110,"on December 28, 2016","
      4 people found this helpful.
    ","I have years of experience with AKG products. I love my K240 headphones and have owned various AKG microphones for use in recording studios. I love the clarity of their products.These headphones, however, have me wondering who designed them. It's strange, I auditioned (and purchased) them at the Harman store in Manhattan and they sounded fine. The pair I have, however, has two serious problems:1) The are uncomfortable after only a few minutes as they have a strong clamping force2) My unit sounds *awful*. There is a really nasty distortion component somewhere in the 1Khz range that sounds like fingernails on a blackboard. it ruins violins, female vocals, anything with lots of overtones. I've tried both the wireless and wired configurations and it makes no difference.",1.0 out of 5 stars,A serious disappointment
111,"on March 23, 2018",,These are great headphones but you don't want to wear them if you are surprising your adult daughter and going to her house and cleaning her toilet with hydrochloric acid and a pumice stick. They will fall off your head and into the toilet. Trust me on this.,5.0 out of 5 stars,Don't wear them when cleaning a toilet!
112,"on January 14, 2018",,Lasted 6 months before they suddenly stopped powering on or working. I got them through a promotion with Samsung and akg was less then helpful for warranty. Doesn't seem like a quality product,1.0 out of 5 stars,Didn't last 6 months. Avoid.
