,Date,How Helpful,Review Contents,Score,Title
71,"on February 21, 2014","
      10 people found this helpful.
    ","Simply put if you like the original AKG K550 headphones or the new K545's these basically slide write into the niche between them. The sound quality is exceptional for a Bluetooth headphone. I dont know how AKG and Harmon pulled it off but their honestly is know difference in the sound from the K545's and these. I've owned the K550's for about two years and my fiancé has pretty much claimed them as hers now, so I was looking to upgrade to one the newer K545 or K551 models when these where realesed 2 months ago. I knew I would be traveling in the upcoming months and I had been looking for a Bluetooth headphone exp.(Parrot Zik and Sony MDR BT) when I decided to try out the new K845 BT 's and to my surprise the sound quality from these blows both of those models away. With the fit, finish and build quality basically the same as the K550's and with the added options of being able to attach a cord if the battery gets low, I was sold. Im usually not a white headphone guy but the matte iceberg white and grey metal) accents look absolutely sick and so far they are my best purchase of 2014. np",5.0 out of 5 stars,Currently one the best Bluetooth headphones out right now.
72,"on July 14, 2016","
      One person found this helpful.
    ","I saw some reviews that were critical of these head phones and mentioned a Bluetooth buzzing when used with a mac book. NOT SO! THESE ARE THE BEST HEADPHONES I'VE EVER OWNED AND VERY COMFORTABLE.Batter life is good. Pairing is easy. Sound quality is unmatched.All in all, A, five stars!",5.0 out of 5 stars,Great comfort & sound. Highly recommend
73,"on March 11, 2014","
      5 people found this helpful.
    ","Plain and simple comparable to the Sony MDR-1RBT and Parrot Zik wireless bluetooth headphones the sound quality of the AKG K845BT's blows them away. The Logitec UE9000 would be the only current wireless bluetooth headphones that are equal to the sound quality of the K845's. Both headphones sound equal to their brands wired counter part. If you know the history of AKG's headphone line these fall right in place between the K550's, K551's and the new K545's which are basically the wired version of this model. I highly recommend theses headphones if you get a chance to check them out in the Bestbuy Magnolia store you will pleasantly surprised.  The only flaw which is not a major one sincecthe headphones stay charged for a good 9-10 hours on continued use. Is that their is not an active off switch once the headphones are fully charged.  However once you unpair them from your device or plug in one of the Android or Apple included wires the Bluetooth functions do finally cut off. But to me that is a small price to pay to have a bluetooth headphone that sounds better than most of the wired headphones in its price range plus you can use them wired as well.",5.0 out of 5 stars,"The best Bluetooth headphone available right now.  The sound quality is impeccable, they still have that AKG sound."
74,"on October 22, 2016","
      2 people found this helpful.
    ","10.21.2016I ordered this again after I lost it because I loved it.When I got it and tried to listen music, I could hear buzzing noise.I don't remember there is noise before(probably not) so, I returned it and ordered it again.However, this one had same noise. I tried to listen other songs, but the result was same.I had to return and orderd it again. I really hope to not hear noises again... But.. this also has buzzing noise.Even the last one seems not new one. The box case's tape was opened.It makes me crazy. I got stress because of it.But I am not going to give up. I'm going to return and order it one more time.I hope to get a certain new one that doesn't have buzzing noise at this time.10.23.2016I ordered two more this headphone and I will return it again because these have same noise problem and uneven shape on both sides sponges.Also, some finger print on them too, so I doubt whether those are new.Now, I am getting tired to get the headphone doesn't have noise problem as I got before.",2.0 out of 5 stars,NOISE problem again and again.
75,"on September 25, 2014","
      4 people found this helpful.
    ","I have to go with the ""I don't like it"" star rating for these. I've had them for 6 months now. The red light remains on forever. The bluetooth won't connect to my laptop anymore (it used to). They don't connect to the PS4 (never did but harman support said something about ""future update on the way""). The battery life is really short, or maybe mine are just lemons. When I was using them I usually ended up completely wired with cords coming from both ears, the power cable and the 3.5mm.GOOD:Every review raves about how good these are so there's not much more to say. The build quality is my favorite part.BAD:Bluetooth only connects to my iPhone 5 and nothing else anymore.The battery life sucks.There's no reset button.There's no software to tweak or help troubleshoot.The band over the top can be uncomfortable.For this price I expect more. If I'd stayed with a wired headset I'd be happier.",2.0 out of 5 stars,Bluetooth stopped working. Battery life is poor. Great materials.
76,"on July 14, 2017","
      2 people found this helpful.
    ",they came defective and even if they worked properly the sound level is weak. It's no wonder they keep dropping in price. Seems like stores just wanna get rid of them.,2.0 out of 5 stars,Blue Tooth headphones not up to par yet.
77,"on February 8, 2015","
      One person found this helpful.
    ","These are a great set of headphones for use at work. I found them very comfortable, I can code all day with these on. Sound is excellent, and works really well with a mobile phone (as you'd expect). I actually preferred the sound quality when using Bluetooth rather than the cable. Battery life is awesome - lasting we about a week of daily use at work. No sound leakage at all. You won't bother anyone with these.BUT - The Bluetooth decoding died in one side of the headphones after about the 3rd recharge.  I am about to return mine and get a set of Sennheiser Momentum 2 Bluetooth headphones as my supplier (not Amazon) couldn't get me another set. It's probably just a bad set, but I thought people should know. I got mine for £150, so they were a bit of a bargain.",4.0 out of 5 stars,Brilliant as long as they don't go wrong.
78,"on November 27, 2014","
      5 people found this helpful.
    ",These headphones are one of if not the most beautiful headphones I have ever seen. Bluetooth sound quality is the same as it is with wire. Sound is just so good and clear. The base is not the strongest but that way you can her a lot crisper and cleaner sound.,5.0 out of 5 stars,Pure joy
79,"on January 7, 2014","
      4 people found this helpful.
    ","Purchased my AKG845's(in white) a few weeks ago and now that they are broken in, I want to say how great they are. Especially when you consider they are wireless and sound every bit as the best wired headphones I've tried.The Sound,Overall well balanced headphones that despite being closed back, seem quite airy. They have a slightly accented, tight bass. The mids are, as with most AKG products, smooth and expressive. The highs are very clean and crisp. These are a very well rounded set of cans that have studio quality sound which are perfect for home use and yet, are  just small enough to travel well.The Tech.The Bluetooth pairs very well with my both my Blackberry Z10 and Playbook. As well, these paired easily with a freinds I-phone and my Nolan home stereo/BT adaptor. All the on-the-ear controls worked with each device. I am getting between 8 - 10 hours of battery life from a 2 hour full charge.There is not much to dislike about these and I highly reccomend the AKG K845BT.In reading some of the other reviews, I have to say that this... There is an off switch(it's the bluetooth button). These are one of the most comfortable cans I have ever worn. Sony MDR-1RBT's don't even come close to the sound quality of these. The paint has not worn off on mine(and I wear mine all the time and often take them on business trips) nor 3 of my buddies who also own them.Art",5.0 out of 5 stars,Very nice Bluetooth cans
80,"on April 20, 2017","
      One person found this helpful.
    ",i dont know why this headphone's bluetooth miss its signal too often.,2.0 out of 5 stars,Two Stars
81,"on January 8, 2014","
      3 people found this helpful.
    ",all i can say is that they are the bomb.  they sound great and are very comfortable.  they are truly worth the money,5.0 out of 5 stars,great headphones at a great price
