,Comments,Date,Product,Ratings,Reviews,Title
1,Was this review helpful to you?, September 1 2016,Sony MDR-G45LP (Black),5.0 out of 5 stars,So light and really works well even with my glasses on. I see no problems. I do use them upside down since the equipment is on my right. Works just fine.,Works just fine.
2,Was this review helpful to you?, April 5 2018,Sony MDR-G45LP (Black),5.0 out of 5 stars,great for what I needed,Five Stars
3,Was this review helpful to you?, November 27 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,Use them all the time.,Five Stars
4,Was this review helpful to you?, February 26 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,I like this style of headphones. They are good for people who wear hats because they fit behind the head.,Good sounding headphones.
5,Was this review helpful to you?, February 4 2014,Sony MDR-G45LP (Black),5.0 out of 5 stars,"I had this style of headphones years ago, and they finally gave up the ghost, and was glad to find them still in production. The only difference from the older pair is the missing volume control on the cable. However, it was this that caused the problems on the old pair, so maybe that's why it was omitted.

I like them because they don't get in my way, don't fall off my head and I can still hear people and phones - don't block out external noise, but good enough to listen to most things!",As expected
6,Was this review helpful to you?, November 5 2013,Sony MDR-G45LP (Black),5.0 out of 5 stars,the sponge material that is on my old headphones deteriorated so I bought these. I didn't have any expectations for these just wanted a new pair really and they're good. I prefer these headphones style headphones to the ear plug ones because those tend to hurt my ear if I'm wearing them for too long especially if I have to pull them out and put back in.,Good Headphones
7,Was this review helpful to you?, June 13 2014,Sony MDR-G45LP (Black),4.0 out of 5 stars,"I despise earbuds - they're uncomfortable, worse for your hearing, and I think my ears require two different sizes. But the nicer headphones I use for pure listening just don't cut it when you're running, etc. I searched a lot for something suitable, and finally found these. They've been great. The build quality is nothing special but it's fine for what I paid.",Work out and hate earbuds? Enjoy.
8,Was this review helpful to you?, March 14 2018,Sony MDR-G45LP (Black),4.0 out of 5 stars,It's ok. I like the angled plugin.,I like the angled plugin
9,One person found this helpful. Was this review helpful to you?, December 30 2011,Sony MDR-G45LP (Black),5.0 out of 5 stars,Bought three of these for my girls for their MP3 players and their 3DSs. I wanted them to have something like this to maybe help preserve their hearing rather than the ear-bud type that focuses all the sound directly into their ears. Good price and they do the job handily. My kids are totally happy with them and they couldn't care less about sound quality so I can't vouch for that.,Does the job!
,Comments,Date,Product,Ratings,Reviews,Title
0,One person found this helpful. Was this review helpful to you?, May 27 2016,Sony MDR-G45LP (Black),4.0 out of 5 stars,They have worked well so far. They sound good and are comfortable.,Inexpensive and convenient.
1,Was this review helpful to you?, November 14 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,I thought this headphone was gone forever! Perfect for me.,Perfect for me
2,One person found this helpful. Was this review helpful to you?, March 26 2015,Sony MDR-G45LP (Black),5.0 out of 5 stars,"Very good sound quality. The only problem I am running into is that the crook around the earphone part pinch my ears after prolonged use. Otherwise, these are good quality headphones for the price.",Very good sound quality
3,Was this review helpful to you?, September 14 2016,Sony MDR-G45LP (Black),4.0 out of 5 stars,"Sounds great. Use then for our Praise band at church. Would love to get more if some one would donate about 5 to my church. Great Acres Baptist Church, smyrna ga",Sounds great. Use then for our Praise band at church
4,Was this review helpful to you?, May 2 2017,Sony MDR-G45LP (Black),3.0 out of 5 stars,"Good for listening to youtube videos, not for music. Save up for a better pair of head phones for music.",Not for music.
5,Was this review helpful to you?, December 6 2016,Sony MDR-G45LP (Black),5.0 out of 5 stars,I try buying different headphone but always come back to these. The quality and the fit for the price is unbeatable.,I try buying different headphone but always come back to ...
6,Was this review helpful to you?, August 31 2017,Sony MDR-G45LP (Black),3.0 out of 5 stars,"Acceptable sound, but it does not fit all heads.",Three Stars
7,Was this review helpful to you?, September 8 2014,Sony MDR-G45LP (Black),1.0 out of 5 stars,"These things cut the volume down so much that I couldn't hardly hear anything through them. Nothing wrong with my mp3 player, or my ears, just a defective unit I guess. I would have returned them except they were so cheap it wasn't worth the trouble, so I just tossed them.",Defective
8,Was this review helpful to you?, April 25 2018,Sony MDR-G45LP (Black),4.0 out of 5 stars,It‘s good,Four Stars
9,Was this review helpful to you?, April 9 2013,Sony MDR-G45LP (Black),5.0 out of 5 stars,"i do not face any problem with it at all. it fits me fine and sound is great. i do not know why people write bad reviews about it.
yea, there's no privacy with it i.e. others can hear you little bit. but that's the point of having this headphone so you do not destroy your ears rather let the sound spread out. i like it. perfect for me. alhamdulillah.",works perfectly for me
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, February 21 2018,Sony MDR-G45LP (Black),5.0 out of 5 stars,"Replaced my old 20+ year old model which took a dunk in a cup of coffee. I was happy these are still made. Great comfortable lightweight little headphones for the money. Unlike most headphones, which are rigid, this neck wrap is a bit flexible, so it will automatically adjust to fit, and there is no uncomfortable pressure on the ears. I forget I'm wearing them. They work will with my glasses and hearing aids. The earpiece is foam covered, and I understand they are replaceable, but , the same foam pieces lasted on my old one until it bit the dust. I use these with my laptop to watch movies or youtube.",Perfect.
1,One person found this helpful. Was this review helpful to you?, January 4 2018,Sony MDR-G45LP (Black),4.0 out of 5 stars,"I have owned these for many many years I have owned many sets. These are my go to gym headset. They are very loud that I like and stay out of my head and over my years. I can't fit headbuds into my ears as they do not fit well. I like to have music and I do mma or boxing these do no move unless I'm getting hit. The foam is pretty junk and soak up the sweet very fast; but you can drop these and will side will go out. They are cheap enough to keep on just re buying new ones. I can get anywhere from 1 year to 2 years out of each headset
I think I'm on my 7th headset I don't mind buying more as they are priced so cheap and work just fine",They are very loud that I like and stay out of my head and over my ...
2,One person found this helpful. Was this review helpful to you?, June 10 2014,Sony MDR-G45LP (Black),4.0 out of 5 stars,"I LOVE these headsets. I always use headsets when on my laptop, and these were my go-to because of their cost and comfort. The behind-the-neck style makes it easy to sit back in my chair without them falling off my noggin. Their sound is decent, especially considering the cost. They put out surprising volume levels at a fair enough quality for most every-day use.

The big downside of these is they don't last long. Every single pair I've owned (This is my 5th pair) has had the connection come loose inside the ear-piece. When I open it up to fix it, I can't even see where the connection issue is coming from. Lastly, the sound quality tends to degrade quickly. They have good bass out of the box, but after a few weeks they become ""average"".

For the price I use these as my every-day throw-away headset. I use them until they stop working, then I order a new pair. They serve their purpose very well.","Great Value, Don't Last Long"
3,5 people found this helpful. Was this review helpful to you?, August 20 2013,Sony MDR-G45LP (Black),4.0 out of 5 stars,I have been using this same model sony headphone for many years. I bought my first pair probably 6 or 7 years ago for running and rollerblading. I like them because they go behind your neck and stay on very well. The behind neck headphones were very popular for awhile but now it seems everyone wants the ear buds or the over the ear sitting on your head headphones. I still prefer these neck headphones because when I am running I do not want anything directly on my head and the ear buds fall out. These work great and I recommend. The sound is great too.,Great headphones for running!
4,3 people found this helpful. Was this review helpful to you?, March 29 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,"Great headphones. Comfortable, remain stable on your head while exercising and the sound is great.",Excellent Purchase
5,One person found this helpful. Was this review helpful to you?, June 15 2017,Sony MDR-G45LP (Black),2.0 out of 5 stars,"This style of headphones, the on-ear, behind-the-neck type, are my favorite kind of headphones. I've owned several pairs over the years, and these are the worst ones I've ever had. The speakers sit too high up on the ear, rather than being nicely centered; and the earpieces are poorly shaped, making them uncomfortable or even downright painful to wear for long periods of time. The sound quality isn't great either; it's only slightly better than what you'd get from a cheapity-cheap pair of supermarket headphones. Regretted buying them on only the second day I owned them, when I had to wear them when my ears were already sore from wearing them the day before. I would not recommend these to anyone who wants good headphones in this style.",Uncomfortable Fit and Mediocre Sound
6,16 people found this helpful. Was this review helpful to you?, March 22 2014,Sony MDR-G45LP (Black),5.0 out of 5 stars,"I used to have an older version of these a long time ago. I really like the ""Behind the neck"" headphones because I ride bicycles and they stay on well.

Good:
1-Priced to sell, after shipping and tax they were under 15$ which is nice.
2-Sound quality for what you pay is amazing. I can hear the bass well and all that.
3-They don't fall off your head while bicycling.
4-I have a huge head and was afraid they would be uncomfortable but they are not.

Cons:
1-The audio quality is not up to par with that of the 300$ headphones but they were under 15$ so who cares?",Amazing headphones
7,21 people found this helpful. Was this review helpful to you?, February 5 2012,Sony MDR-G45LP (Black),5.0 out of 5 stars,"This is my second purchase of the Sony neckband headphones. I still have my first neckband headphones, but I like them so much that I purchased a second pair for my laptop. The headphones have an awesome sound, are very light, and don't feel heavy and bulky like the others I have purchased in the past. The Sony neckband headphones rest comfortably on the back of your neck, which has a comfortable feeling. This was an excellent buy and I would purchase another pair as well as recommend others to purchase the Sony neckband headphones.",Sony Headphones
8,One person found this helpful. Was this review helpful to you?, June 28 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,"Perfect little headphones for my work cubicle. The behind-head style lets the rail sit right behind my ears so they don't slide around or muss my 'do. They're not noise-cancelling or anything, but that's fine; I need to be able to hear when my phone rings anyway.",Perfect for background music at work.
9,3 people found this helpful. Was this review helpful to you?, March 31 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,"Great fit, sound and price! Love them.",Sony Headphones
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, December 31 2017,Sony MDR-G45LP (Black),4.0 out of 5 stars,"volume level: 7/10, comfort: 8/10",Light weight headphones
1,Was this review helpful to you?, December 28 2017,Sony MDR-G45LP (Black),3.0 out of 5 stars,"Quality feels a bit cheap, but sounds ok.","Quality feels a bit cheap, but sounds ok."
2,Was this review helpful to you?, May 18 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,"Great for running, and for use with bike helmet, I got these after the Phillips brand ones had jack issues after a year, I think these are a little better",Great for running
3,Was this review helpful to you?, March 14 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,My favorite headphones that always fit my head and never fall off. Sound is not seinhesser level but for 14 bucks its still pretty great cheap pair of on the god phones.,My favorite headphones that always fit my head and never fall ...
4,Was this review helpful to you?, August 21 2017,Sony MDR-G45LP (Black),3.0 out of 5 stars,"They fit pretty good, but there's not enough volume.",Three Stars
5,Was this review helpful to you?, February 10 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,Too expensive for what you're getting but I prefer these at the gym over the earbuds.,Music comes out of these into your ear holes.....which is nice.
6,Was this review helpful to you?, April 1 2013,Sony MDR-G45LP (Black),5.0 out of 5 stars,"I am a repeat purchaser. I buy more because I have worn out or destroyed my current pair. Tried others, but can't beat these for bang for the buck. Thery're not Cadillac or even noise-cancelling, but for the money, they can't be beat.
I especially like that they fit so comfortably that I can wear them while lying on a pillow...in any position. Many times I'll wake up, realize music has ended, drop them on the floor next to the bed, and then go back to sleep. (Although there have been mornings where I'll wake up and realize I had them on all night.)
If anybody ever perfects a 'sleep learning' system, these will be the headphones you'll wear.",The best of the lot
7,Was this review helpful to you?, September 22 2014,Sony MDR-G45LP (Black),5.0 out of 5 stars,"Probably the best set of headphones I have ever purchased.

I have had the same pair for over three years now and have never had an issue with them not working.

The pair I had previously - the same pair, lasted almost five years and only had to be replaced because of an error of my own (the cord was cut in half) otherwise I think I would still have that same pair.

Five stars because I have yet to find a better headset at this price for the amazing quality that comes with it",Best headphones I've ever had
8,Was this review helpful to you?, March 20 2017,Sony MDR-G45LP (Black),4.0 out of 5 stars,I like it because of the behind the neck style. I wish more brands made these types of headphones.,Four Stars
9,Was this review helpful to you?, January 24 2017,Sony MDR-G45LP (Black),4.0 out of 5 stars,Good sounding headphones for the dough and it you wear a hat or helmet they're awesome,Good cans
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, August 24 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,"this is my best headphone in the last 10 years
it's very durable with perfect sound quality, I used 3 or 4 items of MDR-G57G and MDR-G45LP in the past decade
I hope that I can find it in the next years",my favorite choice
1,Was this review helpful to you?, August 21 2014,Sony MDR-G45LP (Black),4.0 out of 5 stars,"This was a good replacement for the old Sony MDR-G45LP that eventually died on my after years of use. I have a fairly large head, so these felt tight on me at first, but I think they're slowly stretching out over time. At this point, I really don't notice any tightness. I like this style of headphone because they're more comfortable than having buds in my ears, and they give me a bit more ability to hear when someone approaches than the large over ear headphones would. I think they're ideal for casual use with my PC while sitting in my office at home.",Becoming more comfortable over time.
2,Was this review helpful to you?, June 10 2014,Sony MDR-G45LP (Black),5.0 out of 5 stars,"I have owned a pair of these before and wore out the padding and the cable. I try using ear buds, but my ear canal is too small and it makes wearing them painful, so I have gone back to the magic of these headphones. I will probably have to buy another pair soon, just to make sure I have a back up in case Sony stops making them.",Best Headphones I've had
3,Was this review helpful to you?, September 7 2013,Sony MDR-G45LP (Black),4.0 out of 5 stars,I won't pretend that these are the best sounding headphones that I have ever owned. I think I've had about 10 pairs of these or similar models in my life. They're great for biking and working out because they stay on well and don't completely block your hearing. Definitely a great add on to a headphone collection.,Good workout headphones
4,One person found this helpful. Was this review helpful to you?, December 20 2012,Sony MDR-G45LP (Black),5.0 out of 5 stars,"As I bring my iPod everywhere with me, these are a great asset. I have a small head, so they are quite comfortable and the behind the head band is wonderful for letting them sit around my neck when I'm not listening to anything. I'm rather hard on my headphones, sometimes using them as portable room speakers with friends, and these last me years that way. They don't have professional quality sound,(which isn't needed for everyday use) but they actually have a fairly decent mix, something I find that is very much lacking in earbuds, hence my choice to stay with these. Though they are more bulky and harder to just wind up and put in a pocket, I find that the pros outweigh the cons by a long shot. They also make good ear warmers in the winter :)",A clear favorite
5,Was this review helpful to you?, August 5 2015,Sony MDR-G45LP (Black),5.0 out of 5 stars,Product is easy to use and ultra comfortable. I am able to jog and still feel secure that I will notlose my headset. Sound quality was very good. Company contacted me as a follow up to see how I liked their product.,Five Stars
6,Was this review helpful to you?, July 11 2017,Sony MDR-G45LP (Black),4.0 out of 5 stars,I use them while on the motorcycle. I'm giving 4 stars because I feel that the volume should go a little higher.,good for the price
7,Was this review helpful to you?, August 19 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,Awsome,Five Stars
8,One person found this helpful. Was this review helpful to you?, August 24 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,Love it. I used to run with headphones like these all the time. Earbuds always fall out of my ears - these work wonderfully. Thanks Amazon! You're the best.,"Amazon, I love you"
9,Was this review helpful to you?, March 11 2016,Sony MDR-G45LP (Black),3.0 out of 5 stars,"I've had these headphones for a month and they worked great... Until last week. The sound has started to cut out on both sides which probably means it's a cord problem. I haven't used these often, usually two to three times a week while walking my dog. They are basically what you pay for and I guess they aren't meant for endurance. Time to start looking for a new set of headphones again.",Great but don't last
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, November 12 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,"Of this kind of ear phones, these are my favorites. Good fit and sound.",Favorites
1,Was this review helpful to you?, November 11 2016,Sony MDR-G45LP (Black),5.0 out of 5 stars,"I wear these when I go to sleep. They're cheap and comfortable, and have quite good sound.","Inexpensive, and good sound!"
2,Was this review helpful to you?, November 6 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,love the fit,Five Stars
3,Was this review helpful to you?, January 22 2017,Sony MDR-G45LP (Black),4.0 out of 5 stars,"Great for people who are active or always on the go, and for those who don't like earbuds. Decent sound for the price, relatively comfortable. Be aware, the sound leakage is bad. Save your Insane Clown Posse, Nikelback, and Creed tunes for home!","Comfortable and decent sounding, but heavy sound bleeding."
4,Was this review helpful to you?, August 31 2013,Sony MDR-G45LP (Black),4.0 out of 5 stars,"I got these to replace an old set of MDR-G42 phones where the foam wore completely off and the pieces behind the ears that help stabilize them the broke off, they are now like the MDR-G45LP. I'd rather use something else but the ear buds REALLY irritate my ears and the over the head phones move around and just look dorky. They are, were the best I found and I think that Sony has stopped manufacturing them.",The best value for what is available.
5,Was this review helpful to you?, December 1 2015,Sony MDR-G45LP (Black),4.0 out of 5 stars,Not great sound but they keep your ears warm and are excellent for biking or jogging. The sound is actually better than some earbuds costing three times as much,Not great sound but they keep your ears warm and are ...
6,Was this review helpful to you?, October 17 2016,Sony MDR-G45LP (Black),5.0 out of 5 stars,"Great headphones for the gym, as the behind the ear style keeps cords out of the way. These headphones are very minimalist without being the small earbuds that I don't like for the gym. I've gone through a few of these over the years, and always come back to purchase the same brand and same style.",Great headphones for the gym
7,Was this review helpful to you?, September 7 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,Great sound for the dollar.,Five Stars
8,Was this review helpful to you?, September 21 2016,Sony MDR-G45LP (Black),5.0 out of 5 stars,"I use these about 4-10 hours almost every day. I love the way they fit, and the angled plug that helps keep the wire from fraying. Although they do not stand up well to this much use, I think that for the price, I have gotten plenty of usage from each of the 12 or so sets I've bought. They last me about 10 months each.",I love the way they fit
9,Was this review helpful to you?, August 22 2017,Sony MDR-G45LP (Black),2.0 out of 5 stars,"I love the fit of the headphones, but I have now had two different ones break on me. The piece that plugs into the phone, it is very weak. Be very gentle with these - if they improve that part, my review would be 5 stars.",I love the fit of the headphones
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, June 13 2014,Sony MDR-G45LP (Black),5.0 out of 5 stars,Great headphones and has good stereo sound quality. Great for the low price and better sound then some more expensive headsets. Item is flexiable and comfortable. Others reviewers stated uncomfortable. Sony quality is there. Recommend for purchase.,Great Headphones
1,Was this review helpful to you?, June 12 2017,Sony MDR-G45LP (Black),4.0 out of 5 stars,very nice headphones work well,mom likes these
2,Was this review helpful to you?, August 7 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,Works well. Comfortable.,Comfortable.
3,Was this review helpful to you?, March 15 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,Got these for a friend. They work great. Very happy.,Excellent
4,Was this review helpful to you?, September 8 2016,Sony MDR-G45LP (Black),1.0 out of 5 stars,"Product is defective, there is rattling noise in the left ear. I am in the process of returning.",Rattling noise in left ear
5,Was this review helpful to you?, May 12 2017,Sony MDR-G45LP (Black),1.0 out of 5 stars,The cushions wore and tore almost immediately.,One Star
6,One person found this helpful. Was this review helpful to you?, April 9 2015,Sony MDR-G45LP (Black),1.0 out of 5 stars,"The design of the part that goes behind of the ear was not right for me.
I couldnt wear them after a few days I got a they cut me behind of my ear",The design of the part that goes behind of the ...
7,Was this review helpful to you?, October 5 2016,Sony MDR-G45LP (Black),5.0 out of 5 stars,Excellent headphones - great sound and lightweight! Love the behind the head style.,Excellent
8,Was this review helpful to you?, May 11 2017,Sony MDR-G45LP (Black),2.0 out of 5 stars,Kind of cheaply made and the cord is way too short.,Short cord
9,Was this review helpful to you?, January 23 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,"I've had these same type of headphones for years. Can't beat the style for walking, running and jogging.",Can't beat the style
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, December 3 2016,Sony MDR-G45LP (Black),5.0 out of 5 stars,"This is my 4th pair as they are great for working out, since they rest behind your head, they stay in place and provide good sound.",This is my 4th pair as they are great for working out
1,Was this review helpful to you?, November 18 2013,Sony MDR-G45LP (Black),5.0 out of 5 stars,"My favorite headphones! I bought a pair years ago and the connection started going bad, so I was glad to see they still made them and ordered another pair. Bigger, bulkier headphones hear my ears and get to heavy on my head. I despise earbuds and don't use them unless on the go. These are light, functional and have great sound quality. I recommend them to anyone wanting a simple style of neckband headphones.",My favorite headphones
2,One person found this helpful. Was this review helpful to you?, August 4 2014,Sony MDR-G45LP (Black),4.0 out of 5 stars,"The cord is about 6 inches too short, I like to place my I touch in my left front pocket but because of the length of the cord, it pulls on the headset. My old sony neckband that I owned for at lest 8 years had a longer cord and I had no issues. As far as comfort and sound, it is fine.",I like to place my I touch in my left front ...
3,Was this review helpful to you?, February 9 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,I really love these. They are very comfortable to wear.,awesome headphones!!!
4,Was this review helpful to you?, June 28 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,"Excellent replacement for my worn-out old headphones. Good sound quality, and comfortable enough to run with daily",Five Stars
5,Was this review helpful to you?, September 19 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,Very nice,Very nice
6,Was this review helpful to you?, December 23 2013,Sony MDR-G45LP (Black),4.0 out of 5 stars,We use these for the gym because they dont bother my ears. I find the small in ear headphones bother my ears when I am at the gym. This is an inexpensive neckband type headphone. My wife tends to leave hers at the gym so I purchased two of these to be replacements.,Good headphones
7,Was this review helpful to you?, May 6 2013,Sony MDR-G45LP (Black),5.0 out of 5 stars,"The best headphones ive ever had. stay attached through whatever work out, comfy, great sound. just PERFECT. GET THEM. these without a cord i could hook to my mp3 would be amazing but they're cheap so just buy a couple. I have hit the cord and ripped them off my ears or mp3 but still work!",AMAZING
8,Was this review helpful to you?, January 9 2017,Sony MDR-G45LP (Black),4.0 out of 5 stars,Very comfortable and good sound but needs more bass quality,Headphones
9,Was this review helpful to you?, May 3 2016,Sony MDR-G45LP (Black),5.0 out of 5 stars,Great product. I hate anything in my ears so these are a great alternative. I bought several for backup and my daughter slid one in her bag.,Perfect
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, February 10 2016,Sony MDR-G45LP (Black),5.0 out of 5 stars,I've been using these headphones for many many many years and they are by far my favorite so they don't seem as loud as they were the last time I bought them,... many many years and they are by far my favorite so they don't seem as loud as they were ...
1,Was this review helpful to you?, July 8 2016,Sony MDR-G45LP (Black),5.0 out of 5 stars,My retired husband uses these and loves them. they are comfortable and he can hear well with them.,they are comfortable and he can hear well with them
2,Was this review helpful to you?, August 16 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,"Well packed, fits well, good sound. Great px.",Sounds good.
3,Was this review helpful to you?, March 18 2013,Sony MDR-G45LP (Black),5.0 out of 5 stars,"These stay in the car and the kids use them almost daily with their phones and tablets. They are durable beyond belief and works well. My kids think that they're not stylish so don't wear them out, but they work great and do exactly what they are designed for.. that should be enough, right?",Can't break these...
4,Was this review helpful to you?, December 20 2015,Sony MDR-G45LP (Black),5.0 out of 5 stars,"These are great - ear buds bother my ears, which are sensitive. These are comfortable to wear, don't bother my ears and have great sound.",These are great - ear buds bother my ears
5,5 people found this helpful. Was this review helpful to you?, March 1 2015,Sony MDR-G45LP (Black),3.0 out of 5 stars,"headphones work fine but the product package was open when they arrived,very unprofessional ...no more Continental Supply for me...",Three Stars
6,Was this review helpful to you?, March 9 2018,Sony MDR-G45LP (Black),4.0 out of 5 stars,"I like the basic, lightweight design. They stay on when I work out which I've had difficulty with ear buds in the past doing so. Good price too.",Simple and efficient
7,One person found this helpful. Was this review helpful to you?, January 5 2015,Sony MDR-G45LP (Black),5.0 out of 5 stars,"I love this pair of headphones, the quality is amazing and after a while of listening to music you forget you're wearing it with how light weight it is. The cord is on the shorter side so keep that in mind before purchasing. Packaging came in perfectly and on time also.",great value
8,Was this review helpful to you?, December 4 2013,Sony MDR-G45LP (Black),5.0 out of 5 stars,"OVERALL
A very good headset for the price. Caveat, the price varies considerably, even on Amazon.com, often from hour-to-hour. I purchased a new set for $9 from Amazon.

COMFORTABILITY
""Behind-the-neck"" headphones are generally the most comfortable type you can purchase. However, you can buy a half-dozen different headsets which look identical except for the brandname. Some will be comfortable, some won't. Apparently different folks have different shaped heads and ears, which is important to the fit of behind-the-neck headphones. So, when you find a set which is comfortable for you---buy an extra set or two and stash them. Personally, I find the Sony MDR-G45LP headphones to be very comfortable---but your experience could be different.

ADJUSTABILTIY
Like all other ""behind-the-neck"" headphones Sony MDR-G45LPs are non-adjustable because no adjustment is necessary. In fact, that is one of the advantages of ""behind-the-neck"" headsets as compared to ""top-of-the-head"" headsets.

CORD LENGTH
Despite the silly complaints of a few other reviewers that the cord is short, it is in fact the Sony MDR-G45LP cord is the standard length---long enough for you to carry your MP3 in your pants pocket. Short is better than too long---you can always add a cheap extension, for example Cables To Go 40405 3.5 mm Male/Female Stereo Audio Extension Cable, Black (1.5 Feet/0.45 Meters). If the cord is too long, it will catch on things, straining the cord at the plug----which is what will ultimately kill the headset.

SOUND QUALITY
The sound quality of the Sony MDR-G45LPs is VERY crisp and clear, (unlike many headsets which are optimized to ""pump up the bass"" which makes voice and treble muddy). I use the headphones to listen to audiobooks for which it is perfect.

CONSTRUCTION QUALITY
Appears to be good, but unfortunately, the Sony MDR-G45LP has a right-angle plug. Virtually all headsets ""die"" by strain on the wires at the plugs---so straight plugs are far better than angled plugs (because straight plugs pull out easily, rather than straining the wire).

COMPARISON WITH OTHER TYPES OF HEADPHONES

""Behind-the-neck"" headphones are generally the most comfortable type you can purchase. They also the best at staying in place when exercising.

For an ""outside the house/office"" headset, I prefer my J-buds JBuds Hi-Fi Noise-Reducing Ear Buds (White) with my Budkeeper Carrying Case - Fire Engine Red (BKFD20-G47) case, which I clip to a belt loop. I can also stash a couple of extra AAA batteries with my J-Buds in the Budkeeper. The J-Buds in the Budkeeper are a much smaller package, and J-Buds are better at noise reduction, for example in a doctor's waiting room with a TV on. However earbuds can become uncomfortable after several hours. I suspect that the build-up of heat and moisture in your ear canals might lead to infections if earbuds are worn several hours daily. Indeed, enough heat builds up to melt your earwax, which then solidifies in and on the earbuds. Premium earbuds even have replaceable ""wax filters"". If you wear non-premium earbuds, clean the earwax out regularly, or it will get to the speakers and kill them.

""Top of the head"" headphones slip easily, require adjustment, interfere with wearing hats and interfere with women wearing hair ""up"". The only purpose for which a ""top-of-the-head"" headset is better, is for listening to music while taking a nap.

Apple/airline type earplugs are just plain uncomfortable, fall out of your ears easily, and do not provide the noise isolation of earbuds.

> Click on “Stoney” just below the product title to see my other reviews, or leave a comment to ask a question.",DOES THE JOB
9,Was this review helpful to you?, September 27 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,A+++,Five Stars
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, May 24 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,my favorite headphones... these are my 2nd pair.,Five Stars
1,Was this review helpful to you?, May 15 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,Stays out of the way,Five Stars
2,Was this review helpful to you?, August 25 2017,Sony MDR-G45LP (Black),4.0 out of 5 stars,Nice,He likes them
3,Was this review helpful to you?, September 21 2015,Sony MDR-G45LP (Black),4.0 out of 5 stars,This a nice product to wear especially if you either don't like to have the loop over the top of your head or your wearing a hat. Fidelity is very good.,This a nice product to wear especially if you either don't like ...
4,Was this review helpful to you?, September 6 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,Good value overall,Five Stars
5,Was this review helpful to you?, February 5 2018,Sony MDR-G45LP (Black),5.0 out of 5 stars,good for the price.,Five Stars
6,Was this review helpful to you?, February 23 2018,Sony MDR-G45LP (Black),3.0 out of 5 stars,"Wish they were a little larger to accommodate my big head. Also, the cushiony bits keep falling off. Functional, but not ideal.",Wish they were a little larger to accommodate my big ...
7,Was this review helpful to you?, April 3 2016,Sony MDR-G45LP (Black),5.0 out of 5 stars,Excellent sound and very comfortable. Note: I have a small head and am not sure these work on larger heads.,Excellent sound and comfortable.
8,Was this review helpful to you?, May 6 2014,Sony MDR-G45LP (Black),5.0 out of 5 stars,This is my FAVORITE design for headphones. Ear buds are dangerous and I am knowledgeable of how delicate (and precious) eardrums are so I recommend that people find headphones like this one.,great item
9,14 people found this helpful. Was this review helpful to you?, March 9 2013,Sony MDR-G45LP (Black),5.0 out of 5 stars,"Good sound.. comfortable earpads, good quality, for the price ... not like your bose headsets, but these work well.. I like them because I wear a hat, and these fit around the back of your head... am happy with them for sure!",comfy headset
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, September 19 2017,Sony MDR-G45LP (Black),5.0 out of 5 stars,these fit over the ear perfectly and do a 1/2 way decent job of blocking outside noise...great value for the price!,great value for the price
1,Was this review helpful to you?, July 16 2014,Sony MDR-G45LP (Black),5.0 out of 5 stars,Love my Sony small headphones. The quality of the music has always been good with Sony. I bought two sets because I purchased a similar set about seven years ago and I want to make sure I have a second set if needed.,Sony MDR-G45LP Headphones
2,Was this review helpful to you?, November 16 2016,Sony MDR-G45LP (Black),2.0 out of 5 stars,Uncomfortable and made with hard plastic that wears on my skin.,Ouch
