,Date,How Helpful,Review Contents,Score,Title
48,"on September 3, 2017","
      3 people found this helpful.
    ","Earphones took little time getting delivered to me as i chose ""cash on delivery"".The fabrication, make & design is outstanding.I read some reviews, & googled for over 03 months.I have Powerbeats-03, Bose QC30, B&O Beoplay H5 & many other wireless earphones. The Sennheiser HD1 has had a review stating it tangles & loose in neck which, for me, not true as i have thick neck & this fits perfectly alright.The bass is absolutely fine even on the highest volume, treble is miraculous.High definition mp3s are awesome, perhaps, i have gone mad for the outs of the Sennheiser (every time i need to see the spelling).The battery lasted a bit longer than stated, its 11 hours plus for me, maybe because i did not hear them on the maximum volume.The volume controls work for forward & backward as well as the control does the voice command active as well.The band hides inside my shirt collar so what hangs are the two earbuds which i pocket in my Columbia shirt.Overall, its pretty superb & the earphones sufficed quenching my hunt over one more earphone of super quality.First time, I witnessed & experienced someone standing beside my BOSE with Bang & Olufsen. Its a great feel owning this.I need not endeavor eternal seeking for any other wireless earbuds, brimmed now!I would surely recommend this. For the ones who do the gym regular, this would be the great sigh of satisfaction.",5.0 out of 5 stars,"When you seek Quality, Its always Sennheiser.. Majestic earbuds..!!"
49,"on March 14, 2018",,Another fantastic sennheiser product. They sound great and are comfortable.,5.0 out of 5 stars,A+ headphones
50,"on January 11, 2018",,easy to use and sound is excellent,5.0 out of 5 stars,Five Stars
51,"on November 22, 2017","
      One person found this helpful.
    ","Really nice,ergonomic, quick charge sturdy. Would buy again",4.0 out of 5 stars,Great product
52,"on January 8, 2018","
      One person found this helpful.
    ","You're gonna look like a dork, there's no getting around it. The leather doesn't help. Because the neckband is solid, you can't e.g. throw these in your pocket. Because the case is so inconvenient, you're going to leave them dangling around your neck. Because the earbuds don't retract or attach magnetically, they're going to dangle, getting in your way. The audio quality is decent, but there is noise cancellation, which you would expect at this price. The earbud tips leave much to be desired -- specifically, they'll shift around because they don't have ""wings"" on them like you might be used to. In addition, the cord between the earbuds and the neckband are coated with a rubbery material that transmits vibration, so you'll hear it in your skull if they get hit, brush against a zipper, or anything at all, really. Finally, although the bluetooth connection is about as reliable as bluetooth connections get, that's still super unreliable. My music hasn't skipped this much since the days of the diskman. (CDs, remember those?) so I guess that's a nice bit of nostalgia.",3.0 out of 5 stars,You're gonna look like a dork
53,"on January 11, 2018",,"Voice recognition is really bad, also get complaints from people I am talking to because they have a hard time hearing me,  the unit is not consistent. Battery life is great though.  I had hoped that the mic would be better because I use in my work while I am driving.  Not too good.Mark",2.0 out of 5 stars,"Voice recognition is really bad, also get complaints from people I am talking ..."
54,"on August 13, 2017","
      2 people found this helpful.
    ","The controls are cumbersome.  The sound is fine and overall better than the Bose which tends to be bass heavy.  The review in the Wall Street Journal said it could be connected with a cable to a computer. Not true.  Sennhheiser excels in sound, and their wired over-the-ear headphones are for true audiophiles.Also the earplugs are uncomfortable and not only fall walking but ambient noise from walking echoes through the earpieces.I can't recommend the Bose wireless headphones either, but the controls are far easier to use and you also receive messages about battery, etc.Unfortunately Bose breaks and I had to replace three sets in 5 months before I gave up.",2.0 out of 5 stars,Sennheiser has ver good sound but uncomfortable to wear with cumbersome controls.
55,"on February 19, 2018",,very nice in every way,5.0 out of 5 stars,Five Stars
56,"on December 1, 2017",,The highs are clean the base is just enough. I'm gald I waited cost less than 150.00 at Amazon Cyber Monday sale.If you love listening to good music these are for you.,5.0 out of 5 stars,The best
57,"on October 5, 2017",,All good no issues,4.0 out of 5 stars,Four Stars
58,"on December 19, 2017",,"Although I was using it in the way it was intended, the left earbud seems to have short out on the inside and then I had it replaced and then I noticed more flaws, I wouldn't recommend this unless you have someone who is willing to deal with any kind of product support.",3.0 out of 5 stars,Durability.
59,"on October 17, 2017","
      2 people found this helpful.
    ","These headphones sound awesome. I have had a few issues with connectivity which could be user error but I don't think so as I've been using it for 3 or 4 weeks everyday. While I use these more for music, I find phone calls are quite clear and I'm told my voice is of good quality on the other end. Took a star for connectivity and steep cost. Battery life is very good and it doesn't take long to charge these. The leather neck ring is comfortable and the controls are pretty intuitive though sometimes my rather large fingers seem a little too big for the tiny buttons.",4.0 out of 5 stars,"Expensive, excellent sound, connecting sometimes an issue."
60,"on April 11, 2018",,My husband is a headphone snob and actually really likes these.,5.0 out of 5 stars,Five Stars
61,"on March 2, 2018",,"Excellent clean sound across all but the lowest frequencies, which cannot be expected in this type of earphones. These are the best Bluetooth earbuds I have owned! Amazon shipped them quickly also.",5.0 out of 5 stars,Excellent clean sound across all but the lowest frequencies
62,"on July 28, 2017",,Great but pricey.,4.0 out of 5 stars,Four Stars
63,"on August 27, 2017",,Nice alternative when over ears become stifling on warm days and lightweight,5.0 out of 5 stars,Wonderful purchase
64,"on March 28, 2017","
      One person found this helpful.
    ",I have a HD1 In-Ear Headphone. The wireless one sounds exactly the same. Love it. Have to see whether it gets better with more listening.,5.0 out of 5 stars,Love it. Have to see whether it gets better ...
65,"on March 6, 2018",,Its so expensive and it did not work with my Android phone...,1.0 out of 5 stars,One Star
66,"on February 18, 2018",,Very disappointed - 6 months into owning them they stopped charging and no longer work.,1.0 out of 5 stars,One Star
67,"on December 10, 2017",,Loved the fast shipping and the product was just as good as the reviews said that it was but amozon.dropped the price 15.dollars 20 minutes after I bought them.,4.0 out of 5 stars,Felling down.
68,"on October 25, 2017","
      6 people found this helpful.
    ","Fairly nice, but it's hard for me to justify the $200 cost.I am continuing my search for bluetooth-earbuds that have an agreeable price / sound-quality balanceThe sound quality is nice, and it sounds much better than cheap bluetooth-earbuds, but the sound quality does fall short of mid-quality corded $35 earbuds. This may be because of the limitations of Bluetooth technology, but I think the limitation is in the drivers / speakers.Natural, non-electronic instruments like acoustic guitar, natural drums like bongos and snare drums, sound like cheap electronic devices, because there seems to be a sound-fullness that is missing.The volume level is a little lower than I hoped for.Because these do not have active noise cancellation, they would probably not work well while operating equipment like a lawnmower.The design looks and feels nice, but it feels a bit bulky on-neck.",3.0 out of 5 stars,"Fairly nice, but it's hard for me to justify the $200 cost, I will continue my search"
69,"on January 1, 2018","
      One person found this helpful.
    ","I LOVE THESE.Yes, I know, some reviewers have not been extremely happy with these headphones, but for me it's a win.I consider myself an audiophile (I know, every other reviewer here say that, but I can only speak for myself). I'm an headphone addict/junly, whatever you guys wanna call it - that's me. I own about 80 headphones, yes, as I said, I'm aware that this is a little too much :DAnyway, here are my pros and cons for these Sennheiser HD1:Pros:- Great, fun, energetic sounds quality: well balanced with some bass boost which actually works amazingly well even for those of you who are NOT bassheads (like myself).- Good passive noise isolation, blocks outside noise well enough without being on the extreme side of things.- Comfortable: you have to love the ""around the neck"" style to like these. I'll admit I wasn't a huge fan at first, but then it started to grow on me and I really really like how these fit. They're light and well designed ergonomically.Cons:- Bass can SOMETIMES be a bit overwhelming, but only in bass-heavy tracks- Around neck design is not for everyone- No active noise cancellation for a relatively high priceIn conclusion, this is a major go for anyone who's in the market for great sounding wireless headphones who are looking for well-balanced sound and good comfort, without compromising too much on anything.",5.0 out of 5 stars,I LOVE THESE. Yes
70,"on November 3, 2017","
      One person found this helpful.
    ",Well built,5.0 out of 5 stars,Five Stars
71,"on January 10, 2018",,My friend told me it was a best earphone.,5.0 out of 5 stars,Five Stars
72,"on January 5, 2018",,these are absolutely amazing. sound quality is superb and extremely comfortable. plus a 10 he battery life,5.0 out of 5 stars,Five Stars
73,"on January 11, 2018",,Fantastic alternative to other neckband headphones!,5.0 out of 5 stars,Five Stars
74,"on March 21, 2017","
      7 people found this helpful.
    ","I pre-ordered a pair of these because I was looking for great quality wireless earbuds. I had tried the neck design before in other wireless earbuds and I liked it very much. I have many headphones, wireless and wired, and I have to say that the around-the-neck design is one of the most comfortable things that can be. So as soon as I found out Sennheiser was going to release around-the-neck wireless earbuds, I knew I was getting some.These are based on the HD 1 in-ear wired design;  one of their smash hits in earbuds. The HD 1 in-ear are rated as one of the best earbuds one can get. So I in deed was excited to see Sennheiser make the move to wireless. And they delivered.The clarity of sound of these earbuds is amazing. Every frequency comes out crystal clear. The bass has a special presence, punchy but not doesn't overwhelm any other frequency. You get pretty awesome very low frequencies. I listen to Hi-Def music and these headphones pick up a lot of details.The carrying case is conveniently thing and portable. Everything that comes in the box looks premium and feels premium. The headphones are one of the lightest I have tried. I love how I can start walking around and forget that I'm even wearing earbuds. The earbuds themselves have an astonishing noise isolation. Their efficiency to block out noise helps you be immersed in your music even in noisy environments. What's more, they block out noise while being super comfortable. They sit in my ear canal without pushing outwards. So you get no listening fatigue from the earbuds or the sound waves.Battery life is great. Charging cable is long (unusual for wireless headphones).",5.0 out of 5 stars,Supreme sound. Outstanding comfort.
75,"on February 7, 2018",,Excellent gift my husband is raving to everyone about these. No more untangling wirespecially and on the phone it's so clear.,5.0 out of 5 stars,Great value for money even though a little more expensive they are simply the best
76,"on January 26, 2018",,TechLords did a great job with my order. This headset has great sound and mic quality.  I am very satisfied!,5.0 out of 5 stars,TechLords did a great job with my order
77,"on January 25, 2018",,Clear and pure sound. Very good.There is a sound delay while watching movies and clips with the iPhone,4.0 out of 5 stars,Very good. There is a sound delay while watching movies ...
78,"on June 4, 2017",,Has great sound. Seems very durable. Wish the battery lasted a tad bit longer but I can usually go a full work day without charging it.,4.0 out of 5 stars,Has great sound. Seems very durable
79,"on August 4, 2017",,"I have a little problem with the blue tooth adaptor that I have. It did not connect directly, but a little bit trial and error",4.0 out of 5 stars,I have a little problem with the blue tooth adaptor ...
80,"on March 20, 2018",,"JUMBO SLOW RISISNG THAT ARRIVE BROKEN, AND RIDDEL SPEED FLEX DIFFERENT",5.0 out of 5 stars,Five Stars
81,"on April 7, 2017","
      One person found this helpful.
    ",SUPERB SOUND!!!,5.0 out of 5 stars,LOVE IT!
82,"on July 17, 2017",,Best Bluetooth headset I've had by far.,5.0 out of 5 stars,Five Stars
83,"on October 29, 2017",,Great sound and comfortable to wear all day.,5.0 out of 5 stars,Five Stars
84,"on January 23, 2018",,Not balanced well.. slips sideways while running.,2.0 out of 5 stars,Slips sideways while running.
85,"on February 9, 2018",,my son loves it,5.0 out of 5 stars,Five Stars
86,"on July 28, 2017",,"I love It! Beautiful, very sound and feel like a part of my body.",5.0 out of 5 stars,Five Stars
87,"on June 28, 2017",,I have zero complaints. Love these headphones.,5.0 out of 5 stars,Sennheiser knows what they're doing!
88,"on December 22, 2017",,"nice looking, great sound",5.0 out of 5 stars,Five Stars
89,"on December 9, 2017",,It’s good and durable...,5.0 out of 5 stars,Five Stars
90,"on July 14, 2017",,"OK I have bought and sent back I don't know how many wireless, bluetooth noise canceling earbuds in the past mouth but I HAVE A WINNER!!!!!! The sound awesome the FIT IS AMAZING AS I HAVE VERY SMALL EARS! and outside of the music you can't hear much of anything. The phone service and mic are great!!!!!!!!!  Thank you AMAZON, Thank you AMAZON,  AND THANK YOU AMAZON FOR BEING SO PATIENCE WITH ME while on the search for the almost perfect earbuds. (NOTHING IN MY BOOK BEATS A PAIR OF BOSE but the just are to big for my ears) I highly recommend this earbuds! Very nice for the money",5.0 out of 5 stars,"Really Good Pair of Bluetooth, Wireless Noise canceling Earbuds!!!!!!!!!"
91,"on April 23, 2017","
      21 people found this helpful.
    ","I've been using the LG neckband headsets since the HBS-700. The convenience of the neckband [with magnetic earbud holders, was priceless. The sound, however, was similar to an inexpensive set of wired earbuds. I also have a pair of Bose Quiet Comfort 20, Active Noise Cancelling Wired Earbuds. I absolutely love the QC20s! I am ready to loose the wire, though. I decided it was time to up my game and get the best wireless sound quality available.  I debated purchasing the Sennheiser HD1 In-Ear Wireless Headphones OR the Bose Quiet Control 30 Active Noise Cancelling, In-Ear Wireless Headphones - since I couldn't decide, I chose both, and here's why:Since I can't just go to Best Buy and try these on, for obvious reasons, I was very dependent on reviews. The Amazon.com reviews were very helpful, and many other sites offered similar experiences. I ignored those reviews that indicated the user misunderstood the systems, and of course the rare ""defective item"" mentions. The Sennheisers won by a long shot - mainly based on audio quality [accuracy, range, presence, etc...]. The Sennheiser's materials include leather, and the overall build seems to be ""classier"" if not better. I thought I was ready for a wireless pair of great sounding buds.The Sennheisers are a nice looking, well-built unit. I do wish they had an ear bud storage method, like the LG magnets, for when they need to be on standby. When I set up the Sennheisers I was mildly impressed. I have since re-examined my iTunes settings and realized all my music was down-sampled to 128kbps during sync. I don't have enough room for all my music at 256kbps, but I did have room for 192kbps AAC, so that's what I selected. WOW!!! The difference is incredible!!! I'm not going to even try to describe it - just see for yourself - with any decent headphones. The moral of this story - double check your library file types, codecs, and streaming settingsAlthough I love the sound of the Sennheisers, there are a couple of issues.Cons:1 - Not the most comfortable - you must learn exactly how to insert the buds for maximum comfort;2 - I do not like closed-back headphones, they make me feel like I'm in a closet - the Sennheisers, as the LGs - are like ear plugs, and give the same effect. The Bose sit just inside the ear and don't plug the ear, so they are more similar to open-back headphones;3 - Related to #2, if you are wearing the Sennheisers, you will not be able to have conversations. The passive noise canceling when listening to music is pretty good. When listening to audiobooks or podcasts, there is little noise cancellation, but you still don't want to have a conversation - there is no sound pass through like on my QC20s;4 - I love the vibrating neckbands, but the vibration on these are very minimal and hard to detect at times;5 - Spoken Word sound quality is pretty bad. This is because most podcasting, radio streaming, and audio books are highly compressed and low bitrate. Since the Sennheisers are so accurate, the compression is very noticeable and tiring. This is one of the main reasons I also want the Bose QC30s;6 - The CapTune app is not necessary and difficult to use. The HD1's sound best with EQ at ""Flat"", but you might like to boost the Stage, Bass, and Treble with the optional switches. It takes a bit to figure how to do this, though. I believe the CapTune settings only affect music played from my iPhone - Audible and other apps don't seem to be affected;7 - No ear bud magnets for securing these while not in use.Pros:1 - Long battery life;2 - Fast and easy pairing;3 - NFC - but not supported by IOS;4 - AAC and APTx for supported devices - no APTx Low Latency, so there is a very slight delay with my Firestick;5 - Build quality and 2-year warranty;6 - INCREDIBLE sound quality for a Bluetooth earbud!!!I recommend you really research AAC, APTx, NFC, IOS, and other technicalities to determine how to best use the features of these earbuds and what devices each is compatible with.So, why do I also want the Bose QC30?Although I really appreciate an accurate sounding speaker when listening to my music library, I simply don't really sit still and listen to music very often. I walk and workout, do chores, work with machinery, etc... I mainly listen to streaming news and audiobooks, and although the Bose aren't very accurate, they sound much warmer to me, I can listen to such sources for hours on end without tiring. The earbuds sit in the outer ear, so the Active Noise Cancelling is necessary to block unwanted noise - and it works! Plus, with the ability to allow voice to pass through, I can have a brief conversation without removing the buds. I haven't received the QC30s, yet, but I tried a friend's pair, and as I have already mentioned, I own the QC20s which have a similar earbud. I understand the 30's ANC is not as perfect as the QC20's, but it should be good enough for my needs. I don't really love the plastic bulk of the Bose pair, but this is not a deal breaker for me. Like the Sennheiser, the Bose suffer from a lack of earbud management for when not listening. The convenience of the neckband is minimized when the loose buds are flopping around.This was just a quickly written review. I hope it wasn't rambling, but I wanted to get some thoughts down. I'll come back after I play more with the Bose to let you know what I find and to clean this thing up.Thanks for playing!UPDATED [06/11/2017]:After comparing the Bose QC30 with te Sennheisers, I returned the Bose. This is interesting, though, because when I compared only the audio range - e.g. highs to highs, mids to mids, lows to lows, I really couldn't tell much of a difference. When you listen to them holistically, though, the QC30s seem restricted, somehow. The music is less 3-dimensional and bland. I do like the QC30 noise canceling - it is almost as good as the QC20s, and the ear pieces are much more comfortable, for me. Additionally, the wires in the Bose are heavier and seem more durable.The Sennheisers, however, just sound so much better! Again, I find that it is critical to use high bitrate, low compression, good quality audio files in order to get the best experience. Look at Google Play, iTunes Match, and Amazon Music for access to those 320kbps aac files. I will also say that the earbuds are much more comfortable once I got used to them. The earpieces are angled to fit just right in my ears, and with music playing, the noise-cancelation is pretty good.",4.0 out of 5 stars,HDI v QC30 - UPDATED 06/11/2017
92,"on January 24, 2018",,"For the price I was very disappointed, so I returned them. The sound quality was great at first, but within days the sound would chip in and out for no reason. When I took calls the person on the other end would say that I would chip out as well. I decided to return and chose something else instead.",1.0 out of 5 stars,Not worth it
93,"on August 29, 2017","
      2 people found this helpful.
    ","Very good fidelity, wonderful battery life, bad bluetooth connectivity. People tell me it drops out in cycles as I'm speaking on phone. I'm using Samsung Galaxy S8 plus.",3.0 out of 5 stars,"Good fidelity, bad bluetooth connection"
94,"on November 29, 2017",,"After reading so many good reviews about this product, decided to buy it. Just feel so disappointed of my decision to buy such an expensive headset, not the best experience while listening to music, not the best to watch movies or videos, even worst, the worst experience while making phone calls. Great things are expected when you buy a ""high end"" device, I miss my cheap Zivigo ear buds, too bad they're currently not available here at Amazon.",2.0 out of 5 stars,TOO EXPENSIVE AND NOT WORTH IT!
95,"on November 15, 2017","
      One person found this helpful.
    ",This is the second set I have bought that I cannot get to pair.The instructions are very confusing on this specific point.,1.0 out of 5 stars,Too hard to pair.
96,"on July 9, 2017",,"I have about 1 sec latency for whatever sound(e.g. keyboard press) when using this with my iphone se... have tried using my bluetooth receiver with my iphone but it works perfectly. So it must be the headphone's problem. so i guess the only thing you can do is to listen to something, since having phone call and watching video will be terrible",2.0 out of 5 stars,works well with my android device but not with iphone
97,"on January 25, 2018",,"We returned this headset.  Not worth the money.  The sound quality was very tinny, there was very little noise canceling ability in the microphone, the blue tooth connection was not consistent, and the ear buds themselves fit funny.  We did not like these at all.",1.0 out of 5 stars,and the ear buds themselves fit funny. We did not like these at all
98,"on October 7, 2017",,"Sound regular, calls under average, have to send back for refund",3.0 out of 5 stars,Three Stars
99,"on July 13, 2017",,sounds good but the ear butts hang down,3.0 out of 5 stars,Three Stars
100,"on December 21, 2017",,Really high quality sound. The mic for calls isn't great but works well enough for me. But that sound quality is really good for $140 + wireless earbuds.,5.0 out of 5 stars,The mic for calls isn't great but works well enough for me
101,"on June 7, 2017","
      One person found this helpful.
    ","Excellent stereophonic sounds,love it!",5.0 out of 5 stars,Five Stars
102,"on June 5, 2017",,nice,4.0 out of 5 stars,Four Stars
103,"on March 29, 2017","
      4 people found this helpful.
    ","Sound quality? Superb for the priceMobility? ExcellentDesign? commendableMaterial? amazingFunctionality? major issues. I don't know what's going on but it's not stable. I am using this earbuds interchangeably with my phone and computer. Issues switching between them, and while connected to computer, there have been many issues. Static sounds and choppy connections. This is not very useful when it's supposed to connect two devices simultaneously...I am considering hard to get back to wired one so it just works if you plug in.",2.0 out of 5 stars,Excellent Design? commendable Material
104,"on April 13, 2017","
      One person found this helpful.
    ","Solid build, great sound, no latency.",5.0 out of 5 stars,"great sound, no latency"
105,"on April 1, 2017","
      8 people found this helpful.
    ","From what I have heard the Sennheiser headphone is synonym of high quality.  This time around I have received their new in-ear wireless headphone – the HD1.  This headphone is designed to allow you to move freely while exercising or simply moving at home or at work.  Its design is very out of the ordinary since it has a neckband is made of leather and provide comfort – as a matter of fact you barely notice it.  Also when calls are coming in, it will vibrate in order to let you know about them.The headphone possesses bluetooth technology as well as NFC One Touch Pairing which makes pairing it with your device very easy to do.  In a matter of seconds, my iPad was paired with the headphones and I was able to use them.Now the first thing you will have to do obviously before using the headphone will be to charge them. And note that the charging part is located at the end of one of the sides of the neckband.  But careful as I find this part a bit fragile. I was expecting that this would take a few hours after realizing that once charged the battery will last for 10 hours.  But after checking the quick guide provided in the box, I learned that the charging time would be about 1.5 hour only.  By the way the quick guide is mostly images which illustrate how to use the headset but I can say that this guide is quite easy to understand.  However, if you desire to obtain instruction manuals and product support, you are encouraged to go directly the the Sennheiser website.The neckband also has control buttons on one site which will allow you to power the headphones, play or pause the music, control the volume as well as a speech mic when answering your phone calls.  The Sennheiser Captune app is also available for more functions.I first used the headphones to watch an episode of a show on Netflix.  The quality of the sound was amazing.  Then I also tried it for listening music and it was once again perfect.  Now this kind of headphone will not kill the noise around you so if someone come to talk to you it will be pretty clear.  However, there is a distance limit in the range of the sound to reach you.  Let me explain.  I was listening to music and left my ipad on the half-wall which we have between the living room and the hall-way.  Every thing was fine when I was in the kitchen or dining room.  But at some point since I was preparing supper, I went in the garage (which is at the other end of the house) in order to get something in our freezer and the sound was breaking up.  I was there for less than a minute but I was able to realize that distance can be an issue.  So be aware of that…The box contain: the HD1 in-ear wireless headset, an USB  charging cable (not plug though), an ear adapter set coming in XS, S, M, and L, as well as a carry case that is very stylish.Technical DataFrequency response: 15-22,000 HzSounds pressure level: 112 dB (1Hz/ 0dBFS)Total Harmonic Distortion: <0.5% *ikHz, 100dB)Supported Codec: SBC, AAC, aptXBattery Type: Lithium-ion polymerIf you are looking for a headphone that will allow you flexibility in movement as well as high quality sound, I think that the Sennheiser HD1 will be a great fit for you.  It is light, portable and will allow you to move freely without having the cord in the way.  You can even leave your phone on a desk while walking or exercising.  I am very satisfied with it and would recommend it to anyone.  It can make a great gift for a teenager as well.",5.0 out of 5 stars,The headphone possesses bluetooth technology as well as NFC One Touch Pairing which makes pairing it with your device very easy
106,"on June 19, 2017",,Earphones do not retract as other similar product and less expensive.,3.0 out of 5 stars,Three Stars
107,"on May 12, 2017",,Portable... very convenient... great sound quality... no overhead cable and 3.5 mm jack,5.0 out of 5 stars,Highly recommend
108,"on March 27, 2017","
      16 people found this helpful.
    ","If sound quality is a priority in an in-ear bluetooth headset, then this pair of Sennheisers is the way to go. They are articulate and dynamic, consistent with Sennheiser's audiophile lineage, an entirely different animal than Beats and Bose for example. Imagine a photograph that is slightly out of focus, blurring some of the details, making them difficult to distinguish. The HD1s sharpen that image so that the details are clear and distinct. This results in instruments sounding more like themselves and less like a representation of themselves. The way they articulate the unique timbre of acoustic instruments brings the music to life, making it more three dimensional and real compared to some of the other offerings. And just as sharpening a photograph increases the contrast of the image making blacks more black and whites more white, the way these headphones articulate sound makes them incredibly dynamic sounding with no sense of strain or compression, never losing their composure even on the most demanding passages. These qualities are not uncommon on high end headphones or speakers but it's simply not a priority for most bluetooth headset manufacturers. And while most of them sound far better than the cheap headphones that came in the box with your phone, ultimate accuracy, articulate music reproduction and dynamic range is not their design intent. It's also not the highest priority for many end users so there is a place everyone.The bass quality on the HD1s is outstanding, articulate and focused like the rest of the sound spectrum. Having no point of reference I think many consumers are taken with the bass quality of lesser sets and relatively speaking, they aren't bad. But once again, these are a different animal. Think of it this way, which is more impactful, getting hit with a five pound pillow or getting hit with a five pound brick? The focus and articulation of the HD1s give the bass more slam, not more bass, just more impact to the bass. You can feel the purr of a slapped electric bass, the nuances that bring it to life, the space between the notes, without the sound becoming blurred, even at high volumes.One of the unique aspects of in-ear headphones is that their tonal balance is determined to some degree by each user's particular anatomy. That being said, I found the HD1s reasonably neutral, somewhat rich, but not overly so and at times a bit aggressive on the top end, in my ears. Using the Comply foam earphone tips seemed to tame the top end a little, perhaps at the expense of a bit of sparkle. I could easily have gone either way but the fact that the Comply tips stay in my ear better and provide greater sound isolation, coupled with the fact that the included tips can become uncomfortable over extended listening periods, tilted things towards the Comply tips, so that's what I'm using. Also, some modification of tonal balance can be achieved by experimenting with the tip size. Better seal = greater bass.So oh yeah, these things work with your phone. They paired to my iPhone 7 (but not my MacBook Pro) without a hitch. I can use them as a wired set connecting to the USB port on the MacBook. The sound quality of calls is excellent and the passive noise isolation blocks out a very high degree of environmental sound, especially using the Comply tips. Think the squishy foam earplugs typically used in an industrial setting or on the gun range. Callers on the other end reported that the sound quality from the microphone was also excellent, better than what they experienced from my Bose SoundTrue wired set but environmental noises also come through loud and clear. For quiet on both ends there are better choices, perhaps even Sennheiser's own HD1 Wireless over the ear headphones with its beamforming microphones. The HD1s are light and comfortable around my neck, often forgetting they are there, only to be reminded when they begin to buzz from an incoming call. This is particularly useful in noisy environments where you wouldn't hear the phone ringing without the earphones in. On the neck band, up and down volume controls that double as skip forward and skip back are easy to locate by feel after a bit of practice as is the center answer, hang up, voice dial button. The power button is safely out of the way. Battery life is rated at 10 hours but that, I assume, is continuous talk time as the battery life indicator displayed on my phone barely moved even after a couple of days without charging. I never managed to wander out of bluetooth range from my phone though I haven't measured the exact distance. Also notable is that when you answer a call on the phone itself, the sound is routed through the phone, not the headset, even when it is connected. This can be annoying at first but is actually convenient once you get used to it.Occasionally, when making a phone call, the sound would become extremely deep and garbled on both ends sounding like two aliens speaking some foreign and frightening language. I'm not sure if that's an artifact of the headphones, the iPhone or Bluetooth itself but it requires hanging up and calling back. Fortunately that is a rare occurrence. There is also a bit of lag when playing games or dialing numbers on the phone with the sound trailing the button press by about a second. This isn't an issue when speaking on the phone or listening to music.The whole set is elegantly understated, the leather on the neckband soft and luxurious and it feels like a quality piece. If you love music and need a bluetooth headset in this price range, these are worth serious consideration.",5.0 out of 5 stars,"If you love quality sound, these are for you"
109,"on March 19, 2017","
      20 people found this helpful.
    ","Everything about this headset screams quality.The packaging was nice. Simple, straight to the point. Borderline minimalistic. The look, the feel, the smooth leather, the chrome accents, shout ""high quality""The sound quality is impecable. Strong base, clean mids and highs.  The volume is very loud, leaves nothing lacking.The wiring to the headphones themselves may be a little too thin, just an observation. Pulling and tugging on external objects could cause damage.I can only assume if the wiring was thicker this could mitigate the potential for damage.I wish there were magnets on the back of the headphones so they could connect together and help keep the earbuds together while dangling.The ear buds aren't the best fitting, but they work.It comes with a case which is large but has a slim profile. It's big enough for me to carry a second pair of Bluetooth headphones or wired headphones if your battery ever runs out.The battery life, lasted over a days worth of use. I'm very happy with the battery life! A tap on the power button and it will audibly tell you an estimate of how much time you have left.Phone calls cause it to vibrate, which is a plus because other headphones only ring in your ear. This way if I am not listening to audio, I will still know a call is coming in, when I'm not near my phone, or it's on silent.My main issue with the headphones is the noise cancelation.I'm giving this 3 stars because there isn't any noise cancelation. That should have been a feature.I've received complaints that the microphone picks up too much background noise.Typing at a keyboard while on the phone with someone will be cause for complaintsthat our typing is too loud and is disruptive.  Use at work will intolerable for anyone you are speaking to. All manners of distant noise will be picked up by the Omni-directional mic.This will not be a good choice for wireless headphones to use during the day if you are conducting business.You will need to use headphones with noise cancelation.It's a shame, because Sennheiser is great when it comes to sound quality, but they seriously dropped the ball on this one.They forgot to take into consideration that people use their Bluetooth headphones to communicating as much as they use it for listening to music.This is really a high quality headphones for listening to music that has a microphone added as am afterthought. As if someone said, ""hey"" you forgot to add the mic!Aside from that, the onni-directional mic WILL pick up your voice clear as day, along with your neighbors down the street!Unfortunately compared to other headphones, the sound quality of the person's you are speaking to, sounds muffled.It could be the deeper base signatures affecting the sound, but it's not the best quality.Other than that, music listening is a pleasure on these headphones which I believe is their main purpose.They are music-focused headphones WITH minimal communication capabilities.Hopefully they will realize the mistake they made and produce a better model.This is the 3rd sennheiser product I own but I don't think I will buy from then again.It doesn't take a genius to know you that Bluetooth headphones, will be used with smartphones primarily. Therefore people will be talking to each other on them and will want to have a pleasant conversation where they can hear each other clearly on both ends.",3.0 out of 5 stars,"Almost, One of the Best headphones Available"
