,Date,How Helpful,Review Contents,Score,Title
55,"on November 20, 2016",,Bought these for my 90 year old Dad who wears hearing aids but can't hear the TV. This solved our problem. Now he can hear the TV with much better clarity while the volume is at a comfortable level for the rest of the family.,5.0 out of 5 stars,Great product!
56,"on January 2, 2018",,Excellent sound.  The sound on these headphones is so good I do not need to wear my hearing aids.  Amazing.,5.0 out of 5 stars,Amazing
57,"on May 23, 2017",,works well with decent sound and allows me to continue to watch TV and lets my husband sleep,5.0 out of 5 stars,Five Stars
58,"on May 15, 2015","
      8 people found this helpful.
    ","My lady likes it quiet when she goes to sleep. I like to have the TV playing when dozing off. These earphones make us both happy. I do, however, reccomend removing them from your ears once you've wound down - wearing them while sleeping will be less than perfectly comfortable.  Installation and set-up were simpler than opening the box containing the unit. Decent sound, understandably a little light on the bass power. Readily moves from room to room anyplace there's a 120v outlet and a USB port.",5.0 out of 5 stars,Nice
59,"on February 20, 2016","
      2 people found this helpful.
    ","This is my second pair of wireless Sennheiser headphones. When it comes to wireless headphones, I have found Sennheiser to be a decent choice. I have paid less and gotten better sound, but the comfort, build quality, aesthetics, and longevity of the product are quite good. With that said, Sennheiser headphones suffer from the same difficulties all wireless headphones seem to suffer from: poor audio, periodic cutting out when walking around the room, interference from surrounding electronics at times, and battery issues.Here are the positives for these headphones:1. I purchased these because I want to listen to TV and music without waking up and/or bothering my partner. Thus, sound leakage is paramount. These headphones are excellent in regards to sound leakage. I can turn this up quite loudly and she can't hear a thing. 5/5 for the primary purpose!2. The headphones come with rechargeable batteries. The system for recharging (i.e. the stand) is intuitive. in that the batteries recharge effectively and last for many hours.3. The headphones are comfortable. They offer a slight squeeze, enough so they don't fall off, but not so much that they are uncomfortable. Basically, a perfect fit for my 7 1/2 sized head.4. The bass mode is excellent. The primary competitor for these headphones are Beats. I have a disdain for Beats due to the low quality build and sound they produce. Yet, when it comes to wireless they are the best I have heard. My partner has Beats so I have a proper point of comparison. These offer slightly BETTER bass addition than beats. Surprising, right?5. For television the headphones are good. I can hear everything fine. When it comes to music though...Negatives:1. The music quality is low. To be fair, my normal headphones are Sennheiser HD650s. So the point of comparison isn't really fair. But still, even my Boss IE2s, Sony MDR 750s, and even my Soul by Ludacris headphones supersede these in sound quality for music. The bass is so good that I can overlook some of the music shortcomings when listening to music that is best with huge amounts of bass...but for an audiophile-seeking individual this is a poor listening experience. I normally listen to classical music when working and more pop-type music when listening for fun and emailing I would never listen to classical music with these. I'll just get frustrated. This is for bass-heavy music only.2. The batteries are rechargeable and so far things seem to be going smoothly. BUT, my previous pair of Sennheisers had serious battery issues. I am not sure how long these will hold up.3. I am aware these are not Bluetooth. I wasn't seeking Bluetooth capabilities. But wireless is synonymous with Bluetooth to some people (i.e. my wife). Apple seems to be moving toward an elimination of the headphone jack on their iPhones. People will be seeking wireless headphones - and these are NOT it. These rely on a 3.5mm audio jack. Also, don't expect to make phone calls with these on. These are for TV purposes.Bottom Line: Good sound quality for TV and they have very little sound leakage. But, remember the sound quality will be poor.",4.0 out of 5 stars,Good but not mind-blowing
60,"on December 3, 2017",,Bought these for my father in law who is hard of hearing and he loved them! They are easy to set up and very high quality!,5.0 out of 5 stars,Very nice headphones!
61,"on July 29, 2015","
      2 people found this helpful.
    ","This my second pair. Not sure if  I had the first one for 6;7 or 8 years.  They work great, inexpensive and cannot imagine that the headphones for three hundred $'s could be better.",5.0 out of 5 stars,"They work great, inexpensive and cannot imagine that the headphones for ..."
62,"on June 6, 2016","
      One person found this helpful.
    ",These are the best wireless headphones I have ever heard and the setup was easy. I subtracted 1 star due to an uncomfortable fit. They don't sit comfortably on my ears and they move slightly when I rest the back of my head on a pillow.,4.0 out of 5 stars,They sound great!
63,"on March 30, 2017","
      One person found this helpful.
    ","UNABLE TO GET TO WORK ,TRIED SEVERAL METHODS NONE WORKED",1.0 out of 5 stars,One Star
64,"on February 29, 2016",,"Very good headset.  I have hearing problems in both ears so I needed something to use with the TV without blasting out everyone else.  These do the trick. Fairly easy to install. My only complaint is that I had to buy an adapter so it would fit into the TV plug.  The supply several different power plugs for use internationally, but not the adapter.  Not a big deal and I'm happy with the purchase.",5.0 out of 5 stars,Highly Recommend
65,"on September 5, 2016",,Can not be beat for the price. Use these on the treadmill to watch the news without having to crank up the volume on the TV and driving the wife crazy. Just wish that it had come with the right wire to connect to my DirecTV box.,5.0 out of 5 stars,Can not be beat for the price. Use these ...
66,"on August 22, 2015","
      2 people found this helpful.
    ",My mom loves her new head set-- I tried them at her place and the sound was so clear.Great product,5.0 out of 5 stars,Great
67,"on March 3, 2018",,Totally awesome sound and performance so far,5.0 out of 5 stars,Five Stars
68,"on July 29, 2016","
      One person found this helpful.
    ",So far so good.Super easy set upSound is excellent.Have 2 story home & wireless connection stays sharp everywhere.Why didn't I give 5 star?Sennheiser should have included the $1.75 Audio adapter cable to connect to TV,4.0 out of 5 stars,So far so good. Super easy set up Sound is excellent
69,"on September 6, 2017",,The sound coming from these exceeded my expectations. Best purchase I've made this year.,5.0 out of 5 stars,Best purchase I've made this year
70,"on April 25, 2016","
      One person found this helpful.
    ",These are great for watching TV while my kid and wife are sleeping! Excellent! great! Sennheiser Rules!,5.0 out of 5 stars,Five Stars
71,"on July 8, 2015","
      2 people found this helpful.
    ","My husband uses these so that I can sleep in the same room while he watches tv.  He says the sound quality is very good and except for the occasional sweating where the ear muffs sit on the face, he really likes these wireless headphones.",4.0 out of 5 stars,He says the sound quality is very good and except for the occasional sweating where the ear ...
72,"on June 14, 2016","
      One person found this helpful.
    ",Bought for my son who hasn't quit raving about em. It's a good brand with quality components.,5.0 out of 5 stars,Would buy again
73,"on September 23, 2016",,I've had a Sennheiser wireless prior to this new one. Old one finally gave out after 7 or 8 years of daily use and enumerable drops on the hardwood floor. I love my new ones and the many improvements. I don't have to find the frequency? I don't have to search for the on button and they work flawlessly every day. It holds a charge so long that I've never run out of power. I highly recommend these phones. And for the price you just can't find a better priduct,5.0 out of 5 stars,Fabulous Cand
74,"on September 10, 2015","
      4 people found this helpful.
    ","I bought these because I moved to a new apartment and was getting lots of interference and static on my Sony MDRRF985RK headphones. (The Sonys had worked ok in my last apartment.) I didn't know if these would be any better, but the difference is like night and day. I get no static or interference on these, even when I stand in the exact same place that the static and interference was worst on the Sonys. Obviously a downside of these compared to the Sonys is they're more expensive. But I'm really happy with the sound quality of these. Even when I walk into an adjacent room the sound stays crystal clear. They're comfortable, too.",5.0 out of 5 stars,Significant improvement over Sony MDRRF985RK
75,"on April 4, 2017",,I use these at work and couldn't be happier with them!,5.0 out of 5 stars,Five Stars
76,"on July 28, 2016","
      One person found this helpful.
    ",These head phones do absolutely everything I expected. The sound is clear as a bell and they are very easy to use.,5.0 out of 5 stars,Excellent Head Phones
77,"on October 12, 2017",,Purchased this item for my parents. They absolutely love it and now hopefully the tv can be kept at a reasonable sound level. :),5.0 out of 5 stars,They absolutely love it and now hopefully the tv can be kept ...
78,"on January 3, 2017",,"A little bulky, but comfortable. I use them with a Samsung 4K 3D Smart TV that has a sound bar and sub woofer.  The headphones provide better sound quality than the sound bar, which I no longer use.",5.0 out of 5 stars,Great stereo sound
79,"on April 29, 2016",,"Purchased for TV watching as I have cognitive difficulties.  Regular sound amplification does not help me to understand dialogue from the TV set, but using these Sennheiser headphones provides sound clarity.",5.0 out of 5 stars,Very good headphones
80,"on December 24, 2016",,Easy setup and great reception and range. I have tried two others and this is very much better. Well worth the money.,5.0 out of 5 stars,Best wireless headphones
81,"on September 1, 2016","
      One person found this helpful.
    ","The first shipment was a repackaged and did not function.  The new one has been working well, transmitter needs to be away from power sources.  Sound is good and setup pretty easy.",4.0 out of 5 stars,Sound is good and setup pretty easy
82,"on October 11, 2016",,Remarkable headsets. My hearing is an issue so I can turn this up as loud as I want and the wife does not complain. Even she will use the extra set sometimes for extra clarity.,5.0 out of 5 stars,GREAT PRODUCT.
83,"on March 16, 2016","
      One person found this helpful.
    ","They sound great, but they're tight on my head--and I have a pretty average sized head. I can't wear them for extended periods of time, unless I want a headache. I'm considering returning them, unfortunately. For $200, I wouldn't expect to have an issue like this.",3.0 out of 5 stars,"Good sound, but a tight fit."
84,"on December 31, 2016",,These work very well.  I can connect them to the sound system headphone jack for silent listening or connect to the TV audio out via 2 splitters (RCAM to 2 RCAF) so I can hear dialogue while my spouse listens at her desired volume.  They are very comfortable and a great fit - hardly notice them.  Sound quality is excellent.,5.0 out of 5 stars,They are very comfortable and a great fit - hardly notice them
85,"on March 27, 2017","
      One person found this helpful.
    ",Really good quality headphones - set up is easy - love them.,5.0 out of 5 stars,Five Stars
86,"on August 1, 2016","
      One person found this helpful.
    ","Great way to listen to TV while others don't hear.  One can watch a ball game close to some else who is watching a movie in another area, and both are happy.  Plus, you can walk away from the TV quite a distance and still hear what's being said.  We love it.",5.0 out of 5 stars,Great way to listen to TV while others don't hear
87,"on September 1, 2016",,Sennheiser RS 165 RF Wireless Headphones are amazing.  I use them for TV watching when I don't won't the audio to disturb other people.  The audio from these headphones is amazing.  I find myself using them even when It's not necessary.  If you are looking for a great pair of wireless headphones I recommend these.,5.0 out of 5 stars,Sennheiser RS 165 RF Wireless Headphones are amazing. I use them for TV watching when I ...
88,"on January 16, 2018",,good,5.0 out of 5 stars,Five Stars
89,"on September 20, 2017",,Very high quality for my use....very pleased with this item,5.0 out of 5 stars,very pleased with this
90,"on December 4, 2016",,"Great headset. Able to mute the TV w/no affect on sound levels in the headset and can adjust the same. Best stereo sound I have heard in quite some time. Rise early, turn on TV, mute same, and hear clearly w/o disturbing the late sleepers. Best purchase I have made in quite some time.",5.0 out of 5 stars,Great headset. Able to mute the TV w/no affect ...
91,"on August 25, 2016","
      One person found this helpful.
    ","Had a technical problem and couldn't get the headphones working when I first got them, but Sennheiser promptly replaced them with new headphones and they are terrific!  Sound quality is excellent and they are comfortable to have on one's head.",5.0 out of 5 stars,Terrific headphones!
92,"on March 1, 2018",,"I had an issue on installation, my tv is old so I called support and they helped me quickly",5.0 out of 5 stars,Great sound
93,"on October 10, 2017",,GREAT !!!!!!,5.0 out of 5 stars,GREAT !!!!!!
94,"on December 18, 2017",,Have always bought Sennheiser. Previous headphones also lasted 10 years and are still working.,5.0 out of 5 stars,Five Stars
95,"on April 26, 2017",,Soft ear pads but the top digs into my head at time. Cuts out the sound from time to time. Nice bass and charge lasts more than 3 hours.,4.0 out of 5 stars,Nice bass and charge lasts more than 3 hours
96,"on August 5, 2017",,I can listen to TV at any volume without disturbing anyone.  Clear sound.,5.0 out of 5 stars,Five Stars
97,"on January 1, 2017","
      One person found this helpful.
    ","For some reason when the unit is connected to the TV is interrupting with the transmission. The radius of the transmission is limited to 15m. Beyond that is distorted.The body is a solid unit, same as the head phones.",1.0 out of 5 stars,For some reason when the unit is connected to the ...
98,"on September 3, 2017",,Excellent product.,5.0 out of 5 stars,Five Stars
99,"on September 5, 2016",,"Great HeadphoneWork great for TV...I can hear all kinds of things you don't hear over speakers....able to have volume low in the house and whatever volume I want in the headset.Set up easy, works great.",5.0 out of 5 stars,Works Great!
100,"on February 14, 2018",,"These headphones are wonderful! Hold their charge, comfortable, and a lifesaver for our marriage since my husband is rather deaf!",5.0 out of 5 stars,Save your Marriage!  Don’t subject too loud tv volume to your loved ones!
101,"on May 18, 2017",,Plug and play.  I like it!  The headset is comfortable to wear and works well.  I have two of them and by just putting the headset on the charger momentarily when switching to the other unit so two of us can watch the same tv it syncs perfectly and immediately.,4.0 out of 5 stars,Works right out of the box.  Plug and Play
102,"on August 22, 2016",,This is great when I do not want to listen to the TV as loudly as my spouse wants.  A definite marriage saver!  The first set was so good we bought another set,5.0 out of 5 stars,This is great when I do not want to listen to the ...
103,"on October 13, 2016","
      One person found this helpful.
    ",Sound was not clear when when wireless unit was plugged into the headphone jack on my TV. There is a loud crackling noise.,3.0 out of 5 stars,Sound was not clear when when wireless unit was plugged ...
104,"on December 17, 2017",,Works great!  Headset is very comfy. My wife loves it!  Saved our marriage!  lol,5.0 out of 5 stars,Works great! Headset is very comfy
105,"on November 25, 2017",,"Sound quality is very, very good.  Fit is quite nice and comfortable.  Does not cause aching points on the head like others I have used.  Well worth the money. Highly recommended if you're looking for top quality sound in a very comfortable package.",5.0 out of 5 stars,very good. Fit is quite nice and comfortable
106,"on January 12, 2017",,"great sound, dont have to wear my hearing aids with them.",5.0 out of 5 stars,Five Stars
107,"on May 29, 2016",,"Works great, easy to set up.  Great range, great sound.  The range is much better than bluetooth.",5.0 out of 5 stars,"If you want headphones for your TV, these are great."
108,"on February 3, 2017",,Bought for my husband who denies not being able to hear the tv.  He hasn't used them yet but I checked them out and they work great.,5.0 out of 5 stars,He hasn't used them yet but I checked them out and they work great.
109,"on May 27, 2016","
      One person found this helpful.
    ","I had these for about a week now and they work great.  The sound is good, especially with the base button on.  The headphones are comfortable even after wearing them a few hours straight.  This was a good purchase.",5.0 out of 5 stars,... these for about a week now and they work great. The sound is good
110,"on February 5, 2017","
      One person found this helpful.
    ","Read a lot of the reviews on these before purchasing, ordered and have used them, and for the money they sound great!",4.0 out of 5 stars,and for the money they sound great!
111,"on September 5, 2016",,"I love the system, but the right ear side stopped working within six months.  Seller won't fix it, and I can't find the problem.  Expensive for only six months of use.",2.0 out of 5 stars,Great Wireless Sound
112,"on July 8, 2016",,These headphones are very easy to setup and have awesome sound. The bass boost really fills out the sound.,5.0 out of 5 stars,Awesome sound!
113,"on April 5, 2018",,"Good range and quick setup. Only negative is sound breaks up occasionally, although duration is  milliseconds.",4.0 out of 5 stars,Four Stars
114,"on August 20, 2016","
      One person found this helpful.
    ",Watch out. This is Analog only. Not digital. It should be more clear.Cups hurt the ears after 5 minutes.,2.0 out of 5 stars,Watch out. This is Analog only. Not digital ...
115,"on February 9, 2016",,Great sound.  Pretty easy to hook up.  The spring is a bit tight so after awhile starts to hurt a little.,4.0 out of 5 stars,Nice set.
116,"on January 17, 2016","
      2 people found this helpful.
    ","I purchased the RS 165 for watching TV in a moderately noisy location.  They work for that though they aren't very isolating.  However, my main problem is with the controls.  I don't find them to be readily identifiable.  The up and down button plus the bass boost are located on the flat outside part of the right head phone.  The volume buttons are large and flat with a slightly raised plus and minus on them.  I have to find the middle head phone and feel my way to find the ridges that divide the buttons to know where I am.  I purchased another less expensive brand at Best Buy that had much better controls and took them back due to sound quality.  Also why would you design a set to be used for TV and not put a mute button someplace??",3.0 out of 5 stars,Disappointed in Design of Controls
117,"on November 26, 2016",,It's comfortable on the ears. Not so much theater like sound but still good. Ilike the stand that keeps it looking organized while charging. It's bit pricey  though.,3.0 out of 5 stars,Good
118,"on March 5, 2017",,Incredible sound,5.0 out of 5 stars,Five Stars
119,"on August 6, 2016","
      One person found this helpful.
    ","Love the headphones ,don't miss a word .the sound is perfect. Words are plain and clear.I highly recommend this wireless headset to all people with  a hearing impairment. Love it.",5.0 out of 5 stars,Best wireless head phones ever. These are my second. Set.
120,"on April 3, 2017","
      One person found this helpful.
    ",This worked great as advertised. The only improvement I would recommend is to include an RCA adapter.,5.0 out of 5 stars,This was what I was looking for.
121,"on February 9, 2016",,"Really like the wireless feature.  It has sufficient volume control.  They seem to be a little heavier than my Bose wired headphones, but I'm able to watch entire movies with no problems.",4.0 out of 5 stars,Nice headphones
122,"on December 3, 2016",,Great product so far love it .,5.0 out of 5 stars,Five Stars
123,"on September 13, 2016",,Works great range is ok out of sight.,4.0 out of 5 stars,Four Stars
124,"on June 2, 2016",,Still have not made it work because additional equipment is required.,2.0 out of 5 stars,Incomplete
125,"on January 5, 2017","
      2 people found this helpful.
    ",It did not worked. Connecting cables had to be bought separately.,1.0 out of 5 stars,One Star
126,"on March 28, 2016",,"This headphone system has ended my husband and my volume ""wars""!  Plus, I can now hear every word on some TV shows that I may have missed prior to using the headphones. The sound produced is clear and of high quality. I should have purchased these sooner!!",5.0 out of 5 stars,This headphone system has ended my husband and my volume ...
127,"on March 17, 2018",,I had a SONY  headset these are so much BETTER,5.0 out of 5 stars,I had a SONY headset these are so much
128,"on January 26, 2016","
      One person found this helpful.
    ","purchased for my husband to help save my hearing from volume and these were worth every penny, they are extremely comfortable and the design of the stand for charging is slim. I would recommend these for anyone with hearing loss or even ringing of the ears.",5.0 out of 5 stars,they are extremely comfortable and the design of the stand for charging is ...
129,"on August 1, 2017",,Excellent in every way.,5.0 out of 5 stars,Top Quality & Performance.
130,"on February 21, 2016",,"Really, really good, have not heard the TV so well in many, many years, I have nothing but praise,  worth every  cent.",5.0 out of 5 stars,"really good, have not heard the TV so well in ..."
131,"on May 17, 2016","
      One person found this helpful.
    ","Sound quality is impressive, but drops very often- too often to enjoy any television program. I sit less than 12ft from the receiver and still experience interference and dropping.",2.0 out of 5 stars,Sound drops with any interference
132,"on May 24, 2016",,We got this along with a second set of headphones to watch TV while the baby was sleeping. Now we use them a lot just because they sound great and are comfortable.,5.0 out of 5 stars,Now we use them a lot just because they sound great and are comfortable
133,"on July 23, 2016",,"This headphone solution works for me.Sound is easily adjusted, and quality of sound is very satisfactory. Happy with this purchase!!!",4.0 out of 5 stars,The answer
134,"on March 8, 2017",,"Very well made. Sound is good, however, dialogue is muddy, not as crisp as I expected and wanted. Ear pieces are hot and uncomfortable. I stopped using them .",3.0 out of 5 stars,Good Product. Disappointing Performance.
135,"on November 22, 2015",,"Great product, good quality. The base was too bulky and did not fit my needs, so I exchanged it for lower level model HDR 160, but with the portable small base/transmitter.",4.0 out of 5 stars,"Great product, good quality"
136,"on May 17, 2016",,Bought for a birthday present.  Loved immediately,5.0 out of 5 stars,Loved
137,"on February 18, 2018",,Worth every penny. easy to set up. earphone has it's own volume control. does not follow the TV volume.,5.0 out of 5 stars,Has a separate volume control
138,"on December 11, 2016","
      One person found this helpful.
    ",Great headphones.  I can hear with them from anywhere in my house.,5.0 out of 5 stars,Great headphones. I can hear with them from anywhere ...
139,"on May 24, 2016",,Good price and they work great.,5.0 out of 5 stars,Very happy with these.
140,"on August 2, 2017",,Still working great after almost a year!  My husband loves them!,5.0 out of 5 stars,Really nice product!
141,"on January 7, 2017",,Bought these for my husband who is hard of hearing. They are lighter and less bulky than what he had. They fit well and are comfortable to wear. The padded earpiece seals out other sounds. He likes how they sound. Worth while purchase.,5.0 out of 5 stars,"Good fit, great sound."
142,"on February 12, 2017",,"Very satisfied with this product.  Based on my experience with previous wireless headsets I've used, these have much better battery life, and sound great.",5.0 out of 5 stars,Great product.
143,"on March 20, 2017",,My wife likes it very much.  She can move from room to room as well as going outside on lanai.  Sound is clear.  Would recommend to anyone.,5.0 out of 5 stars,Would recommend to anyone
144,"on August 8, 2016",,I got these for my wife on her birthday.  She likes to use them while ironing and watching her TV programs.  She puts them on and she cannot hear the kids at all!  She loves them!.,5.0 out of 5 stars,Blocks out the worst of noise
145,"on January 2, 2017",,best wireless headphones i have gotten.,5.0 out of 5 stars,Five Stars
146,"on July 27, 2016",,Great set of Headphones. Works great! These Headphone drowns out my wife's nagging voice while I am trying to watch TV. You have made my life peaceful again.,5.0 out of 5 stars,Great set of Headphones
147,"on February 7, 2016",,Hubby really likes these,5.0 out of 5 stars,Five Stars
148,"on March 16, 2017","
      3 people found this helpful.
    ","Heavy, cumbersome ear pieces on flimsy headband.  Never did get one side to emit any sound at all.  Recharge prongs fit on top of transmitter, very hard to seat.  Power access a joke, tiny button on the ear piece.  All in all very poorly made, will send back to Sennheiser to see what they think.",1.0 out of 5 stars,No Thank You!
149,"on July 31, 2015","
      2 people found this helpful.
    ","I received these recently as a gift and use them primarily for listening to music. I'm very pleased with the sound quality, range, and comfort, and I think these phones are an excellent value for the money. The only reason I'm giving them four stars instead of five is that the quality of the audio cable included (3.5 mm) should be better. While listening with them I noticed a low hum in quiet musical passages. The problem went away when I substituted a higher-quality, shielded cable to connect the transmitter and the audio source. If you buy these phones you may have to do the same.",4.0 out of 5 stars,"Good Phones, Poor Cable"
150,"on October 19, 2017",,Absolutely perfect plug and play right out of the box. Sounds great.,5.0 out of 5 stars,Five Stars
151,"on January 14, 2017",,"Besides sounding great, the controls are easy to use. There's nothing confusing about these headphones, and I find them comfortable.",5.0 out of 5 stars,"Besides sounding great, the controls are easy to use"
152,"on May 25, 2016","
      One person found this helpful.
    ","Love love this item, sick husband and he is up all night watching sports.... Sennheiser RS165 wireless is my lifesaver....now I get a good night sleep..... Great product",5.0 out of 5 stars,Love love this item
153,"on July 23, 2016",,"Just make sure your TV has audio out connections. Also,  check connector comparability on whatever AV device you plan to use these headphones with.",4.0 out of 5 stars,Check Connector Compatability.
154,"on May 22, 2015","
      4 people found this helpful.
    ","No question that the sound is better than from the TV speakers.  I'm not an audiophile, but have a hearing problem, and this works well.  It's nice not having a cord to follow you on trips to the fridge during the commercials...  Although it's quite comfortable, I still have to take it off after an hour or so to give myself a break.  I use it every day.",4.0 out of 5 stars,Sound is definitely better
155,"on July 2, 2016","
      3 people found this helpful.
    ",My RS120s broke after over 10 years of faithful service.  I could go upstairs and even do yardwork with those badboys with minimal static and amazing range.  These 165s are enormous disppointments.  I can't even leave the room without the audio clicking out.  There's also a delay between the speakers themselves and these headphones.  I am returning and going back to the 120s and saving mad bank in the process.,1.0 out of 5 stars,I could go upstairs and even do yardwork with those badboys with minimal static and amazing range. These 165s are enormous dispp
156,"on June 5, 2016",,"Comfortable fit, plenty of volume & power, real easy TV connection, allows you to understand every word now, and may be a little deep on the bass, still adjusting that/",4.0 out of 5 stars,Sennheiser 165's
157,"on March 16, 2015","
      7 people found this helpful.
    ","I have a pair of RS 170's that I liked a lot, except for the location of the volume and on/off switches. I use them to watch TV and I'm constantly adjusting the volume. They worked fine no matter where I went in the house or out on the deck. The RS 165's lose all sound when I go out on the deck, (which isn't very far form the TV). The sound on both sets is very good. But I am very disappointed in the range of the RS 165's.",3.0 out of 5 stars,I have a pair of RS 170's that I liked a lot
158,"on January 31, 2016",,"My husband wanted these for Christmas, he's a musician and said they are the best.  He loves them!!",5.0 out of 5 stars,he's a musician and said they are the best. He loves them
159,"on December 19, 2017",,These are superb headphones.  Nothing bad to say about them.,5.0 out of 5 stars,Nothing bad to say about them
160,"on October 9, 2017",,These work very well for my husband who is losing his hearing.  I just wish he would use them more often to watch television!,5.0 out of 5 stars,These work very well for my husband who is losing ...
161,"on January 2, 2017",,We cannot live without these headphone!! My husband has used your brand for years. Highly recommend.,5.0 out of 5 stars,Highly recommend.
162,"on May 26, 2017",,Has worked great for my 93 year old Mom to be able to watch and actually hear the TV.  Excellent product.,5.0 out of 5 stars,Has worked great for my 93 year old Mom to be able ...
163,"on May 9, 2016",,"Got them for my mom who is hard of hearing - excellent sound reproduction. Eats up batteries - she listens to them a lot, so I am replacing AAAs once a week.",5.0 out of 5 stars,Great Wireless Headphones
164,"on April 1, 2016",,Very good choice. Very happy with function and clarity. . . .,5.0 out of 5 stars,Five Stars
165,"on July 27, 2016",,I have had a Sennheiser Wireless Headphone for many years and it worked great so when it finally bit the dust I was positive what brand I was going to get. I just had to decide which model. I use mine exclusively for watching TV in the evenings. I upgraded to the more expensive model hoping for even a better experience. While the unit works well it wasn't any better than my previous entry level and actually slightly lower in one area. While sound quality is comparable and may be enhanced when using the bass boost with my original phones I could go anywhere in the house and actually go outside the house and still hear the television. The range with these aren't as good and do cut out when moving about the house. Not that I need for them to work all over but the original still was amazing and why I only dinged them 1 star.,4.0 out of 5 stars,Great Quality Headphones
166,"on February 27, 2016",,"Sounds great, a lot louder than my other RF cordless headphones. Fits tight but not too tight. I have a big noggin and they seem to fit ok, fully extended.",5.0 out of 5 stars,Good Sound
167,"on April 26, 2016","
      One person found this helpful.
    ",My husband and I don't agree on the tv volume and this saves us from the disagreements. He can hear every word clearly and I'm not blasted out of the room. He is amazed at how clear the speech is and the music seems to surround him. He doesn't need to put the volume up high on the headphones because it delivers the sound right to his ears without loss or distortion. I use them at night so I don't disturb the household.I did order the little piece from the rca plugs to headphone jack on the stand. Everyone said you might not be able the hear the tv speakers without it. I didn't need it for this tv but may for others. It was inexpensive from Amazon so I figured I would order and keep it.My sister has already ordered a set for her house. My son has two (he recommended this brand) and I will be ordering another for a different room. My friends are saving up for theirs. They tried a cheaper headphone and it just doesn't work! This isn't cheap but is well worth the cost. It was easy to set-up.,5.0 out of 5 stars,Worth every penny! Love it!
168,"on July 16, 2016",,"Amazing sound, I used it to listen to my favorites programs while I still doing other thing around the house.",5.0 out of 5 stars,"Amazing sound, I used it to listen to my ..."
169,"on July 21, 2016",,"Great sound, intuitive user interface, excellent range.",5.0 out of 5 stars,Five Stars
170,"on August 14, 2017",,Product is good just a little tight around the ears (head)Delivery time was to long,4.0 out of 5 stars,Good product
171,"on August 25, 2016",,"Great sound, no distortion.  Connect to your cable-box and you can use the sound of TV and headset.",5.0 out of 5 stars,Five Stars
172,"on June 25, 2017",,It was delivered on time and works great. Hooked up in just a few minutes. Don't know what else I can say.,5.0 out of 5 stars,What else can I say!
173,"on October 28, 2016",,"OK product... static noise on the background... for the price, the look is too cheap...",4.0 out of 5 stars,OK Product....
174,"on August 14, 2016",,Best earphones I have ever had.  Had a little trouble getting them to turn on until I called the factory rep.  Now I just enjoy them.,5.0 out of 5 stars,Best earphones I have ever had
175,"on January 1, 2018","
      2 people found this helpful.
    ","Range is lousy, especially indoors, barely works in the next room.Has incredibly annoying noise dampening 'feature', any sudden peak in sound causes the volume to be reduced significantly and takes a very long time to come back up.Bought these as an upgrade when my cheap Sennheiser RS120 started failing, should have bought another set of RS120s they have far better range and no dampening issues",1.0 out of 5 stars,Very disappointed
176,"on March 29, 2016",,Works very well,5.0 out of 5 stars,Five Stars
177,"on July 5, 2016",,I use them when watching movies. I can hear women's voices again and don't need CC anymore!,5.0 out of 5 stars,Five Stars
178,"on August 21, 2016",,"Great audio quality, very easy to setup.Very comfortable. Love it",5.0 out of 5 stars,Great Product
179,"on July 21, 2016",,Did everything I was hoping it would do. A little more range would be ideal but not a deal breaker. Quality of the product and the sound more than make up for it.,5.0 out of 5 stars,Awesome
180,"on February 2, 2016",,Great sound and very comfortable to wear. I did have to buy a Stereo Female to RCA cable to make it work properly though.,5.0 out of 5 stars,Great sound and very comfortable to wear
181,"on August 4, 2016",,Very comfortable and great sounding.,5.0 out of 5 stars,Great Sound
182,"on September 7, 2015","
      4 people found this helpful.
    ","Worked fine, but I thought it was bad when I got it.  I pressed the power button, but it wouldn't come on.  Tried different batteries, no luck.  I played around and finally found that I had to hold the power button for 2-3 seconds it would turn on.  I suspect you've had some units returned.  The instructions were very vague and didn't mention anything about this",4.0 out of 5 stars,"Worked fine, but I thought it was bad when I ..."
183,"on May 26, 2016",,Excellent!!!,5.0 out of 5 stars,Five Stars
184,"on August 9, 2016",,Replaced RS 130. Works good around the house,4.0 out of 5 stars,Works good around the
185,"on December 15, 2017",,Lightweight and AWESOME sound,5.0 out of 5 stars,Five Stars
186,"on February 3, 2016",,A marriage saver! Husband uses while I sleep upstairs above the T.V. No TV sounds to keep me awake!,5.0 out of 5 stars,Five Stars
187,"on June 30, 2016",,Comfort and sound quality are great! Does not squeeze my head.,5.0 out of 5 stars,SennRS165
188,"on April 4, 2016",,"Work very well for wireless TV viewing, I also have the RS 175 which are a little better. The 165 are a better price and will order another set.",4.0 out of 5 stars,I also have the RS 175 which are a little better. The 165 are a better price and will ...
189,"on February 24, 2017",,Got this as a gift for a friend as he loves headphones and he loved this pair. Great for movies.,5.0 out of 5 stars,WORTH IT!
190,"on March 14, 2016",,"I ordered for my 87 year old husband, The headset is a bit to heavy for him to wear.",2.0 out of 5 stars,Two Stars
191,"on March 16, 2016",,They were not for me but the person that I bought them for loves them,5.0 out of 5 stars,They were not for me but the person that I ...
192,"on June 26, 2016",,Outstanding product easy to use and recharge.,5.0 out of 5 stars,Five Stars
