,Date,How Helpful,Review Contents,Score,Title
33,"on January 13, 2018",,These are awesome looking and sounding headphones made with premium materials. Noise cancellation is pretty decent for On ear model and Sennheiser did a great job with well balanced sound. You will not regret buying these. Connectivity is great with my iPhone and all my Laptops.,5.0 out of 5 stars,Retro and Awesome
34,"on December 5, 2016","
      2 people found this helpful.
    ","I fly numerous times a year both for business and pleasure, and I've been looking for the ideal travel headphones. After using Bluetooth headphones in the past while traveling, I knew bluetooth was a necessity, active noise canceling for the plane was as well.A little background on the headphones I've tried in the past:1) Phiaton Chord MS 530 - cheap feeling, muffled sound at times, very poor noise canceling, but decent battery life.2) Backbeat Pro (original) - great sound, excellent Bluetooth range, phenomenal battery life. However, they were just so unbelievably large and heavy, and one of the earcups/drivers developed a rattle.3) Sennheiser momentum wireless over ear - great sound, great battery life, good to great noise canceling.  Just a little too big for travel both on head and in bag.4) Parrot Zik 2 - great noise canceling, adjustable sound profile was great, but a bit large for travel. This was the leading candidate but the battery life is the worst. At most 6 hours per charge and that's being generous. Most flights don't last that long, but sitting in the airport and waiting during other parts of traveling can leave you without any music. Also, the constant worrying over the battery is a real bummer.Sennheiser moment on ear wireless - perfect size on head and in bag. Noise canceling was surprisingly effective for on ear headphones. Sound was boomy/bassy at first, but I found this to be an ideal sound profile for traveling. You really appreciate the emphasized bass when in the air and in crowded airports. I was able to fall asleep for hours with this on and really enjoyed listening to music when I was awake.This is a keeper!",5.0 out of 5 stars,"Best portable headphones, especially for travel."
35,"on February 5, 2017","
      One person found this helpful.
    ",The sound was good but these were really uncomfortable for me. The over-the-ear model is so much better.,3.0 out of 5 stars,Three Stars
36,"on February 11, 2018",,"When this Sennheiser headphone model connects to an iPhone 8 via Bluetooth OR wire adaptor in the headphone jack-turned-charger port, the left ear outputs NO audio!Great quality sound on compatible devices, though.Please fix this, Sennheiser! Your products are too good for silly bugs.",2.0 out of 5 stars,Great quality sound on compatible devices
37,"on October 27, 2017",,Gave as a gift and got terrific response from recipient.Did a lot of research before purchase,5.0 out of 5 stars,Five Stars
38,"on February 4, 2018",,Perfect!,5.0 out of 5 stars,Perfect!
39,"on September 17, 2016","
      2 people found this helpful.
    ","Pretty good sound quality specially for a Bluetooth device. I'm not much of an audiophile but I quite like listening some genre's on it. It's mostly for gym and commute and its wireless-ness and hassle-less-ness is very welcome.Holds charge pretty well and lasts me around 4-5 days of commute easily.Comfortable to withstand those long airflights (6 hours plus).Connects to multiple devices at the same time. (three for me at one point, two usually at work - phone and macbook)Noise cancellation is pretty good considering this is just over-ear. Plentiful to block off airplane take offs.To give out some indication of SQ, I use Shure srh-840 and sony XBA-40's driven with audioquest dragonfly 1.2 and prefer these when I need more mobility without consciously dreading any drop in SQ which is although there. To me with my musical predispositions both of them sound better than this but this is no slouch either.",5.0 out of 5 stars,Pretty good sound quality specially for a Bluetooth device
40,"on January 15, 2017",,"It has very good battery life. As for the ANC, I am not very sure if it's working as expected or is my expectation too high. I could still hear some background when listening to music.Otherwise it's a comfortable pair of on-ears. Just need to take a while to 'break-in' and get used to it.",4.0 out of 5 stars,It has very good battery life
41,"on February 5, 2018",,"Excellent condition and in working order.  These are high quality headphones, albeit not Bluetooth or sound cancelling.  However, they work great at a great price.",5.0 out of 5 stars,No Problems at All with this Product
42,"on March 28, 2018",,"Great sound, but a lil stiff - not too comfy. Was looking for comfy on-ear (not full ear) phones for ease of walking around w/out much weight. These didn’t fit that bill.",3.0 out of 5 stars,Great sound - not so great comfort
43,"on August 2, 2017","
      2 people found this helpful.
    ",,5.0 out of 5 stars,Five Stars
44,"on February 21, 2018",,Cool product.,5.0 out of 5 stars,Five Stars
45,"on September 30, 2016","
      One person found this helpful.
    ",The Sennheiser Momentum 2.0 are the Best product. I'm not expert... But I love the music and with Sennheiser Momentum the sound is really clear!!!,5.0 out of 5 stars,0 are the Best product. I'm not expert
46,"on February 2, 2018",,"The cans were a bit tight initially, but it got much more comfortable after wearing them in. Sound quality and noise cancellation are great, plus I bought this during an offer, really worth it!",4.0 out of 5 stars,but it got much more comfortable after wearing them in
47,"on January 6, 2017",,Awesome  can't believe they are wireless and sound this great.,5.0 out of 5 stars,Awesome can't believe they are wireless and sound this great
48,"on January 14, 2017",,Outstanding headphones. Can pair to two devices same time. Also very long battery life.18-22 hours.Also very good quality.,5.0 out of 5 stars,Also very good quality.
49,"on October 29, 2017","
      One person found this helpful.
    ","Pros:Excellent sound quality - best I've heard in wireless headphones so farGreat battery lifeNoise canceling is decentCute retro aestheticCons:Horribly uncomfortable - I couldn't wear them for more than 30minNoise canceling cannot be turned off!I took off two stars because the comfort was a major issue for everyone that tried them on, and the inability to disable noise canceling when you don't want it is unacceptable on such an expensive piece of equipment.",3.0 out of 5 stars,Warning: Noise canceling cannot be disabled!
50,"on March 24, 2018",,Fantastic sound. Great price. Just the right amount of noise cancellation.,5.0 out of 5 stars,Amazing Headphones
51,"on February 9, 2018",,Very crisp and loud. Also keeps your ears warm so that's a plus.,5.0 out of 5 stars,"Crisp, loud, comfy."
52,"on March 30, 2017","
      3 people found this helpful.
    ",Stunning sonic quality and detailed reproduction.Tonality seems close to flat to me - no unwanted emphasis.Form and function are excellent.  Very comfortable.Very effective noise reduction - seems best ever.,5.0 out of 5 stars,Best (from a longtime Bose QC fan)
53,"on March 1, 2018",,It would not connect to my device.So I returned it.,3.0 out of 5 stars,Three Stars
54,"on January 12, 2017",,Excellent sound......love these headphones!!!  :),5.0 out of 5 stars,Premium Sound
55,"on April 1, 2017",,Superb sound and very comfortable. The pair very easily with all my Apple products.,5.0 out of 5 stars,Five Stars
56,"on March 11, 2018",,Very nice pair.,5.0 out of 5 stars,Five Stars
57,"on January 9, 2018",,As described. Thank you.,4.0 out of 5 stars,Four Stars
58,"on November 19, 2017",,Awesome. Great seller.,5.0 out of 5 stars,Five Stars
59,"on December 26, 2016",,Great sounding headphones for bluetooth. Just what I needed. No more tangles.,5.0 out of 5 stars,Met expectations.
60,"on December 27, 2016",,"Excellent head phones. Good quality build, nice clear sound.",5.0 out of 5 stars,Five Stars
61,"on August 20, 2016","
      One person found this helpful.
    ",Sennheiser Momentum 2.0 On-Ear Wireless - I love it. The only complain that I have is the ear-pads. Ear-pads are hard. I don't understand why they don't use the same material that the use for over ear wireless. Great sound; easy to connect; sound cancellation is good for me. I don't use it to workout only for the house.,4.0 out of 5 stars,Sennheiser Momentum 2.0 On-Ear Wireless is  great quality
62,"on August 10, 2016",,Impressive sound quality. Comfortable. Long battery life. Nice build quality.,5.0 out of 5 stars,Sound Great!!!
63,"on March 31, 2017","
      2 people found this helpful.
    ","Awesome headphones, very comfortable, great battery life. Sadly in my environment not being able to turn off the ANC was a deal breaker so I had to return them. Hopefully the next iteration allows you to turn ANC off.",4.0 out of 5 stars,Great headphones
64,"on January 2, 2017",,good,4.0 out of 5 stars,Four Stars
65,"on December 28, 2016",,Good Choice,4.0 out of 5 stars,Four Stars
66,"on November 10, 2016","
      2 people found this helpful.
    ","Slightly odd pairing sequence for NFC capable devices is not clearly described in the quick reference guide. Turn on bluetooth on both the headphones and device, initiate the pairing and *then* touch the headphones to the NFC device to complete the pairing. The instructions lead you in slightly the wrong direction, giving the impression that the NFC touch is first. Works well with Google Pixel phone once paired correctly.",4.0 out of 5 stars,Use NFC to complete the bluetooth pairing on some devices.
67,"on May 24, 2016","
      One person found this helpful.
    ",Great product to replace my old PXC200's that finally fell apart after 10 years of hard international air travel. The build quality and sound of these headphones is impressive. My first flight with them is in a couple of days. I bought these through Amazon Warehouse. Product was priced right and they work and look great. Highly recommend Warehouse products!,5.0 out of 5 stars,Impressive!
68,"on August 12, 2016",,Great sound very light,5.0 out of 5 stars,Five Stars
69,"on November 19, 2015","
      2 people found this helpful.
    ","The noise cancellation works really quite well.  From my experience using it while travelling on an underground metro and on buses/coaches, it blocks up to 70-80% of the ambient noise.  The sound quality also meets my expectation.  It is by far the best bluetooth headphone I have come across (in my opinion, better than B&O H8).  However, in quiet environment, you do feel the 'sound pressure' generated by the noise cancellation, which can be quite uncomfortable.  Using passive mode (turn it off) in quiet environment is recommended.",5.0 out of 5 stars,Excellent!!
70,"on November 7, 2016",,"Surprisingly less comfortable than I thought, especially on your ears. I think it might be too small for me. Sound quality is pretty good, noise isolation is ok, but if you're going to get on a 8 hour long flight with this, you might end up with sore ears because there's no good position for this to fit on. Also the case came with a damaged zipper but that's minor.",3.0 out of 5 stars,Surprisingly less comfortable than I thought
71,"on May 20, 2015","
      6 people found this helpful.
    ","AMAZING Sound. I am in no way an audio expert. However, I do know that these do have a very well balanced sound profile that fits my personal preference well. I have had Bose and Beats prior to these. Bose has slightly better noise cancelling, however not enough to warrant buying them over the Momentums. The sound is just excellent with deep bass, clean and clear mids and highs. My main issue with Beats was that they had limited mids and highs. It was all about the bass. Well, the Momentums has even better bass than Beats, and more features and style than Bose. The materials are top notch and the whole headset feels very sturdy.",5.0 out of 5 stars,AMAZING Sound. I am in no way an audio ...
72,"on September 5, 2016","
      2 people found this helpful.
    ","Oh yeah.  I like these.  I'm a sound designer, occasionally use some Sennheiser headphones in the studio so I had picked up some momentum ear buds for commuting.....but I'm glad I decided to upgrade to these.  Incredible difference in detail and bass over the earbuds and love the wireless.  Works great with an iphone.",4.0 out of 5 stars,I like these. I'm a sound designer
73,"on August 19, 2016","
      One person found this helpful.
    ","Sound quality is great for BT.Noise-cancelling -- if this is what you're after -- check Bose or Parrot Zik. They are better.It is confortable to wear, connects easily to iPhone and sounds great.If you happen to have BT with aptX codec - you get added bonus. Apple laptops typically have aptX. So expect better sound quality when connected to these. Windows 10 supports aptX codecs - depending on hardware.",5.0 out of 5 stars,Sound quality is great for BT
74,"on January 3, 2018",,"While these sound amazing at high volume, they are on ear not over ear and the most uncomfortable +$200 headphones I've owned.  The earpiece padding is felt covered but painfully unforgiving and the headband annoyingly hard. The NC on this set is just OK and noticeably inferior to the high-end Bose and Sony headsets.  So again, the audio quality is outstanding for a wireless NC headset but they are so uncomfortable that you simply cannot enjoy the piece you're trying to listen to.",2.0 out of 5 stars,Great Sound / Bad Design
75,"on March 16, 2016","
      2 people found this helpful.
    ","When I managed to connect, it sounded good, but there is just too much wrong with this to recommend.  I may have received a defective unit, but there are still many issues that just shouldn't be there for a top-of-the-line on-ear headphone.1)  NFC just flat out didn't work.  I'm not sure if I just got a bad chip, but I couldn't connect to my LG G4 OR Samsung Galaxy Note5 using NFC (yes, NFC was enabled on each phone).2)  When pairing with a device, it literally took F  O  R  E  V  E  R.  Again, I'm not sure if this is just a bad chip, but I have never had this type of issue with any device...ever.3)  The product description advertises ""comfort"", which is an absolute overstatement IMO.  The ear pads are hard and feel cheap.  The headband has no actual padding, just rows of hard rubber.  Wha?4)  Poor fit.  No matter how it is adjusted, the darn thing just slips all over the place.  Unless you are literally a couch potato, don't try to move, let alone do anything remotely active.",2.0 out of 5 stars,"Good Sound, Missed the Mark"
76,"on October 24, 2015","
      One person found this helpful.
    ","Love the design and sound quality, but Bluetooth pairing is not as smooth as my Bose Soundlink On Ear with Apple products. It seems to take forever for the device to find this headset. I do not have android device so I'm not sure how good its NFC works with pairing. Otherwise I would say it's perfect!",4.0 out of 5 stars,"Great design and sound quality, but some trouble with the bluetooth pairing"
77,"on January 30, 2018",,I liked the sound a lot but my ear was hurting after 30 min so I had to return it. I need to buy over ear model.,3.0 out of 5 stars,I liked the sound a lot but my ear was hurting ...
78,"on May 23, 2016","
      One person found this helpful.
    ","Sound great. Comfortable. Cellular microphone just so so. I thought I was buying the over ear, but my mistake.",4.0 out of 5 stars,Sound great. Comfortable
79,"on August 23, 2016","
      One person found this helpful.
    ",I really love these. Best NYC purchase I've made so far.,5.0 out of 5 stars,Five Stars
80,"on May 23, 2016","
      One person found this helpful.
    ","Fit was a bit tight for me but the more I wear them, the more they are stretching out.  The sound is amazing and the battery life is great.  Tried other BT headphones from Bose and these were superior.  Highly recommended.",5.0 out of 5 stars,The sound is amazing and the battery life is great
81,"on September 11, 2016",,Middle of the road. Great sound. Bad for comfort.,3.0 out of 5 stars,Great sound. Bad for comfort
82,"on December 8, 2016",,"They are nice, the case is also very easy to bring along with you it slide right into the small pocket of my backpack but I didnt like the occasional fuzzy sounds it made which is why I had to return this one.",3.0 out of 5 stars,"They are nice, the case is also very easy to bring ..."
83,"on December 1, 2016","
      One person found this helpful.
    ","Just make sure u order the right size. Yes, on ear and over ear are two different things. These are audiophile quality. Worth the price.",5.0 out of 5 stars,Just make sure u order the right size. Yes ...
84,"on August 9, 2017",,"The best bluetooth wireless over-the-ear headphones for sound quality, bar none. Stop looking and comparing. This is the bomb.",5.0 out of 5 stars,Absolute best over-ear bluetooth monitors for music quality
85,"on March 22, 2017",,Four and a half stars!!,4.0 out of 5 stars,Four Stars
86,"on May 2, 2017",,My son loves it. It is the perfect gift!!,5.0 out of 5 stars,It is the perfect gift!
87,"on December 28, 2016","
      One person found this helpful.
    ","I buy it 199.99, so I'm so satisfied with this production.But I think headphone doesn't match with me. My ear is ache.",4.0 out of 5 stars,so I'm so satisfied with this production
88,"on December 8, 2015",,I love the quality and the feel of them. I've had no connection issues with them either. 5/5,5.0 out of 5 stars,The best pair of headphones I've ever owned
89,"on November 26, 2016","
      One person found this helpful.
    ",Love it so much! Great quality.,5.0 out of 5 stars,Five Stars
90,"on March 18, 2016","
      One person found this helpful.
    ",Awesome product. It has a long battery life und very nice sound quality.,5.0 out of 5 stars,Five Stars
91,"on January 31, 2017","
      One person found this helpful.
    ",Awesome headphones,5.0 out of 5 stars,Five Stars
92,"on December 29, 2016",,good delivery state but lategood performance but it makes u yoda's head...,5.0 out of 5 stars,good delivery state but late good performance but it makes ...
93,"on December 26, 2016","
      One person found this helpful.
    ","My Son's christmas gift this year, and need i say it was a huge hit:)  Sound quality is amazing and outstanding, so worth the money!!!!!",5.0 out of 5 stars,) Sound quality is amazing and outstanding
94,"on October 11, 2017",,"I bought these headphones less than 6 months ago from 6ave and LOVED them until about two weeks ago, when the charging cord stopped connecting properly. Now I can barely use them since they take a while to charge, and if I bump the cord even a little it will stop charge without me knowing right away. Really really wish I could return them, or have them repaired under warranty, but 6ave does not appear to be an authorized Sennheiser dealer. Didn't think of it because Sennheiser is known for their quality. Very disappointed.",2.0 out of 5 stars,Shoddy craftsmanship
95,"on June 18, 2017","
      10 people found this helpful.
    ","I've now owned three versions of the momentum, finally caving and getting the noise cancelling version before a recent trip. These are really fantastic considering the limitations of the on-ear form factor. I have noticed a number of complaints about a couple things I wanted to address:Comfort - if these are hurting your ears after long periods of listening particularly the upper part of your ears or if you wear glasses, try adjusting them so the cups are a bit lower on your ears. The drivers should be fairly in line with your ear canals. The noise cancelling version is a bit pickier because you also want the best possible isolation for best results, so don't be afraid to play with it. Also, after a few months of wear, the pads soften which improves comfort and reduces pressure a fair bit. They still may not be for everyone, but I see a lot of people wearing headphones way too high on their ears, and it's no surprise in some cases why they would have discomfort.Noise cancelling - These are not as effective at noise cancellation as the around-ear model, but they are surprisingly effective. The cancellation is most effective for mid-range white noise such as fans, engine noise, humming noises, etc. Some people seem to think the cancellation is minor but when you A/B it in a noisy environment, you should notice a significant difference in how clear and understandable your audio is It's hard to describe but the difference is even more noticeable when audio is playing. Be careful as a pedestrian, you might not hear cars sneaking up behind you, even when just listening to podcasts. Like any noise cancelling headphones, it will not kill the human voice, but it does muffle it somewhat. Because of other background noise being cancelled out you may notice that you can actually make out some voices clearer when nothing is playing, but they drift off into the background when something is. This is normal.Now for the audio quality. I absolutely love these headphones on the go. Having had a chance to compare them with the more expensive around-ear model, I actually like the sound of these better. The around-ear is closer to what people consider classic Sennheiser sound - more laid back, pronounced mid-bass that is a bit loose at times. The on-ears are brighter, have tighter bass, and I think are better all around for travel. Bass can be a bit heavy if you like ""neutral"" sound, depending on your source (cabled, more on that in a second), but this I have always found works out for the best when in properly noisy environments like mass transit or on a plane. Even with the noise cancellation, the bass helps overcome the lower frequency background noises and equals out to your ears.Here's the weird part though - I HIGHLY recommend using these headphones with a cable. It comes with one, though I use my older android-compatible cable from the previous generation with the cable mic and controls. If your phone/laptop has a decent headphone output, the quality is significantly better than Bluetooth. But there is an added benefit - while plugging in disables the wireless, turning on noise cancelling still works *and* turns on the headphones' built in amplifier. This sounds like a minor thing, but it makes these headphones a worthy upgrade over their normal wired counterparts. It tightens up the bass significantly and just sounds better all-around. I wasn't expecting that and it was a very pleasant surprise. I wouldn't go back to the old model after using these.I know, many people would think it's silly to buy a wireless pair of headphones and use them wired, but trust me, these are still worth it. If you disregard the wireless, it's like having a portable, rechargeable amplifier like a FiiO built into your headphones, plus the great noise cancellation. Also, cabled you get better battery life for both devices, and can still use the headphones if the battery dies. And with a wire, there is less concern of someone snatching them off your head or crashing to the ground if you have the cable secure in your jacket. Regardless, these are heavy enough I would not recommend them as exercise headphones.All around, a great pair of travel headphones, just be sure to buy them at the discounted price - Sennheiser MSRP is a joke. ;) And remember the HD1 is identical to the Momentum 2.0, don't buy that model until the price is adjusted accordingly.",5.0 out of 5 stars,These are really fantastic considering the limitations of the on-ear form factor
96,"on January 26, 2017","
      6 people found this helpful.
    ","My review got partially deleted before posting so I'll summarize the most important points. They are beautiful and physically well-made, but the negatives were so bad I had to return them:1. Extremely difficult to pairI could only get these to pair with my phone because of the NFC. I tried for several hours across multiple days to get them to pair with my other bluetooth devices, and had no luck.  It isn't the devices, as my old bluetooth headphones (Bose Soundlink) connected to each in seconds.2. Terrible connectivityI suspect good reviews are from those who use these indoors. I use my headphones on my daily commute via both bus and walking, and the signal cut out every couple of seconds. And further, I could barely get any signal at all if I put my phone in my pocket. cannot emphasize enough how terrible the connecion was.I really wanted to love these headphones. I'd wanted Momentums since the 1st gen and was excited when I heard they'd fixed the bluetooth issues for the 2nd. This is not the case. Unless used with NFC indoors all the time, they are useless. For $400 there should be that many caveats",1.0 out of 5 stars,Beautiful but ultimately useless
97,"on October 31, 2017",,Great sound and confortable feel. Folding is very easy.Bluetooth connectivity with iPad non-existent. With iPhone no problem.,4.0 out of 5 stars,DOES NOT CONNECT TO iPAD
98,"on November 23, 2015",,"Great product, fast shipping, thanks",5.0 out of 5 stars,Five Stars
99,"on November 15, 2016","
      4 people found this helpful.
    ","Slides off your head, voice calling doesn't work, turning your head left or right causes the volume button to be actuated by your shirt or jacket collar.Worst of all is that it plain doesn't work for commuting.  It works well on the street in the suburbs but is basically useless once you get to the city.  People on the other end of the call say that it actually amplifies background noise compared to the standard Apple headphones.  It's useless on the train where low level background noises overwhelm your voice.  In high background noise environments these headphones make the caller sound like they're underwater while everything in the background is heard clearly.So much for these improving my commute.  Will be returned.",1.0 out of 5 stars,Don't Use for Commuting
100,"on April 23, 2017","
      4 people found this helpful.
    ","UPDATE: Connected using bluetooth to my work PC easily (using Sennheiser BTD800 USB). Sound is great. Also works well with Skype for Business too. An added bonus.Still makes one of my ears ache though after 3 hours because of the pressure against it and my glasses. Decided to put on the headphones first and then the glasses ""over"" the headphones.---------------------------The sounds using apt-X is great when both phone and headphones have this codec. Not so good through bluetooth when connected to my PC which does not have apt-X. Wired is the way to go in this case.I bought a dongle for both work and home PC's for these headphones. Just cheap ones but that had apt-X (supposedly). They did not work. In the end, after a couple of tickets to Sennheiser, they suggested I buy the Sennheiser BTD800 USB, which, reluctantly (due to the cost), I did. I managed to get it working at home after much chagrin. Will probably end up using them wired because it's just easier.As for comfort, they're grippier on my ears than my old Sennheiser HD25SP, which I wanted to replace. As such, these ""On-Ear"" headphones press on my ears, which is not a problem, unless, like me you wear glasses. It could cause your ears to ache where the headphones push on your ear which pushes on your glasses.Great headphones. Great sound. I like them but be aware, not so good with older technology or 3rd party hardware (for me at least) and could cause ear ache if you wear glasses.",4.0 out of 5 stars,"Great sound, but....."
101,"on December 5, 2015","
      5 people found this helpful.
    ","I like Sennheiser headphones. I've owned several pair and used them for years in the recording studio. I was expecting a neutral, well-balanced  Bluetooth headphone when I bought the Momentum 2.0. The unit has a high build quality and finish. Very nice. Unfortunately, the Momentum 2.0 exaggerates the bass and upper mid-range, making for a hyped, slightly harsh, not-at-all neutral sound. Doesn't work for me. Disappointed.",2.0 out of 5 stars,High hopes—then disappointment.
102,"on February 14, 2017","
      One person found this helpful.
    ",charging not working,1.0 out of 5 stars,One Star
103,"on January 8, 2017","
      3 people found this helpful.
    ","With great, detailed sound, these headphones are extremely comfortable.  I can wear these for a long time without ANY discomfort.  With great battery life (20 hours), quick charging, and some noise cancellation, these headphones provide everything I was looking for.  They include a soft fabric bag, a wire to hard-connect your headphones, a carrying case, a usb charging cable, and an airplane plug adapter.  They are made with high quality materials, including stainless steel, and don't feel light weight and plastic like other headphones.  Highly recommended.",5.0 out of 5 stars,Premium headphones
104,"on January 17, 2017","
      2 people found this helpful.
    ","I purchased these elsewhere but wanted to put in a review here. They are that good.To preface this I own the Bose wireless QC35, Beats Solo2 Wireless, and these of course.First off the build quality is out of this world good. Everything from the earpads to the foldable hinge is top notch. Even the button response is incredible. I have yet to find a flaw with the build quality of these headphones.Sound:  These shine here with the pristine sound far beyond the Bose or Beats. The base, the highs, and the mids are as near perfect as you can obtain within a wireless headset that I have ever heard. If you use these with a Mac make sure to google how to enable AptX codec with a Mac. You will need this for higher quality audio codec.Wireless:  These are superb. It's the experience I want with a wireless headphone. Once I have paired it with a device it just pairs FAST. The only headphones that pair as quickly as my Jabra headset, seem instant. And it can remember up to 8 devices (8!). The Bose have a small 1up here in that they tell you what they have paired with, however, I am not concerned so much with a long name honestly. The beats, well, just have beeps and have a hard time with pairing more than 1 device. The winner here to me is the SennHeiser's by a small margin than the Bose, but still better.Noise Cancelation:  The Sennheisers do an excellent job of noise canceling in my honest opinion. They are very slightly less good then the QC35. My colleges at work normally have to throw something at me to get me to hear them. And 18-22 hours of battery life on one charge for all this in a small form factor is incredible! The winner here is Bose, but just barely, and I would take sound quality over that any day.Really though these are just stunning to me and for $225 right now you will have an impossible time of finding all these things for this price. My goodness the sound is amazing. Do yourself a favor and buy them. I feel like I should need a DAC to get this sound out of a wired headphone much less wireless over AptX. I don't even have the over ear version, but I wish I did as the passive noise canceling would be even better I would imagine. Those however are not $225 ;-)Well done Sennheiser, well done.",5.0 out of 5 stars,Sennheiser Momentum 2.0 On-Ear Wireless
105,"on January 16, 2016","
      2 people found this helpful.
    ","I'm a semi-pro musician with a good set of ears, not an alleged golden-eared audiophile.In recent years, I have been very impressed with the sound quality and comfort of earbud headphones, both wired and more recently wireless.So I was interested to find out -- courtesy of the Amazon Vine Program -- if the sound quality of an expensive pair of on-ear cans like these Sennheisers was worth the high cost and bulky form factor.In the beginning, I thought the answer was NO -- until I got a Bluetooth dongle for my computer that supports the AptX sound system.  But let me report my initial impressions first.Basically I put these Sennheisers up against a few earbud sets I have on hand: Sennheiser's own wired noise-canceling CXC 700's; the wireless Sol Republic Shadows; and the wireless Jabra SPORT PACE earhook buds.  (I didn't test the phone capabilities of the Momentums; I am concerned only with their use listening to music.)For listening material, I chose selections from three beautifully recorded albums: Louis Lane and the Atlanta Symphony's digital recording of Copland's Fanfare for the Common Man and Rodeo; Bucky Pizzarelli's ""Pizzarelli Party""; and J.D. McPherson's ""Let the Good Times Roll"" (which I heard him play live in concert a few months back at Webster Hall here in NYC).I tried my best to equalize the volume among the four contending earsets, although I had to do this by ear, not sound meter.Basically it was pretty much a four-way tie.  All the headsets sounded great, and I would have been hard-pressed to say which one I was listening to at any time, except for the obvious clues of form factor (on-ear, earhook, in-ear).Actually, the primary distinguishing factor was the noise isolation of the different devices.  The wired Sennheiser earbuds gave the most noise isolation, followed by these Sennheiser Momentums, followed by the deep-insertion Shadow earbuds, trailed by the Jabras.I was surprised that the active noise cancellation of the Momentums didn't equal that of the CXC 700's.  I have a fan-driven air filter on the job in my living room.  The CXC 700's made that sound disappear completely; I could still hear a slight whir through the Momentums.But then I got the PC dongle that supports AptX and listened to some music.  Now it seemed that the Momentums had deeper, richer bass than before.  So if you have a music source that supports AptX -- and you like deep bass -- wearing these expensive cans may actually be worth it for  you.Another factor in favor of the on-ear Momentums is the complete absence of any microphonics -- that's the annoying sound you hear when earbud cords rustle against your shirt collar, for example.But $400 is a high price to pay to eliminate that problem, when the Jabras' earhook design provide a solution for just $70 a pair.Other positives in favor of the Momentums are excellent rejection of the interference that plagues many Bluetooth earphones when you're walking the streets of NYC, especially at intersections for some reason.  The Momentums and Jabras are almost entirely free of interference; the Shadows and Motorola Buds I also have on hand are far more susceptible.The Momentums also paired up and reconnect quickly with my Philips GoGear Ariaz mp3 player, LG Sunset Android phone, and Windows 7 PC.  No problems there.A nice storage case and travel pouch are included with the Momentums, along with miniplug and charging cables and an in-flight adapter gizmo.Given their bulk, would you want to take the Momentums traveling?  The long battery life (22 hours after a 3-hour charge) and noise cancellation say YES, but the size and weight compared to earbuds might say NO.Two minor negatives I encountered with the Momentums were: difficulty accurately pushing in the multi-function toggle volume switch, to pause music or skip forward or back; and the lack of a full user's manual in the package.  A less-than-useful Quick Start Guide is included, but I had to ask Sennheiser by email about the manual.To their credit, Sennheiser got back to me by email within a day with a PDF of the manual and said there was a link to it on their website's product page, which I hadn't been able to find the day before.In summary, then, the Momentum on-ear Bluetooth headphones offer great sound at a premium price.  In my opinion, however, there are a number of Bluetooth earbuds offering sound very nearly as good for much less money and with a more compact and comfortable form factor.PROS:* Excellent sound, especially with an AptX-enabled source.* Very good (but not excellent) noise cancellation.* Superior freedom from Bluetooth interference.* 22-hour battery life on a 3-hour charge.* Comes with nice storage case and carrying pouch.* Earpieces fold inwards for traveling.CONS:* Very high price compared to Bluetooth earbuds of comparable sound quality.* No instruction manual in package.* Multi-function toggle switch fussy in operation.* Not sweat- or moisture-proof.* Not as comfortable to wear as earbuds.UPDATE: I must report that I find these headphones somewhat uncomfortable to wear after several hours -- the ear pads squish my ears.  I guess this discomfort is inherent in any on-ear headphone design, so if you expect to wear a pair of cans for long periods of time, you may want to pop for Sennheiser's over-the-ear design instead.  Or go for a pair of BT earbuds, which sound quite excellent these days as well...",4.0 out of 5 stars,Great with AptX Sources
106,"on May 10, 2015",,very good!!,5.0 out of 5 stars,Five Stars
