,Date,How Helpful,Review Contents,Score,Title
33,"on February 15, 2018","
      4 people found this helpful.
    ","Sennheiser HD 4.50 BTNC (0-5 scale)Sound: These are the first Bluetooth headphones I've used: I have nothing to compare them to fairly. All my other headsets are work related and of a different class. As such, they do not seem particularly revealing. Detail seems lacking but *shrug* Bluetooth. (3)Design: They look good and still are robust enough to ride outside of my shoulder bag without falling apart. The ear cups may be small but I just rock them a bit and they cover my ears. Ear cups fold in for storage/large pockets but they do not rotate for comfort when hanging around the neck. (4)Signal: The phone is less than 3 feet away and the signal drops occasionally but if I am walking around they generally stay connect long enough for me to get back to the phone before dropping connection. (3)Microphone: Folk on the other end complain when I use these. (2)Noise cancelling: Works on some frequencies, but seems to allows a lot of the environment to pass through. (3)Peeves: No ""sleep"" mode when not receiving music. No way to tell if they are on without toggling them off and on. Mic performance/noise cancelling are weak. The ""Power On"" sounds like a lousy recording of someone that doesn't know what they are saying. (2)Summary: These were sug. retail at $199 and I paid $150. For that price they're okay for music, not so good for phone conversations. They really seem like a product Sennheiser didn't engineer but, rather, sourced from a vendor. I'll use them until they break. I won't cry when they do. (3)",3.0 out of 5 stars,These Are Sennheiser? Really?
34,"on November 24, 2017","
      2 people found this helpful.
    ","I expected these to be better at eliminating outside sound.  I have used them on two flights to watch a movie - and it was a bit hard to hear the movie.  The ear cups do not fit tight enough to keep outside sound out.  These are certainly alot better than my inexpensive head phones, so possibly I am too picky.",3.0 out of 5 stars,I expected these to be better at eliminating outside sound
35,"on January 30, 2018",,Needed some noise cancelling headphones for work.  The headphones do a good job of noise cancelling allowing me to concentrate and not hear a lot of the background noises which occur in my workplace.  The headphones are fairly easy to use and setup and I like that they hold a charge for a very long time.  I usually only charge them when I go to lunch and so far I've had no issues with them.  Music quality is fine if you aren't an audiophile and I like them so far.,5.0 out of 5 stars,Great Wirless Headphones
36,"on January 14, 2018","
      3 people found this helpful.
    ","Have had these for three months and already they are broken. Sound is only coming out of one side. I like the sound quality, but these aren't made very well considering they stopped working from light use so soon.",1.0 out of 5 stars,Broken within 3 months
37,"on January 5, 2018","
      One person found this helpful.
    ","Really comfy, and the sound quality is great.  I find I can wear the headphones for a long time without difficulty - ear buds make my ears ache.  The padding is soft on my head, and the band isn't tight or binding.  The volume and other controls are responsive.",5.0 out of 5 stars,"Comfy to use for long periods, and sound is great"
38,"on January 8, 2018","
      4 people found this helpful.
    ","I have little to add to what you'll read in the many other reviews. I'm not an audiophile, so I can't really say how the sound compares, but I found the sound and noise cancellation to be very good. Acoustically - great!So...why am I returning these headphones? Because I'm in the camp of those who find them simply too uncomfortable. I have wired Sennheisers that have nice padding on the top bar; these do not. Over long periods, I found the top bar uncomfortable on my head. More importantly, the pressure on my ears was too much. The tension presses the earpieces too firmly against my ears. The opening of the earpieces is a long but very narrow oval. I can wedge the back of my ear (the pinna) into the back of the opening, but the front of the foam rests very firmly against the front of the ear (tragus). I found the pressure uncomfortable, and the heat builds up so that after 10 minutes, the skin was a little damp from sweat. Of course, others have found them to be comfortable and your experience may be very different. But for me, there would be no way I could keep these on for, say, a two hour movie.",3.0 out of 5 stars,Sounds great. Uncomfortable to wear (for me)
39,"on March 8, 2018","
      One person found this helpful.
    ","The headphones do their job really well. I've used them mainly at the gym or while flying. Wirelessly they sound sound pretty good and the noise cancellation works fairly well, you can barely hear the outside world. With the cord plugged in, the noise cancellation on these is incredible; they will completely block out all the noises of an airplane. They are a little bit tight, not enough to be uncomfortable, but you'll definitely have to move them around about to find the sweet spot.",5.0 out of 5 stars,They sound great and the noise cancellation works really well.
40,"on September 27, 2017","
      5 people found this helpful.
    ","I always liked Sennheiser products for the combination of quality and features. However with this product I am somewhat disappointed. Overall it is very well built, the only problem I think is that the top arc of the phones is too narrow so it ""cuts"" into the sculp, making these headphones less comfortable to wear for prolonged time. More major problems are in bluetooth connection quality that introduces periodic distortions of sound which are very bad and very noticeable to sound quality. I am not sure if this relates to BT itself of the product quality problem. Second with the noise cancelling I feel it works in a weird way - it seems the system turns it on and off at certain moments, so sometime you hear noise, sometime you don't. This is annoying and leaves me keep wondering - is NC on or off at a moment?Given the price tag I'd say these headphones are overpriced for the quality problems they have.",3.0 out of 5 stars,"An OK headphones, but possibly overpriced for quality problems"
41,"on January 15, 2018","
      One person found this helpful.
    ","Bought to replace my HD101s which finally gave out. These deliver even better audio quality plus the advantage of wireless listening. They are very comfortable, and as a bonus they keep my ears warm in the winter.",5.0 out of 5 stars,These deliver even better audio quality plus the advantage of wireless listening
42,"on June 3, 2017","
      One person found this helpful.
    ","I would give it a 4.5, but I'll round up :). The sound is good. Ear cups are comfortable. Weight is minimal. Bluetooth range is very good. It took some time to learn the controls while using Bluetooth. Bluetooth connection was quick. My only gripe is the feel of the included wire, they feel a bit cheap, but I shouldn't complain about this considering this primarily a Bluetooth unit with a great price point. Would buy again :)",5.0 out of 5 stars,Very good.
43,"on February 4, 2018","
      One person found this helpful.
    ","I have a small head AND small ears; and yet, these headphones made me feel like I put my head in a vice. My ears barely fit in and the pressure gave me jaw pain and a head ache. The head band has virtually no cushion. The instruction booklet is overtly minimalistic, as is the button setup. The bluetooth connection wouldn't work for more than an hour. The sound quality is good but that is to be expected at this price point. The active sound cancelling is pretty good but could be better. The auxillary cord is difficult to lock into place.",2.0 out of 5 stars,Have a normal sized head and ears? Don't buy these.
44,"on January 30, 2018",,"Considering the price, its performance is excellent. Sound is very clear and well balanced. In my opinion, it is much better than similarly priced Sony product which I returned. I also tried PX but did not like the sound since the high frequency was not as clear as I expected. I was debating between hd4.5 vs px550 and tried hd4.5 first. I am very happy with the product so I’m keeping it.",5.0 out of 5 stars,its performance is excellent. Sound is very clear and well balanced
45,"on August 20, 2017","
      2 people found this helpful.
    ","The sound is great, the NC is good, though not perfect. I am disappointed with the comfort over a long listing period. After an hour or so it puts some pressure on the top of the head, and around the ear the feel is a bit sweaty/damp. I think if there was more cushioning on the head band, and different materials for the ear cups, I'd give it a 5 star. For the price I paid, it's great value!",4.0 out of 5 stars,"A must have for flights. If you have some extra cash, go with the higher model for comfort"
46,"on December 13, 2017","
      2 people found this helpful.
    ",Damn well I usually dont reviews but this product is great! Great sound quality and comfortable! I can definitely attest for he battery life. Used them on an airplane and did great sound canceling. The can be a little more tight fit but not unbearable. Count be happier they have to be some great sound canceling headphones in the market for your buck.,5.0 out of 5 stars,"Amazing quality, best for your $"
47,"on December 31, 2017","
      2 people found this helpful.
    ","The sound and general product quality are very good. However, I am a heavy traveler and did not realize these do not collapse flat. These are not ideally designed for travel use. Too bulky.",4.0 out of 5 stars,Good quality - but not built for air travel.
48,"on March 7, 2018",,"These head phones have great sound quality. One downside is that the sides don't turn 90 degrees to a side so they can't sit flat on a surface. I'm also not a fan of how the ""next song/previous song/pause/start"" nodule works. I think they could have done better with that design. Other than that, it's a great set of headphones.",5.0 out of 5 stars,Great headphones with minor downsides.
49,"on April 4, 2018",,"They were very tight around my ears.  After wearing them for a few minutes, I would get nauseous from the pressure.  Definitely was not comfortable for extended use.  The audio quality was decent but I could only listed a few minutes at a time.  Upgraded to the PXC550 which fits a little looser.",2.0 out of 5 stars,Very tight fit
50,"on April 18, 2017","
      4 people found this helpful.
    ",Just received today and love it! The only concern is it really needs to be called on ear... Will test the noise cancellation function when I fly.,5.0 out of 5 stars,Just received today and love it! The only concern is it really needs ...
51,"on February 3, 2018",,"After several weeks of online  surfing I was considering the Sennheiser 550 but went with these instead because of the price. So far these are nice. They are a bit snug but I can already feel them loosening up after wearing a few times. They pair with my devices very easily. The sound is very good even coming from an internet source like P*****a. (Don’t know if I can use that name in my review)😁Haven’t really had a chance to test out noise cancellation but I am sure they will fit my needs, I’m not a frequent airplane flier. Go to Jim’ s headphone reviews on You Tube to learn more about these. Got these for $150 on Amazon. The prices seem to fluctuate.",5.0 out of 5 stars,Pretty Decent
52,"on February 20, 2018",,"High fidelity audio, light weight and super comfortable. These are the best pair of headphones I've ever owned. The highs are sharp, mids are lovely and the base is deep. The noise cancelation bleeds a little compared to the HD 4.50's older brother; but when music is playing, I can't hear a thing outside my headphones. I sat beneath a speaker in a campus coffee shop while studying and couldn't hear a thing. The HD 4.50s live up to the quality you've come to expect from Sennheiser.",4.0 out of 5 stars,Best headphones I've owned
53,"on February 12, 2018",,"Not bad headphones but mine had problems from the start. I kept hearing popping ,cracking and buzzing. They where kind of tight on my head and we’re not very comfortable to me but the look nice and stream line Bluetooth connected quickly to multiple devices. Headphones where not for me I returned them after a few weeks",3.0 out of 5 stars,Good price Bluetooth headphones if your look for a cheap set
54,"on February 16, 2018",,"I love my other Sennheiser headphones, but they are corded and on-ear (which hurts after an hour). I tried many bluetooth over-ear headphones from several manufacturers, including SONY, and they were all sub-par. As a college student, these Sennheiser were more expensive than I would like, but boy are they great. Worth the monetary pain. They are comfortable for full day study sessions, block out most noise, and sound lovely.",5.0 out of 5 stars,I love my other Sennheiser headphones
55,"on December 5, 2017","
      One person found this helpful.
    ",My daughter loves them however they are a bit on the heavy side so she cant wear for long periods which makes it difficult when studying.,5.0 out of 5 stars,Good but heavy
56,"on March 25, 2018",,"Great headphones! The bluetooth is great and the noise cancellation is excellent. I ride the bus with these and I can't hear most of the ambient noise.Would give 5 stars, but the ear cups gather *a lot* of ear grease (? ew), which calls for cleaning literally after every use. I don't know if it's because of the material or I have greasy ears (? ew x2).",4.0 out of 5 stars,Great headphones! The bluetooth is great and the noise ...
57,"on June 4, 2017","
      One person found this helpful.
    ","Very comfortable, easy to pair, and excellent noise supression.  Great to wear while mowing the lawn.  Sound quality is very good, but not the sensational sound I have come to expect from Sennheiser.  In a side by side comparison during a long airline flight, I thought they were better than the Bose, and MUCH less expensive. Perhaps 4 stars is too harsh, but I hold Sennheiser to a higher standard.",4.0 out of 5 stars,"Very comfortable, easy to pair"
58,"on March 19, 2018",,"Very comfortable headphones with great wireless range. Battery life is outstanding. These lasted a 10 day vacation without needing a single charge. The sound quality is on par with headphones twice the price. I will note that the bass level on these headphones is pretty low, but this is not very important too me. The sound quality is outstanding! These easily fold into an included carrying case as well. 5 stars all around.",5.0 out of 5 stars,Worth every penny
59,"on January 17, 2018","
      One person found this helpful.
    ","I have no complain about the design, style, quality and control of the product. However this headset is quite uncomfortable when I am wearing glasses - the tight pressure from the ear pads quickly make me feel the arms of my glasses in a rather painful way.",3.0 out of 5 stars,However this headset is quite uncomfortable when I am wearing glasses - the tight pressure from the ear pads quickly make me feel the arms of my glasses in a rather painful way.
60,"on August 15, 2017","
      One person found this helpful.
    ","Better than the Beats I had! Best bass yet in a wireless headset and the noise cancelling is in my opinion a 9/10.  But overall sound clarity and quality is top notch, with excellent battery life",5.0 out of 5 stars,Better than the Beats I had
61,"on December 1, 2017","
      One person found this helpful.
    ","My head is not big, maybe even smaller than average. But these cans easily give me headache from prolonged wear. I have to put it down every half hour to give my head some room to breathe. Sound is pretty good. Connection is good. Noise cancellation is decent. The lock mechanism of the cable does not work at all.",4.0 out of 5 stars,Good sound. Decent NC. Tight on the head. Cable lock mechanism non-existent.
62,"on January 1, 2018","
      One person found this helpful.
    ","Good sound, but not so loud.Also the noise canceling does not work without sound input.The phone app seems young and lacking standard features like widgets.",4.0 out of 5 stars,Good Sound But Not Powerful
63,"on July 25, 2017","
      2 people found this helpful.
    ","If you have big earlobe like me, you're gonna be very uncomfortable but this is amazing product which for noise canceling.",4.0 out of 5 stars,"Absolutely good product, but not for me."
64,"on January 28, 2018","
      One person found this helpful.
    ","Satisfied, I think it is really good choice of headphone below $200.Pros:1. high quality sound.2. easy connect by NFC.3. Not bad Noise cancellation.4. long battery life.Cons:1. Cannot wear it too long, feel hot. (around 3hrs.)2. NC on/off not easy to switch. (I always turn it on)",4.0 out of 5 stars,"Satisfied, I think it is really good choice of ..."
65,"on April 5, 2018",,"Pretty good noise cancellation. Not perfect like my husbands Bose ones but for the price it works. Took a while to get used to the pressure the pads put on my jaw just below my ears, but who knows my face may be misshapen. The battery lasts a long time, which was great for the long plane rides I purchased these for.",4.0 out of 5 stars,Pretty good noise cancellation
66,"on March 17, 2018",,"Bought for my son. They work wonderfully.  Sounds quality is great,  they're very easy to use, and they've held up under his generally destructive and careless manner.",5.0 out of 5 stars,Value and quality!
67,"on January 24, 2018",,"Life before the HD 4.50 BTNC wasn't worth it. If you are the market for headphones these are not mess, no fuss without any gimmicks. Very well priced with EXCELLENT Sennheiser sound. I can't comment on the noise cancelling in comparison to other headphones, but to me the NC seems more than perfect for a noisy office of coffee shop. I didn't realize how noisy the world was before this set.",5.0 out of 5 stars,Very well priced with EXCELLENT Sennheiser sound
68,"on January 24, 2018",,"A warning if you are concerned about the controls. There are three button groups on the back side of the right ear-can. The buttons are very small. If you are prone to callouses or rough skin on your fingers (people that work with their hands), you may have a hard time feeling which button your finger is touching.",3.0 out of 5 stars,Working the controls feels like reading braille.
69,"on November 4, 2017",,"Super qualité  de son.Très confortable parce que ça fait le tour des oreilles plutôt que de les écrapoutir.Ne pas avoir de corde est merveilleux et le NFC fonctionne bien, on peut changer d'appareil super facilement.Presque aucun son ne sort à l'extérieur des écouteurs, ça ne dérange pas les autre.",5.0 out of 5 stars,Super
70,"on April 8, 2018",,"These headphones are high grade and have amazing noise cancellation, the sound is great along with soft comfort when wearing them for over and hour. The battery lasts way longer than I thought. I have only charged mine twice in the past month and I use them for an hour plus daily. Expected from a company the produces great headphones since they first started. I would recommend these headphone to anyone looking for headphones that perform in all aspects.",4.0 out of 5 stars,"Sound, Battery, Noise Cancellation, Comfort, Device Compatibility"
71,"on September 25, 2017","
      One person found this helpful.
    ","The headphones are just great when used with bluetooth. But the cable that is given to be used as an aux with laptop/mobile isnt great because the headphone port is a little lose. Very poor quality with that aux cable. But I will hardly ever use it with the aux cable, so I guess it does not matter as much. The battery life is amazing.",4.0 out of 5 stars,Single flaw
72,"on March 15, 2018",,"These are fantastic.  Way better than my old pair of Bose.  The sound quality is top notch, the noise cancelling feature works great, and they are comfortable even for hours on a long flight.  Simple to pair with multiple devices. Definitely glad I purchased these.",5.0 out of 5 stars,Better than Bose at half the price
73,"on January 25, 2018",,"It is impossible to turn off the headphone. The instructions are very poir indeed. It lacks a LED to show if the headphones are on or off, so you don’t know if it is draining bettery. Very annoying!!!",2.0 out of 5 stars,Feeling bamboozled
74,"on January 15, 2018",,"NR not cutting on most of the time, and is sub par.  Ear pieces were way too small and hurts the top of my ears after 20 minutes.  Very cheap plastic, would break easily if you drop them.",2.0 out of 5 stars,"Getting the Bose version, not making that mistake again"
75,"on April 29, 2017","
      2 people found this helpful.
    ","It was a bit lacking in the low end....typical Sennheiser sound. However, the reason I returned them was a latency that approached 1/2 second with TV and DVDs.",3.0 out of 5 stars,It was a bit lacking in the low end. ...
76,"on March 6, 2018",,"Most other 3 star or less reviews are pretty spot on. They are very comfortable, but volume isn't quite loud enough. It is also promoted as heavy bass on other sites, however I would describe it as average at best. The price is simply not worth the product in my humble opinion therefore I will continue my search.",3.0 out of 5 stars,"Low Volume, average bass."
77,"on November 4, 2017","
      One person found this helpful.
    ",In terms of comfort I give it 4 stars ..  the sound quality gave it 4.5 .. Noise cancellation 4 stars .. Battery 5 stars ..,4.0 out of 5 stars,In terms of comfort I give it 4 stars. ...
78,"on February 16, 2018",,"Amazing sound quality, rival my FOSTEX, for 1/10th the cost. Fit is snug unless you have a freakishly large head... in which case these aren't for you. If you have ""normal"" sized ears and head they fit amazing. Noise cancelling works well, not perfect but works really well non the less.",5.0 out of 5 stars,Amazing sound quality
79,"on March 29, 2018",,"They stay connected and reconnect easily to my computer, their noise cancellation works very well with no hissing noise, and the sound is Sennheiser great. Fantastic.",5.0 out of 5 stars,They stay connected and reconnect easily to my computer
80,"on January 28, 2018",,"the noise cancellation is not as great as the Bose QC 35, but for the price I paid for it, it sure is up to the value paid. Sound quality is great and it would isolate me from the noisy surrounding at the office and home",4.0 out of 5 stars,the noise cancellation is not as great as the Bose QC 35
81,"on January 12, 2018","
      One person found this helpful.
    ",Solid for the price. Noise cancelling isn't amazing but certainly effective. Watches are tight which I like but is not for everyone. Audio is good but not pristine.,4.0 out of 5 stars,Noise cancelling isn't amazing but certainly effective
82,"on March 1, 2018",,"I have problems with noise-sensitivity, and these have made my life a lot easier. Even without the active noise cancelling they help, but once that's on it's like being back in the womb. Quiet and comfortable. Also excellent for listening to music, podcasts, and gaming--they make it very immersive.",5.0 out of 5 stars,Like being back in the womb
83,"on March 3, 2018",,"Love, love, love these! They fit comfortable over my entire ear to block out noise better. They don't block out everything so you can still be moderately aware of your surroundings but they make a significant improvement on studying in noisy rooms. Plus quality is good when listening to music too.",5.0 out of 5 stars,"Love, love"
84,"on February 28, 2018",,"Noise cancelling works great.  However, the headphones are big and heavy compared to some other brands.  The fit is a little too tight.  I wear glasses and they press uncomfortably on the temples.  Controls are tiny little buttons.  I've accidentally made phone calls trying to adjust the volume.",3.0 out of 5 stars,Noise cancelling works great. However
85,"on November 4, 2017","
      One person found this helpful.
    ",Best noise cancellation that I've had in a pair of headphones. I used them on a plane and didn't even hear the plane's engines.,5.0 out of 5 stars,Better than bose
86,"on December 29, 2017","
      One person found this helpful.
    ","Good build quality! Great battery life, average sound, they fit really tight, and you can't listen to them for more than 2 hours. The Noise cancelling is good but not worth it, I rather buy HD 4.40.",3.0 out of 5 stars,Average sound
87,"on May 20, 2017","
      2 people found this helpful.
    ",Great battery life. Max volume is not strong in the wireless mode.,5.0 out of 5 stars,Five Stars
88,"on February 15, 2018",,"Easy to connect, noise cancelling is solid, and the noise quality is great. Bought it for my girlfriend and she loves it!",5.0 out of 5 stars,Easy to connect
89,"on January 26, 2018",,"Great sounding headphones, comfortable, but ear cups are for smaller ears.  The controls on these could of been done much better and are not easy to use.  Overall they sound great and fit comfortable with good noise cancellation and I am happy with the purchase.",4.0 out of 5 stars,Great sounding headphones
90,"on January 10, 2018",,"Received the product in a very good package.Quality and finish of the headphones is very good.Connecting to my phone via Bluetooth was straight forward and easy.Sound quality is good and noise cancelling is as expected. Tried at home and in the train. Works perfect.Overall, a very good pair of headphones for this price point.",4.0 out of 5 stars,Delivers exactly what I wanted at a very good price.
91,"on January 1, 2018",,So lightweight and the sound is great! Holds a super long charge. Impressed!,5.0 out of 5 stars,Five Stars
92,"on January 13, 2018",,Bought this as a gift to me daughter.  She loves it.  I would definitely recommend it.,5.0 out of 5 stars,I would definitely recommend it.
93,"on April 5, 2018",,"Good quality sound and comfortable.  Consumer Report named it ""Best Buy"".",5.0 out of 5 stars,Best Buy
94,"on March 15, 2018",,"Noise canceling barely works, build quality is poor. App is terrible",2.0 out of 5 stars,build quality is poor. App is
95,"on February 10, 2018",,"Excelent sound quality, very good battery for what ive used it, can be connected via cable, bluetooth, or in a powered-on state while still using the cable.",5.0 out of 5 stars,Excelent sound quality
96,"on March 18, 2018",,"its tooooo tight for ears , if you keep it on for 1-2hrs you feels very uncomfortable.  i checked bose from costco which is far more comfortable than this.  hardly i use this now because of its ""tight ear"" wrap and no air circulation makes you dizzy",2.0 out of 5 stars,i checked bose from costco which is far more comfortable than this
97,"on March 2, 2018",,"Nice, cancels out the background noise.  Good quality.",5.0 out of 5 stars,Five Stars
98,"on March 12, 2018",,"Yup, the earcups are too small for my ears. 6' 190lbs male smallish ear size.",3.0 out of 5 stars,Small earcups.
99,"on March 19, 2018",,"If you are not so interested in strong beats, this headphone could be your first option. The battery is outstanding, I charge it monthly while using it everyday. Works great on iPhone 7 plus.",5.0 out of 5 stars,Works great on iPhone 7 plus
100,"on January 5, 2018",,Sound very good for wireless Bluetooth,5.0 out of 5 stars,Good sound!
101,"on January 16, 2018",,Cheap headphones they always make sharp noises when I'm listening and they're way too big compared to other headphones,2.0 out of 5 stars,Way to big
102,"on October 16, 2017","
      One person found this helpful.
    ","Good noise cancelling, quick charging, great sound.  Headset a little tight, but solid.",4.0 out of 5 stars,Four Stars
103,"on January 18, 2018",,Amazing headphones,5.0 out of 5 stars,Love it
104,"on June 18, 2017","
      3 people found this helpful.
    ","So I got these about 6 weeks ago, used and on sale, and I am more pleased with them everyday. I use them almost exclusively for working out, and never wear them longer than an hour or two.Great sound. Very clear, but if bass is your thing, you won't be blown away by them. That being said, I think the bass is just about perfect. I prefer them over my HD 280 pros from Sennheiser.Range is amazing. No problem going from my phone in the basement to the headphones on the second floor.Battery is amazing. I charged them a day or two after receiving them and that's it.Noise Cancelation is good enough for my use, but these are the first high-end noise cancelling headphones I've owned. I was between these and the 4.40, but I'm glad I got the 4.50s.Fit: I have a small head and ears and they are very tight on me. It was actually painful the first few times wearing them for an extended period and I had to take them off every 10 minutes or so. I contemplated returning them, but happy I didn't. Very few over the ear headphones stay on my head when I workout, these never slip or slide, and aren't painful anymore. I guess it just takes time for them to expand a bit or find the right positioning.If you are using them for more than an hour or two at a time, have a larger head, or need that heavy bass, these might not be the best. But for my use, they're just about perfect.",5.0 out of 5 stars,Tight fit but you get used to it
105,"on February 28, 2018",,"These are awesome. The distance these stay connected as compared to other Bluetooth headphones makes them excellent. Great sound, great battery life. I use these at work for music or conference calls.",5.0 out of 5 stars,"Great pair of headphones, well worth the money!"
106,"on May 7, 2017","
      7 people found this helpful.
    ","these were moderately priced at 170 at amazon, and I was anxious because it would be my first pair of wireless noice cancelling headphones. Honestly, I do not like Bose (as a company or its products), and I did not want to shell out $300 for Bose, so I gave these a try. They are great sounding, and great with noise cancelling (quite interesting how they filter noise), but they do not fit right. I dont have a big head or big ears, but these feel too tight on me even when I extend them out, and they are on-ear as opposed to around the ear. My coworker, who has the expensive Bose noise cancelling headphones, let me wear his as a comparison, and I did the same for him. For a sound standpoint, they are very similar is what they product, and their noise cancelling features. However, from a comfort standpoint, the Bose are superior since they are around the ear, and feel looser overall. It was night and day as far as comfort, and I could not bear to keep these even though they function well. I also love the fact they are can be corded and wireless, that was once of the selling points. I would highly suggest you try a pair of these on before you buy them to see if they are comfortable. If you have a big head or big ears, I think you are really going to hate them. Beside the lack of comfort on the ears, I was really disappointed with the case it came with. It is literally a t $.50 nylon case; it makes you think the the nice headphones you just bought are cheap. Again, as a comparison to the Bose headphones of my coworker, you get a sharp-looking, rugged case that holds more than just headphones. This cheap case was a downer for me. Ultimately, I returned these to amazon and am still shopping for a pair that works for me. If you never tried noise cancelling headphones, go instore to try them, and see how they fit to your head; saves time and the headache.",3.0 out of 5 stars,"sound great, but not that comfortable the case could be better"
107,"on February 21, 2018",,Excellent sound quality and NC functionality.  For noise cancellation I still prefer Bose but at this price range its a great value set of cans.,4.0 out of 5 stars,Great sound and value for its price range.
108,"on April 5, 2018",,Excellent sound. Comfortable. Great active noise canceling headphones.,5.0 out of 5 stars,Good alternative to Bose
109,"on January 30, 2018",,These headphones sound great.  The battery life is excellent.  I'm not sure why others have complained about them being too small.  I have a pretty big head and I have no issues with the size.  Great buy.,5.0 out of 5 stars,These headphones sound great. The battery life is excellent
110,"on November 20, 2017",,"Love these earphones!  Great quality, great service!",5.0 out of 5 stars,Wonderful sound quality!
111,"on April 13, 2018",,"Great sound, comfortable, great battery life and really good noise cancelling.  Not quite as good as the Bose but the sound is at least as good and they are almost half the price.",5.0 out of 5 stars,"Great sound, comfortable"
112,"on April 14, 2018",,Good sound quality but uncomfortable fit for a large headed person such as myself.,3.0 out of 5 stars,Three Stars
113,"on January 30, 2018",,Excellent buy!,5.0 out of 5 stars,Five Stars
114,"on December 10, 2017",,"Great sound and Bluetooth pairing; a bit tight on the head and ears (not that I have very big ears), though maybe that's a side effect to its sound blocking capability? Overall happy for the product and happy I paid more to upgrade to this brand.",4.0 out of 5 stars,Great sound and Bluetooth pairing
115,"on December 30, 2017",,"Good headphones. Only thing is the fit is a bit tight at first, as are all things that are new and needs breaking into, like shoes haha. Nonetheless, I recommend.",4.0 out of 5 stars,Excellent sound quality
116,"on March 30, 2018",,A little too small for my ears but sounds ok. Had to return tho due to some Bluetooth issues.,2.0 out of 5 stars,Small for my ears and Bluetooth issues
117,"on December 8, 2017","
      One person found this helpful.
    ","Sound quality is good.  Very light and comfortable. For the price,  noise cancellation is good.",5.0 out of 5 stars,Sound quality is good. Very light and comfortable
118,"on February 13, 2018",,My only real complaint is that these are not very good for running or even walking at a fast pace when they are wireless. The signal is lost or gets muddy. Its not all the time but pretty frequent.,4.0 out of 5 stars,... only real complaint is that these are not very good for running or even walking at a fast pace ...
119,"on February 10, 2018",,"Without a doubt, these are the best headphones I've ever owened. Although the noise cancelation works, it's not good enough for the price. But I am still glad I bought these because the sound quality is awesome.",4.0 out of 5 stars,Really good headphones
120,"on December 26, 2017","
      One person found this helpful.
    ",Good headphones. Was expecting better sound quality.,4.0 out of 5 stars,Four Stars
121,"on January 28, 2018",,Sound quality is not good. Much worse than my Sennheiser PX360. Can feel the noise canceling but it is hard to tell when switching between the two modes.,2.0 out of 5 stars,Sound quality is not good
122,"on February 19, 2018",,"Best headphones I had so far, you can notice how the noise canceling function starts working right away.",5.0 out of 5 stars,Five Stars
123,"on February 12, 2018",,even without ANC it still fades a lot of background noise.The opening on the earcups is big but it can still put a little but of pressure on the ears if they're medium-large sized ones.,5.0 out of 5 stars,great quality for the price!
124,"on May 16, 2017","
      One person found this helpful.
    ",The title says it all. Great headphones other than when wearing while walking or while a plane is taking off (only two cases so far).,3.0 out of 5 stars,Makes clicking noise while walking (Overly-sensitive noise cancellation tech)
125,"on November 8, 2017","
      One person found this helpful.
    ",it got at some pointy broken to me. Left ear always make some strange noize,2.0 out of 5 stars,Two Stars
126,"on April 1, 2018",,Good sound and cancellation but it's a tight fit with a bigger than average head.  Starts to bother after some minutes of wear.,4.0 out of 5 stars,Good sound and cancellation but it's a tight fit with ...
127,"on March 10, 2018",,Good Value For Noise Cancelling Bluetooth Headphone / Case could have been a little more protective,4.0 out of 5 stars,Four Stars
128,"on February 16, 2018",,What i like the most of this headphone is the quality itself.Audio is brilliant.Noise cancelling is very good.and its handy.Thank you Amazon.,5.0 out of 5 stars,What i like the most of this headphone is the quality itself
129,"on January 26, 2018",,Excellent piece of kit. Clear sound. Easy bluetooth. Comfortable. Case could be a more rigid to protect the set in transit.,5.0 out of 5 stars,Excellent piece of kit
130,"on January 30, 2018",,Less than two weeks after I bought it the sound started to cut out repeatedly even when I'm near the aired device. Also they are a little  unconfortable to wear.,2.0 out of 5 stars,Sound cutting out
131,"on October 29, 2017","
      One person found this helpful.
    ",Very impressed with the noise canceling.,5.0 out of 5 stars,Five Stars
132,"on August 17, 2017","
      3 people found this helpful.
    ",I bought these as an alternative to use when my Shure IEMs start getting uncomfortable over long periods of time.  They work and sound great both as BT headphones and also as a headset.  My only complaint would be that they can start feeling a bit snug on my large head.,4.0 out of 5 stars,"Good sound, Great versatility."
133,"on November 3, 2017",,"Amazing headphones. Battery lasts just as long as advertised. Cats can't chew cords that don't exist, so that's a plus. Sound quality is crystal clear.",5.0 out of 5 stars,Good headphones
134,"on February 3, 2018",,"It's a very good product, it's just a problem that under the ear cushions the scalp is quickly altered.",4.0 out of 5 stars,"It's a very good product, it's just a problem that under the ..."
135,"on February 21, 2018",,Great device. Very comfortable. Sound is actually amazing! And NR seems to work really well too.,5.0 out of 5 stars,Great purchase! Don’t hesitate.
136,"on March 4, 2018",,Great headphones. Not much ventilation for the ears so you will get a bit hot after wearing it for a while.,4.0 out of 5 stars,Great headphones. Not much ventilation for the ears so ...
137,"on February 13, 2018",,It is the best mid-range bluetooth headphones that I have tried.,5.0 out of 5 stars,Five Stars
138,"on February 15, 2018",,Good overall quality. Great value relative to the higher end Boes and Sony.,4.0 out of 5 stars,Great for the money.
139,"on March 28, 2018",,"Could use some more padding at the bow, you start feeling it after an hour or so",4.0 out of 5 stars,Four Stars
140,"on April 4, 2018",,"Great. No problems with it works perfect,sounds great, and the range for bluetooth is good.",5.0 out of 5 stars,Great headphones
