,Date,How Helpful,Review Contents,Score,Title
73,"on October 20, 2015","
      7 people found this helpful.
    ","Actually the headphones are pretty darned good.  The only problem I have with them is that I bought them for my parents (ages 90 and 102) and they have problems trying to operate the little switches on the side.  I found that I can tune the headphones into the television then I tape this switch over so they don't inadvertently take the headphones off ""station"" when they turn them up and down for the volume.  They seem to be comfortable to wear since my Dad can fall asleep just fine with them on.",4.0 out of 5 stars,Small switches hard for older people....
74,"on July 21, 2017","
      One person found this helpful.
    ",Much better than TV Ears. Had to throw those away. These are great. Fit nicely over ears and sound is much clearer. Much better constructed too.,5.0 out of 5 stars,Highly recommended.
75,"on January 2, 2016","
      One person found this helpful.
    ","Worked just as well as the original set out of the box.Twist off the earpiece cushion and fit the supplied batteries, replace the earpiece cushion, turn them on and tune like an old transistor radio until the sound is loud and static free.Sound great too.",5.0 out of 5 stars,Extra Headphones Work Great With Sennheiser Wireless Headphone Transmitter.
76,"on September 4, 2017","
      One person found this helpful.
    ","Did not realize these are SUPPLEMENTARY headphones. For when you already have the connector and stand. Stuck with a pair of headphones and no real way to connect or charge them. They're pretty comfy though, so that gives it a star, but they're just gonna collect dust until I can figure out what I need to order to make these work.",2.0 out of 5 stars,They're pretty comfy though
77,"on February 13, 2018",,Have been using these wireless headphones for many years. You can walk around the house and backyard and still get the audio signal. The batteries could last a whole without recharging.,5.0 out of 5 stars,Good product
78,"on December 15, 2013","
      2 people found this helpful.
    ","i bought one base and headset and then about 6 months later bought another headset (they both work with one base) i can even fit both on the charging station base at the same time- but the batteries last 20 hours so you really don't need to charge them that much.  I've read people have a problem with hiss - they must hook them up wrong cause I don't get any hiss - i hook it up to my Vizio 47""HD smart tv.Only 2 flaws- 1. not enough bass 2. can't tighten more.",4.0 out of 5 stars,darn good BUT...
79,"on September 13, 2015","
      2 people found this helpful.
    ","I bought these as replacements for my old Sennheiser headphones. The old headphones had a recessed ear pad that helped the headphones to stay securely on my head. The new ones have a flat ear pad and they are constantly slipping off one ear or the other and sometimes almost off my head, I have to constantly adjust them. The sound quality is there but they aren't as secure as the old model.",3.0 out of 5 stars,I bought these as replacements for my old Sennheiser headphones ...
80,"on January 12, 2015","
      One person found this helpful.
    ","The built-in limiter can make some music sound horrible. Basically anything with a lot of dynamic range is going to sound weird. Sound that is already compressed, like TV sound, comes through just fine. The headphones themselves are nice, pretty comfortable. The only real problem is the transmitter, which overloads too easily and becomes distorted. The system is fine for casual listening, but nothing more.",3.0 out of 5 stars,Ok for very casual listening
81,"on November 2, 2017","
      One person found this helpful.
    ",Comfortable and reasonably priced.  Work great.,5.0 out of 5 stars,Five Stars
82,"on May 17, 2012","
      4 people found this helpful.
    ","I assume that I probably should have know this, but...... These sets WILL NOT work with digital sound unless you purchase a digital/analog converter.  I could not get sound from my TV set and finally figured out that this was the problem.  So if your sound source is digital, be prepared to purchase a converter.  I also found that in some TV sets you have to change some of the sound settings in order for the converter to get the proper signal to your wireless set.  This all seems a bit too much, but then again this is kind of what you get with all the different signals.  Once you get the sound coordinated, the sets work fine.",3.0 out of 5 stars,Will not work with digital sound
83,"on October 17, 2017","
      One person found this helpful.
    ",Work well when not wanting to disturb sleeping spouse! Price seemed very fair to others and sound very clear with decent range.,5.0 out of 5 stars,Good sound quality & range.
84,"on April 3, 2017","
      One person found this helpful.
    ",Great set of wireless headphones. Decent fidelity and light weight for not a lot of money.,5.0 out of 5 stars,Wireless Privacy
85,"on November 1, 2016","
      2 people found this helpful.
    ",Excellent product. Great sound. Just purchased my second pair. Last pair lasted 5 years. Didn't even have to buy a new base station.,5.0 out of 5 stars,Excellent product - my second pair
86,"on November 14, 2017","
      One person found this helpful.
    ",Best price I could find for these and I own several of these now and have for many years!,5.0 out of 5 stars,A winner at a reasonable price!
87,"on April 2, 2017","
      One person found this helpful.
    ",I wear these out so the replacement headphones are needed. They almost always work flawlessly,5.0 out of 5 stars,Five Stars
88,"on April 10, 2008","
      189 people found this helpful.
    ","I bought this headset to replace a radio shack wireless headset where the batteries were failing.  I like the Sennheiser for its quality, the fact that it sounds great and for the fact that it uses AAA rechargeables (comes with it) that will hold a charge for more than 24 hrs of use, and they are easily replaceable when that time comes.  The sound quality is excellent... good bass and the highs are clear.  I use these primarily in bed so as not to disturb the wife while watching TV... I am one of those who needs the noise in order to sleep, so the headphones are on all night albeit at low volume.  I have found that they are cool and comfortable to wear.  I wake up without the red ears I used to get with the others. If there is a complaint it would be that they fit on the ear and as such feels loose on the head, so when I do use them while moving about they slip.  The old set was around the ear, so was more secure, but after a couple of hours were intolerable to wear... tradeoffs.  Oh, one other thing I discovered that I really like is that the ear cushions are easily removable and can be cleaned with a mild detergent, dried and snapped right back on.  So, bottom line, I am very satisfied with these and recommend them to other night owls or those who need to wear them for long periods.",4.0 out of 5 stars,comfortable
89,"on August 30, 2017","
      6 people found this helpful.
    ","So, I didn't get all the parts. How is this supposed to connect to my tv? There are no cords or stand. I put the batteries in but only get static. Please help.",1.0 out of 5 stars,I think I'm missing parts...
90,"on March 7, 2018",,This is a great listening solution for TV and stereo. Works all around the house. Charges on the original 120 base.,5.0 out of 5 stars,This is a great listening solution for TV and stereo
91,"on March 15, 2014","
      3 people found this helpful.
    ","We purchased two of the headphones for use in our condominium. We have found that we hear the television clearly, and there is quiet for the neighbors. It is important to dial in the frequency, and make sure they are charged to obtain the desired clarity. It is amazing how long they will last on a single charge. We are pleased with the purchase!",4.0 out of 5 stars,Head Phones and Quiet!
92,"on June 14, 2017","
      One person found this helpful.
    ",Worked well the first 3 months then failed.  I would not purchase again if given the option.,1.0 out of 5 stars,One Star
93,"on July 24, 2014","
      3 people found this helpful.
    ","My wife and I have gone through about 10 units over the past 20 years. Needless to say, we are satisfied with the RS-120. So much better than the hollow TV speakers and wonderful for peace and quiet around the house. One negative: the controls get a bit brittle to operate over time. That's why we now buy the headphones without the cradle.",4.0 out of 5 stars,Happy camper
94,"on October 28, 2016","
      2 people found this helpful.
    ",I couldn't believe how clear everything is with the headphones.  I originally bought one set for my husband as he kept complaining he couldn't hear the TV and I would say it's too loud!  I then used his one time when he wasn't watching TV and immediately ordered myself a set.,5.0 out of 5 stars,I couldn't believe how clear everything is with the headphones ...
95,"on February 4, 2014","
      3 people found this helpful.
    ","When my aging (and nearly deaf) mother wanted a pair of wireless headphones for watching television I originally bought a set of Sony wireless headphones similar to these. She hated them as they had lots of interference and static. My first thought was that it would be the case for all of the similar sets as Sony is a reputable brand.After reading some amazon reviews, I decided to take a chance on another set and ordered these Sennheiser HDR120s. What a difference. Easy to tune, great sound and excellent battery life.I've now purchased a second pair for my dad, they love them and use them daily.Highly recommended.",5.0 out of 5 stars,Beats the rest
96,"on May 26, 2013","
      2 people found this helpful.
    ","I really enjoy these wireless headphones...very clear sound.  The only drawback is that  you get a miscellaneous static burst from time to time.  Not sure if it comes from the video source or the signal from the transmitter to the headphones.  But I would recommend them anyway.After my initial review, I've learned how to tune my headphones better, and have gotten a great, clean, sharp sound, along with a very nice bass.  I certainly would recommend these headphones...well worth the price.",4.0 out of 5 stars,Excellent product
97,"on December 14, 2013","
      One person found this helpful.
    ",The Sennheiser headphone is comfortable for use by my wife or myself.  The volume control and off/on control are very easy to use.  We like the sound and would recommend this especially for seniors who may have mild to moderate hearing problems.  I like to walk around with it on during commercials as the sound goes through walls easily.  I even used it outside when I had to walk the dog.,5.0 out of 5 stars,Great Help
98,"on April 4, 2012","
      5 people found this helpful.
    ","I'd been thinking about purchasing a wireless headphone for a long time.  It seems that every time we have company over, my wife likes to sit in the dining area with the women and us guys like to sit and watch TV.  Problem is, the women have the tendency of talking over the TV volume.  I then raise the TV volume, then they start talking even louder.  Then I raise the volume ... A vicious cycle.I purchased the base/headphone combo Sennheiser RS120 926 MHz Wireless RF Headphones with Charging Cradle along with extra headphones Sennheiser  HDR120 Supplemental HiFi Wireless Headphone for RS-120 System (charging/transmitter base not included).  While I expected some interference, being it uses radio waves, I was impressed that it is minimal.  You have a dial on the right head set that you must tune in the head set to.  If you experience significant interference (which I didn't)you have a slide switch on the base to select one of three channels, so the anti-static noise options are built-in.The head phone are very light weight and fit great.  As for the sound, I've never heard stereo so well.  Wow, what was I missing for years!Charging is a charm.  With the (replaceable) rechargeable batteries, you just hang them on the base for a charge.  I'd estimate that a full charge lasts at least 20 or so hours of continuous use.  I've never really timed it, so it is only a vague estimate.What can I say?  If you need a wireless headphone, this is a great buy.Update! Almost Two years later and they're still working great.  Batteries are original, and still taking recharges fine ... and full charges lasting long.  I've dropped these things on our ceramic tile numerous times with the worst effect being the ear cushions twisting off ... so I put it back on.  I can't tell you how really impressed I am.  Great product.",5.0 out of 5 stars,Excellent Product
99,"on August 11, 2017","
      One person found this helpful.
    ",Best we've seen on the market.,5.0 out of 5 stars,Terrific buy!
100,"on January 17, 2013","
      6 people found this helpful.
    ","I bought a set of these wireless headphones so I could watch TV and not disturb my wife's reading. I do have a hearing problem that makes it difficult sometime for me to distinguish words, particularly if there is a lot of background noise or music. This equipment fixes that deficiency nicely. When we would watch TV together and my wife started asking me what was said, I ordered her a set of these earphones, too. It makes a world of difference to both of us. They are comfortable and sit lightly on the outside of the ears, rather than cupping the ear inside the pad. If I need to do a chore or move about the house for some reason, I can go from room to room--even out to the garage or to the patio--and the signal remains strong. The only negative I have found is that they can fall off my head if I bend over. But that's not really a big thing to either of us. After it happened once, I could move them further back on my head. No problem. I have one charger for both earphones. The charges last a long time, so it's simple to give both earphones some time on the charger. I would recommend these earphones.",5.0 out of 5 stars,Top quality sound
101,"on June 1, 2017","
      One person found this helpful.
    ",Purchased as a second set so did not come with a charging stand.  We use it in conjunction with another set.,5.0 out of 5 stars,Purchased as a second set so did not come with ...
102,"on March 17, 2018",,Bought w/ the Sennheiser RS120 base. Perfect so each wearer can hear. Easy to hook up & charge.,5.0 out of 5 stars,Excellent
103,"on February 15, 2016",,"Easy install, and now the kids can use the theater room after we go to bed even though it's right below us.  I should have done this years ago.  Great purchase.  The sound is good, but not exactly 'hi-fi', but more than good enough for watching TV or movies",5.0 out of 5 stars,"Work great, simple setup"
104,"on May 2, 2015","
      One person found this helpful.
    ","We got so that the TV wouldn't bother others in the house when they were trying to sleep. Added bonus is that we can set each one to a different volume (we bought 2) as my husband and I don't ever agree on a volume. Worth the money, excellent quality.",5.0 out of 5 stars,Excellent!
105,"on April 26, 2017","
      One person found this helpful.
    ",Love them. major help over cheap speakers in flat screen.TV.,5.0 out of 5 stars,Five Stars
106,"on May 12, 2009","
      3 people found this helpful.
    ","A wonderful product for me. Being hard of hearing (nearly totally deaf in one ear) I have tried several devices to enhance TV watching. These headphones are the perfect item for me. I can use them while my wife can use the speakers at a sound level she is comfortable with. The headphones are comfortable for long periods of time and I can still easily shut them off during commercials. I can tune them in with ease and the sound quality for me is great. I can actually hear in my ""bad ear"" with these. I don't have to have the volume up very loud to hear clearly and I can move to any location in my house and garage and still hear well. It's a relief for me as well as my wife to not have to keep asking ""what did they say?"" to keep track of the show I am watching. That's all I use them for and I love them. My lovely wife is happy to no longer having the TV blaring. I highly recommend them for the hard of hearing set for TV watching.",5.0 out of 5 stars,I can't hearrrrrr you...... no more
107,"on February 8, 2018",,always keep a spare...makes hearing the tv so nice...without disturbing anyone...,5.0 out of 5 stars,AAA
108,"on January 31, 2017",,Christmas present for my parents.  Both have hearing issues.  These allow them to hear the TV while allowing other people in the room to see and hear at normal levels.  They are very happy with them.,5.0 out of 5 stars,Christmas present for my parents.
109,"on December 30, 2016","
      One person found this helpful.
    ",These are the BEST wireless headphones!!!!!!  CLEAR reception!!,5.0 out of 5 stars,Five Stars
110,"on February 7, 2018",,Bought this for my elderly father so he can hear the TV.  He’s happy with it.,5.0 out of 5 stars,He’s happy with it
111,"on May 29, 2017","
      One person found this helpful.
    ",Perfect for use in the rv when the a/c is on.,5.0 out of 5 stars,Five Stars
112,"on April 26, 2017","
      One person found this helpful.
    ",Great sound.  Long lasting batteries between charges.  Comfortable fit.,5.0 out of 5 stars,Love it
113,"on February 12, 2017","
      2 people found this helpful.
    ","The HDR120 wire;\less headphones work well when they work, however after a period of time the volume control unit has gone bad on three of the four headphones I purchased.",4.0 out of 5 stars,however after a period of time the volume control unit has gone bad on three of the four headphones I purchased
114,"on March 28, 2016","
      One person found this helpful.
    ",Got this to replace original headset that had tuning problems.Worked fine at start but then had tuning problems. Works but requires patience with tuning.I have several more expensive Seinhauser wireless tv headsets that work wonderfully,3.0 out of 5 stars,Temperamental tuning
115,"on October 9, 2017","
      One person found this helpful.
    ","This is a wonderful product.  I have recommended it to friends for years, and many of them have bought this model.  We have two sets that we use on two different televisions.  It's great!",5.0 out of 5 stars,This is a wonderful product. I have recommended it to friends for ...
116,"on October 26, 2013","
      2 people found this helpful.
    ","I am almost deaf in both ears and have tried other devises with my hearing aids and none worked or I had to not use my hearing aids which didn't work at all.  Then I tried the Sennheiser headphones and they worked excellently.  When my wife and I moved into a second home (apartment) with many others in the building I got her a pair of headphones so we wouldn't bother others in the building.  Recently the volume on mine began to distort the sound and hers just stopped working on the left side so I ordered two new pairs and of course they work perfectly.  Only wish there was a way to repair the older sets instead of having to purchase new ones.John and Mary Smith, Mission, Texas and Aurora, Colorado",5.0 out of 5 stars,SUPPLEMENTAL HEADPHONES
117,"on February 4, 2015","
      One person found this helpful.
    ","I ordered these as an add on to the Sennheiser RS120 ordered at the same time.  At first they worked fine, but now they will not charge and Amazon says I am 5 days too late to return them.  Wouldn't recommend to anyone (and shame on Amazon, too)",2.0 out of 5 stars,"At first they worked fine, but now they will not charge and Amazon ..."
118,"on August 27, 2016","
      One person found this helpful.
    ",These are wonderful!  Has greatly improved our TV viewing experience.  I'm amazed at the sound quality and clarity.  We have two pair.  They work just as well on the non-rechargeable batteries and have a very long life.  Tremendous range.  Work anywhere inside or outside our home.,5.0 out of 5 stars,These are wonderful! Has greatly improved our TV viewing experience
119,"on December 22, 2016","
      4 people found this helpful.
    ","My husband is hard of hearing, but he won't own up to it.  When he watches TV he turns it up to almost the top level.  It is so loud that I can't be in the same room or even on the same level of our house.He was delighted that he could finally hear the TV and I am thrilled that I can sit in the same room and watch TV too.I listened through these headphones and OMG,  the sound is clear and makes watching TV a wonderful experience.  We purchased a pair of them, so I can use them too.They are easy to set up and the base has a small footprint so they don't take up a lot of room.I would recommend these to people with a hearing impairment and those who have great hearing.  Buy the extra headphone too to keep fighting for them at a minimum.  They are that good.",5.0 out of 5 stars,Wow!  These are great.
120,"on March 26, 2017","
      One person found this helpful.
    ",Great sound,5.0 out of 5 stars,Five Stars
121,"on April 5, 2016",,"Don't forget to order a charger as this company too stingy to include one for you. Otherwise, ok sound. Not too impressed that it is much better than less expensive brands for occassional viewing and use.",4.0 out of 5 stars,Not too impressed that it is much better than less expensive brands for occassional viewing and use
122,"on March 16, 2017","
      One person found this helpful.
    ","My mom loves watching tv all day, everyday! Sometimes I need some quiet time or I'm working from home.",5.0 out of 5 stars,"My mom loves watching tv all day, everyday! ..."
123,"on April 11, 2016",,This is the 4th set of Sennheiser wireless headsets I have purchased.  Two for myself and 2 for my daughter and son-in-law.  We use them whenever we are watching tv.  Their sound is very clear.,5.0 out of 5 stars,The Sennheiser HDR120 wireless headset is perfect for listening to tv.
124,"on August 2, 2011","
      One person found this helpful.
    ",I had one set of these headphones with charging base and enjoyed them very much.  I wear a hearing aid without feedback.  I did go to a thrift store and bought a cheap set of headphones for the foam ear pads on them and put them on the Sennheiser which made them more comfortable and fit better and got better sound quality as a plus.  I live in an elderly apartment complex with people who like to complain about noise so this has been an excellent purchase for me.  So well that I bought and extra set of headphone.,4.0 out of 5 stars,Great
125,"on February 1, 2013","
      One person found this helpful.
    ","Exactly what I was looking for.  I certainly meets and in some areas exceeds expectations.  Simple to operate and when not in use, perfectly recharges itself.  The only possible criticism would be that while wearing them they are slightly looser than I would like.  Otherwise, I cannot find fault.  Slightly overprices but Senheiser quality justifies it.",5.0 out of 5 stars,A great product!
126,"on January 13, 2016","
      One person found this helpful.
    ","Absolutely amazing! I tried TV ears previously, no comparison. I didn't realize what I was missing.One of the best products I have ever  purchased.",5.0 out of 5 stars,Absolutely amazing! I tried TV ears previously
127,"on October 31, 2016","
      One person found this helpful.
    ",Terrific addition to our listening.,5.0 out of 5 stars,Five Stars
128,"on November 30, 2009","
      92 people found this helpful.
    ","We just bought a TV (40"" LCD) for the first time since our daughter was born 3 years ago, and we really wanted to be able to enjoy it in the evening after she's in bed. The problem? There was only one place to put it -- on the other side of a wall from our daughter's crib. Enter the Senn 120 headphones!We're by no means audiophiles, but for ordinary folks like us, they're a great deal for the money. When compared to my in-laws' home theater, the sound is definitely inferior, but it's quite adequate for our needs. Even without surround sound, sounds locate very appropriately and there's a rich response throughout the frequency range. Even better, I can turn my unit volume way down for my supersensitive hearing, while my husband can bombard his eardrums to his heart's content.We bought one base unit and one additional headset. The only drawback to this setup is that only one unit can charge at a time. That's not really a problem, though, since the battery life exceeds 20 hours! The charging mechanism is easy to use, and we were able to mount the base directly to the wall next to our television.One minor quibble -- the top part of the headband is a little uncomfortable for both of us, so we have to loosen it and rely on the earcups to stabilize the headset. A major positive is that the earcups are not nearly as snug and clamped-down as most of the more expensive units we tested. I'm very sensitive to pressure on my head, but I can wear these headphones for hours without a twinge of migraine.All in all -- it's not perfect or theater-quality, but for the price, the value is amazing!NB: This is the additional headphone listing, which comes with only the headphones and batteries. You'll need a transmitter/charging unit to use the product.",4.0 out of 5 stars,A Lot of Bang for the Buck
129,"on November 17, 2013","
      One person found this helpful.
    ",I bought this to use with the regular unit with the transmitter and receiver.  It actually makes the dialog more clear for those recordings that are difficult to understand.  Handy for protecting others from TV noise.  Light and comfortable headset.  The recharging feature is very nice!,5.0 out of 5 stars,Light and comfortable to wear and makes it easier to understand dialog
130,"on November 4, 2016","
      2 people found this helpful.
    ",I'm still using the headphones but soon had static or sound went out.,3.0 out of 5 stars,Not completely satisfied...
131,"on February 26, 2016","
      One person found this helpful.
    ",Ordered them for my elderly parents who have poor hearing.  They use and love these daily!,5.0 out of 5 stars,perfect for those with poor hearing
132,"on December 29, 2016",,"These are to replace a 4 year old pair.  Where are the batteries?  Other than that, they deserve a 5 star.",3.0 out of 5 stars,Wireless tv head phones.
133,"on April 12, 2018",,After several years of using this we just got a replacement instead of buying the whole set. Works well,4.0 out of 5 stars,Four Stars
134,"on April 29, 2015","
      One person found this helpful.
    ","We love these ear phones. bought one for my husband and after I heard it, bought another for me. Lets us avoid using captions most of the time. Easy to set up.",5.0 out of 5 stars,Enjoying Hearing Better
135,"on November 1, 2015",,I bought these as a spare set to the original product with the charger.  They work really well and there are no issues using both headphones at the same time.  Easy to use.  Sound Great.  No issues!,5.0 out of 5 stars,Great Product.
136,"on September 2, 2017",,Thanks,5.0 out of 5 stars,Five Stars
137,"on February 20, 2018",,PERFECT!,5.0 out of 5 stars,WE LOVE IT!
138,"on December 16, 2017",,Very good headphones. Works with my RS110 transmitter. These do not fall of my head like the 110 headphones did.,5.0 out of 5 stars,Great RF headphones!!!
139,"on May 6, 2015","
      One person found this helpful.
    ","I like the overall quality of sound, comfortable fit and style of these.  My only real beef with them is that the recharger unit doesn't hold two pairs of headphones - which I feel it should, as my wife and I both use the headphones when the kids go to bed.  I like the wireless RF features, and the volume controls are fine enough to suit both my wife's and my hearing differences.",4.0 out of 5 stars,I like the overall quality of sound
140,"on April 3, 2018",,Perfect,5.0 out of 5 stars,Five Stars
141,"on January 12, 2015",,"Use it all the time when watching TV except when watching sports.  Have had other wireless headphones and this is probably the best.Only negatives is the volume control and tuning control can sometimes be moved accidentally when taking off or putting the headphones on.  Also the headphones, after much use, are not as snug, but thats probably to be expected after long use.",5.0 out of 5 stars,Have had other wireless headphones and this is probably the best. Only negatives is the volume control and tuning ...
142,"on October 24, 2011","
      2 people found this helpful.
    ","These headphones rock my socks off. I can can wear these all over the house and outside and still get clear reception. I bought a second pair of them so the rest of my family could enjoy them. They hold a long charge and will work at great distances.Products to compare this product to include those lame TV ears which can sell for like $200 and they break with ease. You can also compare this to that $20 as-seen-on-tv product.. whatever its called and this blows em both out of the water. If you are interested in buying wireless headphones for your television.. look no further, this is the product you should buy.",5.0 out of 5 stars,Awesome Possum!
143,"on April 13, 2018",,"They don't work! The volume works with static, but won't pick up any station. The customer service number is in Australia and I would have to pay for call. Would not ever buy again, I got them for my 84 year young neighbor and she is really frustrated with them.",1.0 out of 5 stars,"They don't work! The volume works with static, ..."
144,"on May 27, 2014","
      2 people found this helpful.
    ","I first got a set of these for my husband when our baby was born so he could watch TV while the baby slept, but we quickly realized we needed a second set. These have been the most awesome purchase! I think they allow you to hear many nuanced sounds better than if you had the TV cranked up. Honestly worth every penny. Just don't forget to turn them off after each use!",5.0 out of 5 stars,If you have a baby...
145,"on September 30, 2014",,What a delight!  Totally changed the way we watch TV.  We have a HUGE set that puts out TINY sound.  So these 'phones are the solution AND they make sound  pleasant and realistic. Sennheiser makes quality stuff and these are no exception.,5.0 out of 5 stars,Sounds good to me!
146,"on February 25, 2016",,"Love theses. Can watch movies or sports and not disturb the household. Great for times when it's just you and kiddos are sleeping, or your spouse. Excellent sound.",5.0 out of 5 stars,Love theses. Can watch movies or sports and not ...
147,"on June 24, 2015","
      One person found this helpful.
    ","These are excellent, you can still hear well when you leave the room. They are very comfortable and far far superior to ear bud style ones",5.0 out of 5 stars,"These are excellent, you can still hear well when you leave ..."
148,"on February 17, 2017",,work good while watching tv with my hearing impaired wife,4.0 out of 5 stars,Four Stars
149,"on June 6, 2013","
      3 people found this helpful.
    ","the first pair of Sennheiser earphones I bought for my hearing impaired husband worked fine. I bought these for myself for the same reason but they have an annoying buzz in the left earpiece. no, it's not my hearing! I charge them on the same charger that I bought with the first set, but that shouldn't make a difference. If anyone can help me solve this annoying buzzing I would appreciate it.",2.0 out of 5 stars,the first pair of Sennheiser head phones I bought for my hearing impaired husband worked fine. this set have a annoying buzzinI'
150,"on August 22, 2013","
      One person found this helpful.
    ","We charged the headphones and connected it up as instructed but could not get it to work with our Samsung TV, Vizio sound bar and Dish Network receiver. Being nearly 80 and not very comfortable with electronics might have contributed. We were looking for a ""plug & Play"" device to give individual volume control, but this proved too complex for us.",3.0 out of 5 stars,"Probably fine, but we could not get it to work with our system"
151,"on September 11, 2015",,"Good headphones. Just don't drop them. I broke two of them this way already. We have a set of them to watch TV so I needed to replace them each time. They just stopped working and there is really to much you can do (opened them up, very little electronics - nothing obvious that came loose).",4.0 out of 5 stars,Good headphones. Just don't drop them
152,"on January 27, 2017",,We were having a difficult time hearing the tv.  My husband was given one for Christmas so we ordered one for me too.  Can use the same charger for both.,5.0 out of 5 stars,Headset
153,"on January 26, 2015","
      One person found this helpful.
    ","These don't work on the charger as advertised. I'd purchased a headset with charger which work just fine, and these stated they'd charge on the same charger. They don't. So they're useless to us, but it was way too late to return them. My mother died after a long life and I wasn't able to deal with the potential hassle of returning them. For the price, I definitely wish I had, tho.",1.0 out of 5 stars,Don't charge on charger.
154,"on February 14, 2017",,"Just like the old ones I have, they are the best",5.0 out of 5 stars,Five Stars
155,"on February 4, 2017",,Bought two head phones to go with the wireless base.  Very pleased with all products.,5.0 out of 5 stars,EXCELLENT PRODUCT!
156,"on November 18, 2011","
      6 people found this helpful.
    ","Bought one headphone base combo and one additional supplemental headphone to replace a 3 year old RCA cordless headphone system that was failing.  We use these when we watch TV as we are both beginning to suffer hearing loss. Sound quality is excellent.  My two beefs are:1.  Charging mechanism requires hanging headphones on the rack so that two metal bands in the headphones make contact with the metal rods of the rack on charger.  In practice, this can be flakey, particularly when we try to charge both headphones at the same time.  I'd prefer a more positive, plug in the connector type charging system.2.  The tuning control and volume control are identical knurled wheels on the same earpiece.  Its real easy to hit the tuning control when you really want volume control.  Since tuning is rarely necessary, we solved the problem with a bit of tape over the tuning control, but a better design would locate the tuning knob in a less accessable manner.On balance, we're satisfied with the purchase.",4.0 out of 5 stars,Good Product
157,"on August 28, 2015",,"I have used these wireless headphones for two or three hours a day over six years and they have only recently started showing their usage. So I just bought a new set as my backup when the old wear out. They are very comfortable, fit well, and reproduce high quality sound.",5.0 out of 5 stars,Highly Recommend the Sennheiser HDR 120 Headphones
158,"on April 3, 2014","
      One person found this helpful.
    ","These headphones are uncomfortable. I should have purchased the more expensive set. They seem to be a lot more comfortable. This was a gift for my wife and I had to return it. I did test them with a tablet, and the should is 8 out of 10. But just too uncomfortable.",2.0 out of 5 stars,Not what I expected.
159,"on September 3, 2015","
      One person found this helpful.
    ","These worked for about 10 days, then wouldn't charge.  We returned the product for a refund.",1.0 out of 5 stars,One Star
160,"on July 15, 2015","
      One person found this helpful.
    ",Bought this to pair with old transmitter to gift to a friend. He likes playing games via TV....enjoying he is.,5.0 out of 5 stars,Bought this to pair with old transmitter to gift to ...
161,"on December 1, 2017",,Great!,5.0 out of 5 stars,Five Stars
162,"on December 27, 2015",,"Oh my gosh we Love these headphones! So clear,comfortable and sound as if we are at the movies! Best gift ever for my husband and me.",5.0 out of 5 stars,Oh my gosh we Love these headphones
163,"on March 28, 2014","
      2 people found this helpful.
    ","OK headphones but they could have been better for the price. Yes they work and the distance factor/non-static factor is good. The downside of this unit is that although the sound is clear and crisp the bass is muted and can't take most loud music and worse, movies. The set even drills down the bass when something loud comes on, like an explosion. OK for the money but spend twice as much with another brand.",3.0 out of 5 stars,Just OK
164,"on April 2, 2018",,Good,4.0 out of 5 stars,Four Stars
165,"on January 1, 2016",,These work great.  Easy to set up and use.  Headphones are comfortable and I can walk all over the house and still have signal. The sound quality is very good.  My wife stated that she could hear things she could not hear through the regular speakers.,5.0 out of 5 stars,"Very good system, highly recommeded."
166,"on February 24, 2014","
      4 people found this helpful.
    ","AFTER A FEW MONTHS HEADSET QUIT WORKING!This will be the third time this has happened.. When I went to use it last night, nothing, .Changed batteries. Still no power. Checked to see if it was charging on the charger. lights indicated it was. I have asked for the item return approval.  So disappointed.",1.0 out of 5 stars,Quit working.  No Sound.
167,"on February 17, 2014","
      One person found this helpful.
    ",I use these to listen to the TV when I don't want to disturb my wife. The sound is decent and it is comfortable. The fact is is rechargeable and wireless is perfect for this function. I use other headphones for music.,5.0 out of 5 stars,Great Wireless Headphone
168,"on March 6, 2016",,"really good value for the money. to get better sound quality, it gets expensive. my last pair lasted four years of daily night time use.",4.0 out of 5 stars,really good value for the money
169,"on December 29, 2014",,The sound quality of this set is incredible.  The stereo comes through very well and it's easy to hook up to an amplifier.  I like the rechargeable batteries which may last longer.,5.0 out of 5 stars,Very nice!
170,"on September 22, 2017",,excellent!,5.0 out of 5 stars,Five Stars
171,"on August 15, 2011","
      One person found this helpful.
    ",I bought this headphone a replacement. My house was recently broken into and my original headphone was stolen but the charging station/transmitter survived. This one works right out of the box and the pairing with my existing transmitter/charging station was effortless. All I had to do was place the headphone on the charging station and turn it on. Sound quality is great and it is very comfortable to wear. Highly recommended.,5.0 out of 5 stars,Works great
172,"on November 23, 2016",,"Had to replace our other one, price was better than getting our repaired.",5.0 out of 5 stars,price was better than getting our repaired
173,"on March 1, 2016",,A life saver.  We often have a guest who is hard of hearing and this had been a wonderful compromise.  Very easy to use.  Not without some hiccups but overall well worth it.,5.0 out of 5 stars,We often have a guest who is hard of hearing and this had been a wonderful compromise. Very easy to use
174,"on July 22, 2015","
      2 people found this helpful.
    ",These headphones have allowed my mother and I to live together in harmony.  She likes to have the TV very loud and I don't so these headphones are a lifesaver.  My mom loves them and enjoys listening to her shows while doing little jobs around the house.,5.0 out of 5 stars,These headphones have allowed my mother and I to live ...
175,"on January 26, 2015",,"Been using these for at least 4 years. Could not watch TV without. Easy to adjust, good sound. Just remember to turn off when not in use. Goes through AAA's fast, but a minor detail.",5.0 out of 5 stars,Could not Watch without these.
