,Date,How Helpful,Review Contents,Score,Title
30,"on January 27, 2016",,"Unbelievably accurate sound at any volume.  Crisp, clear treble; solid base, but not overpowering.  Channel separation is perfect.  I have used them for TV shows, movies, and my favorite classic rock and country music.  They are very well made.  I like being able to use the optical connection for the best quality sound.  My previous home theater headphones were Sony and cost about $100.  I used them for several years and was happy with the sound even though they distorted at higher volume.  These are significantly better, no distortion at all, well worth the cost.  I also have Bose noise cancelling headphones (can't use them for home theater) and the sound of these Sennheiser headphones are equal or better.",5.0 out of 5 stars,Best headphones I have used
31,"on April 16, 2017","
      One person found this helpful.
    ","I loved the Moana soundtrack the first time I heard it, and the second time. But after a while we realized something needed to be done to keep everyone's sanity. Fortunately these are adjustable and comfortable for a 7-year old head. They are also one of very few products that works with digital optical audio out of the box. Easy to set up, excellent sound. ""You're welcome!""",5.0 out of 5 stars,Comfortable for my 7 year old
32,"on February 21, 2017","
      3 people found this helpful.
    ","It took two tries to get the opti-cable to work.  First it would not work because it needed a transfer box. That worked only with analog channels.  HD channels had constant clicking noise.  I had to return that to buy a ""decoder "" box at $45 that finally got it to work.  No where in the instructions did it say you would need this extra parts.",4.0 out of 5 stars,It took two tries to get the opti-cable to work ...
33,"on September 15, 2017","
      One person found this helpful.
    ","My wife and I use these to watch movies while the baby sleeps. The padding on the ""muff"" keeps all of the pressure on your skull and not your ear so you can wear them for a long time without fatigue. They sound fantastic and the range covers my entire 2900sqft rambler. If you place them near your 2.4ghz wifi it will knock out the sound periodically.",5.0 out of 5 stars,They sound fantastic and the range covers my entire 2900sqft rambler
34,"on January 12, 2016","
      2 people found this helpful.
    ","I was having micro-drop problems with the 185s and I was super disappointed since I loved the 180s so much, and they never had the issue. I noticed one of the LEDs was red. Turns out I had the base station turned up about 3/4s of the way and the headphones set pretty low to get the volume I wanted. I guess if you have the base station turned up too high, it starts clipping and the LED turns read and you start micro-dropping. Once I turned the base station down to about 1/4 and the headphones up (same sound) the micro clipping went away!I still prefer the 180s, they felt a little flimsier than the 180s, but that meant they were more comfortable to wear all day. These feel sturdier, but are a little less comfortable. They're still great headphones, though. I'd give the 180s **** 5 STARS *** and these just 5 stars.",5.0 out of 5 stars,Micro-drop problem solved
35,"on September 16, 2017","
      One person found this helpful.
    ","I literally use these every day. Hook the tower up to my laptop and just walk all around the house listening to whatever music or podcast I'm into that day. Comfortable ear muffs and good sound quality. The signal range is susceptible to disturbance; being near the microwave while it is cooking something will cut your connection out completely. But other than that, no bs, you can even walk outside your house for a ways and still have a signal. And the stand just so happens to be the charger so it's impossible to forget. Has never died on me. REALLY long battery life.",5.0 out of 5 stars,Fantastic
36,"on February 15, 2018",,"Great head phone the sound is superb the only thing I find is that it’s a little tight but I guess with use it will stretch out .Love the sound, and the fact that you can lower the right or left , I am almost deaf on my right ear so my left ear does all the work per say ...so being able to control the sound is fantastic to make them as even as possible",5.0 out of 5 stars,Great head phone the sound is superb the only thing ...
37,"on October 17, 2016",,"These headphones are very comfortable and have a very nice sound stage. They are great for watching movies on and double as good cans for listening to music. Wireless reception was mostly solid as long as I didn't place the base station too close to my wireless router.These are open-backed headphones, so there is some sound leakage. I've played games, watched movies, and listened to music on these headphones and they perform well in all three situation.The bass on these headphones is a little on the light side, but adjusting the bass via an equalizer added the little extra bit of oomph needed for action movies.The volume knob on the front of the unit needed to be kept at ""MIN"" for the audio to not sound ""blown out"". I imagine this is useful for really quiet audio sources, but I never really had a use for it.These headphones are very comfortable to use and I had no issues with my ears overheating. I even forgot at one point that I had them on and walked all over my apartment with them. They never suffered a signal quality issue so it took a while for me to realize I still had them on.",4.0 out of 5 stars,A solid choice for watching TV or listening to music without disturbing the neighbors.
38,"on February 9, 2018",,I have very bad hearing and words are not very clear from person to person. These wireless headphones have been a life saver to me. I have a little trouble with actors who have very soft voices or wisppers but the commercials are too loud. But all in all i love them and I have them on so I don't disturb any one especially at night time. I would recommend them whole heartily. They are a bit costly so take that into consideration.,5.0 out of 5 stars,I have very bad hearing and words are not very clear from person ...
39,"on July 28, 2017",,Husband is very pleased with these. They were a gift for father's day. And definitely a marriage saver. He can watch at whatever volume he wants without me having to nag turn it up or down because you might wake up the kids. Came highly recommended from a friend and I'm glad I listened and invested in these.Husband has mentioned though that sound sometimes fades out every now and then. And the headset needs to mold a bit still to his head. But as I said: overall very pleased,5.0 out of 5 stars,Worth the investment (marriage saver)
40,"on April 25, 2016","
      12 people found this helpful.
    ","No one will ever read this, but here it goes. I've owned several pairs of wireless headphones over the course my audio nerd tenure. The only headphones that ever surpassed these (in comfort) were the  Sennheiser T60/HDR65 headphones. The 185's have a superior range and clarity (no analog transmission fuzz-outs) due to their digital transmission. The battery life is awesome with the 2xrechargable AA's (as opposed to the proprietary, cell batteries of the 65's). They will easily last you 20 hours in case you happen to forget to put them back on the charger. And if you do forget you can always slap in a couple of fresh batteries because it's very easy to remove the ear pads and swap cells. One small gripe is that you can sometimes not quite get the headset on the charger correctly, it takes a bit of jiggling here and there. A *very* minor gripe, but still there. They're amazingly comfortable to wear for long periods of time (I've worn them for upwards of 8 hours at a time - don't judge me) and the sound is amazing. If you've ever had a ""closed back"" system you'll understand that the bass on an ""open back"" might not crush your skull, but it also means that the entire sound spectrum sounds balanced and amazing and you can still hear things around you. Overall these are great headphones. The price is a bit steep but if you take care of them I can see them giving you an amazingly long service life. One final gripe - the controls on the side aren't the best. Who needs a L/R balance adjustment so often that it's on the headphones? The volume control is nice, but some very large braille-like, tactile difference on the buttons would be great. I have to feel carefully for 5-10 seconds to make sure I'm pressing the right thing. Overall I love these things, just a few minor tweaks would make them the best headphones I've ever owned. Sennheiser - take note!!",4.0 out of 5 stars,"So, so close to perfection.... but not there."
41,"on October 14, 2015","
      One person found this helpful.
    ","I am allowed to have the TV at any volume and the headphones are in depended of the TV level.The headset also has left and right ear adjustment, so you can adjust in cas one ear had damage.  I have about a 50% loss in both ears, but they are not equal in the loss, so I adjusted the volume for both ears.I had a problem with the set, but after calling, the technician knew of a solution and sent out a new power cord.  That resolved the issue.",5.0 out of 5 stars,Excellent headphone
42,"on December 11, 2016","
      2 people found this helpful.
    ",Excellant product.  This is my third Sennheiser headphone.  Item as received was not new in the box as purchased.  All packages were previously opened.  Does not speak well for Amazon nQUALITY CONTROL.  David Benson  814-968-5351,5.0 out of 5 stars,Excellant product. This is my third Sennheiser headphone. ...
43,"on July 7, 2017","
      One person found this helpful.
    ","Good sound quality, comfort, and generally easy to setup and use.  More range would be appreciated.  Main complaint is the design of the cradle connections for recharging.  It is way too fiddly to get the contacts lined up when placing the headphones on the charging cradle.  It ought to be a simple one-handed operation.",4.0 out of 5 stars,Good Quality but Fiddly Cradle Design
44,"on September 23, 2017","
      One person found this helpful.
    ","My husband has hearing problems, and it is so nice that he can listen to his tv shows as loud as he wants to w/o bothering me! This is a particularly nice set up, as he had had several over the years. Easier and more versatile to connect and use.",5.0 out of 5 stars,Great for hearing impaired!
45,"on August 11, 2017",,"This product does not work with my pc. I do need to go with a sound car with the red and white cables plug in. I believe it just my pc but it does have a fine sound. You will have a ex-ordinary experience with it if you have bought this headphone. I use it for gaming, music and watch movie. it does what it does.",5.0 out of 5 stars,I believe it just my pc but it does have a fine sound. You will have a ex-ordinary experience with ...
46,"on February 28, 2017",,"Super light, amazing sound quality, overall extraordinary headset. I'm using it with the EBL 1100 mah batteries https://smile.amazon.com/EBL-1100mAh-Rechargeable-Batteries-Typical/dp/B00HIW3Q0Y?th=1 (ones it comes with are 850) and have never actually ran out of battery even with extended gaming sessions. Using this as my main gaming headset with a desk mic.",5.0 out of 5 stars,Amazing
47,"on February 25, 2017",,These seriously might save our marriage and If us two tech-impaired individuals can get these up and running that's worth 5 stars right there. Husband actually prefers wearing them as it has so greatly improved the sound quality for him. Quality is evident in the construction. Not a problem one to report and definitely worth the money.,5.0 out of 5 stars,These seriously might save our marriage and If us two ...
48,"on April 3, 2018",,"I don't like having the balance buttons on the headphones, you never need them (and if you did due to some hearing problem, you would set the balance once), and can accidentally hit them instead of volume.  Minor nit, but a switch for power would be better than having to hold down power for a few seconds.  Finally, they are a little snug.  But all in all, nice headphones.",4.0 out of 5 stars,I don't like having the balance buttons on the headphones
49,"on September 22, 2017",,"Sound great.  The sound is a bit dark but clear and not at all fatiguing.  The comfort is very good, as is the range.  Would highly recommend them to anyone.  The initial charge takes a while but the headphones stay charged for a long time and recharge more rapidly.  The range seems to be about 20 paces with two walls in-between so is very, very good.  These are not noise cancelling (nor were they advertised to be) so you can still feel part of the action even while wearing.  That is a great feature.  Would happily buy again.",5.0 out of 5 stars,Sound great. The sound is a bit dark but clear ...
50,"on July 19, 2017",,"I bought these for my husband to replace an older, less expensive set of headsets for the TV.  It makes a huge difference for him in being able to hear and understand what's being said.  It took me a little time to figure out how to hook it up because I was trying to hook it into the TV, and it wanted to be plugged in the cable box.  But since then, they have been flawless.  Definitely worth the extra money.",5.0 out of 5 stars,Very happy.
51,"on December 4, 2017","
      One person found this helpful.
    ",Comfortable fit. Use it only to watch TV in one room so cannot comment on its range outside the room. Sound quality is excellent. Can hear my wife calling to me (hence open back) ... so all worked as expected. Second pair of RS 185 linked as expected ... volumes on two pairs can be adjusted independently as expected,5.0 out of 5 stars,Comfortable fit. Use it only to watch TV in ...
52,"on February 15, 2016",,"After several failed attempts at getting my husband to wear headphones while watching TV in the evening while our daughter slept, this pair finally did the trick.  He says they are comfortable, have good sound quality, and allow you to hear what's going on around you.  They also stay charged and can be used for hours before having to go back on their stand.  Excellent product.",5.0 out of 5 stars,Excellent Product
53,"on January 5, 2017","
      2 people found this helpful.
    ",Fantastic sound and great quality.Unfortunately for me It didn't fit my gargantuan head. Too tight to be comfortable.For anyone who has a normal cranium; highly recommend,4.0 out of 5 stars,Fantastic sound and great quality
54,"on February 1, 2017","
      One person found this helpful.
    ","The feeling of missing cable is discouraging, but now I can go wherever I want without pulling off the music, need to get used to. The quality is superb. My previous Sennheiser HD595 are worn out after 10 years of proper operation. 1 star removed due to a slow start, tight fit and short SPDIF cable to the base.",4.0 out of 5 stars,My new favorite
55,"on August 31, 2017",,I have a hearing problem. the headset has plenty of volume. wi fi router casued the headset to cut out intermittently. just reposition transmitter so in direct line with headset. I like the volume.,5.0 out of 5 stars,excellent headphones
56,"on January 14, 2017","
      One person found this helpful.
    ",I did a lot of online research comparing different brands and this set always came up as the preferred.,5.0 out of 5 stars,I did a lot of online research comparing different brands ...
57,"on March 5, 2016",,"These are definitely worth it!  I have a mild hearing loss (high frequency).  These are not only great sound, but allow me to adjust TV volume, or volume on my PC without getting any complaints from around the house.  I would recommend these to anyone who maybe in the same situation.",5.0 out of 5 stars,Great Headphones
58,"on May 23, 2016","
      2 people found this helpful.
    ","I am very pleased with the product with one exception..One of it's descriptions is that it has a range of 328 ft.which is not accurate at all.I get about 20 ft outside,and it cuts out on me",4.0 out of 5 stars,I am very pleased with the product with one exception
59,"on May 25, 2017",,"Helped me improve my listening experience.  I have a damaged left ear, and this system helps me modify the sound levels in order to allow me to hear things in stereo again.",5.0 out of 5 stars,Very well done.
60,"on August 27, 2016",,"I bought it for my mom who has hearing issues. She find it ok. Good thing about this the range you get while you are away from TV. There is light hissing sound which could have been better. There 2 types of sound provisioning. One is manual and another is automatic. The manual works good and automatic system is less louder than manual. It is bit heavy while wearing the headphone. Overall my mom liked it however she feel this could have been better by 3 items. One is it should be bit louder, second is the get rid of hissing sound and third is the ear phone should be less heavy.",4.0 out of 5 stars,Good thing about this the range you get while you ...
61,"on January 26, 2017","
      One person found this helpful.
    ",Bass is fairly weak in these headphones and volume caps at a fair level. They work well until about 60 feet through walls. The microfiber cup pads are significantly nicer than faux leather. They are worth every penny if you want to cut cords.,4.0 out of 5 stars,High Quality Wireless Headphones
62,"on January 3, 2017","
      One person found this helpful.
    ","This is my 5th pair,I have tried other companies companies,but none compare",5.0 out of 5 stars,"This is my 5th pair, I have tried other ..."
63,"on October 22, 2017",,"It took a while to set it up where I could get sound on Netflix, etc., as well as network channels.The sound is good.If it is warm in the room, my ears also get warm after a while.",5.0 out of 5 stars,The sound is good. If it is warm in the room
64,"on September 27, 2017",,"Great sound and love that they are wireless, however they cut out a lot even though I am maybe a foot away from the transmitter. there are no devices in between me and the transmitter and they still cut out randomly. Also they only cut out on some days, one day it won't have any issues, and the next day it sounds like I am listening to a severely scratched CD.",3.0 out of 5 stars,"Great sound, but cuts out."
65,"on January 15, 2018",,Love these so far.  My hearing is pretty bad and direct bluetooth to hearing aid solutions have not worked well.  With these I can clearly hear the dialogue in broadcast TV shows for the first time in years.,5.0 out of 5 stars,Love these so far
66,"on February 7, 2017",,Works good. I can hear voices better than using my older 180. The controls are better on this 185. The batteries take about 24 hours for the first charge.,5.0 out of 5 stars,Good
67,"on April 23, 2017","
      One person found this helpful.
    ","I was a little disappointed with the material on the ear cups. The material/cups are hard and not soft. When you spend that much on a pair of headphones, you expect performance and comfort. The performance is outstanding; but, somewhat lacking in the comfort area. For that reason I rated the headphones 4 stars.",4.0 out of 5 stars,I was a little disappointed with the material on the ear cups
68,"on May 11, 2016",,I bought these for my husband to save my sanity!  He loves the volume on our TV way up high and I can't stand it.  I was complaining to a friend of mine who suggested I surprise my husband with this gift.  We BOTH love it!,5.0 out of 5 stars,We BOTH love it!
69,"on February 19, 2018",,we have the transmitter and two pair of phones and they are great.,5.0 out of 5 stars,... transmitter and two pair of phones and they are great.
70,"on February 2, 2018",,Outstanding. I recommend this to anyone that can afford them.,5.0 out of 5 stars,I recommend this to anyone that can afford them
71,"on April 18, 2016","
      2 people found this helpful.
    ","We first tried three well-reviewed bluetooth wireless headsets with our home entertainment system. None of them were satisfactory. All of them had very limited range of about 15', and all of them lost their wireless connection at one time or another and had to be re-paired (a nuisance and not something my wife will do by herself.) Sound quality, audio volume, and battery life were also issues.These Sennheiser RF wireless headphones cost considerably more, but they're so much better all around than any bluetooth models. Great range (can go to the kitchen 20' away or to the bathroom around the corner without loss of audio), connection always comes back perfectly even after replacing batteries or after a power failure (unfortunately not that rare in my area), and much better sound quality with no hiss, fade, or cut out. I subtracted one star for two reasons: 1. The volume could be louder (I like it really loud, so they're probably fine for most people), and 2. They hold my head somewhat tighter than I'd prefer (although it's not unbearable, and the fabric lining of the cups is quite comfortable).",4.0 out of 5 stars,"For use with home theater, much better than any bluetooth wireless headphones."
72,"on July 3, 2017",,"Bought this a couple of days back to connect to the LG UHD smart TV. I connected using the Optical digital cable. Very simple to connect and use and the sound quality is awesome. Very happy with the initial quality. As far as reliability and life, only time will tell.",5.0 out of 5 stars,Great initial quality
73,"on December 15, 2016",,Excellent sound quality and range.  Only reason for not giving them a 5 star rating is that they fit on the tight side and not quite as comfortable as my last set of Sennheiser's with the HDR-180 headset.  Perhaps that is because they are new.  Otherwise met all my expectations - quality product & super delivery service.,4.0 out of 5 stars,Excellent sound quality and range
74,"on March 14, 2017",,A worthwhile upgrade of the RS 170's,5.0 out of 5 stars,Five Stars
75,"on January 11, 2018",,Excellent headphones.  Using them with TV & Blu-ray DVD player.  Love the ability to adjust direction of sound which my older Sennheiser earphones lacked,5.0 out of 5 stars,Comfortable and versatile
76,"on April 13, 2016",,Work well for my husband who is hard of hearing. Now he can hear the TV without the volume blasting me out of the room. The wireless feature is a must as we don't need wires all over tripping us up.,5.0 out of 5 stars,"Good Product, Good Price"
77,"on June 30, 2015","
      5 people found this helpful.
    ","They work as advertised. Clear sound, comfortable to wear and great volume. Well worth the money.FYI- If you have a decent sound bar with hefty speaker magnets (Klipsch SB3, etc), DO NOT place the headphone charging base near the ends of the sound bar or it will not charge and the TV sound will fade in and out. It took me several days to figure out the problem which was not listed in the instruction booklet. I now have the charging base located on a shelve right below the center of the sound bar and it's working perfectly.",5.0 out of 5 stars,comfortable to wear and great volume
78,"on February 15, 2016","
      3 people found this helpful.
    ","Before I go in to detail, I will be upfront and say that I do not have much experience with wireless headphones. I had the cheaper RS 120s before, and the quality was disappointing. I have not tried any others.With that said, here are my thoughts on the RS 185. These are adequate for what I need. It's a wireless headphone, so I won't go too much in to audio quality. Needless to say, I would not use these for listening to music on a regular basis. I would say the sound reproduction is below average. Considering the cost, it is even more disappointing for music. But that isn't what I bought them for. The RS 185 is more than adequate for everyday use to watch TV or movies that are mostly conversational. Because they lack sufficient bass, depth, and soundstage, they are not as good for major blockbusters, action movies, or sci-fi movies that have more dynamic sound requirements.Although the base seems well built, the plastic quality of the cans themselves feels cheap for what I paid, but if the design goal was to make it light, then the use of plastic makes sense. The band feels relatively durable, but not sure how long it will hold up. It isn't too tight, so it fits snuggly without causing discomfort. The ear cushions are comfortable, but feel cheaper than what I expected.The range is fine. I don't walk around the house, since I use these for watching TV at night without bothering the rest of the family. Unlike my older wireless phones that eventually fell apart (also Senn), the quality is clear. I have not had any issue with interference or dropouts so I'm satisfied with that aspect.For the cost, I am not sure I would recommend this, although I have not tried the cheaper models. If the wireless quality suffers in the cheaper models, then there isn't much choice. I admit I was a bit disappointed in the audio quality, but these cans do fine for watching news or other TV programs that don't have a lot of challenging audio tracks.(Note: For comparison, I currently own and use Grado SR225i as my daily use cans on my iMac through NuForce µDAC2SE, use my Grado RS2i for purely music enjoyment, use my Bose QC-25 when I travel on long flights, and use Sennheiser PMX-80 for workouts. The sound quality of the RS 185 is inferior to the SR225i or even the Bose QC-25.)",3.0 out of 5 stars,"Perfect for Everyday TV, but Marginal for Music and Movies"
79,"on May 24, 2016","
      8 people found this helpful.
    ","I hesitated to spend so much on headphones but since I am deaf in one ear they really are a necessity if I'm to clearly hear and understand television programs. These headphones were totally worth it and I don't regret the expense at all.First I should say I am not a specialist in sound quality or any of the technical details. I only know what works for me and what I like. I have been using the headphones since April 2016 (about 3 months at this time) and have been very pleased . I wanted a pair of headphones that would allow me to lower the volume in the deaf ear. Though I can't hear in that ear, I can feel the pounding of the sound. These allow me to do that. It does not move all the sound to the hearing ear. It just lowers the sound in the deaf ear. I also wanted something easy to use. These also fit that bill.  Previously I had the 110 headphones. They were analog, not digital, and if I paused my program too long I would hear loud static. These do not do that. That alone would make a five star rating!The sound is great. It is easy to replace them on the stand to charge. I do this every night and have never had a problem with the rechargeable  batteries. The one time I forgot to recharge them, I heard a loudish beep that indicated the battery was low. I have not had to replace the batteries, but to do so is fairly easy. Instructions in the manual on p. 18. You just twist the earpad to see the battery compartment underneath.I had to get used to turning the headphones on and off before wearing them and adjusting the sound while wearing as it is a little different than the other set but it has not been a problem. They fit nicely, covering my whole ear rather than just sitting on the ear. There is a nice bit of cushioning at the top also which makes them comfortable even though they are obviously heavier than wearing earbuds or a lightweight pair of cheaper headphones.  The quality is much better than those.I am including pictures with details. I hope they are large enough and helpful. [I added a picture of the battery compartment to answer someone's question.]",5.0 out of 5 stars,"Great sound, nice fit"
80,"on January 30, 2017",,Great headset. I am partially deaf. No need to crank the volume up and annoy other people in the room. Pricey though. I love it. I have two headsets on 2 different televisions. And I'm still married....,5.0 out of 5 stars,Great headset. I am partially deaf
81,"on February 10, 2016",,"Headset controls are difficult to use until you learn which button on the headphone you are pushing, by feel. Or, you must take them off, make an adjustment, and then put them back on your ears.Documentation is very sparse.",4.0 out of 5 stars,"Difficult to adjust, initially."
82,"on September 26, 2016",,"spent quite a lot on these and they never worked, didnt connect correctly and they have never been used, you want them cheep?",2.0 out of 5 stars,spent quite a lot on these and they never worked ...
83,"on December 27, 2015","
      One person found this helpful.
    ",Love them. We have two headphones and the bluetooth transmitter and charger. Great package.,5.0 out of 5 stars,Love them
84,"on January 17, 2017",,"I am very pleased with my Sennheiser RS185 Headphones. They are exactly what I was looking for. Great sound, light to wear.  I was a bit worried about how much sound could be heard by others in the room but no worries there.  Delivery to Australia was good and they were well packed. Thank you",4.0 out of 5 stars,Very happy customer
85,"on March 17, 2017","
      One person found this helpful.
    ","I have owned the RS180 headphones for around 2-3 years and was happy with these.  I use them to mainly watch movies and TV.  I was excited when the the RS 185 were released, particularly as it gave the option of an optical connection as well as analog.  First impressions were very positive and the build quality is a definite improvement over the RS 180's. Further, the  headphones buttons seem better positioned now.  The cups seem bigger, covering the ear completely, which , in my opinion improves the sound and experience.  I connected via the optical input and was immediately impressed with the improved sound.  The sound is crisp, expansive and bass is taut. This was a definite improvement on the already impressive RS 180's  Listening to movies with these was immensely enjoyable.  HOWEVER, and this is the flaw, they proved to be very uncomfortable to wear for any lengthy period.  I found myself removing them frequently whilst watching a movie, due to the tightness on my ears.  My wife also complained of the same discomfort, something that we never associated with the RS 180's .  The discomfort was too great to bear and I returned them, going back to my RS 180's.  The RS 185 are in my opinion, a great pair of headphones which sonically are very, very good.  The build quality is fantastic and at the price here on Amazon, they are great value. I really wanted to keep them, but the discomfort from wearing them was too great.  I know some reviewers have commented how comfortable they are to wear, and may fit into that category and by doing so, will bag yourself a great pair of wireless headphones. I sadly did not.",3.0 out of 5 stars,Great headphones but with a major flaw.......VERY UNCOMFORTABLE TO WEAR
86,"on September 23, 2015","
      2 people found this helpful.
    ",Third pair of sennheiser wireless earphones. Worked great for 6 weeks then digital connection failed. Rca plug worked. Tech support and warranty Dept. Very helpful awaiting replacement. Also phone ear cups too tight and very uncomfortable. The 170 was great fit but after a few years it failed to function.,3.0 out of 5 stars,Mood service but product limitations
87,"on February 6, 2016",,"These are the best headphones I have ever owned.Yes they cost more but they are well worth the money.It doesn't take a tech savvy person to set up and use.I would recommend, to anyone who wants top quality combined with ease of use, pay the extra money and buy these.",5.0 out of 5 stars,Best Ever
88,"on March 20, 2018",,Very impressed with the quality of the product. Great sound and range.,5.0 out of 5 stars,Great sound and range
89,"on August 3, 2017",,Love these earphones almost as much as my wife does.  I can now hear the tv at my volume and she can listen at her level.  I hear a lot more of the conversations.  I only charge every other day or so.,5.0 out of 5 stars,Love these earphones almost as much as my wife does
90,"on August 3, 2017",,"they sound better than my previous version, $100 one. but not as good as to convince myself to ditch $100 head set I own.",3.0 out of 5 stars,they sound better than my previous version
91,"on December 2, 2016","
      One person found this helpful.
    ","The Fit and sound quality are great. However, I had an older and much cheaper Sennheiser and I could go all over the outside of my house. You can't go out of the room with the RF 185. For the money a bad deal if you want mobility around your home.",3.0 out of 5 stars,The Fit and sound quality are great. However
92,"on July 17, 2016",,"Great, especially for a wireless. I give it four stars cuz it's not the sound quality I expect from Sennheiser.",4.0 out of 5 stars,"If you want a wireless, open-back, headphone, then this is it. (And probably the only choice for open back honestly) lol"
93,"on July 20, 2017",,Work perfectly.  No problems.,5.0 out of 5 stars,Great headphones
94,"on January 26, 2017","
      One person found this helpful.
    ",I  really love it but if my husband watches with me the headset echos. I am not pleased with the distance. I go outside within 20 feet or less I lose the signal. I love the quality of sound. Price was great also. thank you monika,5.0 out of 5 stars,I really love it but if my husband watches with me the ...
95,"on November 7, 2016",,Very easy setup.  Comfortable for long wearing.  Fine sound reproduction.,5.0 out of 5 stars,A winner!
96,"on August 30, 2017",,great product  I have two of them  what more can i say..,5.0 out of 5 stars,sennheiser rs 185 wireless headphone system
97,"on March 27, 2016",,This is one of the best purchases I have ever made. I can now clearly hear the English accents of my English Murder Mysteries. I am not sure which I treasure most my iphone of my Sennheiser RS 185RF Wireless Headphone. This is way more than five star. It is perfection.,5.0 out of 5 stars,Perfection
98,"on May 15, 2017","
      One person found this helpful.
    ",Great Headset got for use with our TV! Sound is so great I wear them even when the speaker is on.,5.0 out of 5 stars,Very Nice
99,"on February 9, 2018",,"Works great but was hard to get audio out on hbo go and amazon on my Samsung TV. Secret is turn on headphones , turn tv to hbo go or amazon prime,  go to tv menu and set on pcm and it works.",5.0 out of 5 stars,How to set up with samsung tv
100,"on October 7, 2016",,"Good battery life, very stable connection, easy to setup",5.0 out of 5 stars,Five Stars
101,"on October 15, 2016",,This is a great system with crystal clear sound.,5.0 out of 5 stars,Five Stars
102,"on March 14, 2017",,very good,5.0 out of 5 stars,Five Stars
103,"on March 26, 2016",,really really really good product.  the sound is better than i have heard on ear phones.  would recommend this to anyone.,5.0 out of 5 stars,really really really good product. the sound is better than i have ...
104,"on January 4, 2017",,They are as good or better than my older pair 180HDR. Saved a bunch by buying refurbished which only meant the box was alittle bent in the corners. Used on a movie and there comfortable and sound great.,5.0 out of 5 stars,They are as good or better than my older pair 180HDR
105,"on March 20, 2017",,Really quality ear phones.  A bit pricey but well worth the extra cost. Wonderful sound and ease of recharging.,5.0 out of 5 stars,Quality Sound!
106,"on January 2, 2017",,Great item,5.0 out of 5 stars,Five Stars
107,"on March 13, 2017",,Great product and an easy transaction.,5.0 out of 5 stars,Five Stars
108,"on April 25, 2016",,These are truly superb headphones. I expected the best and I got just that.,5.0 out of 5 stars,They Rock!
109,"on September 21, 2017",,Works good except for the occasional drop out. Sound is very good.,3.0 out of 5 stars,Works
110,"on January 30, 2017",,"I could see these working for some people, but unfortunately I'm not one of them. I've schedule a return on these headphones for a couple reasons-- No ""wow"" factor for most expensive headphones I've ever purchased- Too heavy for me personally. Coming from a wired Sennhesier these are considerably more heavy, I should have weighed both for comparison as on paper they don't appear much heavier than an average set on Senny wireds. However, in practice the wired set feels weightless by comparison. The 185's for me were not comfortable for long periods of time and required removal and breaks. - Never had this issue before.- Bass is nonexistent even with using equalizers.- Cost, if these blew me away I would be fine with the price but that just isn't the case. If these were 25%+ cheaper I would then justify the non wow factor.As for good things... despite the weight these are decently comfy on the ears and head. The sound clarity is superb. These are crystal clear.Controls are easy to use on the headset and its super handy to have volume control wirelessly. Mute button on the set as well.Batteries last a whole work day easy.So I could see these working for certain people and not for others. I would really like to try the RS 180's that are out of manufactured- they're lighter and supposedly have better bass. I may also compromise with a set of 175's which supposedly have more bass as well.Also, I tested these phones on various devices and had some interesting results. I'm primarily using these with a PC and MAC computer.I tested:ASUS XONAR PCI-E Sound Card Headphone Jack via RCARealTek Onboard OpticalRealTek Onboard Headphone Jack RCAMac headphone Jack via RCAThe optical connection sounded like GARBAGE. Which I was really surprised at. The sound felt flat and lifeless.The Asus Headphone and RealTek onboard headphone were both much louder and much clearer than the Optical. I could not discern ANY difference between the $$$ Asus card and the $ onboard sound card on my motherboard. I ended up using the Asus despite being able to hear SOME NOISE out of the cans in this setup, only with high volume and dead air. The optical had zero noise at any volume. But the access to the Asus equalizers were desperately needed to try and add some bass into these cans.",3.0 out of 5 stars,The 185's for me were not comfortable for long periods of time and required removal and ...
111,"on February 1, 2016",,The best wireless headphones I have purchased.  The clarity of the sound and the range of the wireless base are fantastic.  I upgraded from the RS170 model and these are worth every penny.  The seller was professional and the item arrived on time.,5.0 out of 5 stars,The best wireless headphones I have purchased
112,"on June 15, 2017",,"I purchased these for $400 as a birthday gift for my husband.  We live in a small villa and he likes late night movies that echo throughout the walls.  This I thought was the perfect solution.  I got these at our seasonal home.  My husband travels 29 days/month and so in the year and half we had these, he's using them TWICE...TWO times.  He went to use them the other night and they didn't work.  I thought perhaps the rechargeable batteries needed replaced.  That didn't work.  I then called the manufacturer and only get voice mail.  All I'm getting in the earphones is noisy air.  I am so upset I can literally cry over this.  I would NEVER in a million years refer this company to anyone.  Please read these reviews of people who have complained.  I researched and thought I was getting the best one of all the reviews.  I feel like going to the company and shoving these headphones up their you know what.  I have an audio guy that does work for us and may contact him to come over to try to figure these out.  He also told me there are better companies out there.  Whatever you do, DON'T GET THESE!!!",1.0 out of 5 stars,PIECE OF $400 CRAP
