,Date,How Helpful,Review Contents,Score,Title
46,"on March 25, 2016","
      4 people found this helpful.
    ","I never use exclamation points.I put the base station dead smack in the middle of the house. I forgot something in the car outside, which I had to park around 75 paces away. I had perfect sound the entire way, not a single stutter.Of course, YMMV. But I haven't dropped a signal anywhere inside so far. I have three pairs of Bluetooth headphones that barely register a room away. These gigantor headphones are reasonably comfortable. They're large enough though that if you forget you're wearing them (good) you'll smack them against something accidentally (did this twice so far).I love my Bose Quiet Comfort Noise Cancelling in-ear earbuds. But the decibel reduction is about the same between the two. And the soundstage of the Sennheiser is much broader. By default, the sound doesn't ""pop"", and if you like bass, this isn't the set for you. With some equalizer tuning, you can get more depth. This was definitely a good purchase.",5.0 out of 5 stars,Range and More Range!
47,"on November 1, 2016","
      One person found this helpful.
    ","Outstanding sound control, especially having a significant hearing issue. I can finally hear conversations.On the negative, it is a bit harsh on my ears.",5.0 out of 5 stars,Great system
48,"on March 15, 2018",,GREAT WIRELESS HEADPHONES.This is my third purchase of Sennheiser Headphones and by far the best. Easy setup and use for clear sound from my TV.,5.0 out of 5 stars,GREAT WIRELESS HEADPHONES
49,"on February 22, 2017",,"Excellent product. Good sound, increases hearing ability with these old ears. Comfortable, easy to charge. No bleed noises, good range. Turning head does not make you lose sound. When I can afford it, I will get second pair.",5.0 out of 5 stars,Best head phone on the market for TV watchers.
50,"on October 1, 2017","
      One person found this helpful.
    ",Easy to setup.  Sound is clear.,5.0 out of 5 stars,Five Stars
51,"on March 20, 2015","
      4 people found this helpful.
    ","Great block on external noise.  Love the ability to still get reception when out of the room. Wonderful sound quality.  This is well worth the extra expense over ""run of the mill"" headsets.",5.0 out of 5 stars,Great block on external noise
52,"on August 28, 2016",,"Quality head phones though very expensive. As in previous reviews by others, would like them to be a bit louder when in hearing assistance mode but have  helped me to hear TV much more clearly. Would have been nice to get them for 1/3 off.",4.0 out of 5 stars,Sennheiser RS 195 RF
53,"on July 31, 2017","
      One person found this helpful.
    ",Great Product for us geezers,5.0 out of 5 stars,Five Stars
54,"on May 1, 2016","
      3 people found this helpful.
    ",I admit the quality of the Audio from the television is superior. It's very similar to theatre quality though I've recently purchased a less expensive pair of another manufacturer with very similar acoustics. Not sure the price is justified.,4.0 out of 5 stars,... the quality of the Audio from the television is superior. It's very similar to theatre quality though I've ...
55,"on July 14, 2017","
      One person found this helpful.
    ","Excellent product as it excels at retaining sound link to source even as I move from room to room..Seems not to require direct line of sight,  I have 3 pairs of  headphone as well (HDR 175x2 and HDR 195 which came with this order....All work with the RS 195ll.. Good price...Good dealer.",5.0 out of 5 stars,Excellent product as it excels at retaining sound link to ...
56,"on July 8, 2016","
      16 people found this helpful.
    ","After all the reviews and Youtube commercials, I have to say I am a bit underwhelmed. I chose the 195 because it was the top model. However, I m wondering if I would have been better off with the 175 instead. At least that has Bass Boost. This product has line level at best, and the sound is not nearly as robust as all the reviews would suggest.The construction is pedestrian, plasticie and not that comfortable. I was tempted to buy a line level amplifier after 10 minutes. This would have given me louder fuller sound that I expected. Trying to find a splitter for my Optic out for my TV was much harder than I thought. I eventually have to buy a powered Toslink S/PDIF 1x2 Splitter. The $9 passive splitters are a complete joke. Somehow I was expecting to be confronted with a gripping sound that justified going with Sennheiser-This product is over priced, should sell for $100. The fact that they have 4 models in this lineup is nothing more than a pure marketing ploy that is dubious at best. If they spent less money on differentiation and offered 2 models, they could save resources to make them more impressive products.Sony's Bluetooth with Bass boost is better and delivers a more impressive alternative. I originally replaced my Bose On Ear Soundlinc headset for this Sennheiser. I am beginning to regret it. I am not hearing a nuanced sound, clarity, and separation that sparkles, or any of the welcome artifacts that take advantage of a headset closed environment. They just built a headset that barely justifies being on my ears. I always take steps to avoid the dreaded buyers remorse. For the most part, my preparation pays off. Most people write, ""I really wanted to like this..."" I want to say that my preparation succeeded. Best advice to anyone wanting to buy this product is to ignore the 'name brand' and go out and try the alternatives in person first. I ignored this advice, and may be returning this set for something else in a matter of days.",3.0 out of 5 stars,Regrettably Underwhelmed
57,"on January 9, 2017",,"Using them on the boat when the other doesn't want to hear the same material.  Comfortable, good sound.  Can be set for music, voice.  Easy to raise lower the volume from the right ear cup.",5.0 out of 5 stars,Good Ears
58,"on January 7, 2018",,"Unlike old models, this one needs no tuning.  It just works!  Headphones are very comfortable.  Love it!",5.0 out of 5 stars,Perfect wireless headphones.
59,"on August 15, 2016",,They aren't loud enough for my intended application of listening to my electronic drum kit (caveat: I like it pretty loud). But I've found another application that these work well for. They're very comfortable and sound great.,4.0 out of 5 stars,I like 'em
60,"on January 20, 2016","
      4 people found this helpful.
    ",These are the best wireless headphones for set up and ease of use. The cost is a little on the high side but you get what you pay for.,5.0 out of 5 stars,These are the best wireless headphones for set up and ease of use
61,"on October 17, 2016","
      4 people found this helpful.
    ","These are great headphones for watching action movies privately. The sound signature seems to be designed specifically for this purpose. Bass is intense breathing life into action movies that other headphones seem to fall flat on.That being said, they really are only good for watching movies. I found the different sound signatures that can be selected on the front of the unit to not be useful (I do not suffer from hearing damage and thus don't really need to adjust the sound stage).These headphones are also not great for listening to music with. The bass overwhelms in most music types and even throttling down the lower frequencies using an equalizer (Spotify on iOS has one, for example) only turned the bass down a bit... it was still overwhelming and lowering the bass altered the sound stage and made the song sound strange. These remind me of beats headphones with the amount of bass they produce.Battery life overall was good and reception was mostly clear. I did occasionally notice micro dropouts while using the headphones when the base station was located close to my wireless router. Moving it a little further from the router seemed to eliminate these dropouts though.Overall these headphones really only seem to accomplish one goal: to watch TV with. In that case, they perform well. I otherwise wouldn't recommend them for anything else.",3.0 out of 5 stars,"Good for movies. Music, not so much (unless you are a bass head)"
62,"on August 26, 2016","
      One person found this helpful.
    ",The sound wasn't loud enough and quality of sound was not impressive. Not enough bass and too much treble.,2.0 out of 5 stars,Didn't meet my needs
63,"on January 31, 2017",,I sent these back because it was not what i wanted. These are really good for listening to music. I have a hearing problem and the 150 worked better for me.,5.0 out of 5 stars,These are really good for listening to music
64,"on August 4, 2016",,Husband love the headphones.  We have had Sennheiser before but an older model and we could not use it with the new television I purchased for him for fathers day.  These work great and he loves them.,5.0 out of 5 stars,Highly Recommend
65,"on February 15, 2018",,This is a wonderful product.  My husband has trouble hearing and understanding the dialog when watching TV and this product was designed for that issue.  And I can use the TV remote to turn the volume to my needs (much lower and during commercials) without effecting his. No more loud TV.  I love it. He loves it.  It was worth every penny.,5.0 out of 5 stars,This is a wonderful product. My husband has trouble hearing and understanding ...
66,"on December 31, 2015","
      17 people found this helpful.
    ","Bottom line, if you have severe hearing loss and are looking for a great unit, buy the RS120. This was my second try to upgrade my existing RS120 wireless headphone purchased in 2011. I have severe hearing loss, and have been completely pleased with the RS120. Previously, I tried the RS180 and now the RS195 in an attempt to upgrade my experience. Both the RS180 and RS195 a very nice units, well built and what I have come to expect from Sennheiser. I like their sleeker charging bases as compared to the RS120, although both headsets suffered from poor design on volume and tuning controls on the headset as compared to the RS120 in my opinion. The bottom line for returning both was that I was unable to get the volume high enough to adequately hear the TV. By comparison, I can tune the RS120 to about half way on a full charge and listen to the TV very comfortably. As the charge fades I have to gradually increase the volume but rarely had to max out the volume control. I was never able to get anywhere close on either the RS180 or RS195. So I bought another RS120 (having damaged my existing headset a month ago--still works, but the left side won't stay in place). It came in yesterday, charged it overnight and am extremely happy again. Kudos to Amazon for their return pollicy. I hope Sennheiser continues to make the RS120 or maybe increases their volume controls on their newer products for folks like me.",4.0 out of 5 stars,"Nice unit, but not for severe hearing impaired"
67,"on March 8, 2018","
      One person found this helpful.
    ","Seem to be very good sonically.  I have not tried all the options, but even the standard setting has much better fidelity than the TV speakers +/or sound bar.",5.0 out of 5 stars,Seem to be very good sonically. I have not tried all the options
68,"on October 20, 2016",,"One of the best wireless phones I have ever owned. Comfortable. For the price, however, there could be a more adaptable equalizer capability, but a good product just the same",5.0 out of 5 stars,One of the best wireless phones I have ever owned
69,"on September 29, 2017","
      2 people found this helpful.
    ","Good product, everything works like advertised. My only negative is the volume max is not loud enough for me.",4.0 out of 5 stars,Four Stars
70,"on March 1, 2016","
      2 people found this helpful.
    ","Not as comfortable as some earlier models I have owned, but they work quite well.  I use two hearing aids and I use these with them in - only needing to adjust one of them down a bit.",5.0 out of 5 stars,Not as comfortable as some earlier models I have owned
71,"on January 15, 2016","
      3 people found this helpful.
    ",if you are getting older and miss this music and good movies but can't hear good enough to enjoy them any more this product is what you need.,5.0 out of 5 stars,... you are getting older and miss this music and good movies but can't hear good enough to enjoy them ...
72,"on December 3, 2016",,"Very nice headphones.  Good quality build and great sound.  Unfortunately, I had to return it because it is only stereo (I was looking for virtual 5.1 sound).",5.0 out of 5 stars,Great headphones!
73,"on August 4, 2016",,"Using this for easier hearing of tv/videos is marred by the echo discussed in other reviews. Adjusting out the delay only does so much. Turning down the direct volume to limit the echo for the headphone user does not serve the entertainment of other viewers. This is a real problem. Except for that, the unit works well.",3.0 out of 5 stars,Echo loses two stars
74,"on February 7, 2016","
      2 people found this helpful.
    ","My third pair.  I am a solid Sennheiser customer. Materials, wifi and use are exceptional for watching TV and not disturbing the household.",5.0 out of 5 stars,"Exceptional, quality product!"
75,"on December 15, 2017",,Nice headphones even though the range is somewhat limited. They work great if you stay in the same room as the system that you are listening to.,4.0 out of 5 stars,Not too bad
76,"on December 2, 2016","
      One person found this helpful.
    ","I was going to use these for recording live, but the latency was horrible.  The fidelity was excellent, and for just listening to music they would be great.",2.0 out of 5 stars,but the latency was horrible. The fidelity was excellent
77,"on March 2, 2017",,"I have these hooked up to my tv, they provide excellent sound at long ranges in my apartment.",5.0 out of 5 stars,They provide excellent sound at long ranges in my apartment.
78,"on April 2, 2018",,They sound great and very comfortable to wear.  They work perfect with the Tv,5.0 out of 5 stars,Five Stars
79,"on May 12, 2016","
      6 people found this helpful.
    ","Crystal sound, I love this headset, the digital connector is a must, lightweight and confortable, lots of customizations.",5.0 out of 5 stars,I love this headset
80,"on March 23, 2017",,"At first I could not get transmitter to power on.I called Sennheiser and received ""Excellent help"" - the batteries needed to be replaced in the headphones.",5.0 out of 5 stars,Good headphones - Good customer support
81,"on March 6, 2017",,Bought these for my husband -- he loves them!!  His hearing is not the best and it was difficult for him to watch movies on tv because he could hear noise but not understand the words.  Now he can and he is SO HAPPY!!!,5.0 out of 5 stars,Sennheiser RS 195 Headphone System
82,"on July 26, 2017",,Works great.,4.0 out of 5 stars,Four Stars
83,"on July 25, 2015","
      3 people found this helpful.
    ",ARE A LITTLE BULKY BUT REALLY HELPED MY HEARING WHILE WATCHING MOVIES .,4.0 out of 5 stars,Four Stars
84,"on March 3, 2018",,Works well for at home watching movies or in the office listening to music.  Comfortable over the ear headphones with multi-selection sound mode.,5.0 out of 5 stars,Comfortable over the ear headphones with multi-selection sound mode
85,"on March 29, 2016","
      One person found this helpful.
    ",These are to replace older wireless headphones and I am finding they work very well. My dog kept chewing through the wired headset so I was forced to return to wireless and I am pleased with these and their functionality,4.0 out of 5 stars,finding they work very well
86,"on April 14, 2017",,Worth it now that the price has come down from the original release price of ~$399.00,5.0 out of 5 stars,Five Stars
87,"on December 19, 2016",,"Head set works well, easy to set up. Easy to adjust volume. All in all a good value.",5.0 out of 5 stars,Good Value
88,"on February 4, 2017",,"Very satisfied.  Works as reported. Built-in audio options are amazing.. It has improved my TV listening tremendously.My only criticism is that the volume control on the headset still doesn't go quite high enough. Nevertheless, I would strongly recommend the Sennheiser RS 195 Wireless Headphone to everyone!",4.0 out of 5 stars,Very satisfied. Works as reported
89,"on May 4, 2017","
      One person found this helpful.
    ",Amazing,5.0 out of 5 stars,Five Stars
90,"on June 4, 2017","
      One person found this helpful.
    ",Volume problems.  Not for the hearing-impaired,2.0 out of 5 stars,Low volume problems
91,"on March 9, 2018",,Excellent head set. Wife uses it to enhance her hearing while watching movies. Good quality.,5.0 out of 5 stars,Five Stars
92,"on October 25, 2016",,Does an excellent job at improving my ability to listen to TV privately.,5.0 out of 5 stars,Five Stars
93,"on September 15, 2016",,this Sennheiser RS 195 RF Wireless Headphone  does just what I wanted from a headphone listen to T.V. with T.V. soundTurned off.,5.0 out of 5 stars,Listen to T.V.
94,"on December 28, 2016",,Does everything it needs to do. It is picking up some interference but the xmitter probably just needs to be moved away from the stereo receiver. They block out the cackling from the kitchen perfectly but when I turn down the volume I can still hear conversations (What did you just say!??),4.0 out of 5 stars,Sennheiser RS 195 Wireless Headphone
95,"on February 19, 2018",,"Very clear audio excellent performance, but not cheap, however you get what you pay for. Only downside had to connect an audio splitter to the headphone jack in order to run two set of headphones",5.0 out of 5 stars,"Very clear audio excellent performance, but not cheap"
96,"on January 31, 2017","
      2 people found this helpful.
    ","Sound quality is good--not great, and volume is sometimes inadequate, which for a product that will be used by people with hearing issues is a problem. The digitally processed sound is a little muddy, and voices have that squeezed quality you often here from digitally processed sound. On the plus side, there's no static or interference. Build quality and fit are so-so, a bit underwhelming for a premium product at a premium price,  There are five obvious design shortcomings: Note that I've already been through two of these units, and both have the same problem--the headphones lose sync with the base station. The only solution, per Sennheiser tech support, is to unplug the base station for 15 minutes, which resets the unit. So the first design shortcoming is that there's no reset button or manual reset procedure. Letting the unit sit for 15 minutes while trying to watch a program is annoying. The first tech support call the tech told me the loss of sync was due to power-line fluctuations. The second tech support call the tech started spouting jargon and was so condescending I told him I'd call back to talk to someone else. I still don't know what the problem is, exactly, but the second design shortcoming is that this unit is much too sensitive to environmental issues and doesn't recover gracefully. I'm going to hook up a power-line conditioner to try to smooth out the power to the unit to see if that helps. The third design shortcoming is inadequate volume even at the maximum setting. The fourth design shortcoming is the absence of a USB connector for firmware updates that might correct the previous three design shortcomings. Fifth design flaw is that if you have a device that puts out a sound format that the base unit doesn't recognize, the base unit gets scrambled and you have to unplug it for 15 minutes to get it working again (see above, no reset switch). Playing a DVD through a DVD player not putting out a signal the base unit like will scramble the base unit. Hint: All audio from all equipment playing through the TV must be, if available, set to send PCM signals to the base unit.  This unit has promise. I suggest waiting for v2.",2.0 out of 5 stars,Wait for v2
97,"on February 23, 2017",,"Finally, my wife and I can hear the voices no matter how soft spoken and no matter how loud the background noise.  They really eliminate the background noise and using two sets on the TV, my wife and I can adjust the individual sound of each headset while muting the TV speakers.",5.0 out of 5 stars,Great Investment!!
98,"on April 29, 2017",,Love them,5.0 out of 5 stars,Five Stars
99,"on January 17, 2017",,Great sound,5.0 out of 5 stars,Clever
100,"on June 11, 2016",,I like to wander when I listen to music. This set has a far longer reach than bluetooth. Excellent and adjustable sound quality.,4.0 out of 5 stars,"Hear ye, hear ye!"
101,"on September 9, 2016",,Our son loves these headphones.,5.0 out of 5 stars,Five Stars
102,"on July 31, 2016",,superior product. The range is adequate.,5.0 out of 5 stars,Five Stars
103,"on June 11, 2016",,"Very good product, very good price on Amazon.",5.0 out of 5 stars,Five Stars
104,"on June 26, 2016",,The sound is very clear and headphones are comfortable to wear. The equalizer quit working after 6 weeks and was not able to return the headphones.  I am not happy with this purchase from Amazon.  If I had purchased these headphones from a Sennheiser dealer there would have been a 2 year warranty.,3.0 out of 5 stars,The sound is very clear and headphones are comfortable to wear
105,"on September 3, 2016",,Excellent! An easy transaction. Superb sound.,5.0 out of 5 stars,Excellent!
106,"on November 4, 2017",,"Like the Headphones, would buy again.",5.0 out of 5 stars,Recommend buying.
107,"on May 18, 2016",,Wireless is shaky when walls are involved... doesn't get very loud. I use it in my office.,3.0 out of 5 stars,Three Stars
108,"on February 9, 2016",,Expensive! They do have good sound and the voice mode (reduced background audio to make dialog easier to hear) works great.Comfortable over 4-5 hours of usage.,4.0 out of 5 stars,Comfortable
109,"on May 10, 2017",,"Very happy with the quality and fit. Good quality, comfortable fit and easy to care for. I am not 100% sure it is worth the price.",4.0 out of 5 stars,Good headset
110,"on January 26, 2017",,Christmas present for my son.,5.0 out of 5 stars,Jeff loves it!
111,"on February 16, 2017",,"The only problems are the lack of instructions on the digital/optical port on the base that has a ""trap door"".  I am very sensitive of being careful about jamming an optical cable into a hole where I cannot see the socket orientation.  I finally figured it out but it was trial and gentle error.  Picture on instructions do not reflect what you see.  Also the on switch on the ear phones is small and not obvious.  Instructions said turn on and hold 2 seconds but do not show where switch is - on side and not where controls are.  With an optical splitter it installed and worked as advertised using a sound base.  Head phones fit nicely on my large head.  The unit looks and feels high quality.  Looking forward to using this after I take out my hearing aids.  About to order a additional one for my wife.  They do not have stand alone charging units for spare head sets.  Also the cables are very stiff.  Would be nice they were ore ""limp"" or pliable.",5.0 out of 5 stars,Instructions need a tweak.
112,"on January 27, 2016","
      One person found this helpful.
    ",Had problems with the transformer on the first try but Amazon was great providing a replacement that now works well.  Doesn't have the range I expected but otherwise am satisfied.,4.0 out of 5 stars,... the transformer on the first try but Amazon was great providing a replacement that now works well
113,"on February 21, 2016",,Works as advertised.,5.0 out of 5 stars,Cool
114,"on February 8, 2017",,"Nice, You can't go wrong with anything Sennheiser. The only drawback with these types of headphones, their only digitally compatible with PCM signal inputs.",5.0 out of 5 stars,Great sound clarity!
115,"on June 15, 2016",,I truly enjoy the clarity and comfort of these headphones and have not found and draw backs as of yet.,5.0 out of 5 stars,I truly enjoy the clarity and comfort of these headphones and have ...
116,"on February 28, 2016","
      One person found this helpful.
    ","Clarity is great.Volume control is limited but will within the safe hearing level.Walking around my house there are dead spots, I do not have that problem with the cheaper Sennheiser.",4.0 out of 5 stars,Clarity is great. Volume control is limited but will within the ...
117,"on February 20, 2018",,Needs sound control...like treble...ear pieces are too tight...needs more volume.  Expensive,3.0 out of 5 stars,needs more sound control
118,"on July 3, 2015",,Above average performance. Excellent sound,5.0 out of 5 stars,Excellent
119,"on December 2, 2016",,What can I say? Exceeded my expectations. High quality and performance item. You will not be disappointed,5.0 out of 5 stars,You won't be disappointed
120,"on June 20, 2016",,"Even though they work better than my previous Sony headphones,  they still cut out periodically. I like the controls and the quality of the sound it is very good.",4.0 out of 5 stars,Sennheiser vs Sony
121,"on January 26, 2017",,"Sound quality is very good, gives you the ability to listen without bothering others.",5.0 out of 5 stars,Five Stars
122,"on December 14, 2016",,"Confortable, charging last a good while, easy to setup,I have suffered hearing loss, so it doesn't go loud  enough, but I will be getting hearing aids!! Should be loud enough for most people!",4.0 out of 5 stars,Listen up!
123,"on January 23, 2017",,"Excellent wireless headphones. Comfortable to wear, great sound and completely met my expectations!",5.0 out of 5 stars,Five Stars
124,"on September 1, 2016",,"Very substantial headphones with clear reception. I have not used the personal hearing feature, so cannot comment on that. I use the headphones mostly for TV viewing.",5.0 out of 5 stars,Recommend
125,"on February 20, 2018",,They work great.  My last set lasted for eight years until the ear pieces wore out.,5.0 out of 5 stars,They work great. My last set lasted for eight years until ...
126,"on May 26, 2016",,"I'm getting allot of feed back, probably on my end though.",4.0 out of 5 stars,Four Stars
127,"on March 7, 2018",,great sound,5.0 out of 5 stars,Five Stars
128,"on July 5, 2016",,A little difficulty to set it but gread product and very happy with it. Sennheiser customer service was very professional to help me,5.0 out of 5 stars,... difficulty to set it but gread product and very happy with it
129,"on September 19, 2016",,Sounds great,5.0 out of 5 stars,Five Stars
130,"on February 6, 2016",,Good design...volume does not go as high as I'd like.  The previous model worked better for my needs,4.0 out of 5 stars,Four Stars
131,"on June 6, 2017",,These wireless headphones work great! They last for hours on a single charge and sound great!,5.0 out of 5 stars,Sweet Sounds!
132,"on November 7, 2017",,These headphones are the best !!!,5.0 out of 5 stars,Five Stars
133,"on December 30, 2016","
      One person found this helpful.
    ",Very good,5.0 out of 5 stars,Five Stars
134,"on March 2, 2017",,Excellent at all levels.,5.0 out of 5 stars,Five Stars
135,"on April 10, 2017",,"Love these, much better than the old ones I had. Can hear everything.",5.0 out of 5 stars,Five Stars
136,"on December 29, 2016",,Works great! Way better than the tv speakers.,5.0 out of 5 stars,Five Stars
137,"on January 4, 2017",,only had for two days...balance works well...still getting used to them,4.0 out of 5 stars,Four Stars
138,"on September 15, 2015",,"Bought for my husband, he loves loves loves these.  Now we don't have to have the TV turn up too high, makes me happy also.  Great product",5.0 out of 5 stars,makes me happy also. Great
139,"on February 14, 2017",,"Expensive, but you get what you pay for.  Top notch product.",5.0 out of 5 stars,Quality sound and comfortable fit
140,"on October 3, 2016",,I have had this head phone for two months and they work great. Very clear sound.I would recommend them,5.0 out of 5 stars,LLC
141,"on January 20, 2017",,love it.  cuts out all outside sounds.  comfortable.  excellent range.,5.0 out of 5 stars,love it. cuts out all outside sounds
142,"on May 21, 2017",,awesome sound system,5.0 out of 5 stars,Five Stars
143,"on June 6, 2016",,Super Great Product.,5.0 out of 5 stars,Five Stars
144,"on June 8, 2016",,The headphones r wonderful. My mother can hear tv and loves them. Good buy for anyone with hearing loss.,5.0 out of 5 stars,Five Stars
145,"on September 22, 2016",,So far so good,5.0 out of 5 stars,Five Stars
146,"on July 15, 2015","
      2 people found this helpful.
    ","Use it for TV, Able to listen without bothering anyone else,  Sound is very good range is very good can go room to room and still able to listen! I'm changing my review after using this for a few weeks!! Stopped working can not hear a damn thing! Customer service sucks!! Amazon no help a complete waste of money!!!!!",5.0 out of 5 stars,Save Your Money!!!! Don't Buy!!!
147,"on March 3, 2016",,They are awesome!  Sound quality is incredible.,5.0 out of 5 stars,They are tops
148,"on February 12, 2017",,Tends to make you swet around your ears.,4.0 out of 5 stars,Four Stars
149,"on March 4, 2017",,as advertized,5.0 out of 5 stars,Five Stars
150,"on June 19, 2016",,Sennheiser finally got it right.  These are great!,5.0 out of 5 stars,These are great!
151,"on August 6, 2016",,I can now hear dialogue on TV!,5.0 out of 5 stars,Five Stars
152,"on October 20, 2016","
      2 people found this helpful.
    ","Needed a transmitter that would handle two head phones and maintain the speech enhancements. When connecting the second head phone the enhancements are automatically cancelled.  Probably very good for one person, but not what I expected.  Hence one star. Could have been 5 stars for one listener.  It was returned.",1.0 out of 5 stars,Not what I needed
153,"on June 5, 2017",,Helps a lot.,5.0 out of 5 stars,Five Stars
154,"on August 2, 2016",,Couldn't get it to work with digital audio feed. Had to use analogue.,3.0 out of 5 stars,Disappointing
155,"on January 8, 2016","
      3 people found this helpful.
    ","I already owned a set of wireless Sennheiser Headphones, so I was aware to the quality of their products.  At 64 years old, my hearing has somewhat diminished.  I wondered if I should spring for the RS 195 or settle for the RS185.  I'm glad I got the RS 195. I still use the upper limits of the the volume control, but I can hear the TV programs without making the neighbors uncomfortable.",4.0 out of 5 stars,I'm glad I got the RS 195
156,"on October 28, 2016","
      One person found this helpful.
    ","Tried tv ears and thought it had way too much treble and no balls.  I quickly returned it and after reading a few reviews I decided to get the RS195 thank goodness I did.  I hear absolutely everything.  My wife was getting tired of me asking her ""what did they say, what did they say"" now she's asking me ""what did they say"". I'm glad I purchased these.  It's like my father said you get what you pay for.  You want $100, headphones that's what you get.  If you want better you better spend more and that's what I did and I'm glad I did.  TV ears will definitely disappoint, RS195 definitely will not.",5.0 out of 5 stars,I'm glad I purchased these
157,"on January 14, 2017",,Excellent,5.0 out of 5 stars,Five Stars
158,"on August 1, 2016",,"Great sound, very comfortable!",5.0 out of 5 stars,Five Stars
159,"on September 7, 2015","
      6 people found this helpful.
    ",Headphones cut out occasionally.  Otherwise I am satisfied.,3.0 out of 5 stars,Otherwise I am satisfied.
160,"on November 18, 2016",,Design is brilliant.  Works long ways from transmitter even through walls.  Many modes that do not do anything when selected.  Tinny sounding - no base. I do appreciate the high notes because that is where my hearing loss is but I do not appreciate the induced hearing loss these deliver on the bass side.  I do not understand how a set of headphones this big can't sound better than a $1.00 pair of earbuds I can buy at the Dollar Store.  Sennheiser is highly rated and supposedly a high end brand in the Bose category according to their pricing.  Very disappointed in the sound controls and quality of the speakers in this unit.,3.0 out of 5 stars,Brilliant design.  Cheap electronics and speakers ruin this could be masterpeice.
161,"on May 26, 2015","
      2 people found this helpful.
    ",A cheaper model would have offered the same hearing benefit of this more very expense model. Some of the volume knobs and settings appear useless. May not work for severe hearing impaired,4.0 out of 5 stars,Wireless Headphones
162,"on May 21, 2016",,2.4GHz frequency used by this set gets blocked by my microwave unlike previous Sennheiser sets. Very expensive and the conversation enhancing feature is nothing to sing about. Charging two headsets more complicated than the older sets - base unit can only charge one headphone at a time.,2.0 out of 5 stars,2. 4GHz frequency used by this set gets blocke ...
163,"on January 25, 2017",,"broken out of the box, power supply worked but flashed only as power was plugged in each time I plugged the power in at the wall, would not charge, would not power up, looked very nice but to expensive for a shelf orniment.",1.0 out of 5 stars,wast of time.
164,"on January 12, 2018",,Headphones appear well made and give fairly good sound when I can get them to work.  Therein lies the problem as I can't get the darn things to connect or give any sound a significant percent of the time.  Sometimes they work and other times they do not.  Quite a bit of money for something that does not really work very well.,1.0 out of 5 stars,I would not recommend.
165,"on December 25, 2016","
      One person found this helpful.
    ",Not loud enough. It needs a master gain switch on the back of the unit.  The audio out of my tv isn't adjustable inside the tv and the line isn't loud enough.  Gonna need a separwte stereo line level booster to make this work.,1.0 out of 5 stars,Not loud enough.
166,"on December 9, 2015","
      One person found this helpful.
    ",Works as expected,4.0 out of 5 stars,Wireless head phones
167,"on April 20, 2017","
      2 people found this helpful.
    ",The sound is very low can anybody help me i try's with optical.. any one with same issue,1.0 out of 5 stars,One Star
168,"on December 13, 2015",,Excellent product,5.0 out of 5 stars,Five Stars
169,"on August 22, 2015","
      One person found this helpful.
    ",Met my need,5.0 out of 5 stars,Five Stars
170,"on July 29, 2016",,Nothing wrong with the headphones but the lesser model 175 was what I wanted.,5.0 out of 5 stars,Five Stars
171,"on August 1, 2016",,Great sound,5.0 out of 5 stars,Five Stars
172,"on September 29, 2016",,VOLUME IS LOW.,3.0 out of 5 stars,Three Stars
173,"on February 9, 2016",,Excellent headphone system for the hearing impaired.  Pricey but worth it.,5.0 out of 5 stars,If you're hard of hearing these are are the ones to buy
174,"on June 21, 2017","
      2 people found this helpful.
    ","I bought this as a gift for someone who is hearing impaired. These headphones are descent, at best, for someone with normal hearing. By the time I was able to go and visit I found out the person does not use them because they still can't hear properly. And now my window for return is closed. I am stuck with a useless expensive set of headphones.",1.0 out of 5 stars,Not For The Hearing Impaired
175,"on March 13, 2015","
      One person found this helpful.
    ",When I needed support from this vendor I never got an answer. At the end I figured out the included batteries were worn out. The system otherwise works really well.,4.0 out of 5 stars,When I needed support from this vendor I never got ...
176,"on January 21, 2017","
      2 people found this helpful.
    ","Sorry we did return the headphone, it was not strong enough for my husband.  He has severe hearing loss",1.0 out of 5 stars,One Star
177,"on December 26, 2016","
      One person found this helpful.
    ",Wouldn't hold charge. Never got to use them.,1.0 out of 5 stars,One Star
178,"on December 4, 2017",,"Just got this and the quick start guide is awful...it's a huge fold out, with several languages, front and back.  Each step jumps from English to something else.  Even by numbers, it is next to impossible to follow.  I had to call Sennheiser for a quick start guide in only English and there isn't one.  The guy I talked with is sending me ""all the information I have""...I'm currently waiting for it.  If the QS guide is so difficult, the full user guide has to be worse.  I may change my mind if I can set the thing up.  Otherwise, it will be returned and I'll buy something else.",1.0 out of 5 stars,Initial impression is 0 stars....if I can ever set the thing up. it may be better.
179,"on June 18, 2015","
      22 people found this helpful.
    ","Headphones are a bit heavy & bulky. Have leather type ear cushions which are hot. Their suede type cushions are more comfortable.  All that is manageable.  I wish they would have noted somewhere in their advertising or promotion that these phones really are for people that have normal hearing. If you are hearing impaired, these phones are worthless. All the controls and modifications they allow produce a sound too soft for me to hear with. I have to use them as a pass through without modification in order to get adequate volume for me.  In that mode the midrange is too soft & overshadowed by the base & treble. Very disappointed.",3.0 out of 5 stars,Hearing impaired - Pass on These
180,"on November 3, 2016",,I expected more from Sennheiser.,3.0 out of 5 stars,Three Stars
181,"on August 25, 2016","
      2 people found this helpful.
    ",waste of a lot of money in AU currency.. do not turn up even with expensive sound card.. if i was to turn head phone setting off my windows would break.. yet these things are whisper quite what is the point of having headphones except to not annoy neighbours?,1.0 out of 5 stars,DO NOT DO IT...
