,Date,How Helpful,Review Contents,Score,Title
332,"on March 19, 2018",,"What kind of moron designer puts the off button right slap bang in the middle of the two most used buttons? (Those being the volume controls). Seriously? Someone needs to be fired because of this! That being said the sound is simply the best. Epic. Oh, and not suitable for people with big heads and ears. Stick with Sony. I wish I had.",2.0 out of 5 stars,"Big heads/ears, don’t do it."
333,"on November 5, 2014","
      One person found this helpful.
    ","I connected this to our Smart LG 55"" TV and it works great - EXCEPT when using any of the SMART features like Netflix, Amazon Prime or any of the other network accessed streaming media sites that come as features for the LG TV. When trying to use the headphones for those features, all I get is loud static. Otherwise, these wireless headphones are awesome. I can roam ANYWHERE in my home and still hear the audio portion of what is playing on my TV - even in the yard. (Had the streaming media features of my TV worked through these headphones, I'd have given 5 stars.",4.0 out of 5 stars,"I connected this to our Smart LG 55"" TV and it works great - EXCEPT ..."
334,"on July 23, 2014","
      One person found this helpful.
    ","Very happy with this headphone.  Unlike my Sony 90-dollar headphones, there is no static whatsoever.  Sound is crystal clear. I use this equipment to suppress the late-night sound of gunfire of my video games.  Not for music, so audiophiles please consider. I would give it five stars if were not for the difficult on-switch.",4.0 out of 5 stars,A good static-free headphones.
335,"on January 9, 2015",,"A well built product with a good base and surround sound. Even though this is advertised as a ""digital"" headphone set it only works with an ""analog"" input. If your TV, stereo, or other device only has a digital output jack, you will need to purchase a digital-to-analog converter for the headphones to work. Set up was a smooth process and the rechargeable batteries came almost fully charged.",4.0 out of 5 stars,A well built product with a good base and surround sound
336,"on February 26, 2015",,"The good: Sounds great and they are very comfortable. I own almost every form of sennheiser headsets out there. Their quality is consistently great.The bad: After several e-mails back and forth with tech support, ""...you need to turn on the transmitter and headphones separately. This is the way the system is designed and there is no way around this."" My old set, I could just turn on the headset, listen and turn them off etc. this one you have to turn on the base and then the headset. Huge bummer because my base is located behind the TV. Also, the blinking LED can be annoying, especially when I'm watching in bed and trying to not disturb the wife.",3.0 out of 5 stars,Nice set with reservations
337,"on March 23, 2014","
      One person found this helpful.
    ",Pros:  Very good transmission between headphones and transmitter.  Headphones are comfortable.  Easy to set up.  Rechargeable batteries last more than a few hours at high volume.  Surround sound effect very good.Cons:  Makes an annoying hum at low volume but it's not detectable at high volumes.  Expensive for what you get.  Bass output much less than expected.,2.0 out of 5 stars,Makes an annoying hum at low volume
338,"on August 29, 2014",,"My husband and I really like it.  He is a bit hard of hearing, but not enough for a hearing aid.  I no longer have to tolerate the loud TV.  I only wish it was easier to switch from one TV to another.  It has a good range so that my husband can leave the room, go upstairs, and not miss a word of the news, O'Reilly, or financial, football, golf, baseball, or basketball commentary.",4.0 out of 5 stars,SUPER!
339,"on March 16, 2014","
      One person found this helpful.
    ","These headphones are great. They are comfortable for hours of use, long lasting batteries, and the handy charger / receiver / storage stand means no down time. I bought both my wife and I a pair primarily for watching tv, and what a difference they make in the enjoyment of the programs. I highly suggest that anybody who appreciates good quality and outstanding sound to purchase them. They are not the cheapest wireless headphones available, but they are well worth the money.",5.0 out of 5 stars,Best buy for your buck
340,"on May 28, 2013",,"Excellent headphones, easy and quick to install.... 5 minutes the most.  Part of that time was due to my confusion as to which audio connection I wanted to use on my TV or DVD player.  The sound quality knocked me off my chair the first time watching a dvd movie with the surround sound and the dynamic bass feature activated.  I had to keep looking around... it was a ""theater experience"" with the headphones playing sound ""tricks"" in my head.  I can now freely turn up my music, a TV show or a late night movie without feeling that I will be disturbing any of my neighbors.  I have even travel 50ft outside my home while listening to music and forgot that I had my headphones on because there was no noticeable change in the clarity or level of the music.  I Highly recommend the Sennheiser RS 170.",5.0 out of 5 stars,A MUST BUY !!
341,"on August 27, 2012","
      One person found this helpful.
    ","These earphones are excellant!  I replaced a $100 sony wireless set with these and there is no comparison!  They run on rechargeable AA batteries, so future replacement is no problem.  I also bought a spare set of ear pads on ebay for $25 (shipped from Singapore), so I'm in it for the long haul.The sound is crystal clear and put my Bose speakers to shame.The range is good through my apartment, but does not include going down one floor to the laundry.",5.0 out of 5 stars,Outstanding quality headset
342,"on April 1, 2017",,This is great for those times when others will be disturbed by the TV. Very comfortable fit. Only complaint is that the volume controls are difficult to find without taking the headset off.,5.0 out of 5 stars,Just what we needed
343,"on December 24, 2011",,"Sennheiser RS 170 Digital Wireless Headphone with Dynamic Bass and Surround SoundI have owned many different brands of wireless headphones over the years and they were OK at best.(Sony, JVC, others) When looking at buying a new set, I was pleasantly surprised the new technology had discovered a way that didn't hiss and make static noise when you turned your head in certain directionsThese Sennheister RS 170 sound great!... clear as a bell, no distortion and no hiss between songs and a true joy to listen to all types of music.The headphone controls are not easy to feel when you are wearing them, but you can feel the center switch, (the switch to mute or on,off).  If they would design the buttons with more predominant touch feel surface, or just spaced them a bit, it would be easier to adjust while wearing.this is not a issue that should keep you from buying them.  You will be glad you spent the extra money and got something of high quality and last you for many  years to come.I hope this helps in you decision.",5.0 out of 5 stars,Best Headphones I have ever owned
344,"on December 28, 2014","
      One person found this helpful.
    ","The sound was great, but they were a pain to adjust. Also, I ordered an extra set of headphones that never worked. I kept for 30 days to see if I could figure them out, but wound up returning. I had the 130 RS which were fabulous--I can't believe they were discontinued. The 130 headphones lasted for five years than stopped working (maybe that's why discontinued).",2.0 out of 5 stars,"The sound was great, but a pain to adjust"
345,"on December 28, 2012",,"I have owned their RS 120 wireless headphones for 7 yrs and they still are working perfectly in spite of being dropped, sat on, slept in and used around the clock so I gladly ordered the upgraded RS 170 wireless headphones. They fit snugly and seal out almost all outside noise..the sound is great and is free of any static..the only trouble I have is that one side seems to be dominant in volume..I can hear it in both ears but not as well in one as the other..but I'm still working on it..there are no real written directions with these but a Disc..I have high hopes for these and know I chose a great product.",4.0 out of 5 stars,Great sound..
346,"on August 23, 2011","
      2 people found this helpful.
    ","These headphones are absolutely amazing. The sound quality is head and shoulders above any others I have owned, wired or wireless. These are extremely comfortable, although their large size may make listening to music in bed a bit awkward. They have great range, even through walls. If they ever do cut out, just stand still for a moment and the sound will return within a few seconds. As mentioned before, the sound quality is unbelievable for wireless. The surround sound simulation is really what set these apart for me. Every now and then, a particular song or two may sound bit strange with the surround sound or bass enhancement features, however, this is rare and can be remedied simply by disabling the feature. My only major gripes are with the volume control buttons and power indication light on the headset. If you enjoy listening to music or watching tv in the dark, you may want to consider placing a small piece of dark tape over the power light; the blinking can get annoying. The volume control buttons are located on either side of the power button and are hard to distinguish without looking. This, however, can be remedied by attatching some sort of raised surface, such as an additional layer of rubber, to the buttons. As a whole, I would absolutely recommend this product. If you can find a good deal like I did (about $250 or less), these are a great buy or anyone who wants studio quality without breaking the bank.",5.0 out of 5 stars,"Great product, some very minor flaws"
347,"on April 22, 2015",,"Love these headphones. I never noticed a delay or even an echo if the tv volume was also turned up.The only con I could think of is the buttons on the headphones are small and are almost flush, so a little hard to feel while wearing to adjust the volume. I wanted to buy a pair for my Mom, but she would never be able to control these without taking them off and getting her glasses.",5.0 out of 5 stars,Excellent sound
348,"on April 21, 2014","
      One person found this helpful.
    ","It took listening to a friend's headset to make me a believer. I now have have over 100 hours listening to this headset, and am enjoying watching TV, videos, etc like never before. I have a hearing deficiency in the mid level sound range and was not able to pick up all the sounds broadcast. It wasn't until I used the RS 170's that I realized how much I was missing. No more.I just purchased another headset as a companion for my home set and gave one to a friend as a birthday present. Other than a HDTV, this is the best money I have spend for my entertainment viewing pleasure.",5.0 out of 5 stars,The pleasures of total audio are now here.
349,"on June 10, 2016",,I bought this headset a few years ago and was taking it to Florida in the winter. Decided to get a second one to leave in Florida. I love this headset as you can move around the house and still have audio. My previous model had a narrow window and if you move out of the beam you got noise. I can move around my house and even in the basement I still have audio.,5.0 out of 5 stars,I love this headset as you can move around the house ...
350,"on March 17, 2014",,Been using these for several months now and I find the sound to be very clear with no distortion.  You need to read the instructions to make sure you set it up correctly.  The volume buttons on the headsets are on either side of the power button but I just set it where I want it and then just use the TV remote to adjust the sound when needed.  The batteries can easily be manually replaced when needed and they are the top of the line rechargable batteries that are known for holding a charge a long time.  I use mine strictly for watching TV.,5.0 out of 5 stars,Very Clear
351,"on November 7, 2017",,Quiet and clean - just the way I like the sound to be - 'specially late at night when you do not want to disturb the rest of the family.Really like the surround and bass enhancement buttons.,5.0 out of 5 stars,Quiet and clean - just the way I like the sound to be - 'specially late at night ...
352,"on September 10, 2013",,"The headphones work just fine.  There is no interference or fading, as with the previous (Sony, I think) set, which I returned.  The Sennheiser RS170 has good sound quality, and cuts out background noise.  I find the adjustments on the right earpiece not practical, in that I have to remove the headset to make the adjustments.  This is a set and forget thing, though, so not an issue for me.  So now I can watch TV and hear quite clearly.",4.0 out of 5 stars,Works fine
353,"on December 8, 2014","
      One person found this helpful.
    ","Pros: Great sound and good sound isolation for closed cans. Comfortable and decent build quality.Cons: The headphones are too small.  The buttons offer a very poor user experience, this is why previous models offered an on/off switch and a volume potentiometer. It was tactile and you could interpret it.  The pairing experience for a second set of headphones is a very poor experience.  There is much that can be inferred for pairing automation that they neglected.  By far the worst design is the automatic standby of the transmitter.",2.0 out of 5 stars,Multi phone pairing and automatic standby of the transmitter makes for a poor UX
354,"on June 16, 2016",,The headphones are very comfortable and the sound is great.  I am able to walk around my home and still hear what is going on while the TV is in another room.  I truly love this feature.  My only big concern is that the battery charge only lasts for a short time.  I previously used a very inexpensive set which only required charging (depending on use) about once every 7-10 days.  The Sennheiser headphones require that they be charged almost each time used.,3.0 out of 5 stars,Great headphones except for battery issue.
355,"on August 14, 2016",,"An underperformer for what I expected for the brand. There's an annoying background beep sound if you turn the volume up.  I bought this for my home studio, but it is absoultely inadequate for playing any live instrument on these phones: The delay between you hit your instrument and the time it gets to your ears makes this device unsuitable for this type of application. It's okay for watching movies though.",1.0 out of 5 stars,There's an annoying background beep sound if you turn the volume up
356,"on January 1, 2016",,Bought this as a gift for my dad who is hard of hearing and needed the TV turned on high volume. I love that he can listen to it at the volume he needs and we can listen to it at a normal volume. Not complicated to set up and have not had any problems or issues.,5.0 out of 5 stars,Quality wireless headphones
357,"on November 26, 2014",,"My wife and I have been using 2 sets for a year with no issues. They are reliable and comfortable for hours on end. They sound very neutral, not like the sound is processed at all. A little pricey but well worth it.Too bad our family room acoustics are _so_ bad that the sound is unintelligible. They should outlaw cathedral ceilings in these circumstances.",5.0 out of 5 stars,Excellent in Every Way
358,"on June 29, 2017",,"Good for my purposes: to be quiet at night, but sound can get distorted at higher bass levels. Not as capable considering the manufacturer, but I'd consider buying again.",3.0 out of 5 stars,Good for my purposes
359,"on September 18, 2014",,I read so many reviews saying that rs 170 had static or they are not comfortable and my favorite was that some people said that rs 170 are not noise canceling. Those reviews almost stopped me from the purchase I am so happy I went with my gut and bought the rs170. It is by far the best investment I have made this year. This is why my wife goes to bed earlier than me.  I was having so much trouble watching tv while she is trying to sleep with the noise. I can turn my rs170 up loud as I wish and she can't hear them. Not just that they are the best feeling headphones I have had let alone the sound is phenomenal. The best part is I have a window a/c unit right next to my side of the bed and with these headphones I can't even tell it is on.. these are amazing I highly recommend the rs170 digital!!!!,5.0 out of 5 stars,go for it
360,"on December 12, 2012",,"I have used Sennheiser wireless headphones for several years, and the experience has been great!  I replaced the headsets when they wore out (until now).  Sennheiser has stopped making the great analog wireless headphones.  Apparently, the RS 170 is the digital replacement.  First off, the sound is at least as good as the old headphones, and the surround sound works suprisingly well.  Unfortunately, Sennheiser did not retain the simplicity of use on these new headphones.  The setup is strange, requiring ""pairing"", similarly to Bluetooth.  And, to top this off, the system defaults to only one headphone per transmitter (it is possible to use more).  Why would they want to do this?????  The final blow is the necessity of firguring out the setup sequence by watching a light blink.  Come on, guys.  Bring back the HDR 140 that we all love.  The Final Groan - This new system cost me well over $300 (with the add-on phone set), so it's not practical to put them away in the closet.  Maybe I'll give them to someone for Xmas.",3.0 out of 5 stars,Disappointing Model Replacement
361,"on November 19, 2014",,I am extremely happy with this purchase. I bought the headphones for me to use to walk on my treadmill. For years I would simply turn the TV way up and still I would miss stuff they were saying on TV. So I researched and read reviews of others and felt this would be the product to try. Crisp & clear sound. Yes the 1 downfall is the volume on the earpiece but seriously where are you going to put it. So I set the volume in advance and adjust if necessary. I have traveled upstairs with them on and never missed a word. So I would recommend this product for anyone.,5.0 out of 5 stars,I am extremely happy with this purchase
362,"on March 3, 2017",,"These are great. They were easy to set up and the sound quality is very clear.  My hearing isn't what it used to be, I wear hearing aids but still sometimes have trouble understanding the television.  These headphones eliminate that issue completely.",5.0 out of 5 stars,Good product
363,"on April 17, 2016","
      One person found this helpful.
    ","I'm thought i was spending too much for a set of headphones, boy was i wrong, best sounding headphones i ever had on my head . also the most expensive set ever been on my head. very glad i got off the bucks and did not resort to buying a cheap pair, sound is so clear in other rooms of house plenty load enough, i can even go outside if not to far away from house and sounds good.",5.0 out of 5 stars,best sounding headphones i ever had on my head
364,"on February 9, 2015",,"These are great..and when the wife and kid is a sleep I can use these to watch movies or catch up with the news without disturbing anyone.  I also about a second pair so that I can watch TV with my wife and not worry about waking our boy up.  I have a 7.2 surround system and an amp, make sure you dont have the receiver for this unit too close otherwise you will get some interference.  Once I moved it away the sound was crystal clear.",5.0 out of 5 stars,These are great.. and when the wife and kid is ...
365,"on June 3, 2015",,I was concerned the headphones would be clunky like the old days but these are light like a feather so I don't even notice I have them on.Sets up quickly.  I had a problem with the voice on the TV not going away but their help pages online where very helpful.  I just needed to refer to my TV settings.,5.0 out of 5 stars,I was concerned the headphones would be clunky like the old days but these are light like a ...
366,"on April 21, 2013",,"Received in shortest possible time. Packaging was good too. I hooked up to my stereo receiver thru the headphone jack and they have been working well ever since. The controls on headphone are very awkward to use. You have to remove from your head to use buttons.I had the Sennheiser RS 120 before and controls are much nicer to use, but then they would always want to fall off of your head.The Sennheiser RS 170 are much nicer to wear and stay put on your head and have the better sound. Just alittle more money, but a much better to wear and hear...",5.0 out of 5 stars,Sennheiser RS 170 Digital Wireless Headphone
367,"on January 2, 2012",,"I bought these to replace a pair of $50 wireless headphones (purchased elsewhere) that broke within 6 months. These are great. The sound quality is excellent. The headphones pick up the more subtle sounds that I would not catch with my regular speakers. They are also very comfortable and can be worn for hours. The electric cord and the cord that plugs into the audio slot are both generously long. The reception is much better than cheaper products. I can even go outside with them and still be able to hear the TV, podcasts or whatever I am listening to. Overall these are excellent headphones that I highly recommend.BTW, this product comes with rechargeable batteries. I don't think that's in the product description.",5.0 out of 5 stars,"Great headphones, good range"
368,"on October 10, 2013","
      One person found this helpful.
    ","I am 77 years old and hard of hearing.  I have tried many headsets and hearing devices over the years and THIS IS BY FAR THE BEST HEADSET I HAVE EVER TRIED OR SEEN.  The sound is rich and crisp and clear and easy to understand.  The headset is comfortable to use.  The 110 db volume is loud enough to overcome my deafness. Bring able to plug into my TV's RCA audio output plugs that do not turn off the TV speakers is great so my wife can share the programs with me.  ( SONY BRAVIDA TV's have RCA audio/video output plugs.)  It is also compatible with my hearing aids, but I do not need to wear my hearing aids with this headset.",5.0 out of 5 stars,GREATEST HEADSET I EVER OWNED
369,"on October 3, 2014",,"Bought these after trying them at cousin's house.  We both  LOVE them!  We have an open concept house and my husband loves his TV programs (which are often loud and sometimes a bit violent) .  He puts these on and he can hear perfectly, unencumbered and I can go about the entire house doing whatever I want without bothering him.  Should have bought them years ago!",5.0 out of 5 stars,We both LOVE them! We have an open concept house and ...
370,"on August 24, 2015",,"I live in an apartment and after 9pm and Sundays are ""quiet time""This headset has improved my life. I can enjoy TV, movies , and music anytime I want without bothering neighbors.Once a while I have an echo problem but not so bad. Concrete walls blocks the connection. I need to pose  TV or stereo when I need to go to kitchen and bathroom. Overall I think this is a good buy.",4.0 out of 5 stars,Good Buy
371,"on July 20, 2010","
      4 people found this helpful.
    ","I have had two sets of these Sennheiser headphones for more than 4 months and would highly recommend.  We have been longtime users of Sony wireless headphones and were content with those, but the sound quality had begun to deteriorate (or our expectations got a little higher.)  I've been happy with other Sennheiser equipment, so I was willing to make the higher end investment when replacing the Sony headphones.  These are well worth the extra money when we consider how regularly they are used.I bought one pair for our main HD tv and the set works very well. The sound quality is perfect and the ear cups really block out external noise and voices (sometimes to my wife's frustration.)  After a week, I bought a second set for the computer/gaming room after I was reassured by vendor support that there wouldn't be mixing of the two signals.  The transmitter bases are only a few feet apart and separated by a wall, but there have been absolutely no crossed signals or interference between the two sets of headphones when they are both being used.  The first set is used in our front room for TV and BluRay viewing.  The second set is used for computer/PS3/music and are regularly used when working out on the stairmaster with excellent results and rugged usage. The signal range is good but is lost when you are more than a few rooms away from the base.PROS:- stylish looking black base and headphones- perfect signal strength with no static (either receives signal or doesn't)- no mixed or bleeding signals from two sets of headphones- rechargeable battery life is good and lasts more than a day, when you just leave them on- easy to hang the headset over the base for charging without any tiresome jiggling for a perfect fit (like our previous Sony headphones)- headset fits comfortably when working out or just sitting on the couch- plug and play setup with no tuning required to get signalCONS:- power/volume controls on headset are not intuitive and take a little bit of familiarity- not cheap, but worth it",5.0 out of 5 stars,Excellent headphones.  I've bought a second set for computer room.
372,"on May 27, 2015",,"Bought these for my 96 year old Father in Law.  He loves them and has allowed him to keep enjoying both TV and music in spite of some significant hearing issues.  Even more impressive, we ran into some problems which caused us to contact Sennheiser technical support.  The response was prompt and even though the problem turned out to be a defective headphone socket in a TV, the technician John Rust helped us to troubleshoot and fix the problem.  I was quite impressed with the customer service.",5.0 out of 5 stars,Good product and great service.
373,"on October 31, 2011",,"I purchased these headphones to play games and watch movies on my Xbox 360. The sound quality is really nice. With bass boost turned on, the bass has a good quality worthy of a good gaming/movie experience.As an alternative to 5.1 surround, these headphones do a nice job. My wife doesn't like me to turn the volume up too loud when I play games, so these allow me to listen at a volume I enjoy.One minor complaint is the push button system. You have to turn off both the headset and transmitter when not in use. It's also too easy to turn the transmitter to multi-user mode instead of turning the system off. I don't know if that increases power consumption, but a minor annoyance. It would have been easier to have just added another button and an on/off switch.Can't be the clarity of the sound though!",5.0 out of 5 stars,Great Sound!
374,"on June 23, 2015","
      One person found this helpful.
    ",Works great on one television but not at all on the other.It would be easy to blame the headphones but I believe it truly is the television's lack of signal strength being put out thru the jack.Sound is great. Just what I needed.,5.0 out of 5 stars,Works great on one television but not at all on the ...
375,"on February 7, 2015",,"My analog wireless headphones died after over a decade of use. Switching to digital was like the difference between night and day. The elimination of hiss was the biggestWith the RS 170, you get dynamic sound with good bass. They don't stand up to my 7.1 Razer headphones on my PC, but for the entertainment system in the family room, perfect.",4.0 out of 5 stars,A Great Upgrade to Digital
376,"on August 14, 2017",,"great headphone system, perfect for watching tv/movies at night",5.0 out of 5 stars,Five Stars
377,"on January 10, 2015",,Sound quality and distance is good for a wireless device but the switches (there are five) on the right ear cup are too flush and close to one another making it difficult to hit the right one without removing headset.  Switches should be more differentiated by touch/feel/location.  Very disappointed with this aspect.,3.0 out of 5 stars,Needs improvement
378,"on February 7, 2014",,"This headset is comfortable to wear and has great sound. To keep its batteries charged, merely set it on the charging / storage station. I have a little trouble adjusting the volume while wearing the headset because of the location of the controls on the right side. I think that if one or more of the buttons were raised, it would be easier to position your fingers to adjust the volume. Regardless of this minor inconvenience, I'm still giving it 5 stars because of its overall quality and ease of use.",5.0 out of 5 stars,Excellent Headset
379,"on August 25, 2013","
      One person found this helpful.
    ","I've had these for a few months now and they're certainly decent, but probably not worth $200+.Pros- Sound is fine but not mind-blowing- Battery life seems pretty good and the AAAs are replaceable- Easy to clean; the earpieces twist off very simply- The range seems pretty good, although I mostly use them only 10 feet or so awayCons- On-headphone controls aren't great because they're all smooth buttons of roughly the same size so turning the volume up or down can be pretty hit-or-miss which is the most used functionality--I'd much rather have a dial- Low battery indicator isn't great and you typically don't realize it until it's too late- Can't power on the base unit from the headphones. Certainly I'm being lazy here, but for $230 I'd like to be able to remotely turn everything on.",3.0 out of 5 stars,Decent but expensive
380,"on January 11, 2015",,"Alot of homework went into this decision for me, and I thought it was all for naught.  Although the 'phones were easy to hook up, I immediately noticed an annoying hum. Product service dept. to the rescue:  I was told that it was the ""sound source.""  Sure they were wrong, I followed the advice and hooked it up to my HDTV.  No noise, great sound!  The bad news is that I now have to figure out what's wrong with my computer, but the good news is that I have a great way to listen to movies, and be able to hear and understand every word, along with many sounds that I never heard through my TV's speakers!  Great sound, no dropouts, and I can walk into the garage, and hear every word!  Great product, great customer service!",5.0 out of 5 stars,Although the 'phones were easy to hook up
381,"on January 2, 2015",,"I bought this Sennheiser RS 170 Digital Wireless Headphone last Dec. 23 and it arrived Dec. 31. The product was really good with regards to sound quality. The only thing i did not like was that after a few minutes of using it, my ears gets hot. I think it is because of the batteries that is located at the ear buds of the headphones. The headphone has 1 batterry on each side so it gets warm after a few minutes of use. This is my own experience so I am returning it, other than that issue, the product is really good. I hope the people from Sennheiser can remedy this situation because the product is really good.",3.0 out of 5 stars,The product was really good with regards to sound quality
382,"on July 27, 2013","
      One person found this helpful.
    ","These headphones are comfortable, sound great, and have great range.  The bass boost is nice at low volumes, and I can walk all over the house - 50-75 feet away plus multiple walls - and never drop out.  The charging tower is easy to drop the phones onto, and the auto turn off feature is nice.Buttons on the right headphone are a little small for my fingers, but that is routinely a problem I have, so I seem to be out on the margins.  They certainly work fine, and the volume makes little beeps as you go up or down, so that is nice.These are replacing a 15-yr old of Sennheisers, and they are much better in terms of sound quality and range.  Great phones.",5.0 out of 5 stars,Sennheiser RS170 wireless headphones sound great!
383,"on April 5, 2015",,"These things work really, really well.  They take a few minutes to set up, and you do have to READ the instructions.  We have had no problems with them whatsoever.  My wife uses them constantly, wanders around the house, and simply said - they work great. Never had a issue with them.  I'd certainly buy them again.",5.0 out of 5 stars,Great wireless headphone solution.
384,"on March 6, 2015","
      One person found this helpful.
    ","These are comfortable and the sound quality is great..HOWEVER- this unit totally screwed up our ability to stream videos from services such as Netflix and Amazon. We contacted Sennheiser Technical Support, our local Cable provider, read all the blogs and tried all the recommendations.  Nothing worked for more than a day. We had previously used Sennheiser HDR 120's without a problem for three years.. The 170's went back to the manufacturer for a refund",1.0 out of 5 stars,Not for us! Interfered with our ability to stream videos..tech service suggestions a failure. We sent them back
385,"on April 25, 2012","
      One person found this helpful.
    ",I am not an expert by any means. I just listen and see if I like what I hear. I found the RS170 to be very comfortable and easy to wear. It took just a little time to get use to where the headphone buttons were but no real problem. Even though the surround sound is digital simulation it is sure good enough for a non expert like me. It also surprised me how quickly the headphones recharged. I have some hearing loss and found that these headphones actually help with clarity of high frequency sounds.  All in all I was very pleased with my RS170 and would highly advise giving them a try. The quality is every bit of what I had expected and more.,5.0 out of 5 stars,When you are looking for the best
386,"on September 8, 2013",,"I am extremely happy with my headphones.  The price was fair, the quality is outstanding, and I have had NO problems whatsoever with the RS170s.  Surround sound is unbelievable.  No background noise or hissing.  Easy to set up and move when I want to change from TV to stereo system to...whatever. Just enough padding on the headband so it is comfortable without being too heavy.  They are definitely worth it!",5.0 out of 5 stars,Just the best
387,"on March 17, 2014",,Why did I not get these sooner! I got these to use for MULTIPLE reasons and they service everyone of them too! Now I just need to get a few more. My family had utilized these more than I thought they would. One of the main reasons why I bought these headphones was to use with my treadmill and be able to hear the news in the morning with out each element competing with each other and these address that perfectly!!! Love them!!!,5.0 out of 5 stars,These are AWESOME!!!
388,"on June 30, 2013","
      4 people found this helpful.
    ","Buttons to add or subtract levels of sound are too small.  As a matter of fact all the buttons are too small. Another problem with the product is, when you turn it on, you have to sync the head phone with the broadcasting base.  If you're further than a yard away (36 inches) you cannot sync to the base.  This requires you leaving your chair walking up to the required 36 inches pressing the sync button on the headset and waiting for that all important green light to flash at the proper speed, indicting the sync has been made and you can now go back to your chair and listen to your headphones.",3.0 out of 5 stars,SEAL AROUND EARS
389,"on March 29, 2014","
      One person found this helpful.
    ",Delivered a week early. Works great and I have no problems with the buttons on the headset...It was worth every penny. I chose this model for privacy and so the wife couldn't hear a thing. Research well the RS 180 has open air muffs and can be heard by other people in the room. I highly recommend this model to everyone looking for silence and easy hook-up.,5.0 out of 5 stars,RS 170 vs RS 180
390,"on September 6, 2013",,I have been using the headphones for about 3 weeks now and love them. The sound quality is the best - this is my 4th set...the others were less expensive so I guess u get what you pay for.  The buttons are a bit hard to find while wearing so better get set prior to wearing but that's a small problem when compared to the sound.  If you want a nice set of head phones you can't go wrong with these.,5.0 out of 5 stars,Great sound
391,"on June 7, 2017",,"I frequently had connection issues.  They would simply refuse to charge.  They would suddenly quit working for no reason.  I would have to set them on the stand to resync.  After just a couple of months, I threw them away and purchased a different brand.",1.0 out of 5 stars,Poor connection.  Poor Charging.  Charge doesn't last.
392,"on March 29, 2012",,"Not sure what it is at my house that causes interference with wireless headphones but I've amassed quite a list of brands and models I've tried and all of them except this one have had some sort of noise in them and lousy range.However, Just got the RS 170 and my search is finally over!  All I can say is WOW!  There is NO NOISE WHAT-SO-EVER!!  The sound is crisp, clear and wonderful.  I have a 5,500 sq ft house and I positioned the transmitter in the middle of the home and can roam the entire house!I couldn't be happier.  To be fair to Sony, JVC and all the others, I did paid more for these than any others I tried, but am satisfied with the performance.  They should be probably $100 cheaper, but that is the ONLY thing I can fault with these and that is why I gave it 4 instead of 5 stars.If you can afford them, then buy with confidence as they are awesome headphones.",4.0 out of 5 stars,Best I've tried!!
393,"on July 7, 2013","
      One person found this helpful.
    ","It replaced another unit I had for many years.  This is so much better.  I use it for listening to TV, radio, or music as I move about my home.  I also am able to connect to audio via my notebook computer and my Kindle. The unit is great.  The sound quality for music is great.  I enjoy all kinds of music and I am rather particular about the sound quality. This unit is great for classical, jazz and all the music I like.  I enjoy the surround sound and the base adjustments.  It has adequate range for the entire house except the very furthermost corner, which is beyond a several stone pillars.  I listen outside on the patios with no problem.  The flat finger controls on the ear phones are inconvenient, but I am learning to adjust. I have yet to run the battery down to nothing, even with several hours of continuous use. I am quite satisfied with this unit.",5.0 out of 5 stars,I like it just fine.
394,"on January 25, 2015",,I took a leap of faith in purchasing these based upon the previous review. These have to be one of the best headphone ever. My husband can work in the back yard and listen to the football or baseball game while he is out there. the range is as described in other reviews and the sound is a true surround sound,5.0 out of 5 stars,These have to be one of the best headphone ever
395,"on January 17, 2013",,"I bought this for my father in law so he could listen to music in his living room without bothering my mother in law.  He has a certain amount of trouble with it because it has a number of controls on the phones and on the base station.  He is 82.  I found it easy to use and the sound quality is very good, the range is good and the ear phones are comfortable.  A good unit.",4.0 out of 5 stars,Works well
396,"on February 16, 2015",,"After much debate, I picked these out for use with my PC that is hooked up as a home theatre. They work flawlessly and the range is impressive. There does seem to be occasional interference with other wireless items (Keyboard and mouse) but you really get great sound quality with these and they're awesome for gaming usage so you don't upset the neighbors.",5.0 out of 5 stars,"Great headphones, impressive sound and range"
397,"on December 20, 2016",,excellent looking base unit and very comfortable headset but can not get the headset to connect with the base unit. I know the base unit works as it will connect with my older Sennheiser headset but if I turn off the old one and restart the base unit it will not connect.,3.0 out of 5 stars,High quality product
398,"on July 12, 2017",,Came in great condition.  works great even after many years,5.0 out of 5 stars,Came in great condition. works great even after many
399,"on August 26, 2013",,I have had these headphones for a few weeks now and I think they are just awesome and well worth the cost! I have mine on a switcher so I can use them with my main Stereo receiver(for HDTV TV) and for my computers. Great for an apartment when you want to listen to things loud.Pro's:Totally clear sound. Better than expensive wired headphones. Bass boost will blow you away!!! Surround sound great to! Totally audiophile quality. Full frequency range through the entire hearing range! Never once have I got a glitch in sound from the digital stream. Range from transmitter seems you can get further away than specified. Rechargeable headphone batteriesCon's:Have to manually turn on transmitter power. No audio sensing to turn on unit automatically.Bob,5.0 out of 5 stars,Awsome headphones
