,Date,How Helpful,Review Contents,Score,Title
27,"on January 21, 2018","
      2 people found this helpful.
    ","I think these are fantastic headphones! I was excited to buy them after doing lots of research and reading tons of reviews. These are music lovers Headphones. The one complaint is I wish they were a bit louder, but I think that may be the source more than the headphones. What I really love is the clarity. You hear everything! The sound is clear and crisp. I am hearing sounds in songs I have heard for years that I had never heard. If you are looking for great sounding, nice looking and extremely comfortable Bluetooth Headphones with awesome battery life, you will find them in these. The price is great too. WJR",5.0 out of 5 stars,"Headphones for music lovers! Clear, crisp, clean sound!"
28,"on March 19, 2018",,"These are fairly decent headphones. They were a snap to connect to my many devices, they use a micro usb power, fold up very small, and convenient controls on one ear. The only downside is the lack of low end. I downloaded the Sennheiser EQ app, but I believe they insist on running all your media through the app in order to benefit from the EQ difference, which is dumb and useless. I even downloaded a few 3rd party EQ apps I've trusted in the past and got no reaction change at ALL. Not just bass, I could not control the EQ of the headphones in ANY way.That said, I still occasionally listen to music on them. I mostly use them for podcasts and audiobooks when walking.Call quality on these is really clear too! The microphone sounds very clear and the padded foam helps keep the noise isolated.Great headphones, just not for music in my opinion.",4.0 out of 5 stars,I find their lack of bass disturbing.
29,"on February 12, 2018","
      One person found this helpful.
    ","So, I wanted a pair of wireless headphones after constantly jerking off my wired ones...which also had openbacked cups so they lacked noise cancelling on noisy field trip buses. The sound of my wired sennheiser pair was excellent as well as the sennheiser earbuds I have (If it isn't obvious enough, I like Sennheiser).  So, I went for these because the price was pretty good for the quality the review videos stated. They also stated that the ear padding was rather tight, and I have rather large ears, but I decided to take a risk and buy them anyway. When I put them on, I was pleasantly surprised. I had to jiggle them a little, but then my ears comfortably slid into the cups. The sound quality is fantastic. A friend with a pair of $300 Beats Studio Pro 3 wireless headphones agreed with me that they sound better. The sound quality really is amazing. On all points, highs, lows, mids, and bass, the sounds are crisp and clear. The controls on the right ear cup are convenient and are small so I never accidentally bump them. The wire that they come with is useful for when I am watching shows on netflix and don't want to worry about the battery life, which is 25 hours total. I usually only have to charge them every 2 weeks because I almost exclusively use the cable when I watch things. The folding ability is also very nice, so they fit in my backpack very nicely. I actually liked them enough that I bought my mom a pair for christmas, and she loves them too. The call quality is...meh. When calling with them via discord, people say that I don't sound very good. When I receive calls from my actual phone call app, the person on the other end usually says I sound fine. They are also pretty comfortable with glasses on too, though I don't usually have mine on when I use them. I highly recommend these.",5.0 out of 5 stars,Best Headphones Ever
30,"on February 9, 2018",,"Despite many reviews, those headphones are extremely comfortable for my ears, I like controls, ease of connectivity and battery life.  What I found really mediocre is a sound.  Bass is ok, little plush but ok, I'm not looking to over-charged ""Beats"" sound.  A general sound picture is not vibrant, lacks ""wow"" effect and I found highs are kinda hissing.I'm going to play with 4.40 for few more days, try different inputs and EQ settings but am pretty certain I will return headphones.  I think it's a very good headphone for this money ($115 on Amazon) with great comfort and functionality but I personally need much better sound.  I am by no means a headphones expert and have tried only those and Bose QC, which are better but also lacks sound clarity for my taste and I don't need active noise cancellation (actually this feature only distorts sound in my opinion).** UPDATE **Unfortunately, I had to return them. What I found after a testing with different setups (wired/wireless) and sound sources  (Spotify, Tidal HIFI, local lossless files) — the problem was with a wireless connection. I loved the sound of 4.40 when they are wired to my S8+ and would give a solid 8.5 out of 10 (and 9.9 would be wired Detroit Shinola studio headphones with an expensive amplifier and HiRes audio source). When they are connected via BT — it's just completely different headphones — muffed mids, distorted highs and who cares about a bass than?!  I don't know what was the reason - may be my item was defective or they are not working right with Android phone (and I forgot to test with iphone) or something else.  I'd be happy to keep them if a wirless sound would be identical to a wired.",3.0 out of 5 stars,Despite many reviews those headphones are very comfortable for my ears
31,"on April 10, 2017","
      One person found this helpful.
    ","I have limited experience with headphones, but I really like these. I hear some people say the earcups are too small, but mine fit perfectly and its very comfortable.Bass when paired with my phone is good. When I use the captune app and set it to hip hop, it reminds me of my system in my car bass wise. Of course you cant feel it in your body like a real sub... I have a 12"" alpine subwoofer, but i have it lowered a little since i dont like bass drowning out everything. Same with these, i dont turn on the bass boost feature in the app. It increases the bass alot, but drowns out everything. Without the bass boost on, everything is clear and still decent bass.So far my only negative is in the captune app. You can only use it with tidal, but when you do your functionality in the app is limited. For example when you go in the app normally you can search an artist and there is a little button you can press that creates a radio station with that artist and other similar artists. However you cant do this when in captune. You cant just go into tidal, because the EQ doesnt work.. have to use captune. I guess ill have to find a way to use another equalizer. Or they can just make the captune app work for any source going into the headphones.All around good headphones and they are also good for watching movies and games. However, if all you want is headphones to listen to music with ridiculous bass and dont plan to use them for other things, maybe get something else. I know some people are like this. Not really sure how they compare to other bass heavy headphones though...One more negative actually. While the headphones are comfortable, your ears get kind of hot after an hour or so and I have to take it off for a couple mins then its ok.Update: I guess its not fair to take a star off because of the app... So brought it from 4 to 5.",5.0 out of 5 stars,Great bluetooth headphones
32,"on March 15, 2018",,"I bought this cans $99.95 and it is a steal for Sennheiser quality and wireless. I can't comment for durability and longevity as having it less than a week. Sound wise, HD 4.40 is above average and you can adjust it using apps. I only use headphone either in my office or at home so can't judge soundproof quality. So far it is an OK passive isolation. Yet one downside one should consider if wanting this headphone, this is not really over-ear. My ears are medium to small size and the cans can't cover them. I haven't tried using it for over one hour, and it can be uncomfy.Overall this is one of the best headphones under $100.",5.0 out of 5 stars,Best headphone under $100
33,"on March 4, 2018","
      2 people found this helpful.
    ","Great for the price, but there are some compromises. After a while the “over-ear” headphone cups hurt, at least for me. I initially was expecting them to be at least as comfortable as the Sony MDR XB950BT’s, but they are far from it. As for the sound, it’s what you would expect from a company that specialize in it. It’s pretty great, not to bass heavy nor it is lacking it. It’s pretty balanced. Something that’s annoying to me is the lady’s voice notifying when the headphones are on, when they get connected, and when it disconnects. Why can’t they just have simple tones assigned like every other brand, literally no one asked for this. Anyway if you can deal with these issues then go right ahead, but if it were up to me again, I’d pass and go for the Sony XB950BT’s again.",3.0 out of 5 stars,"Great sound; comfort, not so much"
34,"on February 16, 2017","
      38 people found this helpful.
    ","First off, I'm not what you'd call an audiophile, but I am really picky about audio quality and I'm a huge music fan.  These are an absolute pleasure to listen to and it's actually hard to believe that these can be had for such a fair price. The sound stage is good, the bass is excellent (but not overpowering like Beats), and they have a really nice warm sound that really brings your music to life. Pairing with NFC was a breeze on my Pixel XL and bluetooth range seems to be really good. Can't comment on battery life since I've only had these a couple hours. They are a mostly plastic construction, but feel really well made and high quality. I think they are really nice looking and love the clean minimal design that isn't too flashy or bulky. The clamping force is fairly strong and is good enough to keep them securely on your head even when bending down or moving around a lot. The ear pads are super comfy and my ears (which are pretty average size) fit inside the ear cups just fine. My one complaint is that the wired connection uses what I think is a 2.5mm jack with a proprietary locking mechanism on the end that connects to the headphone so you can't just use any standard cable with 3.5mm jacks on both ends. Bottom line; If you're picky about audio quality and want good Bluetooth headphones with decent bass, these are the absolute best you're going to find under $200.",5.0 out of 5 stars,These are the Bluetooth headphones to get!
35,"on January 24, 2018","
      One person found this helpful.
    ","After almost a year of using these headphones, I would say that they are absolutely INCREDIBLE..GREAT AUDIO level and quality..a BATTERY that you'll rarely need to recharge..COMFORTABLE to wear, even after 3 hours putting it on, I did not feel the ear pain I had with the headphones I had before..and to get all of that in a wireless headphones for less than $100 is fantasticeven though it does not have noise cancelation system, but I wear it in a really noisy coffee shop, and I almost forget that I'm hear, you'll not hear anything aroundthe only down for me is that the mic sensetivity is not that good, so if you need to take a phone call you'll have to speak a bit loud, but the quality of the sound is not that bad",5.0 out of 5 stars,"Great audio, battery, and comfortable+Noise cancelation"
36,"on January 25, 2018","
      One person found this helpful.
    ","Oh Boy did I want to love these headphones. I currently use the HD 558's as my daily drivers but was looking forward to trying a wireless bluetooth  solution. The sound was great and the weight was just right but unfortunately I fall into the group who have the wrong ears for these headphones. My ears aren't big, at least I've never had a problem with my ears being to large before. But, I seem to have wide ears and these headphones are unable to go around my ears and they end up bending them.If they shaped these closer to their wired brother I would buy these in a heartbeat. Unfortunately I can't wear these for longer than 15 mins without my ears feeling sore.",3.0 out of 5 stars,"Excellent sound, comfort is a miss."
37,"on February 18, 2018",,"I am a bit of an audiophile and I never thought I'd get into the bluetooth craze, but I actually love it! Much more convenient than wired headphones and it's more aesthetically pleasing. Bluetooth headphones have come a long way over the year and as always Sennheiser sets the bar.Sound quality: Nice tight base, clear mids with clear treble that is still smooth and fatigue free. Even though I hold high expectations for Sennheiser these sound much better than I thought they would.Build quality - It's plastic, but it feels like a nice smooth quality plastic. Not cheap by anyways and the tolerance points seem well planned and these shouldn't ever break unless you purposely try to damage them.Comfort - Like most headphones the first time you put them on there is a bit of a clamp, but it gets loose and comfortable in no time. The ear pads aren't ""over ear"" or ""around ear"" by any means - I have average size ears and these are on ear headphones, but they are very comfortableI am very satisfied with these headphones. They kill the more expensive bose and beats headphones in sound quality and I tried the sony xb series and those were too base heavy and sounded lower quality overall. I haven't tried the sony flagship, but the touch feature wouldn't work well for me as I tend to use headphones in bed a lot and with those if a bed sheet or pillow or something rubs against the side it will play/pause/skip/etc.I'm not a fan of active noise canceling as it makes me feel dizzy and in general I feel like closed cans block out enough sound without active noise canceling. So with these you get pay for pure audio quality and even though they aren't hyped as much as bose and beats through social vanity, anybody who knows audio can agree that these sound much better. These are easily the best BT headphones to buy right now and I doubt anything will de-throne them anytime soon.The only thing I don't like is that there is a beep every time you change the volume and you can crank up the volume on the headphones and then turn turn volume sync off in bluetooth settings to control the volume on your phone without any beeps, but when you turn the headphones off and then turn them on again later, you have to crank up the volume on the headphones again as it goes beep beep beep beep and that's pretty annoying.",5.0 out of 5 stars,Nothing beats Sennheiser Sound
38,"on January 6, 2018","
      2 people found this helpful.
    ","Pros: Works well, Good noise isolation, keeps your ears warm in the cold.Cons:1.Not enough padding on band. It actually hurts the top of your head during extended use.2.Ear pads are not big enough. They rub on your ears and can get uncomfortable.3.Mic picks up on every little sound around you .4.Mic does not work in wired mode (part of the design).5.Price paid vs trade offs above. If you are paying $100+ ($137 at time of purchase), you expect a certain level of comfort.Minor gripes:",2.0 out of 5 stars,Too many tradeoffs in comfort for this price range.
39,"on March 5, 2018",,"I wish I could give these headphones a higher rating - but unfortunately they do not live up to the hype.The sound is decent, not worth ~$160,and it doesn't compensate for the following factors which nearly kill the experience for me:- This headphones suffocate (at least my) ears, and I have a pretty small/round head from what I've been told. I have never experienced issues like this with over the ear headphones. I bought these to make 9-5 in a loud environment in front of a computer a bit more tolerable, and unfortunately can only wear these for small increments at a time. I'm not exaggerating when I say that I've gotten tension headaches from these before.- If these are connected via BT, there is an obnoxiously soft beeping sound that goes off any time you change the song, increase the volume, switch apps on your phone, lock/unlock your phone screen, breathe, etc. and, sometimes, the headphones feel as if they haven't beeped enough so the beeping will go off, continuously, at random times when the phone isn't in use nor will there be any incoming activity (no, this is not from the battery being low, as there is a completely different type of beeping that goes off obnoxiously for that too)There is no way to turn off this feature, which I hate. Based on some reviews, it seems that turning off the VoiceOver feature in your phone aids this, but mine was never on in the first place (I even tried turning it on/off to mitigate this issue to no luck).Sennheiser, in my experience, makes some of the best quality sound equipment but they definitely slipped with the HD 4.40 BT headphones here. I'm honestly a bit disappointed in myself for spending as much as I did on these.",3.0 out of 5 stars,"Unless these are on sale for $50, do not invest in them!"
40,"on March 15, 2017","
      2 people found this helpful.
    ","I love the sound of these headphones. Only problem I have is the ear cups are too small despite having very comfortable soft padding. You can fortunately still find a nice sweet spot with a bit of fiddling around thanks to the lovely inch thick cushioned pleather though. Bluetooth automatically picked up by laptop and downloaded straight away. Really in my opinion one of the best sounding $150 bluetooth headphones on the market, just needs a couple of tweaks with the can size. I spent a lot of time researching and I definitely made the right choice in regards to performance.",5.0 out of 5 stars,Trusty Sennheiser - no need to look elsewhere.
41,"on March 14, 2018",,"Comfortable and great-sounding.  Very balanced with deep (but not booming) bass and good treble - especially for the price.  I wear these while working out so will be stressing the cushion surfaces with sweat, but so far so good.  I could wish there was a power on/power off led. Instead, there is an audible ""power on"" and ""power off"" statement - but you have to have the headphones on to hear it.  But that nit aside, I'm really happy with these headphones.",5.0 out of 5 stars,Sounds great!
42,"on January 19, 2018","
      One person found this helpful.
    ","I can't imagine getting much more for what I paid. The sound quality is great for me. I do have two minor gripes. Changing the volume makes a beep, and I can't figure out how to turn it off. On my touch devices with a smooth slider it goes ""beep beep beep beep beep beep"" as I slide it. A little annoying. If someone knows how to turn this off, post a reply to this and I'll bump this up a star :). Also, as expected, the ear cushions are a little small for my larger ears and the material gets a little hot and uncomfortable after a while. I wish there were upgraded ear cushion replacements I could buy.",4.0 out of 5 stars,"Great for the price range, could use a few minor tweaks to be perfect for the price"
43,"on April 8, 2018",,"these are great headphones. granted i am no audio nerd, but i do listen to podcasts and music for most of the day while working.the battery life is astounding for BT. i used them wired a majority of the time because i've had so many headphones die on me within a day or two of not charging. these, depending on how long you use them and how loud you're listening, could easily last a 4-5 days without a charge. when you combine using BT with the aux cord, it could be weeks or a month even.the only downsides, it does rest on the crown of my head, which hurts after a while. some people have suggested buying pads, but i think just being conscious of the fact that they will make your head sore and adjusting where they rest on your head every once and a while works as well.additionally, when using the aux cord, the controls on the headphones don't seem to work. more likely i'm just stupid and am doing something wrong, but it is a little annoying having to pull out my phone for volume control instead of being able to just use the headphones.anyway!! these are good and the price seems to fluctuate between $100-$149. i suggest keeping an eye on the price for a few weeks before buying so you can get them at a good price.",5.0 out of 5 stars,amazing BT battery life
44,"on December 28, 2017","
      One person found this helpful.
    ","I *really* wanted to like these headphones. Like several other reviewers, I had issue with the size of the ear cups and overall fit.The earcups fit more like on-ear headphones than around-ear (i.e. most of the pad was resting on the ear rather than going around it.)  More importantly, the fit was tight and uncomfortable almost immediately after putting them on. (I tried wearing several times to see if they would stretch out a bit.)  Sorry these weren't keepers - cannot complain about the material quality or sound, just not the comfortable fit I was looking for.",3.0 out of 5 stars,Good buy if they fit...
45,"on February 14, 2018",,"Purchased for 100 dollars on sale. Considering they are advertised over ear, and I have an average to small head, I decided to risk purchasing, even though some reviews say that they are more on ear. These are definitely on ear for most people. I found them very uncomfortable withing 30 minutes of putting them on. The sound quality seems excellent for the price point, but sound quality is irrelevant if you can't wear the headphones for longer than 30 minutes at a time. My ears hurt like I'd been wearing my other pair of headphones for 4 hours (my other pair is not that comfortable, but nowhere near as uncomfortable as these). I'm going to be returning and continuing my search for affordable, comfortable, wireless headphones.",2.0 out of 5 stars,Uncomfortable
46,"on March 29, 2018",,"Very good, very good sound, the bass isn't super high but still good. It's worth the buy the battery last a long time does drown out the outside noise well.Only two issuesIts not around the ear its over the ear and I don't have large ears. It hits right at the bottom of my ear lobs kinda bugs a bit but nothing unbearable.The price I think the price point should be about 75. But all and all I'm impressed and enough and enjoy them and used everyday.",5.0 out of 5 stars,Very good quality
47,"on March 31, 2018",,"Good quality sound with bass that isn’t overpowering and goes noticeably low. Agree with many reviewers about the volume. They could be a bit louder but for the most part they do the job. The headband is thin, poorly padded and becomes uncomfortable very rapidly. It’s noticeably annoying after several minutes then will get painful if worn for any extended period. Also it seems there’s no battery life indicator.",3.0 out of 5 stars,Uncomfortable headband-good bass range-affordable
48,"on March 16, 2018",,"I nearly returned these headphones because they sounded choppy with my Asus tablet. Then I found that Android shows a setting for them for ""Phone Audio"" in addition to ""Media Audio"". The tablet isn't a phone, and I unchecked the Phone Audio box. They started working flawlessly. They also work well with the iPod Nano 5th generation and my Dell Inspiron 11 3153 running Linux Mint 17.3. I'm a happy camper.",5.0 out of 5 stars,"Works great for playback, not sure about with phones."
49,"on February 25, 2018",,"Great headphone especially when i picked it up for 99 dollarPros:sound quality is excellentlooks slealthyeasy to connectand the light is on the back so it doesnt annoy u, thats attention to detail20+hr batterycharges very fastCons:its mainley plastic but not cheapit could use more pading on the topcarrying case is basicly a rag",5.0 out of 5 stars,great headphone for the price
50,"on March 10, 2018",,"Of all the headphones I've owned, these are my favorite. Great sound quality and long battery life. I wear these for long periods of time at work and they're very comfortable.  Easy to skip or pause songs with the buttons on the side. Good volume levels and I haven't noticed anyone around being able to hear my music even on full. Although they don't have built-in noise-canceling features I can't hear anything if I have the volume up. The built-in mic is decent too. I don't have a problem calling people but occasionally if someone calls me and I pick up, the sound goes through my phone instead, even when I have the device selected but, to be honest, I'm sure this is an easy issue to fix I just haven't spent the time yet. All-in-all a great buy and I'll be sticking with this brand from now on.",5.0 out of 5 stars,these are my favorite. Great sound quality and long battery life
51,"on April 10, 2018",,"Great sound quality and super comfortable. The battery lasts all day and charges pretty quick. Light weight and they fold. Can be used for phone calls or gaming. Also includes cord with standard 3.5mm jack for use with non-bluetooth devices. Best part, as with all Sennheiser BT products, is its super easy to use and connect - the headphones talk to you, ""power on"", ""power off"", ""connected"", etc.Overall, could not be happier!",5.0 out of 5 stars,Excellent BT Headphones
52,"on March 6, 2018",,"I've bought Sennheiser headphones my entire life, and I've come accustomed to very high quality products from them. This was my first try at one of their Bluetooth products. For a $150 pair of headphones, these sound cheap. The base sounds worse than a pair of $35 dollar gym throwaways that I bought from some no-name company. The sound from my Galaxy S8 is hardly audible for some songs even with the volume maxed out. They aren't very comfortable and hurt my ears after about 30 minutes. The in call volume is awful as well, and the microphone picks up a terrible amount of feedback, it's unusable. I'm honestly shocked. I expected this kind of crap from Beats, but never such a respectable brand.Sennheiser: if you aren't ready to put out a quality Bluetooth product in this price range then don't sell it.",1.0 out of 5 stars,Very dissaponting product from Sennheiser
53,"on December 25, 2017","
      One person found this helpful.
    ",Beautiful design and audio quality. Audio is beautiful but the mic is hot garbage. The mic picks up my audio poorly and jargles it to sound like a crackling transformer. Fresh out of the box headphones as well so they just must have put in a horrible microphone. No one else likes my audio quality so feeling bad about this purchase as I now have to return them or buy a nice Blue Snowball/Yeti to compensate.,2.0 out of 5 stars,Really bad microphone!
54,"on July 16, 2017","
      One person found this helpful.
    ","Great sound. I was looking for good quality sound without drowning out the mids. It has bass but it's not all about that, is it? The ears are nice and comfy. I do agree with the other review that it can get a bit warm (but it's still really comfortable.) I wear these while actively moving/standing for about 7 hours. They are superb.",5.0 out of 5 stars,Great sound. I was looking for good quality sound ...
55,"on December 18, 2017","
      One person found this helpful.
    ","I'd pay $150 for these headphones. Stellar audio quality. Bass is a tad weak but perfectly acceptable.People talking about the small ear cuffs had me concerned at first, but I love them. My ears are large but these don't bother me at all. They fit nice and snug and I haven't needed to adjust them at all. Sennheiser nailed this one.",5.0 out of 5 stars,The ear cuffs are NOT that small....Best headphones for $100
56,"on February 18, 2018",,"The Sennheiser HD 4.40 is an excellent entry level pair of wireless headphones. They have awesome battery life, range, and sound quality. Please be aware that if you are fine with using a cable, the Sennheiser HD 579 has better features at the same price.My only problem with these headphones is the comfort level. After about an hour, it gets somewhat painful because there is no padding on the headband.",4.0 out of 5 stars,Exellent entry level wireless headphones
57,"on May 1, 2017","
      2 people found this helpful.
    ","It's not Bose, but the sound is actually top notch when using Bluetooth, the charge it holds is simply amazing (I go a couple of days with recharging it), noise cancelling is about on par with Audio Technica (which is good) and little bleed out of sound when I'm listening. Very comfortable to wear for long periods.",5.0 out of 5 stars,Excellent sound and amazingly long charge
58,"on March 31, 2017","
      6 people found this helpful.
    ","So, I like these headphones, but man are these reviews misleading.The bass is NOT as heavy as everyone claims.  It definitely has a punch, but nothing close to Beats or other headphones I own (Munitio Pro40s and Monster Adidas).  I used the EQ on the app for the headset to adjust the sound, including just turning literally everything all the way up, and it still doesn't sound as heavy as a lot of these other reviews claim.  Let me just add that the music I usually listen to is Metalcore, Thrash, Rap, R&B, etc. (A nice little mix).The headset is SUPER lightweight, and the clamping force is not bad at all (I have a gigantic head, so this was a major concern for me).  Light enough that it doesn't need to be too firm to stay on.Pairing is as easy as everyone says it is, takes seconds through Bluetooth (didn't try NFC).My only issue was (and this may just be me) that there were moments where depending on where I was walking, the connection would cut off a bit, and it just made the music sound like a CD player from the 90s, where skip protection was a premium feature.I don't know if that's just something that happens from time to time and I was just expecting a lot more since I didn't have any experience with bluetooth headphones before this, but it was a bit frustrating.Other than that, they work exactly as expected. They sound as good as you expect Sennheisers to sound, which is pretty freaking good.",4.0 out of 5 stars,Solid Headphones for the Price.  Bass is NOT as heavy as people claim.
59,"on November 26, 2017","
      2 people found this helpful.
    ","I bought it thinking it doesn't leak audio, but it does leak audio like crazy. If it is above 50% others near can hear it pretty well it seems.",2.0 out of 5 stars,but it does leak audio like crazy. If it is above 50% others near ...
60,"on January 1, 2018","
      One person found this helpful.
    ","The sound on these are fantastic for the price. The ear cups are on the smaller side, they do fit around my average sized ears, but if you have large ears or a big head, these might be too small for you. The fit is also very snug, not uncomfortable, but takes a few times wearing them to get used to. Bluetooth works really well, no dropouts walking around the house.",5.0 out of 5 stars,The sound on these are fantastic for the price
61,"on March 14, 2017","
      2 people found this helpful.
    ",These are for people who want the best quality and performance and dont care about advertising and cultural fanboy hype. Slightly boosted in 100hz so bass is bigger (but warm).,5.0 out of 5 stars,These are for people who want the best quality and performance and dont care about advertising and ...
62,"on February 16, 2018",,"Insane build quality and incredible audio quality. Something of an absolute gem for the price. Bluetooth capabilities are magnificent as well, working at well over 50 feet through multiple walls when going to my PC. Multi-use button is easy to use and has a built-in headphone jack adapter for wired listening. Well worth the price, absolutely worth $150 and even more-so if on sale.",5.0 out of 5 stars,Buy these. Period.
63,"on June 9, 2017",,"Pros:They are a great pair of headphones that offer amazing sound quality at a reasonable price compared to other wireless headsets. The are comfortable, lightweight and work really well wirelessly (although wired sound may be just a tad better). They have a loud volume too. They are closed-back so sound does not escape and they fit well - which is why I personally don't need any noise cancellation features as of now.Captune app allows you to tune the equalizer of your headset while playing music on your phone.Cons:Better sound quality may be obtained for the same price in a wired-only headset. Bass runs a little low (Captune can help here but still lacks somewhere) and the earcup size may be small for some people (they fit mine snugly). Also, invest in a fine storage case as they seem to be built from plastic only and no metal.Overall:If affordable wireless headsets are something you really want, this would be your go-to pair for 2017.",5.0 out of 5 stars,"Affordable, comfortable, wireless - Worth a shot!"
64,"on February 23, 2017","
      3 people found this helpful.
    ","WOW. Unbelievable clarity, sound, easy pairing and battery life. What more do you want?",5.0 out of 5 stars,easy pairing and battery life
65,"on December 20, 2017",,"The sound quality is better than any headphones I've owned before in my life, with especially meaty bass and mid range. The treble is a little weak but not too bad. The quality doesn't drop at all when entering Bluetooth mode, which is impressive. The buttons built into the side of the cups makes pausing and skipping to the next song a breeze. Also the build quality seems very good, with the phones having a nice heft to them. The only downside is that the cups are a little small, and can hurt my large ears after several hours of use. Definitely made for a small head. But I deal with it because the sound is so good!",4.0 out of 5 stars,Great sound but the cups are a little small
66,"on April 2, 2018",,"These headphones sound good and feel good around the ears. The software that can be downloaded for iOS devices does not work at all for the typical Apple environment - don’t even bother. The headphones are a little pricey, but that was to be expected with the Sennheiser name. They could be a lot more with the addition of the right software.",4.0 out of 5 stars,"Good, not great headphones"
67,"on December 9, 2017",,"Sennheiser products are great and I got these bluetooth headphones as a gift for someone who already had a wired Sennheiser for many years. This works great and covers the ears well. (Note - covers small ears well. I have bigger ears and Sennheiser was not big enough for me, I had to go to Bose (not comparing quality, just for the ear size)).",5.0 out of 5 stars,Great headphones from Sennheiser
68,"on February 5, 2018",,"Bought this over black Friday sales (so it hasn't been that long), but no problems with it so far. Sound quality is good, battery life is good, and I'm so glad I'm not getting tangled on doorknobs anymore! The charging port wiggles a tiny bit when I try to unplug it, but it hasn't had trouble charging so I'm not too worried. The built-in microphone is not great and tends to pick up a lot of noise in phone calls/sound staticky on Discord while gaming (I know I should probably use a headset for that, but I like my high sound quality music at the same time :) ), though that might be expected considering the microphone is quite far from the mouth (next to the control buttons. Overall very pleased for the discounted price I got it at, though I'm not sure I would buy it at full price!",4.0 out of 5 stars,"Sound quality is good, battery life is good"
69,"on December 1, 2017","
      One person found this helpful.
    ","These are the usual nice quality from Sennheiser but the ""around the ear"" cup is too small.  My other RF wireless Senn170 are very nice and roomy and I expected the same size ear cup but these 4.40 BT are MUCH smaller where it matters most...they squash my ears making about an hour the maximum time I can wear them.",3.0 out of 5 stars,Ear cups TOO SMALL....smaller than my old Sennheiser RF model and make my ears hurt and give me a headache!
70,"on February 20, 2018",,I bought these since they were cheaper than in the store. They are perfect arrived well packaged. They have a great sound. Bass and crisp and they keep a long charge. Love how they can be folded and put away. Thinking of buying a second pair for my wife. Just wish they had other colors.,5.0 out of 5 stars,Great sound and quality
71,"on March 14, 2018",,"Love these. Very comfortable, wore for over 6+ hours while traveling. They stay charged for hours and hours. Great sound. My husband loved my pair, so he ordered himself a set as well.  He has the new apple airpods, but finds himself wearing the Sennheiser most often.",5.0 out of 5 stars,Love. Bought another pair.
72,"on August 8, 2017","
      2 people found this helpful.
    ",go this gift for my boy friend he loves it.  it can go 24 hrs on a single charge and the clarity is phenomenal. i personally would like for them to be louder but its his preference. he is very happy with the product considering buying them for myself. and yes they are blue tooth compatible,4.0 out of 5 stars,i personally would like for them to be louder but its his preference
73,"on March 22, 2018",,Pretty disappointed. I do realize I paid $100 not $300... Maybe I am spoiled by my plug in Sennheisers which fit like a glove. Anyway I think I will be returning these. They are plastic and feel hard - both the band and the foam covers. I can't imagine wearing these for hours - too stiff and un-giving...the sound is pretty good although I expected much more. Maybe I just need to bite the bullet and pay more...,3.0 out of 5 stars,plastic -uncomfortable.disappointing
74,"on June 29, 2017","
      One person found this helpful.
    ","I bought these to replace my HD 495s that had been mislaid in the California storms. They do not fit me and so I had to order HD 598Cs instead. But instead of sending these back, they suited my wife perfectly.",4.0 out of 5 stars,Great ... but not for me.
75,"on April 11, 2018",,Loving these headphones. the ability to listen while not battery powered is great and the bluetooth function works great as well. i may not be an audiophile but i dont notice any indication of audio sounding worse while on bluetooth as other headphones sound.,5.0 out of 5 stars,the ability to listen while not battery powered is great and the bluetooth function works great as well
76,"on September 11, 2017","
      2 people found this helpful.
    ","Not an audophile by any means, but they sound fantastic and are fairly comfortable.  The battery life is superb as well.",5.0 out of 5 stars,I love these
77,"on May 30, 2017","
      2 people found this helpful.
    ","Best Bluetooth headphones I've ever heard of felt. Literally takes you into the world of the music you are playing. Soft as a pillow, and battery life is incredible",5.0 out of 5 stars,10/10 Would Music Again
78,"on April 4, 2018",,"Fantastic sound range and good comfort!  These also have great bass response, in spite of what other reviews claim.  Am very happy with this set, plus own an older rf wireless set, that is every bit as excellent a full range sound system.",5.0 out of 5 stars,Great wide frequency range set!
79,"on March 21, 2018",,"for the $100 price range these are excellent. no issues getting them to pair with cell phone, windows 8.1 pc, or linux. could maybe use a little more padding on the headband for extended wearing. range is also great but I have an external bluetooth antenna on my pc. can go over the 10M recommended distance. have not tried making phone calls with these yet. using them for stereo audio, listening to music and gaming. was able to pair a DS4 controller via bluetooth (DS4windows) and use simultaneously with these to game on the PC.",4.0 out of 5 stars,great value at this price point
80,"on March 6, 2018",,"Bought them for my mom. Seems they are much more comfortable than I imagined and the ear pads don't make you sweat after using them for a while. Sound quality is good as expected of Sennheiser.Seems like connecting to a device via Bluetooth is a little tricky for her compared to her old Skullcandy uproar.Not sure how I feel about the lady informing you about the status of the headphones. :/Overall a very good and affordable Bluetooth headset, I might buy a pair for myself as well!",4.0 out of 5 stars,"Comfortable, affordable, great sound quality! A little difficult to pair up with devices via Bluetooth."
81,"on February 19, 2018",,"My bf bought them for me as a gift. I love them for my audiobooks and music. The quality of sound is great! Also, I often use them when a TV is playing in the background and they do a great job of canceling out the noise.",5.0 out of 5 stars,love them
82,"on February 9, 2018",,"These headphones have an amazing battery life. In more than 6 months of periodic use, they were only charged 2 times. Connection is good, no interruptions and no loss of signal. Sound is great, as expected from Sennheiser. Noice isolation is also decent, considering that these are not active noice cancelling headphones.They only drawback for me personally is that my ears start hurting after a while of use. The ear opening is narrow and for larger ears it might be uncomfortable. Besides that everything else is perfect.",5.0 out of 5 stars,Great sound and amazing battery life
